"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474400","FPKM.SRR8474410","FPKM.SRR8474431","FPKM.SRR8474441","..files.pituitary_mean_female","..files.pituitary_mean_male"
"327","ENSRNOG00000007294","+","Sntg1","chr5",10243620,10243723,NA,NA,0.00108718400586,0.0387146389462,"1.0,1.0,1.0",0.851,"SE","5","Sntg1",1.596324,1.528149,1.852339,1.13197,1.50415266666667,0.532108
"328","ENSRNOG00000007299","-","Caap1","chr5",113524165,113524250,113525010,113525211,3.8067660324e-07,8.63374536148e-06,"0.043,0.525,0.455",0.028,"MXE","5","Caap1",10.879581,11.229169,16.612827,9.827525,12.556507,3.626527
"329","ENSRNOG00000007325","+","Usp28","chr8",53340436,53340507,NA,NA,0.000641446517372,0.0261935243093,"1.0,1.0,0.938",0.955,"SE","8","Usp28",15.5800879819535,9.82084154161967,13.6349528463794,8.37504852515227,10.6102809710504,5.19336266065117
"330","ENSRNOG00000007333","+","Wdr20","chr6",135198852,135199035,135212988,135214248,5.09181605124e-06,9.26329315846e-05,"0.933,0.456,0.326",0.948,"MXE","6","Wdr20",5.7579129964455,5.60650828767773,5.67418196635071,4.67429821492891,5.31832948965245,1.9193043321485
"331","ENSRNOG00000007338","+","Fbln2","chr4",122882651,122882792,NA,NA,0.00120722105937,0.0418461692766,"0.298,0.54,0.087",0.064,"SE","4","Fbln2",10.90747,3.864793,1.686006,7.543899,4.36489933333333,3.63582333333333
"332","ENSRNOG00000007341","-","Mroh8","chr3",153342701,153342857,NA,NA,0.00012373042602,0.00766116598262,"1.0,0.803,1.0",0.839,"SE","3","Mroh8",1.392877,1.472351,1.33569,1.116793,1.308278,0.464292333333333
"333","ENSRNOG00000007367","+","Sept4","chr10",74883512,74883649,NA,NA,2.28188808959e-08,1.10291257664e-07,"0.0,0.052,0.254",0,"RI","10","Sept4",10.7123741606485,6.19525141893884,9.20231821002211,7.48861899005158,7.62872953967084,3.57079138688283
"334","ENSRNOG00000007367","+","Sept4","chr10",74876940,74877237,NA,NA,0.00105363560749,0.0378329740906,"0.802,1.0,1.0",0.72,"SE","10","Sept4",10.7123741606485,6.19525141893884,9.20231821002211,7.48861899005158,7.62872953967084,3.57079138688283
"335","ENSRNOG00000007400","+","Srebf2","chr7",123401621,123401723,NA,NA,9.16468466672e-08,3.54367807113e-07,"0.041,1.0,0.972",0.01,"RI","7","Srebf2",42.7112645982054,24.2706294281157,15.630199088335,20.2429841020937,20.0479375395148,14.2370881994018
"336","ENSRNOG00000007405","+","Krba1","chr4",78035230,78035365,NA,NA,0.00062167700577,0.0258668338553,"0.978,1.0,0.97",0.931,"SE","4","Krba1",19.689896,14.995862,7.121943,13.599483,11.9057626666667,6.56329866666667
"337","ENSRNOG00000007433","-","Cyb561","chr10",94139908,94140007,94140928,94141140,5.58424741159e-06,9.99874194433e-05,"0.084,0.213,0.295",0.071,"MXE","10","Cyb561",46.3969547954876,43.8349482019651,33.1351557863901,41.1285999137555,39.3662346340369,15.4656515984959
"338","ENSRNOG00000007441","-","Klhl32","chr5",39149631,39149812,39157805,39157890,0.00364002773621,0.0311419531419,"0.452,0.19,0.243",0.482,"MXE","5","Klhl32",11.328238,18.511326,12.971254,15.127215,15.5365983333333,3.77607933333333
"339","ENSRNOG00000007441","-","Klhl32","chr5",39002217,39002944,39032545,39032761,3.89080394569e-08,1.04287697563e-06,"0.981,0.575,0.466",0.984,"MXE","5","Klhl32",11.328238,18.511326,12.971254,15.127215,15.5365983333333,3.77607933333333
"340","ENSRNOG00000007459","+","Pcnx1","chr6",105676539,105676672,NA,NA,4.88707898725e-05,0.00387449603357,"1.0,1.0,1.0",0.676,"SE","6","Pcnx1",11.838611,10.769334,8.772382,10.041349,9.86102166666667,3.94620366666667
"341","ENSRNOG00000007472","+","Setd5","chr4",145050423,145050648,NA,NA,0.000120646700894,0.00757889252237,"0.959,1.0,1.0",0.859,"SE","4","Setd5",31.675653,35.982697,30.627033,30.770273,32.460001,10.558551
"342","ENSRNOG00000007492","+","Rpn2","chr3",153410526,153410702,153414218,153414294,6.02851102371e-14,7.07206706988e-12,"0.005,0.424,0.436",0.005,"MXE","3","Rpn2",181.306541965571,235.68108562989,178.601681829421,222.736893574335,212.339887011215,60.4355139885237
"343","ENSRNOG00000007622","-","Arrdc1","chr3",2132285,2132396,NA,NA,0.00150475004243,0.0487734381847,"0.95,1.0,1.0",0.896,"SE","3","Arrdc1",23.409554,14.28708,12.346658,14.402691,13.6788096666667,7.80318466666667
"344","ENSRNOG00000007645","-","Kcnj9","chr13",90706813,90707691,NA,NA,4.18724499518e-10,2.97763873642e-07,"1.0,1.0,1.0",0.338,"SE","13","Kcnj9",5.09981013960114,2.1799275042735,1.59597852543753,2.41114291819292,2.06234964930132,1.69993671320038
"345","ENSRNOG00000007678","-","Zfp263","chr10",12028602,12028783,NA,NA,0.000183409503826,0.0101272254736,"1.0,0.818,1.0",0.884,"SE","10","Zfp263",12.963057,12.737855,15.413774,12.725455,13.6256946666667,4.321019
"346","ENSRNOG00000007713","+","Tmcc3","chr7",35322450,35322611,NA,NA,0.000562718390159,0.0240096590216,"0.682,1.0,1.0",0.329,"SE","7","Tmcc3",6.29376084608943,7.24772436995478,2.93285711304639,6.46536318238151,5.54864822179423,2.09792028202981
"347","ENSRNOG00000007727","-","Lhfpl4","chr4",145121516,145121753,NA,NA,0.000120084659052,0.0075753405752,"0.593,1.0,0.902",0.372,"SE","4","Lhfpl4",6.345766,4.432329,2.96276,5.635675,4.343588,2.11525533333333
"348","ENSRNOG00000007733","-","Arhgef9","chrX",64273581,64273690,64275126,64275188,0.000540988120643,0.00633400046582,"0.867,1.0,1.0",0.458,"MXE","X","Arhgef9",23.4566586373817,18.7697646703997,19.1885342707086,15.4817047870245,17.8133345760443,7.81888621246057
"349","ENSRNOG00000007738","+","Hm13","chr3",148172918,148173002,148175725,148175762,3.75255382323e-14,4.55935289522e-12,"0.007,0.138,0.157",0.008,"MXE","3","Hm13",112.876360731707,135.479898784922,96.1611346208426,127.244822478936,119.628618628234,37.6254535772357
"350","ENSRNOG00000007764","-","Frmd4b","chr4",129724301,129724324,NA,NA,0.000965467148416,0.0352906815761,"1.0,1.0,1.0",0.891,"SE","4","Frmd4b",4.547713,3.674858,5.329013,3.613937,4.205936,1.51590433333333
"351","ENSRNOG00000007785","-","Trmt5","chr6",96167165,96167290,96169460,96170098,0.000163628935718,0.00222666255725,"0.209,0.495,0.616",0.162,"MXE","6","Trmt5",6.4556301046832,6.40898831011413,6.64290162298308,4.62471903030303,5.89220298780008,2.15187670156107
"352","ENSRNOG00000007788","-","Glod4","chr10",64392368,64392513,NA,NA,0.00110860349993,0.0392649819715,"0.986,0.987,0.979",0.959,"SE","10","Glod4",38.888008,33.580585,45.401104,33.429459,37.4703826666667,12.9626693333333
"353","ENSRNOG00000007801","+","R3hdm2","chr7",70773612,70773666,NA,NA,0.000507334947606,0.0222591298004,"0.077,0.154,0.108",0.149,"SE","7","R3hdm2",40.0515586749098,42.1506725924781,28.8636815837197,38.317070490984,36.4438082223939,13.3505195583033
"354","ENSRNOG00000007850","-","Mok","chr6",135231490,135231664,NA,NA,0.000775262638148,0.0301210071679,"0.784,1.0,1.0",0.612,"SE","6","Mok",7.60655942105263,5.40485559241126,4.23487986536108,4.72987373684211,4.78986973153815,2.53551980701754
"355","ENSRNOG00000007851","+","Psma3","chr6",93440041,93440367,NA,NA,0.0188129272363,0.0327344933912,"0.001,0.03,0.024",0,"RI","6","Psma3",39.7409716392245,40.3079268836752,55.444213544254,38.9099828269177,44.8873744182823,13.2469905464082
"356","ENSRNOG00000007882","-","Ablim2","chr14",80096458,80096515,NA,NA,0.00129104730825,0.0441004471364,"0.041,0.0,0.0",0.084,"SE","14","Ablim2",5.86976494862565,2.61515308965969,2.60301410503927,2.43661506871728,2.55159408780541,1.95658831620855
"357","ENSRNOG00000007896","-","Klhl38","chr7",98194869,98196217,NA,NA,0.00066317768375,0.0267840346123,"0.042,0.623,0.273",0.026,"SE","7","Klhl38",0.496203961864407,3.60877567372881,1.34218769491525,2.26359543220339,2.40485293361582,0.165401320621469
"358","ENSRNOG00000007921","-","Hnrnpm","chr7",18536454,18536571,NA,NA,0.0219302527554,0.037410431171,"0.39,0.446,0.595",0.361,"RI","7","Hnrnpm",74.9469050246575,61.1584340273973,82.2314223,58.6921107410959,67.3606556894977,24.9823016748858
"359","ENSRNOG00000007971","-","Wbp2","chr10",104632274,104632367,104633271,104633407,0.00439896175332,0.0362355154596,"0.5,0.88,0.672",0.497,"MXE","10","Wbp2",113.943222,82.091331,36.397926,75.778717,64.7559913333333,37.981074
"360","ENSRNOG00000007971","-","Wbp2","chr10",104631617,104631752,104632274,104632367,5.02664576629e-12,3.56263518686e-10,"0.995,0.92,0.748",0.993,"MXE","10","Wbp2",113.943222,82.091331,36.397926,75.778717,64.7559913333333,37.981074
"361","ENSRNOG00000008051","-","Itpk1","chr6",126503651,126503777,126553440,126553465,0.000521865427287,0.00618601457711,"0.979,0.79,0.299",0.978,"MXE","6","Itpk1",24.1369627786137,30.3462582412681,17.2998319505642,31.6241029167114,26.4233977028479,8.0456542595379
"362","ENSRNOG00000008058","+","Tmprss5","chr8",53426406,53426549,NA,NA,0.000167018009545,0.00953628133818,"1.0,1.0,1.0",0.608,"SE","8","Tmprss5",0.473131,0.438389,0.328496,0.67644,0.481108333333333,0.157710333333333
"363","ENSRNOG00000008063","-","Hibadh","chr4",82682366,82682488,82685383,82685493,5.9197091673e-13,5.75395731062e-11,"0.988,0.628,0.649",0.992,"MXE","4","Hibadh",40.792477,30.970322,47.53318,30.936337,36.4799463333333,13.5974923333333
"364","ENSRNOG00000008118","+","Sync","chr5",147495530,147495655,NA,NA,0.00125600741421,0.0432815359607,"1.0,1.0,1.0",0.895,"SE","5","Sync",4.327549,2.819142,3.646256,2.34341,2.93626933333333,1.44251633333333
"365","ENSRNOG00000008165","+","Tpx2","chr3",148334972,148335090,NA,NA,5.91721908139e-08,1.90218329018e-05,"1.0,1.0,1.0",0.6,"SE","3","Tpx2",1.82522888226346,0.570453622147855,1.09440407514451,1.52377899209005,1.0628788964608,0.608409627421153
"366","ENSRNOG00000008236","-","Decr1","chr5",29587381,29587439,NA,NA,0.0011544898517,0.0404968809415,"0.995,0.982,1.0",0.967,"SE","5","Decr1",25.082857,20.264759,27.118074,18.212923,21.865252,8.36095233333333
"367","ENSRNOG00000008291","-","Thumpd2","chr6",3745135,3745090,NA,NA,3.58514583576e-08,1.78540262621e-06,"0.187,0.83,1.0",0,"A3SS","6","Thumpd2",9.605066512,9.1669861585,8.6686778535,7.4701222285,8.43526208016667,3.20168883733333
"368","ENSRNOG00000008291","-","Thumpd2","chr6",3778913,3778966,NA,NA,0.0011735906967,0.0410441920707,"1.0,1.0,1.0",0.945,"SE","6","Thumpd2",9.605066512,9.1669861585,8.6686778535,7.4701222285,8.43526208016667,3.20168883733333
"369","ENSRNOG00000008298","-","Dock7","chr5",117661910,117662000,117663858,117663948,0.000470804014139,0.00567969948972,"0.29,0.258,0.377",0.457,"MXE","5","Dock7",22.7179478216135,21.5269413594985,27.3884632333061,18.1712368068956,22.3622137999001,7.57264927387117
"370","ENSRNOG00000008300","-","Zbtb8a","chr5",147565757,147566618,NA,NA,0.000877034885337,0.0326833680653,"0.851,1.0,1.0",0.7,"SE","5","Zbtb8a",4.040071,4.090024,4.184628,4.701038,4.32523,1.34669033333333
"371","ENSRNOG00000008300","-","Zbtb8a","chr5",147564059,147564229,147565757,147566618,0.00615683431089,0.0463773707807,"0.144,0.646,0.59",0.175,"MXE","5","Zbtb8a",4.040071,4.090024,4.184628,4.701038,4.32523,1.34669033333333
"372","ENSRNOG00000008354","+","Slc9a8","chr3",164221198,164221345,NA,NA,0.000131623060558,0.00806474768176,"0.995,1.0,1.0",0.963,"SE","3","Slc9a8",22.096277,24.185787,18.469208,20.529015,21.0613366666667,7.36542566666667
"373","ENSRNOG00000008410","-","Cep63","chr8",111079930,111080164,NA,NA,9.38065680245e-07,0.000181930473705,"0.941,1.0,1.0",0.797,"SE","8","Cep63",9.90788542078672,9.02447690111873,11.1899177412486,8.43788137242873,9.55075867159869,3.30262847359557
"374","ENSRNOG00000008414","-","Bsg","chr7",12878490,12878838,NA,NA,0.000498231160617,0.021936192582,"0.01,0.027,0.028",0.011,"SE","7","Bsg",373.255751004811,322.294869276609,213.457361860493,323.003126570054,286.251785902385,124.41858366827
"375","ENSRNOG00000008432","-","Slc22a5","chr10",39303121,39303231,NA,NA,1.5463016233e-06,0.000274901971167,"1.0,1.0,1.0",0.707,"SE","10","Slc22a5",6.09870058038455,3.8409234037809,4.85270367199871,4.01904206834707,4.23755638137556,2.03290019346152
"376","ENSRNOG00000008451","+","Fut8","chr6",100382903,100382996,100396827,100397255,0.000116228781267,0.00164754297446,"0.566,0.299,0.358",0.652,"MXE","6","Fut8",20.729057,18.814865,23.87059,15.917653,19.5343693333333,6.90968566666667
"377","ENSRNOG00000008455","-","Tmem87a","chr3",112147230,112147330,112150455,112150517,1.07888142864e-11,6.92519739667e-10,"0.994,0.833,0.737",0.996,"MXE","3","Tmem87a",13.284892,13.491552,17.026011,11.036417,13.8513266666667,4.42829733333333
"378","ENSRNOG00000008455","-","Tmem87a","chr3",112144732,112144826,112147230,112147330,1.91302529373e-12,1.62702801232e-10,"1.0,0.715,0.729",0.996,"MXE","3","Tmem87a",13.284892,13.491552,17.026011,11.036417,13.8513266666667,4.42829733333333
"379","ENSRNOG00000008465","-","Tmem176b","chr4",78457606,78458146,NA,NA,4.06180652557e-07,1.4135086709e-06,"0.028,0.553,0.398",0.03,"RI","4","Tmem176b",123.139963887701,86.4088733208556,88.4145525989305,91.5525588983957,88.7919949393939,41.0466546292337
"380","ENSRNOG00000008479","-","Slc8a1","chr6",4314958,4315062,4315575,4315682,0.00138519539904,0.0141090860705,"0.008,0.0,0.0",0.04,"MXE","6","Slc8a1",5.34592643543046,4.81549043543046,6.5526386602649,4.00370037417219,5.12394315662252,1.78197547847682
"381","ENSRNOG00000008479","-","Slc8a1","chr6",4314958,4315062,4315575,4315682,0.000171976864593,0.00231251104089,"0.016,0.0,0.0",0.069,"MXE","6","Slc8a1",5.34592643543046,4.81549043543046,6.5526386602649,4.00370037417219,5.12394315662252,1.78197547847682
"382","ENSRNOG00000008492","+","Cfap45","chr13",90917115,90917258,NA,NA,0.000396360664775,0.0187386767131,"0.956,1.0,1.0",0.893,"SE","13","Cfap45",4.441468,1.794746,2.448943,2.616626,2.28677166666667,1.48048933333333
"383","ENSRNOG00000008523","+","Faf1","chr5",129491274,129491380,129528858,129528945,3.08415515349e-11,1.56601430331e-09,"0.003,0.237,0.28",0.004,"MXE","5","Faf1",29.051678,31.469923,35.612705,26.177235,31.086621,9.68389266666667
"384","ENSRNOG00000008524","+","Glcci1","chr4",34403188,34403250,34447135,34447350,1.02181471284e-07,2.44803778386e-06,"0.763,0.0,0.137",0.97,"MXE","4","Glcci1",13.403017104908,15.0054330613497,21.3917018978528,9.6178052392638,15.3383133994888,4.46767236830267
"385","ENSRNOG00000008560","-","AABR07049790.1","chr5",138381414,138381527,NA,NA,2.36223986769e-05,0.00216541730371,"0.921,0.934,1.0",0.986,"SE","5","AABR07049790.1",22.090322,16.856417,23.434553,14.611889,18.300953,7.36344066666667
"386","ENSRNOG00000008560","-","AABR07049790.1","chr5",138389190,138389335,138395606,138395761,4.4408920985e-16,8.88700877594e-14,"0.929,0.654,0.689",0.987,"MXE","5","AABR07049790.1",22.090322,16.856417,23.434553,14.611889,18.300953,7.36344066666667
"387","ENSRNOG00000008566","+","Mrpl15","chr5",14611987,14612153,14616832,14616956,3.05311331772e-13,3.2458410959e-11,"0.008,0.447,0.456",0.001,"MXE","5","Mrpl15",18.9367313537841,17.7240729023735,21.4829409180475,17.2925331804747,18.8331823336319,6.3122437845947
"388","ENSRNOG00000008607","-","U2surp","chr8",103277472,103277516,NA,NA,6.62838363479e-05,0.00481573618445,"0.974,1.0,1.0",0.918,"SE","8","U2surp",21.2066497378641,21.7621470271845,28.0266093300971,20.6535878194175,23.480781392233,7.0688832459547
"389","ENSRNOG00000008614","-","Zfyve1","chr6",107050629,107050844,107055965,107056470,0.00305659136454,0.0270091527848,"0.351,0.611,0.56",0.312,"MXE","6","Zfyve1",9.450728,7.598484,7.28076,7.19931,7.359518,3.15024266666667
"390","ENSRNOG00000008616","+","Ubr3","chr3",56199665,56199762,56209137,56209279,0.0058482912252,0.0450435158302,"0.597,0.432,0.43",0.66,"MXE","3","Ubr3",11.651031,16.226446,16.484804,13.141196,15.2841486666667,3.883677
"391","ENSRNOG00000008628","-","Ica1","chr4",34777728,34778100,NA,NA,0.000134818881585,0.00817518008826,"0.136,0.411,0.346",0.114,"SE","4","Ica1",46.5118943633126,61.8998509706144,55.4302219701692,57.0374913201247,58.1225214203028,15.5039647877709
"392","ENSRNOG00000008628","-","Ica1","chr4",34777950,34777728,NA,NA,7.31585572789e-07,4.18551092258e-05,"0.02,0.098,0.066",0.011,"A5SS","4","Ica1",46.5118943633126,61.8998509706144,55.4302219701692,57.0374913201247,58.1225214203028,15.5039647877709
"393","ENSRNOG00000008629","-","Secisbp2l","chr3",118038291,118038616,118043321,118043500,0.000135157052964,0.00186912314709,"0.419,0.352,0.385",0.567,"MXE","3","Secisbp2l",17.361904,18.68141,22.628279,15.921134,19.076941,5.78730133333333
"394","ENSRNOG00000008642","-","Snx11","chr10",84637005,84637065,NA,NA,5.18906515423e-07,0.000107762647765,"0.86,0.791,0.779",0.511,"SE","10","Snx11",8.57289441336117,8.67866104592902,7.59433524425887,9.51742069937369,8.59680566318719,2.85763147112039
"395","ENSRNOG00000008659","-","Arhgap21","chr17",87758881,87760775,NA,NA,5.58847501608e-09,2.98056234551e-06,"1.0,1.0,1.0",0.667,"SE","17","Arhgap21",22.251558,16.530144,16.506065,14.843075,15.9597613333333,7.417186
"396","ENSRNOG00000008688","+","Usp45","chr5",35966206,35966350,NA,NA,0.00116777999213,0.0409019299632,"0.834,1.0,1.0",0.681,"SE","5","Usp45",5.18130308962634,8.29336696315652,9.47366552599948,8.12185548419127,8.62962932444909,1.72710102987545
"397","ENSRNOG00000008720","-","Wbp1","chr4",113952709,113952886,113953027,113953130,0.00179779003392,0.0177277730301,"0.416,0.0,0.0",0.714,"MXE","4","Wbp1",35.883949588685,22.2134599426605,16.4474667744648,21.9399405948012,20.2002891039755,11.9613165295617
"398","ENSRNOG00000008720","-","Wbp1","chr4",113952709,113952886,NA,NA,2.80342235158e-05,0.00248818787615,"0.534,1.0,1.0",0.25,"SE","4","Wbp1",35.883949588685,22.2134599426605,16.4474667744648,21.9399405948012,20.2002891039755,11.9613165295617
"399","ENSRNOG00000008725","-","Slc37a3","chr4",67138510,67138656,67143503,67143596,2.25086616013e-12,1.86766992116e-10,"1.0,0.774,0.687",0.995,"MXE","4","Slc37a3",38.698204,46.248539,42.1413,41.912464,43.434101,12.8994013333333
"400","ENSRNOG00000008725","-","Slc37a3","chr4",67135936,67136033,67141363,67141447,9.05960650943e-09,2.85377605047e-07,"0.989,0.767,0.799",0.99,"MXE","4","Slc37a3",38.698204,46.248539,42.1413,41.912464,43.434101,12.8994013333333
"401","ENSRNOG00000008725","-","Slc37a3","chr4",67135936,67136033,67141363,67141447,0.00030173501221,0.00381599446669,"0.978,0.767,0.791",0.963,"MXE","4","Slc37a3",38.698204,46.248539,42.1413,41.912464,43.434101,12.8994013333333
"402","ENSRNOG00000008747","+","Plekha5","chr4",174734162,174734216,174747825,174747861,0.00133826941369,0.0137132305584,"1.0,0.562,1.0",0.795,"MXE","4","Plekha5",15.2011509298981,16.5227789766327,20.521599285001,15.4676580766926,17.5040121127754,5.06705030996603
"403","ENSRNOG00000008747","+","Plekha5","chr4",174760288,174760409,174761788,174761904,4.89580598284e-11,2.41384521067e-09,"0.019,0.33,0.28",0.014,"MXE","4","Plekha5",15.2011509298981,16.5227789766327,20.521599285001,15.4676580766926,17.5040121127754,5.06705030996603
"404","ENSRNOG00000008810","+","Nsmf","chr3",2266020,2266089,NA,NA,1.93742024064e-05,0.00184070610474,"1.0,1.0,1.0",0.953,"SE","3","Nsmf",41.3886386691963,30.9011419261814,12.4904174139358,29.5962701176268,24.3292764859147,13.7962128897321
"405","ENSRNOG00000008891","+","Ift20","chr10",65808131,65808260,65809841,65809927,0.000292567025572,0.00375589819244,"0.236,0.339,0.403",0.203,"MXE","10","Ift20",60.284592,73.656288,74.857788,76.699554,75.07121,20.094864
"406","ENSRNOG00000008891","+","Ift20","chr10",65808131,65808260,65809841,65809927,0.00243590008991,0.0223367442207,"0.329,0.373,0.461",0.285,"MXE","10","Ift20",60.284592,73.656288,74.857788,76.699554,75.07121,20.094864
"407","ENSRNOG00000008891","+","Ift20","chr10",65807774,65808006,65808131,65808260,0.00524474348873,0.0413981841036,"0.142,0.212,0.268",0.144,"MXE","10","Ift20",60.284592,73.656288,74.857788,76.699554,75.07121,20.094864
"408","ENSRNOG00000008944","-","Ext2","chr3",82614421,82614565,82637775,82637942,3.84914322638e-13,3.88473371118e-11,"0.004,0.358,0.323",0.003,"MXE","3","Ext2",25.7698194262865,23.4937434311544,17.7190900201669,22.5260245688456,21.2462860067223,8.58993980876217
"409","ENSRNOG00000008944","-","Ext2","chr3",82645787,82645977,82668409,82668541,2.53694842911e-11,1.35682059338e-09,"0.996,0.57,0.558",0.996,"MXE","3","Ext2",25.7698194262865,23.4937434311544,17.7190900201669,22.5260245688456,21.2462860067223,8.58993980876217
"410","ENSRNOG00000008945","+","Nans","chr5",62121535,62121690,62123424,62123691,2.27091678795e-11,1.24607401816e-09,"0.009,0.344,0.326",0.012,"MXE","5","Nans",47.734085,55.316765,42.760357,59.972645,52.6832556666667,15.9113616666667
"411","ENSRNOG00000008980","+","Rbm48","chr4",27698946,27699137,NA,NA,1.60455520902e-05,0.0016230214263,"0.975,1.0,0.867",0.79,"SE","4","Rbm48",3.888337,3.981758,4.951671,2.839506,3.92431166666667,1.29611233333333
"412","ENSRNOG00000009030","+","Rab19","chr4",67173909,67174093,NA,NA,0.00132961163659,0.0449596488125,"0.974,1.0,1.0",0.92,"SE","4","Rab19",4.515199,2.537266,3.232419,2.56218,2.77728833333333,1.50506633333333
"413","ENSRNOG00000009042","-","Sec24c","chr15",4046114,4046231,NA,NA,0.0224193435068,0.0378734540794,"0.125,1.0,0.654",0.174,"RI","15","Sec24c",38.6125064451584,38.5806131438068,40.4418222545978,36.6335093691558,38.5519815891868,12.8708354817195
"414","ENSRNOG00000009063","-","Dnajc15","chr15",60039831,60039883,NA,NA,8.16060689142e-05,0.005615981288,"0.888,1.0,1.0",1,"SE","15","Dnajc15",15.9243333944773,15.6957553145957,20.6105089763314,15.4538239072978,17.2533627327416,5.30811113149243
"415","ENSRNOG00000009066","+","Thra","chr10",86669232,86669587,NA,NA,7.74769273937e-06,0.000971959164985,"1.0,1.0,0.956",0.933,"SE","10","Thra",50.6048102714799,32.1077472352172,30.8439723299575,29.5626375929435,30.8381190527061,16.8682700904933
"416","ENSRNOG00000009134","+","Mad2l2","chr5",164954621,164954767,NA,NA,0.000646702144835,0.0263039279472,"0.064,0.116,0.194",0.043,"SE","5","Mad2l2",9.13705121395349,6.8735093282392,7.08622114684385,8.91827791760797,7.62600279756367,3.0456837379845
"417","ENSRNOG00000009148","+","Cyb5rl","chr5",126671163,126671312,NA,NA,0.000269706059009,0.0137292669995,"0.899,1.0,1.0",0.706,"SE","5","Cyb5rl",2.90320347678019,2.72007460371517,1.70817957894737,1.47835855108359,1.96887091124871,0.967734492260063
"418","ENSRNOG00000009151","+","Mipol1","chr6",78353240,78353348,78410785,78410880,0.00443463475872,0.0362709392861,"0.127,0.505,0.156",0.063,"MXE","6","Mipol1",6.013221,5.777155,6.015921,4.206349,5.33314166666667,2.004407
"419","ENSRNOG00000009170","-","Dmxl2","chr8",58946573,58946636,NA,NA,4.33429566793e-07,9.24662876721e-05,"0.594,0.711,0.743",0.394,"SE","8","Dmxl2",9.326666,8.524811,11.92546,7.142212,9.19749433333333,3.10888866666667
"420","ENSRNOG00000009183","-","Szrd1","chr5",159643629,159643884,NA,NA,4.51014781078e-11,4.60172342068e-08,"1.0,0.867,0.963",0.849,"SE","5","Szrd1",30.533035,29.570099,16.60149,29.12973,25.1004396666667,10.1776783333333
"421","ENSRNOG00000009220","+","Tmem17","chr14",107306482,107306596,NA,NA,0.000332584384843,0.0162938575347,"1.0,1.0,1.0",0.95,"SE","14","Tmem17",8.517328,7.02138,8.673676,6.06229,7.25244866666667,2.83910933333333
"422","ENSRNOG00000009244","+","Abhd4","chr15",32899947,32900320,32900469,32900624,0.00508816191347,0.0404728392967,"0.198,0.48,0.504",0.212,"MXE","15","Abhd4",30.47522,27.663671,20.737255,26.236334,24.8790866666667,10.1584066666667
"423","ENSRNOG00000009253","+","Igsf9b","chr8",28379522,28379698,NA,NA,1.51917853142e-06,0.000272141699212,"1.0,1.0,1.0",0.705,"SE","8","Igsf9b",1.541282,2.260773,0.094819,1.674173,1.343255,0.513760666666667
"424","ENSRNOG00000009278","+","Ift88","chr15",37773687,37773754,37783923,37784038,1.30748692807e-05,0.000223521132125,"0.987,0.753,0.618",0.978,"MXE","15","Ift88",11.4079792903433,10.5016784998396,14.6445039871671,8.26636726981071,11.1375165856058,3.80265976344777
"425","ENSRNOG00000009278","+","Ift88","chr15",37773687,37773754,37783923,37784034,0.000660872143328,0.00744465904504,"0.068,0.468,0.283",0.05,"MXE","15","Ift88",11.4079792903433,10.5016784998396,14.6445039871671,8.26636726981071,11.1375165856058,3.80265976344777
"426","ENSRNOG00000009414","+","Creld1","chr4",145445289,145445381,145446353,145446530,5.48566747582e-11,2.59197788232e-09,"0.0,0.188,0.181",0.005,"MXE","4","Creld1",61.178436,53.801487,31.094353,49.370907,44.7555823333333,20.392812
"427","ENSRNOG00000009430","+","Gnl2","chr5",143038551,143038736,143040800,143040867,3.71373068412e-05,0.000579546412265,"0.051,0.648,0.655",0.055,"MXE","5","Gnl2",20.281261,25.310003,27.485607,26.094923,26.2968443333333,6.76042033333333
"428","ENSRNOG00000009430","+","Gnl2","chr5",143041789,143041948,143042449,143042563,0.00256407241745,0.0233234608668,"0.263,0.391,0.403",0.238,"MXE","5","Gnl2",20.281261,25.310003,27.485607,26.094923,26.2968443333333,6.76042033333333
"429","ENSRNOG00000009437","-","LOC100912481","chr14",85343256,85343274,NA,NA,4.50179929234e-06,0.000656172198716,"0.013,0.0,0.0",0.074,"SE","14","LOC100912481",67.0796285981387,55.4433046531303,41.9931865414552,48.6365316032149,48.6910075992668,22.3598761993796
"430","ENSRNOG00000009523","-","Rab11fip2","chr1",281071436,281071482,281093684,281094153,2.01654485651e-05,0.000339618099101,"0.385,0.71,0.609",0.237,"MXE","1","Rab11fip2",4.739228,6.160922,6.600855,4.245199,5.668992,1.57974266666667
"431","ENSRNOG00000009566","-","Phf12","chr10",64829255,64829388,NA,NA,0.00150255864955,0.0487697701646,"0.981,1.0,1.0",0.956,"SE","10","Phf12",23.4248713057619,22.1145127245533,17.7110515121462,19.1724287610921,19.6659976659305,7.80829043525397
"432","ENSRNOG00000009580","-","Lca5","chr8",90931383,90931606,NA,NA,0.000250089013492,0.0129841568133,"0.0,1.0,1.0",0,"SE","8","Lca5",1.67020119199799,1.15194808983392,1.59765273276296,1.04605301459487,1.26521794573058,0.556733730665997
