"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474387","FPKM.SRR8474398","FPKM.SRR8474408","FPKM.SRR8474419","FPKM.SRR8474439","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"195","ENSRNOG00000004909","-","Cnot2","chr7",59556897,59556964,59566763,59566886,0.000587020015502,0.0149330317492,"1.0,0.835","0.926,0.95,0.836","MXE","7","Cnot2",37.0874024853771,33.0772004530529,33.3470915284761,35.7974696752181,20.7007222729605,27.0239069007183,52.9810363068241,NA,"rat","lung","GSE125483"
"196","ENSRNOG00000004910","+","Eif2d","chr13",47945042,47945192,NA,NA,2.24961157347e-05,0.00328773741144,"0.995,0.983","0.902,0.982,0.927","SE","13","Eif2d",18.757324,20.831781,20.222534,17.354494,22.631813,21.4271735,28.4717995,NA,"rat","lung","GSE125483"
"197","ENSRNOG00000004910","+","Eif2d","chr13",47944829,47944933,NA,NA,0.000297315153873,0.0189540606435,"0.989,0.968","0.858,0.968,0.908","SE","13","Eif2d",18.757324,20.831781,20.222534,17.354494,22.631813,21.4271735,28.4717995,NA,"rat","lung","GSE125483"
"198","ENSRNOG00000004951","-","Kif16b","chr3",136746111,136746144,NA,NA,6.98515689734e-11,1.64265489655e-07,"0.005,0.0","0.128,0.102,0.118","SE","3","Kif16b",10.3335397115711,8.10203384356973,9.67264508279606,14.3316041859518,6.317012,7.99482854139803,16.3835888705463,NA,"rat","lung","GSE125483"
"199","ENSRNOG00000005033","-","Acvr1","chr3",44467066,44467123,NA,NA,0.000187289863012,0.0141248226717,"0.292,0.192","0.096,0.097,0.112","SE","3","Acvr1",12.8107279444444,9.31918326666667,10.008397301634,13.3138088251634,10.8406222029412,10.4245097522876,17.7218600181372,NA,"rat","lung","GSE125483"
"200","ENSRNOG00000005102","+","Washc3","chr7",28781809,28781920,28798236,28798301,0.000520793544318,0.0139693125527,"0.317,0.242","0.321,0.337,0.001","MXE","7","Washc3",30.36274,37.889301,45.702057,28.677942,53.381966,49.5420115,48.4649915,NA,"rat","lung","GSE125483"
"201","ENSRNOG00000005107","-","Recql5","chr10",104446854,104446928,NA,NA,3.66258329443e-07,0.000156441099042,"1.0,1.0","0.911,0.855,0.838","SE","10","Recql5",7.548175,7.124719,6.833786,6.400017,4.153623,5.4937045,10.5364555,NA,"rat","lung","GSE125483"
"202","ENSRNOG00000005133","+","Mapt","chr10",92341907,92341994,NA,NA,2.44669311321e-05,0.00351616985847,"1.0,1.0","0.906,0.729,0.728","SE","10","Mapt",25.5900803725466,12.4336562399122,8.04276333780324,28.8215734311837,10.6200946335487,9.33142898567597,33.4226550218212,NA,"rat","lung","GSE125483"
"203","ENSRNOG00000005133","+","Mapt","chr10",92349222,92349288,NA,NA,0.000696456986267,0.0337349723733,"1.0,1.0","0.734,1.0,0.89","SE","10","Mapt",25.5900803725466,12.4336562399122,8.04276333780324,28.8215734311837,10.6200946335487,9.33142898567597,33.4226550218212,NA,"rat","lung","GSE125483"
"204","ENSRNOG00000005149","+","Sacm1l","chr8",132623638,132623766,NA,NA,9.17472715474e-05,0.00905376060624,"0.992,0.957","0.904,0.935,0.946","SE","8","Sacm1l",42.237129,30.695332,40.10598,38.957462,41.349354,40.727667,55.9449615,NA,"rat","lung","GSE125483"
"205","ENSRNOG00000005249","-","Snx6","chr6",75636943,75636983,75639847,75639923,0.00287312264062,0.0393141518328,"0.744,0.673","0.659,0.614,0.619","MXE","6","Snx6",38.439011,44.750553,43.858398,36.011948,47.697342,45.77787,59.600756,NA,"rat","lung","GSE125483"
"206","ENSRNOG00000005274","+","Vrk1","chr6",129878416,129878486,NA,NA,0.000573578492176,0.0295685835923,"1.0,1.0","1.0,0.948,0.863","SE","6","Vrk1",9.222686,11.909694,13.134382,7.129064,15.088575,14.1114785,14.130722,NA,"rat","lung","GSE125483"
"207","ENSRNOG00000005355","-","Ncstn","chr13",90461057,90461181,90465649,90465754,0.00105665723743,0.0211492359756,"0.697,0.515","0.616,0.588,0.998","MXE","13","Ncstn",57.6220680207397,54.9278194109921,51.2017649291393,57.2485200456274,47.0678538665745,49.1348093978569,84.8992037386796,NA,"rat","lung","GSE125483"
"208","ENSRNOG00000005355","-","Ncstn","chr13",90461057,90461181,NA,NA,0.000114184757652,0.0102560114963,"0.992,1.0","0.973,0.992,0.954","SE","13","Ncstn",57.6220680207397,54.9278194109921,51.2017649291393,57.2485200456274,47.0678538665745,49.1348093978569,84.8992037386796,NA,"rat","lung","GSE125483"
"209","ENSRNOG00000005357","+","Ctc1","chr10",55603487,55603699,NA,NA,0.00119444147822,0.0485814656582,"1.0,1.0","0.951,0.894,0.974","SE","10","Ctc1",21.078207,15.82656,15.163185,22.854851,13.300397,14.231791,29.879809,NA,"rat","lung","GSE125483"
"210","ENSRNOG00000005362","-","Rab3ip","chr7",59946271,59946367,NA,NA,1.80697182839e-06,0.000497263268689,"1.0,0.984","0.944,1.0,0.941","SE","7","Rab3ip",24.0174123898035,19.8155303579395,23.9453925013277,26.6438428475836,28.6109966872013,26.2781945942645,35.2383927976633,NA,"rat","lung","GSE125483"
"211","ENSRNOG00000005369","+","Kcnj3","chr3",41029564,41029781,NA,NA,0.000422945070058,0.0242051837882,"1.0,1.0","0.664,1.0,0.612","SE","3","Kcnj3",0.525281,0.32988,0.38128,0.667733,0.214073,0.2976765,0.761447,NA,"rat","lung","GSE125483"
"212","ENSRNOG00000005377","-","Tmem11","chr10",47128917,47129204,NA,NA,3.37391644478e-06,0.000808115468459,"0.136,0.129","0.109,0.06,0.05","SE","10","Tmem11",15.3496933443396,16.3769085330189,15.4920452830189,16.1408083254717,19.6235446320755,17.5577949575472,23.9337051014151,NA,"rat","lung","GSE125483"
"213","ENSRNOG00000005387","+","Rbm3","chrX",15100059,15100698,NA,NA,9.94162737363e-05,0.000539257969661,"0.076,0.138","0.16,0.129,0.009","RI","X","Rbm3",119.997587228618,140.23546703125,161.649728799342,83.0313872450658,172.044036907895,166.846882853618,171.632220752467,NA,"rat","lung","GSE125483"
"214","ENSRNOG00000005426","+","Snupn","chr8",61643433,61643511,61645878,61645959,0.00139091026811,0.0245935389559,"0.279,0.268","0.4,0.417,0.369","MXE","8","Snupn",18.346809,13.167454,13.089419,13.965308,24.427069,18.758244,22.7397855,NA,"rat","lung","GSE125483"
"215","ENSRNOG00000005492","+","Hpcal1","chr6",43084251,43084336,NA,NA,0.000123015913737,0.010572012148,"0.988,1.0","0.992,0.952,0.964","SE","6","Hpcal1",69.002708,54.837196,54.147606,110.99395,80.865341,67.5064735,117.416927,NA,"rat","lung","GSE125483"
"216","ENSRNOG00000005538","+","Psmd11","chr10",67854677,67855054,NA,NA,0.0169613769812,0.0379510809954,"0.034,0.02","0.065,0.033,0.002","RI","10","Psmd11",18.4420614231459,28.5561752742225,25.1538455143541,25.4496102816986,13.8017598627392,19.4778026885466,36.2239234895335,NA,"rat","lung","GSE125483"
"217","ENSRNOG00000005575","-","Abi3","chr10",83646223,83646309,NA,NA,2.48722543672e-08,1.56925725847e-05,"1.0,1.0","0.928,1.0,0.81","SE","10","Abi3",18.673857,19.305344,11.960577,15.921947,25.538513,18.749545,26.950574,NA,"rat","lung","GSE125483"
"218","ENSRNOG00000005577","-","Desi1","chr7",123244108,123244218,123247487,123247557,0.000242985575423,0.00825941486115,"0.574,0.595","0.663,0.681,0.946","MXE","7","Desi1",17.07081,22.866474,23.194435,17.915844,16.637106,19.9157705,28.926564,NA,"rat","lung","GSE125483"
"219","ENSRNOG00000005608","-","Tead4","chr4",161567596,161567659,161567947,161568012,0.000335020050782,0.0103024754459,"0.737,0.762","0.586,0.435,0.559","MXE","4","Tead4",22.14801,11.773622,10.486287,27.266579,12.405612,11.4459495,30.5941055,NA,"rat","lung","GSE125483"
"220","ENSRNOG00000005624","-","Zfx","chrX",63165942,63166092,NA,NA,1.16218721313e-08,9.39483088414e-06,"1.0,1.0","0.825,0.791,0.824","SE","X","Zfx",10.8049289022346,6.71934678659218,8.81704775670391,8.11862712430168,6.86338488617319,7.84021632143855,12.8214514065642,NA,"rat","lung","GSE125483"
"221","ENSRNOG00000005713","+","Ccdc82","chr8",11893164,11893892,NA,NA,0.000165620014658,0.0131017080709,"0.853,0.74","0.654,0.638,0.333","SE","8","Ccdc82",9.13978821881838,8.67453073085339,9.59665978118162,6.83809575492341,8.3046210940919,8.95064043763676,12.3262073522976,NA,"rat","lung","GSE125483"
"222","ENSRNOG00000005788","-","Cdk5rap2","chr5",86405311,86405560,NA,NA,9.25980382593e-07,0.000315174480749,"1.0,0.8","0.608,0.487,0.58","SE","5","Cdk5rap2",3.84154047897774,4.01705313635614,4.32362787749382,4.65487635795548,2.68855664204452,3.50609225976917,6.25673498664468,NA,"rat","lung","GSE125483"
"223","ENSRNOG00000005788","-","Cdk5rap2","chr5",86403503,86403581,NA,NA,1.5510579762e-05,0.00246260024736,"1.0,0.956","0.824,0.639,0.891","SE","5","Cdk5rap2",3.84154047897774,4.01705313635614,4.32362787749382,4.65487635795548,2.68855664204452,3.50609225976917,6.25673498664468,NA,"rat","lung","GSE125483"
"224","ENSRNOG00000005908","+","Dmtf1","chr4",21899881,21900037,NA,NA,0.000972736620403,0.0420079313799,"0.996,1.0","0.962,0.983,0.954","SE","4","Dmtf1",22.6019697223323,18.8627377769601,19.769589664874,19.726134117747,15.6354064998585,17.7024980823663,30.5954208085197,NA,"rat","lung","GSE125483"
"225","ENSRNOG00000005908","+","Dmtf1","chr4",21895119,21895329,NA,NA,9.97020147622e-05,0.00948195484511,"1.0,1.0","0.936,1.0,0.746","SE","4","Dmtf1",22.6019697223323,18.8627377769601,19.769589664874,19.726134117747,15.6354064998585,17.7024980823663,30.5954208085197,NA,"rat","lung","GSE125483"
"226","ENSRNOG00000005957","-","Slc4a7","chr15",11878804,11879173,NA,NA,0.000236505744761,0.0164460500147,"0.158,0.084","0.051,0.139,0.005","SE","15","Slc4a7",1.44054646900529,3.26819612013455,2.32616948510332,1.55479170855358,0.331932555261893,1.32905102018261,3.13176714884671,NA,"rat","lung","GSE125483"
"227","ENSRNOG00000005970","-","Lrrc1","chr8",84761540,84761630,84765282,84765361,0.00207717845686,0.0313805159211,"0.571,0.494","0.699,0.589,0.927","MXE","8","Lrrc1",13.181661,7.724822,8.601905,11.213649,10.561855,9.58188,16.060066,NA,"rat","lung","GSE125483"
"228","ENSRNOG00000005996","-","Lhx6","chr3",15415251,15415355,NA,NA,4.12191109935e-05,0.00510170317311,"1.0,1.0","0.448,0.169,0.75","SE","3","Lhx6",0.686996,0.505635,0.371752,0.958694,0.135998,0.253875,1.0756625,NA,"rat","lung","GSE125483"
"229","ENSRNOG00000006094","-","Cd44","chr3",92712363,92712432,92721552,92721678,0.00162012625245,0.026840999216,"0.071,0.027","0.059,0.052,0.016","MXE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"230","ENSRNOG00000006094","-","Cd44","chr3",92728726,92728852,NA,NA,3.43173676947e-05,0.00452919218126,"0.031,0.01","0.009,0.018,0.008","SE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"231","ENSRNOG00000006094","-","Cd44","chr3",92712363,92712432,92721552,92721678,0.00116655627635,0.0223287931925,"0.195,0.08","0.179,0.191,0.244","MXE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"232","ENSRNOG00000006094","-","Cd44","chr3",92717827,92717929,NA,NA,6.27063879785e-05,0.0068154993455,"0.986,1.0","0.977,1.0,0.908","SE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"233","ENSRNOG00000006094","-","Cd44","chr3",92716080,92716170,92717827,92717929,2.00845043459e-05,0.00138935439712,"0.774,0.736","0.784,0.791,0.99","MXE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"234","ENSRNOG00000006094","-","Cd44","chr3",92717827,92717929,NA,NA,2.08006746794e-06,0.000547234064762,"0.097,0.03","0.085,0.063,0.006","SE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"235","ENSRNOG00000006094","-","Cd44","chr3",92723096,92723225,NA,NA,0.000517027924955,0.0275762440469,"0.97,1.0","0.95,1.0,0.713","SE","3","Cd44",48.4144358313617,87.0600093201611,87.1595815575132,55.2351031238359,61.255206974075,74.2073942657941,95.3547741376793,NA,"rat","lung","GSE125483"
"236","ENSRNOG00000006143","-","Ngly1","chr15",10434039,10434205,10443410,10443647,0.00150363157941,0.0255874904857,"0.494,0.577","0.569,0.567,0.978","MXE","15","Ngly1",34.498108,27.7885,32.009399,30.528748,40.318291,36.163845,46.407678,NA,"rat","lung","GSE125483"
"237","ENSRNOG00000006180","+","Pum2","chr6",33820003,33820170,NA,NA,8.5030954744e-07,0.000293277431642,"0.995,1.0","0.893,0.945,0.936","SE","6","Pum2",48.9474731134203,36.4441333985822,40.6343006083454,44.8997588140809,47.1266184024488,43.8804595053971,65.1456826630417,NA,"rat","lung","GSE125483"
"238","ENSRNOG00000006264","-","Itfg2","chr4",161734090,161734144,NA,NA,0.000533782266451,0.028089379573,"0.965,1.0","1.0,0.895,0.84","SE","4","Itfg2",9.34422097182469,8.23370121019678,7.04644043246869,9.32536351118068,9.14381834347048,8.09512938796959,13.4516428466011,NA,"rat","lung","GSE125483"
"239","ENSRNOG00000006304","-","Mdm2","chr7",60734841,60734975,60737890,60737965,0.000966200126919,0.0200078217816,"0.582,0.521","0.587,0.562,0.997","MXE","7","Mdm2",26.7808367204778,23.4944801976109,25.1114943133106,21.9804359208191,27.6799737023891,26.3957340078498,36.1278764194539,NA,"rat","lung","GSE125483"
"240","ENSRNOG00000006490","-","Neo1","chr8",63660911,63661070,NA,NA,1.08378638586e-06,0.000341894954017,"0.905,0.839","0.739,0.747,0.715","SE","8","Neo1",20.064163,10.902933,11.50515,22.119017,8.946988,10.226069,26.5430565,NA,"rat","lung","GSE125483"
"241","ENSRNOG00000006554","-","Fam149b1","chr15",4382790,4382978,NA,NA,2.89832925179e-05,0.00405264762623,"1.0,0.894","0.807,0.936,0.875","SE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"242","ENSRNOG00000006554","-","Fam149b1","chr15",4382790,4382978,NA,NA,9.32735845438e-06,0.00166400074826,"1.0,0.955","0.983,0.879,0.877","SE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"243","ENSRNOG00000006554","-","Fam149b1","chr15",4371033,4371158,4382790,4382978,1.09387475844e-06,0.000148729247329,"0.494,0.521","0.377,0.397,0.327","MXE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"244","ENSRNOG00000006554","-","Fam149b1","chr15",4382790,4382978,4388317,4388476,2.70896211449e-05,0.00164329809499,"0.77,0.712","0.777,0.796,0.971","MXE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"245","ENSRNOG00000006554","-","Fam149b1","chr15",4371033,4371158,NA,NA,7.08438337714e-05,0.00741938579757,"1.0,1.0","0.914,1.0,0.95","SE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"246","ENSRNOG00000006554","-","Fam149b1","chr15",4382790,4382978,4388317,4388476,2.33851559606e-06,0.000271199029272,"0.77,0.708","0.785,0.797,0.985","MXE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"247","ENSRNOG00000006554","-","Fam149b1","chr15",4369884,4369988,NA,NA,0.000525472950605,0.027969000589,"1.0,0.957","0.99,0.923,0.916","SE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"248","ENSRNOG00000006554","-","Fam149b1","chr15",4382790,4382978,NA,NA,0.000438510245969,0.0248214070957,"0.658,0.754","0.531,0.595,0.528","SE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"249","ENSRNOG00000006554","-","Fam149b1","chr15",4369884,4369988,4382790,4382978,3.48362427827e-06,0.000381553625812,"0.542,0.488","0.357,0.376,0.396","MXE","15","Fam149b1",27.0916839379043,21.8987446347564,21.5748519172057,28.9492478188875,19.2949166951272,20.4348843061664,38.9698381957741,NA,"rat","lung","GSE125483"
"250","ENSRNOG00000006582","-","Aptx","chr5",57003692,57003882,NA,NA,0.000163241536999,0.0129983130794,"0.043,0.12","0.037,0.026,0.005","SE","5","Aptx",9.60066534041047,9.95875041613588,9.9918543467799,10.7636909497523,9.10020788605803,9.54603111641897,15.1615533531493,NA,"rat","lung","GSE125483"
"251","ENSRNOG00000006699","-","Mlh3","chr6",109087801,109087897,NA,NA,0.000380657053253,0.0222999540716,"1.0,1.0","0.899,0.824,0.884","SE","6","Mlh3",4.61156,4.220912,4.333145,4.084696,3.567033,3.950089,6.458584,NA,"rat","lung","GSE125483"
"252","ENSRNOG00000006703","+","Zfp398","chr4",77523516,77523912,NA,NA,6.75830117325e-06,0.0013581935158,"1.0,1.0","0.688,0.709,0.549","SE","4","Zfp398",1.79295,1.488072,1.466398,1.839501,0.772723,1.1195605,2.5602615,NA,"rat","lung","GSE125483"
"253","ENSRNOG00000006705","-","Mkks","chr3",129872283,129873675,NA,NA,0.000396203128535,0.022979781455,"1.0,1.0","0.952,1.0,0.818","SE","3","Mkks",7.275261,10.320568,11.841723,7.631351,14.309167,13.075445,12.61359,NA,"rat","lung","GSE125483"
"254","ENSRNOG00000006705","-","Mkks","chr3",129872283,129873675,129877894,129878122,0.000623939149562,0.0155708358653,"0.709,0.757","0.732,0.746,0.963","MXE","3","Mkks",7.275261,10.320568,11.841723,7.631351,14.309167,13.075445,12.61359,NA,"rat","lung","GSE125483"
"255","ENSRNOG00000006756","-","Maged1","chrX",63805520,63805736,NA,NA,5.43228617533e-07,5.11778539676e-06,"0.053,0.052","0.071,0.066,0.004","RI","X","Maged1",45.9696322899461,32.9490435730102,30.410642326152,46.9498807354877,46.1787221122083,38.2946822191801,62.934278299222,NA,"rat","lung","GSE125483"
"256","ENSRNOG00000006770","-","Brd4","chr7",14226164,14226263,NA,NA,0.00066404637209,0.00276428606056,"0.26,0.429","0.38,0.269,0.0","RI","7","Brd4",17.7196813527754,16.5678671138349,13.8762051039729,20.1587132837419,7.70785299915469,10.7920290515638,27.2231308751761,NA,"rat","lung","GSE125483"
"257","ENSRNOG00000006783","-","Neb","chr3",37667637,37667730,NA,NA,2.21045697827e-05,0.00326743434937,"1.0,0.546","1.0,1.0,1.0","SE","3","Neb",5.98192350134241,3.50094269474542,3.31047167197238,6.42680017782146,2.90898984787611,3.10973075992425,7.95483318695464,NA,"rat","lung","GSE125483"
"258","ENSRNOG00000006783","-","Neb","chr3",37669333,37669426,NA,NA,0.000885078406221,0.0396797369361,"0.817,1.0","1.0,0.76,1.0","SE","3","Neb",5.98192350134241,3.50094269474542,3.31047167197238,6.42680017782146,2.90898984787611,3.10973075992425,7.95483318695464,NA,"rat","lung","GSE125483"
"259","ENSRNOG00000006783","-","Neb","chr3",37675165,37675258,NA,NA,0.000244888800874,0.0168588261316,"1.0,0.361","1.0,1.0,1.0","SE","3","Neb",5.98192350134241,3.50094269474542,3.31047167197238,6.42680017782146,2.90898984787611,3.10973075992425,7.95483318695464,NA,"rat","lung","GSE125483"
"260","ENSRNOG00000006783","-","Neb","chr3",37681663,37681777,NA,NA,0.000666707143493,0.0327255794836,"0.803,1.0","0.708,0.768,0.721","SE","3","Neb",5.98192350134241,3.50094269474542,3.31047167197238,6.42680017782146,2.90898984787611,3.10973075992425,7.95483318695464,NA,"rat","lung","GSE125483"
"261","ENSRNOG00000006783","-","Neb","chr3",37669333,37669426,NA,NA,0.000732960095334,0.0348533304156,"1.0,0.311","1.0,1.0,1.0","SE","3","Neb",5.98192350134241,3.50094269474542,3.31047167197238,6.42680017782146,2.90898984787611,3.10973075992425,7.95483318695464,NA,"rat","lung","GSE125483"
"262","ENSRNOG00000006859","+","Insig1","chr4",345429,345596,346024,346124,6.67510602903e-07,0.00010527977229,"0.325,0.404","0.307,0.337,0.0","MXE","4","Insig1",52.202236,41.785954,66.238571,54.931511,61.232643,63.735607,74.4598505,NA,"rat","lung","GSE125483"
"263","ENSRNOG00000006870","+","Mtdh","chr7",72809674,72809773,NA,NA,3.62997043422e-05,0.00464851857388,"1.0,0.634","1.0,1.0,1.0","SE","7","Mtdh",20.788057,22.132738,18.881395,19.204582,13.300561,16.090978,31.0626885,NA,"rat","lung","GSE125483"
"264","ENSRNOG00000006905","-","Hectd1","chr6",72520752,72520935,NA,NA,0.00124801118594,0.0499369316883,"0.878,0.879","0.86,0.788,0.743","SE","6","Hectd1",27.06427,21.870344,21.849812,25.238058,14.272898,18.061355,37.086336,NA,"rat","lung","GSE125483"
"265","ENSRNOG00000006913","+","Rpain","chr10",57609249,57609310,NA,NA,6.5934389461e-05,0.0070478958123,"0.994,1.0","0.945,1.0,0.938","SE","10","Rpain",13.5655521690507,12.9248236319896,13.5338190650195,14.0692724902471,20.9130758088426,17.223447436931,20.2798241456437,NA,"rat","lung","GSE125483"
"266","ENSRNOG00000006921","-","Rbl1","chr3",153294845,153295010,NA,NA,0.00021775580755,0.0155176507705,"0.859,0.662","1.0,1.0,0.936","SE","3","Rbl1",1.800104,3.498566,3.82813,1.606265,0.916946,2.372538,3.4524675,NA,"rat","lung","GSE125483"
"267","ENSRNOG00000006961","-","Snrpb","chr3",122697192,122697496,NA,NA,1.08135722598e-13,6.45209811501e-12,"0.06,0.058","0.065,0.057,0.0","RI","3","Snrpb",59.1868336544379,68.2830240840237,55.8307470514793,54.4654410994083,77.9163078461538,66.8735274488165,90.967649418935,NA,"rat","lung","GSE125483"
"268","ENSRNOG00000006996","+","Mms22l","chr5",38849856,38849944,NA,NA,0.000183160896923,0.0139613864181,"0.923,0.728","1.0,1.0,1.0","SE","5","Mms22l",0.582166,2.319123,2.434764,0.603291,1.326848,1.880806,1.75229,NA,"rat","lung","GSE125483"
"269","ENSRNOG00000006997","-","App","chr11",24440976,24441030,NA,NA,0.000478765023676,0.0265765957778,"0.46,0.398","0.34,0.392,0.326","SE","11","App",463.966151918831,262.754732454545,282.229672876623,533.093444892857,341.280865844156,311.755269360389,629.907164633117,NA,"rat","lung","GSE125483"
"270","ENSRNOG00000007046","+","Cfap70","chr15",4320649,4320844,4323118,4323250,0.00319553099035,0.0427250522201,"0.493,0.425","0.412,0.406,0.044","MXE","15","Cfap70",7.753408,5.873922,4.434227,6.408086,6.529034,5.4816305,10.017708,NA,"rat","lung","GSE125483"
"271","ENSRNOG00000007049","+","Bcl11a","chr14",108906091,108906193,NA,NA,1.35389289735e-06,0.000405287659561,"1.0,1.0","0.451,0.552,0.425","SE","14","Bcl11a",0.778249426784784,0.398687389265242,0.459889247003648,0.294907631578947,0.144483866597186,0.302186556800417,0.735922223814486,NA,"rat","lung","GSE125483"
"272","ENSRNOG00000007069","-","Adhfe1","chr5",9423858,9424013,NA,NA,0.000964823265368,0.0418534020598,"1.0,1.0","1.0,1.0,0.611","SE","5","Adhfe1",3.694148,1.060816,1.804146,2.303452,2.209436,2.006791,3.529208,NA,"rat","lung","GSE125483"
"273","ENSRNOG00000007069","-","Adhfe1","chr5",9423858,9424013,9425600,9425647,0.000137922345362,0.00578540221024,"0.0,0.0","0.107,0.0,0.482","MXE","5","Adhfe1",3.694148,1.060816,1.804146,2.303452,2.209436,2.006791,3.529208,NA,"rat","lung","GSE125483"
"274","ENSRNOG00000007091","+","Ly6e","chr7",116356915,116357271,NA,NA,6.58996967362e-06,0.00134227823242,"0.16,0.167","0.168,0.139,0.03","SE","7","Ly6e",25.1897654742148,75.8733135172547,9.87255801163242,76.252865828228,91.437749409461,50.6551537105467,88.6579724098488,NA,"rat","lung","GSE125483"
"275","ENSRNOG00000007091","+","Ly6e","chr7",116356915,116357271,NA,NA,8.35223113757e-05,0.00837424477003,"0.365,0.351","0.314,0.266,0.07","SE","7","Ly6e",25.1897654742148,75.8733135172547,9.87255801163242,76.252865828228,91.437749409461,50.6551537105467,88.6579724098488,NA,"rat","lung","GSE125483"
"276","ENSRNOG00000007091","+","Ly6e","chr7",116356816,116357271,NA,NA,9.26053128403e-06,0.00166400074826,"0.335,0.315","0.285,0.246,0.04","SE","7","Ly6e",25.1897654742148,75.8733135172547,9.87255801163242,76.252865828228,91.437749409461,50.6551537105467,88.6579724098488,NA,"rat","lung","GSE125483"
"277","ENSRNOG00000007100","+","Ccdc136","chr4",56697325,56697601,NA,NA,0.00073177124786,0.0348533304156,"1.0,1.0","0.934,0.773,0.823","SE","4","Ccdc136",2.080451,2.735002,3.829202,2.580425,2.988626,3.408914,3.697939,NA,"rat","lung","GSE125483"
"278","ENSRNOG00000007117","-","Cluap1","chr10",11872685,11872770,11874498,11874610,0.00129104309696,0.0237476245081,"0.321,0.391","0.264,0.264,0.255","MXE","10","Cluap1",18.2314397097426,15.2026733700151,15.2979950413932,15.9733576829884,28.5792956481575,21.9386453447754,24.7037353813731,NA,"rat","lung","GSE125483"
"279","ENSRNOG00000007117","-","Cluap1","chr10",11874498,11874610,NA,NA,0.000365912209773,0.0220639091898,"0.865,0.844","0.732,0.819,0.696","SE","10","Cluap1",18.2314397097426,15.2026733700151,15.2979950413932,15.9733576829884,28.5792956481575,21.9386453447754,24.7037353813731,NA,"rat","lung","GSE125483"
"280","ENSRNOG00000007117","-","Cluap1","chr10",11874498,11874610,NA,NA,2.39249887123e-05,0.00345749501681,"1.0,1.0","1.0,0.886,0.867","SE","10","Cluap1",18.2314397097426,15.2026733700151,15.2979950413932,15.9733576829884,28.5792956481575,21.9386453447754,24.7037353813731,NA,"rat","lung","GSE125483"
"281","ENSRNOG00000007124","+","Krcc1","chr4",99143693,99143860,NA,NA,1.69874136979e-09,2.06414434168e-06,"0.938,0.979","0.812,0.911,0.851","SE","4","Krcc1",67.875603,61.872299,91.813896,62.255878,89.332748,90.573322,96.00189,NA,"rat","lung","GSE125483"
"282","ENSRNOG00000007127","+","Bbs5","chr3",55895974,55896110,55898289,55898385,1.92936172999e-05,0.00138317696388,"0.359,0.438","0.273,0.331,0.013","MXE","3","Bbs5",8.990248,6.949442,8.499113,8.0084,8.994016,8.7465645,11.974045,NA,"rat","lung","GSE125483"
