"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474451","FPKM.SRR8474452","FPKM.SRR8474453","FPKM.SRR8474454","FPKM.SRR8474455","FPKM.SRR8474456","FPKM.SRR8474457","..files.testis_1.txt_mean_female","..files.testis_2.txt_mean_male","Remark","Organism","Tissue","GEO_accession"
"1149","ENSRNOG00000008411","+","Sec23b","chr3",138732054,138732135,NA,NA,0.000235764636697,0.0063437572272,"0.939,0.933,0.948","0.98,0.963,1.0,0.969","SE","3","Sec23b",11.309431,10.887044,10.518885,10.583351,9.893082,11.214412,11.031029,10.82467775,8.03463075,NA,"rat","testis","GSE125483"
"1150","ENSRNOG00000008415","-","Nab2","chr7",70966222,70966414,NA,NA,4.93649105038e-07,4.72412879387e-05,"0.849,0.8,1.0","0.944,1.0,1.0,1.0","SE","7","Nab2",2.919811,2.818673,2.987488,3.127367,2.70043,2.825205,2.789322,2.96333475,2.07873925,NA,"rat","testis","GSE125483"
"1151","ENSRNOG00000008425","-","Nav1","chr13",52290973,52290997,NA,NA,5.92769465578e-05,0.00214496556201,"0.875,0.818,1.0","1.0,1.0,1.0,1.0","SE","13","Nav1",1.27121065852595,1.19879452682076,1.2505886742259,1.08351954208461,0.919240754470126,1.06843630178805,1.14141269952028,1.20102835041431,0.782272438944614,NA,"rat","testis","GSE125483"
"1152","ENSRNOG00000008425","-","Nav1","chr13",52291741,52291794,52292887,52293058,0.000128233620883,0.000718661803366,"0.782,0.381,1.0","1.0,1.0,1.0,1.0","MXE","13","Nav1",1.27121065852595,1.19879452682076,1.2505886742259,1.08351954208461,0.919240754470126,1.06843630178805,1.14141269952028,1.20102835041431,0.782272438944614,NA,"rat","testis","GSE125483"
"1153","ENSRNOG00000008432","-","Slc22a5","chr10",39212327,39212482,39220261,39220365,0.00259685837966,0.00957610735032,"0.78,0.803,0.588","0.636,0.548,0.586,0.631","MXE","10","Slc22a5",37.2447143276781,37.362097332687,37.5205481672322,37.9778327327517,32.5487022562611,34.6186095769914,37.8510527033446,37.5262981400872,26.2545911341493,NA,"rat","testis","GSE125483"
"1154","ENSRNOG00000008432","-","Slc22a5","chr10",39303121,39303231,NA,NA,0.000388500230339,0.00942810128363,"0.952,0.965,1.0","0.974,0.982,0.985,0.989","SE","10","Slc22a5",37.2447143276781,37.362097332687,37.5205481672322,37.9778327327517,32.5487022562611,34.6186095769914,37.8510527033446,37.5262981400872,26.2545911341493,NA,"rat","testis","GSE125483"
"1155","ENSRNOG00000008451","+","Fut8","chr6",100396827,100397255,NA,NA,1.36924190541e-07,1.66011034524e-05,"0.806,0.719,1.0","1.0,1.0,1.0,1.0","SE","6","Fut8",4.610287,4.717862,4.42742,5.027185,4.867166,4.552043,4.896479,4.6956885,3.578922,NA,"rat","testis","GSE125483"
"1156","ENSRNOG00000008465","-","Tmem176b","chr4",78457540,78457606,NA,NA,2.59279842041e-09,6.76906525545e-07,"0.381,0.297,1.0","1.0,1.0,1.0,1.0","SE","4","Tmem176b",9.8760110802139,9.65901257219251,9.81422,10.232189,9.517591,10.0189654652406,10.5761534973262,9.8953581631016,7.5281774906417,NA,"rat","testis","GSE125483"
"1157","ENSRNOG00000008465","-","Tmem176b","chr4",78457606,78458146,NA,NA,0.00569005481082,0.0102311562464,"0.033,0.075,1.0","1.0,1.0,0.732,0.527","RI","4","Tmem176b",9.8760110802139,9.65901257219251,9.81422,10.232189,9.517591,10.0189654652406,10.5761534973262,9.8953581631016,7.5281774906417,NA,"rat","testis","GSE125483"
"1158","ENSRNOG00000008465","-","Tmem176b","chr4",78458146,78457540,NA,NA,5.91924842475e-09,1.31703277451e-07,"0.117,0.084,1.0","1.0,1.0,1.0,1.0","A5SS","4","Tmem176b",9.8760110802139,9.65901257219251,9.81422,10.232189,9.517591,10.0189654652406,10.5761534973262,9.8953581631016,7.5281774906417,NA,"rat","testis","GSE125483"
"1159","ENSRNOG00000008467","+","Agbl2","chr3",79618538,79618673,NA,NA,1.84638237477e-07,2.1203437143e-05,"0.909,1.0,1.0","1.0,1.0,1.0,1.0","SE","3","Agbl2",126.069962,126.919327,125.229485,124.903877,129.169067,130.882584,134.056992,125.78066275,98.52716075,NA,"rat","testis","GSE125483"
"1160","ENSRNOG00000008467","+","Agbl2","chr3",79641111,79641219,NA,NA,0.00125222334198,0.0238839291989,"0.06,0.064,0.09","0.135,0.074,0.095,0.085","SE","3","Agbl2",126.069962,126.919327,125.229485,124.903877,129.169067,130.882584,134.056992,125.78066275,98.52716075,NA,"rat","testis","GSE125483"
"1161","ENSRNOG00000008467","+","Agbl2","chr3",79631678,79632461,79633797,79633954,0.000720402876028,0.00327465406521,"0.206,0.222,0.56","0.545,0.602,0.524,0.565","MXE","3","Agbl2",126.069962,126.919327,125.229485,124.903877,129.169067,130.882584,134.056992,125.78066275,98.52716075,NA,"rat","testis","GSE125483"
"1162","ENSRNOG00000008467","+","Agbl2","chr3",79623049,79623235,79625558,79625666,1.59872115546e-13,2.27471010065e-12,"0.009,0.0,0.368","0.336,0.298,0.272,0.281","MXE","3","Agbl2",126.069962,126.919327,125.229485,124.903877,129.169067,130.882584,134.056992,125.78066275,98.52716075,NA,"rat","testis","GSE125483"
"1163","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,NA,NA,1.49998193755e-07,1.79009609112e-05,"0.976,0.962,0.989","0.995,0.991,0.994,1.0","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1164","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,174166154,174166386,3.35731442647e-11,3.59497998381e-10,"0.998,0.99,0.582","0.578,0.663,0.633,0.638","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1165","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,174166154,174166386,0.000186762646159,0.00100336621626,"0.208,0.206,0.453","0.431,0.512,0.474,0.445","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1166","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,NA,NA,6.29533683784e-05,0.00226186175501,"0.912,0.892,0.948","0.946,0.957,0.937,0.946","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1167","ENSRNOG00000008514","-","Plcz1","chr4",174143407,174143564,174146924,174147164,0.00820738826225,0.0241951010645,"0.417,0.404,0.54","0.546,0.528,0.555,0.511","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1168","ENSRNOG00000008514","-","Plcz1","chr4",174146924,174147164,174150278,174150428,4.76841721664e-09,4.28195620952e-08,"0.972,0.974,0.498","0.514,0.451,0.475,0.517","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1169","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,NA,NA,3.79673545603e-07,3.8386130697e-05,"0.949,0.946,0.98","0.986,0.987,0.981,0.973","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1170","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,174166154,174166386,0.000356057889772,0.00178947803956,"0.848,0.833,0.548","0.526,0.584,0.57,0.548","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1171","ENSRNOG00000008514","-","Plcz1","chr4",174152911,174153056,NA,NA,0.000190732788052,0.00537940704912,"0.952,0.947,0.977","0.981,0.985,0.976,0.965","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1172","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,174160480,174160682,2.04557482064e-11,2.26162480391e-10,"0.983,0.98,0.65","0.661,0.714,0.691,0.711","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1173","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,174160480,174160682,0.00044440285489,0.00216537810139,"0.415,0.441,0.518","0.524,0.572,0.518,0.556","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1174","ENSRNOG00000008514","-","Plcz1","chr4",174146924,174147164,174150278,174150428,0.00290482955412,0.0105127164816,"0.564,0.563,0.432","0.452,0.409,0.413,0.435","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1175","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,174166154,174166386,2.91278734466e-09,2.67341542444e-08,"0.973,0.982,0.554","0.532,0.587,0.577,0.556","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1176","ENSRNOG00000008514","-","Plcz1","chr4",174152911,174153056,NA,NA,1.65689684195e-12,1.02903438151e-09,"0.63,0.52,0.975","0.987,0.979,0.986,1.0","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1177","ENSRNOG00000008514","-","Plcz1","chr4",174152911,174153056,174160480,174160682,1.03856656608e-09,9.85136505298e-09,"0.959,0.96,0.696","0.732,0.688,0.721,0.718","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1178","ENSRNOG00000008514","-","Plcz1","chr4",174152911,174153056,174160480,174160682,0.0027125088854,0.00989716356781,"0.485,0.494,0.534","0.573,0.546,0.568,0.568","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1179","ENSRNOG00000008514","-","Plcz1","chr4",174152911,174153056,NA,NA,1.13693256754e-06,9.3259115621e-05,"0.884,0.867,0.941","0.936,0.954,0.923,0.945","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1180","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,174166154,174166386,1.46891990139e-05,9.6057805094e-05,"0.13,0.138,0.443","0.433,0.51,0.447,0.467","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1181","ENSRNOG00000008514","-","Plcz1","chr4",174160480,174160682,174166154,174166386,4.98034946617e-12,5.84511071058e-11,"0.989,0.996,0.552","0.531,0.587,0.576,0.554","MXE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1182","ENSRNOG00000008514","-","Plcz1","chr4",174150278,174150428,NA,NA,6.57498703208e-05,0.00234297430164,"0.983,0.97,0.988","0.995,0.987,0.994,1.0","SE","4","Plcz1",145.967682,146.065536,148.628952,151.46312,143.533325,152.161697,151.913696,148.0313225,111.9021795,NA,"rat","testis","GSE125483"
"1183","ENSRNOG00000008523","+","Faf1","chr5",129491274,129491380,129528858,129528945,3.33066907388e-16,6.76114972913e-15,"0.001,0.0,0.313","0.263,0.223,0.282,0.249","MXE","5","Faf1",75.003296,74.115486,75.384079,76.686935,70.107697,76.506042,77.108971,75.297449,55.9306775,NA,"rat","testis","GSE125483"
"1184","ENSRNOG00000008523","+","Faf1","chr5",129621175,129621330,129641267,129641404,0.0199892318402,0.0490830941009,"0.438,0.427,0.512","0.478,0.57,0.479,0.528","MXE","5","Faf1",75.003296,74.115486,75.384079,76.686935,70.107697,76.506042,77.108971,75.297449,55.9306775,NA,"rat","testis","GSE125483"
"1185","ENSRNOG00000008530","+","Stoml1","chr8",63040454,63040604,NA,NA,2.84936767292e-07,2.97979233754e-05,"0.555,0.75,1.0","1.0,1.0,1.0,1.0","SE","8","Stoml1",1.341362,1.448313,1.499285,1.403775,1.136598,1.548503,1.344731,1.42318375,1.007458,NA,"rat","testis","GSE125483"
"1186","ENSRNOG00000008557","-","Abcb8","chr4",7307012,7307322,NA,NA,3.41539540494e-06,0.00021789793074,"0.672,0.786,1.0","1.0,1.0,1.0,1.0","SE","4","Abcb8",3.939345,3.718549,3.919862,4.394472,3.22277,3.650788,3.457886,3.993057,2.582861,NA,"rat","testis","GSE125483"
"1187","ENSRNOG00000008560","-","AABR07049790.1","chr5",138418279,138418405,NA,NA,0.00128906041736,0.0245121380849,"0.82,0.724,0.998","0.994,0.997,1.0,0.997","SE","5","AABR07049790.1",120.522125,120.418655,125.992889,128.834595,137.916534,133.990479,136.972,123.942066,102.21975325,NA,"rat","testis","GSE125483"
"1188","ENSRNOG00000008560","-","AABR07049790.1","chr5",138389190,138389335,NA,NA,0.000350980136657,0.00873529228749,"0.953,0.949,0.972","0.986,0.975,0.975,0.965","SE","5","AABR07049790.1",120.522125,120.418655,125.992889,128.834595,137.916534,133.990479,136.972,123.942066,102.21975325,NA,"rat","testis","GSE125483"
"1189","ENSRNOG00000008560","-","AABR07049790.1","chr5",138400810,138400990,138418279,138418405,1.48398580979e-07,1.17512065649e-06,"0.025,0.023,0.682","0.734,0.584,0.74,0.731","MXE","5","AABR07049790.1",120.522125,120.418655,125.992889,128.834595,137.916534,133.990479,136.972,123.942066,102.21975325,NA,"rat","testis","GSE125483"
"1190","ENSRNOG00000008585","-","Tmbim7","chr4",27620872,27620951,27638347,27638474,0.00144167418056,0.00585310325293,"0.477,0.464,0.549","0.551,0.629,0.558,0.535","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1191","ENSRNOG00000008585","-","Tmbim7","chr4",27612016,27612106,27615191,27615279,2.84875456558e-11,3.07685241814e-10,"0.979,0.977,0.864","0.867,0.935,0.898,0.914","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1192","ENSRNOG00000008585","-","Tmbim7","chr4",27612016,27612106,NA,NA,0.00143100560881,0.0266003633353,"0.983,0.978,0.989","1.0,0.978,0.984,1.0","SE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1193","ENSRNOG00000008585","-","Tmbim7","chr4",27619749,27619803,27633217,27633495,0.000137002172832,0.000762319233115,"0.496,0.496,0.72","0.736,0.795,0.721,0.719","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1194","ENSRNOG00000008585","-","Tmbim7","chr4",27620872,27620951,27633217,27633495,0.00019072558118,0.00102377417908,"0.436,0.45,0.677","0.707,0.732,0.699,0.683","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1195","ENSRNOG00000008585","-","Tmbim7","chr4",27633217,27633495,27638347,27638474,0.0032540785612,0.011496268477,"0.615,0.598,0.371","0.346,0.419,0.381,0.359","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1196","ENSRNOG00000008585","-","Tmbim7","chr4",27612016,27612106,27615364,27615402,2.87325718773e-13,3.90963729125e-12,"0.984,0.985,0.785","0.798,0.864,0.833,0.855","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1197","ENSRNOG00000008585","-","Tmbim7","chr4",27609998,27610046,NA,NA,0.000476481773113,0.0111369380333,"0.98,0.977,0.987","1.0,0.972,0.985,1.0","SE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1198","ENSRNOG00000008585","-","Tmbim7","chr4",27633217,27633495,27638347,27638474,4.50844916955e-11,4.77023008907e-10,"0.998,0.999,0.426","0.399,0.446,0.431,0.422","MXE","4","Tmbim7",276.414185,284.332947,276.329773,289.107941,245.089706,282.560822,297.388885,281.5462115,206.25985325,NA,"rat","testis","GSE125483"
"1199","ENSRNOG00000008595","-","Ttc12","chr8",53780260,53780353,53786104,53786273,0.00714296789889,0.0217146224126,"0.333,0.347,0.59","0.517,0.716,0.53,0.575","MXE","8","Ttc12",59.218006,58.414623,58.657593,61.041546,58.609222,58.677258,61.369984,59.332942,44.664116,NA,"rat","testis","GSE125483"
"1200","ENSRNOG00000008595","-","Ttc12","chr8",53777583,53777682,53778125,53778263,0.00172414929742,0.00679524152762,"0.329,0.352,0.541","0.545,0.588,0.525,0.531","MXE","8","Ttc12",59.218006,58.414623,58.657593,61.041546,58.609222,58.677258,61.369984,59.332942,44.664116,NA,"rat","testis","GSE125483"
"1201","ENSRNOG00000008596","+","Ttll9","chr3",148448804,148448848,148454318,148454411,1.08001310567e-05,7.16025710057e-05,"0.096,0.095,0.424","0.383,0.518,0.435,0.449","MXE","3","Ttll9",22.704015503413,23.5712901962457,23.7777582354949,26.3847917645051,22.1304154453925,23.9624657047782,23.2734925819113,24.1094639249147,17.3415934330205,NA,"rat","testis","GSE125483"
"1202","ENSRNOG00000008596","+","Ttll9","chr3",148462057,148462243,148469031,148469100,0.00597394705386,0.0186801997188,"0.434,0.445,0.592","0.627,0.608,0.573,0.567","MXE","3","Ttll9",22.704015503413,23.5712901962457,23.7777582354949,26.3847917645051,22.1304154453925,23.9624657047782,23.2734925819113,24.1094639249147,17.3415934330205,NA,"rat","testis","GSE125483"
"1203","ENSRNOG00000008618","-","Tex10","chr5",64185942,64186124,64187927,64188008,7.48268114137e-12,8.57296178492e-11,"0.997,0.992,0.565","0.575,0.57,0.584,0.651","MXE","5","Tex10",14.648563,14.212532,13.334203,13.69402,13.581685,13.499308,14.602515,13.9723295,10.420877,NA,"rat","testis","GSE125483"
"1204","ENSRNOG00000008628","-","Ica1","chr4",34777728,34778100,NA,NA,5.72995027648e-07,5.36534913273e-05,"0.871,0.859,1.0","1.0,0.993,1.0,0.987","SE","4","Ica1",152.921195313891,153.258427735975,160.403099067231,168.381948958148,177.702872522262,161.942084162956,165.022152931879,158.741167768811,126.166777404274,NA,"rat","testis","GSE125483"
"1205","ENSRNOG00000008628","-","Ica1","chr4",34777950,34777728,NA,NA,1.11022302463e-16,9.88098491921e-15,"0.027,0.025,0.133","0.122,0.111,0.106,0.099","A5SS","4","Ica1",152.921195313891,153.258427735975,160.403099067231,168.381948958148,177.702872522262,161.942084162956,165.022152931879,158.741167768811,126.166777404274,NA,"rat","testis","GSE125483"
"1206","ENSRNOG00000008628","-","Ica1","chr4",34777950,34778100,NA,NA,3.39550491435e-05,0.00138701908287,"0.673,0.69,0.734","0.793,0.739,0.753,0.797","SE","4","Ica1",152.921195313891,153.258427735975,160.403099067231,168.381948958148,177.702872522262,161.942084162956,165.022152931879,158.741167768811,126.166777404274,NA,"rat","testis","GSE125483"
"1207","ENSRNOG00000008634","+","Cc2d1b","chr5",128219550,128219695,NA,NA,0.00013469255844,0.00408627420538,"0.961,0.956,0.976","1.0,1.0,1.0,1.0","SE","5","Cc2d1b",18.283659,18.460613,18.901392,19.516867,16.584394,17.581656,16.396248,18.79063275,12.6405745,NA,"rat","testis","GSE125483"
"1208","ENSRNOG00000008641","-","Gnpnat1","chr15",19726080,19726208,19727767,19727830,0.0017260698553,0.00679524152762,"0.366,0.348,0.289","0.293,0.272,0.236,0.249","MXE","15","Gnpnat1",16.1523043435689,16.4620962410197,14.7208890538818,15.8795545793743,15.2211883261877,16.4564813412515,16.4259914443801,15.8037110544612,12.0259152779548,NA,"rat","testis","GSE125483"
"1209","ENSRNOG00000008663","-","Nat10","chr3",93663198,93663318,93663792,93663965,2.28031482585e-10,2.30322884841e-09,"0.976,0.988,0.709","0.589,0.682,0.643,0.641","MXE","3","Nat10",8.2921419555169,8.30230445178927,8.13396036878728,8.38747553404573,7.71389561182903,8.07292881013916,7.98714976043737,8.2789705775348,5.94349354560139,NA,"rat","testis","GSE125483"
"1210","ENSRNOG00000008666","+","Etl4","chr17",87676375,87676453,NA,NA,0.00126226946917,0.0240534655515,"0.373,1.0,0.323","1.0,0.769,1.0,1.0","SE","17","Etl4",6.72179,6.651551,6.615802,6.423818,7.01007,6.722719,7.012361,6.60324025,5.1862875,NA,"rat","testis","GSE125483"
"1211","ENSRNOG00000008674","-","Prdm11","chr3",81872523,81873135,NA,NA,0.000204938504996,0.00566954725448,"0.384,0.294,0.454","1.0,1.0,1.0,1.0","SE","3","Prdm11",0.259076,0.23947,0.234854,0.210951,0.14605,0.256647,0.269224,0.23608775,0.16798025,NA,"rat","testis","GSE125483"
"1212","ENSRNOG00000008728","+","Unc79","chr6",127003062,127003179,NA,NA,0.000530120677319,0.0120572738805,"0.227,0.405,0.0","1.0,0.362,0.694,1.0","SE","6","Unc79",0.54362,0.541317,0.530253,0.407018,0.457627,0.435999,0.51535,0.505552,0.352244,NA,"rat","testis","GSE125483"
"1213","ENSRNOG00000008737","-","Tbc1d21","chr8",63140033,63140150,63140888,63140989,0.0118158877557,0.0323962219505,"0.568,0.565,0.529","0.489,0.536,0.482,0.509","MXE","8","Tbc1d21",182.313404631579,177.828303494737,172.756716238596,184.481620435088,171.431098835088,188.118708547368,172.672889263158,179.3450112,133.055674161403,NA,"rat","testis","GSE125483"
"1214","ENSRNOG00000008747","+","Plekha5","chr4",174755710,174755822,174757835,174757882,0.000116819752393,0.000663042529065,"0.413,0.429,0.529","0.554,0.606,0.662,0.61","MXE","4","Plekha5",162.601566991811,162.951181381666,167.001535727182,173.207466716597,179.763446786898,167.037294502497,170.996814748951,166.440437704314,129.449389009586,NA,"rat","testis","GSE125483"
"1215","ENSRNOG00000008747","+","Plekha5","chr4",174758784,174758973,NA,NA,5.69988500843e-13,3.8598978828e-10,"0.016,0.017,0.074","0.154,0.083,0.163,0.117","SE","4","Plekha5",162.601566991811,162.951181381666,167.001535727182,173.207466716597,179.763446786898,167.037294502497,170.996814748951,166.440437704314,129.449389009586,NA,"rat","testis","GSE125483"
"1216","ENSRNOG00000008747","+","Plekha5","chr4",174714337,174714355,174720691,174721159,2.43288944546e-10,2.44544629421e-09,"0.149,0.138,0.059","0.053,0.064,0.057,0.073","MXE","4","Plekha5",162.601566991811,162.951181381666,167.001535727182,173.207466716597,179.763446786898,167.037294502497,170.996814748951,166.440437704314,129.449389009586,NA,"rat","testis","GSE125483"
"1217","ENSRNOG00000008747","+","Plekha5","chr4",174760288,174760409,174761788,174761904,0,0,"0.002,0.003,0.109","0.148,0.112,0.142,0.124","MXE","4","Plekha5",162.601566991811,162.951181381666,167.001535727182,173.207466716597,179.763446786898,167.037294502497,170.996814748951,166.440437704314,129.449389009586,NA,"rat","testis","GSE125483"
"1218","ENSRNOG00000008747","+","Plekha5","chr4",174713933,174714049,174720691,174721159,0.00175112469597,0.00687650227176,"0.754,0.736,0.37","0.357,0.394,0.388,0.385","MXE","4","Plekha5",162.601566991811,162.951181381666,167.001535727182,173.207466716597,179.763446786898,167.037294502497,170.996814748951,166.440437704314,129.449389009586,NA,"rat","testis","GSE125483"
"1219","ENSRNOG00000008757","+","Tmem218","chr8",39697828,39697939,NA,NA,0.000357202334878,0.00885931658925,"0.901,0.855,1.0","0.796,1.0,1.0,1.0","SE","8","Tmem218",4.648698,4.108573,3.94408,3.793601,4.189867,4.313723,3.94971,4.123738,3.113325,NA,"rat","testis","GSE125483"
"1220","ENSRNOG00000008786","+","Ap1b1","chr14",85272217,85272238,NA,NA,1.42539957615e-09,4.01645925013e-07,"0.095,0.163,0.186","0.049,0.0,0.0,0.0","SE","14","Ap1b1",7.60595845224861,7.47261133703891,7.18949424608388,7.6400687791814,6.08671700581102,7.08744954370894,6.92328958792319,7.4770332036382,5.02436403436079,NA,"rat","testis","GSE125483"
"1221","ENSRNOG00000008797","-","Tmpo","chr7",31853116,31853212,NA,NA,0.000504099261956,0.0116217793484,"0.714,0.716,0.822","0.872,0.881,0.947,0.759","SE","7","Tmpo",12.926983,12.209411,12.253946,10.91127,12.267587,13.620372,12.298738,12.0754025,9.54667425,NA,"rat","testis","GSE125483"
"1222","ENSRNOG00000008806","-","Clip4","chr6",23230888,23231012,23233629,23233764,0.00168774221435,0.00669510469754,"0.374,0.349,0.417","0.432,0.462,0.442,0.421","MXE","6","Clip4",170.544692452281,169.2835051422,177.140738236872,177.926098594097,160.313982778076,178.431763136834,184.480982051361,173.723758606363,130.806681991568,NA,"rat","testis","GSE125483"
"1223","ENSRNOG00000008846","-","Plag1","chr5",16794743,16795102,NA,NA,2.51482310532e-08,4.18202714432e-06,"0.229,0.248,1.0","1.0,1.0,1.0,1.0","SE","5","Plag1",0.384838,0.402836,0.465152,0.515896,0.429909,0.321719,0.29974,0.4421805,0.262842,NA,"rat","testis","GSE125483"
"1224","ENSRNOG00000008859","+","Tank","chr3",47511221,47511772,NA,NA,1.81111891503e-05,0.000840182482046,"0.812,0.739,0.986","0.963,0.988,0.922,0.947","SE","3","Tank",19.0064397186642,19.1688006669716,17.731848553065,19.8288926184812,24.7155228924977,19.5273535882891,21.3663597461116,18.9339953892955,16.4023090567246,NA,"rat","testis","GSE125483"
"1225","ENSRNOG00000008891","+","Ift20","chr10",65808131,65808260,NA,NA,2.13993298108e-05,0.000957682948239,"0.937,0.91,0.976","0.95,0.988,0.96,0.967","SE","10","Ift20",39.68491,41.49218,40.428574,43.458527,44.886784,44.730221,42.999977,41.26604775,33.1542455,NA,"rat","testis","GSE125483"
"1226","ENSRNOG00000008891","+","Ift20","chr10",65807774,65808006,NA,NA,5.67106326974e-05,0.00207181029321,"0.723,0.629,0.943","0.879,0.976,0.89,0.923","SE","10","Ift20",39.68491,41.49218,40.428574,43.458527,44.886784,44.730221,42.999977,41.26604775,33.1542455,NA,"rat","testis","GSE125483"
"1227","ENSRNOG00000008891","+","Ift20","chr10",65807774,65808006,NA,NA,0.000442053288523,0.0104364357458,"0.48,0.44,0.656","0.653,0.696,0.654,0.72","SE","10","Ift20",39.68491,41.49218,40.428574,43.458527,44.886784,44.730221,42.999977,41.26604775,33.1542455,NA,"rat","testis","GSE125483"
"1228","ENSRNOG00000008891","+","Ift20","chr10",65807774,65808006,65808131,65808260,3.76411757306e-05,0.00023065861077,"0.149,0.143,0.291","0.276,0.334,0.253,0.293","MXE","10","Ift20",39.68491,41.49218,40.428574,43.458527,44.886784,44.730221,42.999977,41.26604775,33.1542455,NA,"rat","testis","GSE125483"
