"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474155","FPKM.SRR8474167","FPKM.SRR8474179","FPKM.SRR8474191","FPKM.SRR8474202","FPKM.SRR8474220","..files.heart_mean_female","..files.heart_mean_male","Remark","Organism","Tissue","GEO_accession"
"77","ENSMFAG00000003499","-","APRT","chr20",77249765,77249844,NA,NA,0.000713107192042,0.0487289914562,"0.989,0.995,1.0","0.996,0.971,0.998","SE","20","APRT",68.9910340306208,14.5172934622483,56.2798700553691,63.560252715604,60.4543529731544,42.9071505025168,40.3282322267897,61.9084190197148,NA,"Macaca_fascicularis","heart","GSE125483"
"78","ENSMFAG00000003567","-","TNNT2","chr1",59724231,59724246,NA,NA,1.6238591823e-05,0.00410967291707,"0.94,0.988,0.979","0.962,0.957,0.966","SE","1","TNNT2",4571.44904934946,4372.13552021805,4202.78372410686,4933.85874310686,5140.71046979856,4253.0546171639,4519.68296016294,4638.31441441829,NA,"Macaca_fascicularis","heart","GSE125483"
"79","ENSMFAG00000003567","-","TNNT2","chr1",59714525,59714534,NA,NA,1.03001694615e-05,0.00301647819944,"0.787,0.854,0.752","0.805,0.919,0.87","SE","1","TNNT2",4571.44904934946,4372.13552021805,4202.78372410686,4933.85874310686,5140.71046979856,4253.0546171639,4519.68296016294,4638.31441441829,NA,"Macaca_fascicularis","heart","GSE125483"
"80","ENSMFAG00000003567","-","TNNT2","chr1",59722016,59722046,NA,NA,2.6645352591e-15,1.20170540185e-11,"0.922,0.972,0.957","0.894,0.889,0.892","SE","1","TNNT2",4571.44904934946,4372.13552021805,4202.78372410686,4933.85874310686,5140.71046979856,4253.0546171639,4519.68296016294,4638.31441441829,NA,"Macaca_fascicularis","heart","GSE125483"
"81","ENSMFAG00000003567","-","TNNT2","chr1",59722016,59722046,NA,NA,1.13580611913e-05,0.00321375693984,"0.354,0.28,0.215","0.208,0.209,0.142","SE","1","TNNT2",4571.44904934946,4372.13552021805,4202.78372410686,4933.85874310686,5140.71046979856,4253.0546171639,4519.68296016294,4638.31441441829,NA,"Macaca_fascicularis","heart","GSE125483"
"82","ENSMFAG00000003567","-","TNNT2","chr1",59722016,59722046,59724231,59724246,2.12721934599e-05,0.0119975171114,"0.568,0.694,0.674","0.752,0.734,0.777","MXE","1","TNNT2",4571.44904934946,4372.13552021805,4202.78372410686,4933.85874310686,5140.71046979856,4253.0546171639,4519.68296016294,4638.31441441829,NA,"Macaca_fascicularis","heart","GSE125483"
"83","ENSMFAG00000003753","+","RFXANK","chr19",19676688,19676829,NA,NA,6.05668061259e-05,0.00929230639188,"1.0,0.668,1.0","1.0,1.0,1.0","SE","19","RFXANK",6.93075,7.058644,7.348634,6.213118,11.22873,6.656258,6.64267333333333,8.50270466666667,NA,"Macaca_fascicularis","heart","GSE125483"
"84","ENSMFAG00000003768","+","CEP57","chr14",91679013,91679170,NA,NA,0.000249112201661,0.0236028577624,"1.0,0.963,0.862","1.0,0.754,0.859","SE","14","CEP57",4.91241646971462,5.02764704542807,5.95065044641817,6.38701299650553,5.21044600931858,4.26772412288876,5.22746138827412,5.35783764181712,NA,"Macaca_fascicularis","heart","GSE125483"
"85","ENSMFAG00000003770","-","SORBS2","chr5",185051747,185051937,NA,NA,1.46109253096e-06,0.000738284078976,"0.996,0.993,1.0","1.0,0.929,1.0","SE","5","SORBS2",115.777132194373,132.728975888822,72.3722859851762,125.372966438663,89.6658573934352,148.995185020723,135.699042449403,92.6050918576615,NA,"Macaca_fascicularis","heart","GSE125483"
"86","ENSMFAG00000003771","-","DSN1","chr10",68346177,68346498,NA,NA,0.000699114311355,0.0480641089057,"1.0,1.0,1.0","1.0,0.592,0.803","SE","10","DSN1",3.48290703075031,5.20262121771218,5.99272668552686,4.64177722263223,6.65561450430504,5.25243458753588,5.0322776759601,5.37708274019407,NA,"Macaca_fascicularis","heart","GSE125483"
"87","ENSMFAG00000003771","-","DSN1","chr10",68346726,68346775,NA,NA,7.29312659153e-08,6.32538479381e-05,"0.372,0.372,0.165","0.64,1.0,1.0","SE","10","DSN1",3.48290703075031,5.20262121771218,5.99272668552686,4.64177722263223,6.65561450430504,5.25243458753588,5.0322776759601,5.37708274019407,NA,"Macaca_fascicularis","heart","GSE125483"
"88","ENSMFAG00000003771","-","DSN1","chr10",68346726,68346775,NA,NA,0.000561113511134,0.040816482826,"1.0,1.0,1.0","1.0,0.619,0.372","SE","10","DSN1",3.48290703075031,5.20262121771218,5.99272668552686,4.64177722263223,6.65561450430504,5.25243458753588,5.0322776759601,5.37708274019407,NA,"Macaca_fascicularis","heart","GSE125483"
"89","ENSMFAG00000003826","-","LZTFL1","chr2",100845819,100845944,NA,NA,0.000301001998985,0.0270634062163,"1.0,0.853,1.0","1.0,1.0,1.0","SE","2","LZTFL1",5.95906694111111,6.25832916944444,6.70390794916667,8.43622183611111,5.51573841305555,6.64848050222222,7.11434383592592,6.05957110111111,NA,"Macaca_fascicularis","heart","GSE125483"
"90","ENSMFAG00000003872","-","MICAL2","chr14",55499918,55500026,NA,NA,0.000244028444209,0.0234163464549,"0.952,0.909,1.0","0.884,0.833,0.878","SE","14","MICAL2",13.3389689011494,18.6921348237548,23.8553157411877,17.3293919670498,14.5752375277778,13.6669788492337,16.5628352133461,17.2565073900383,NA,"Macaca_fascicularis","heart","GSE125483"
"91","ENSMFAG00000003908","-","MTMR3","chr10",21487061,21487148,NA,NA,1.0082251614e-05,0.00301647819944,"1.0,1.0,1.0","0.89,0.838,1.0","SE","10","MTMR3",7.64755854475995,7.49711822283042,6.68029309544988,5.66374229832364,4.49215937529935,7.95323164556962,7.03803072224123,6.27333700516973,NA,"Macaca_fascicularis","heart","GSE125483"
"92","ENSMFAG00000003922","-","GMCL1","chr13",40102583,40102696,NA,NA,0.000320599403297,0.0280213819548,"1.0,0.723,1.0","0.73,1.0,1.0","SE","13","GMCL1",2.0319,2.194349,2.656266,2.875738,1.597318,2.325512,2.46519966666667,2.09516133333333,NA,"Macaca_fascicularis","heart","GSE125483"
"93","ENSMFAG00000003945","+","EDRF1","chr9",125050899,125051001,NA,NA,0.000192066446993,0.0201189820522,"0.291,0.093,0.291","0.291,0.0,0.0","SE","9","EDRF1",3.26864887108459,2.77314160686128,3.64591068378436,3.95500023971873,2.06174473982527,3.4930391647134,3.4070603370978,2.99210143156474,NA,"Macaca_fascicularis","heart","GSE125483"
"94","ENSMFAG00000004018","+",NA,"chr4",137882115,137882151,NA,NA,5.0320456757e-07,0.000354601968709,"1.0,0.677,0.823","1.0,1.0,1.0","SE","4","ENSMFAG00000004018",6.945475,6.956289,11.423011,5.884157,13.231174,6.271421,6.37062233333333,10.53322,NA,"Macaca_fascicularis","heart","GSE125483"
"95","ENSMFAG00000006345","-",NA,"chr19",1411488,1411586,NA,NA,0,0,"0.947,0.998,0.954","1.0,0.999,1.0","SE","19","ENSMFAG00000006345",455.094299,418.049866,308.164551,204.789413,625.516602,437.503845,353.447708,462.925150666667,NA,"Macaca_fascicularis","heart","GSE125483"
"96","ENSMFAG00000006541","+","CPEB2","chr5",14107144,14107234,NA,NA,7.49730653427e-06,0.0026009886515,"0.815,0.763,0.398","1.0,0.949,1.0","SE","5","CPEB2",1.5203325005637,1.10618896505073,1.84637537091319,2.98381685456595,0.901258682074408,1.43301625930101,1.84100735963923,1.42265551785043,NA,"Macaca_fascicularis","heart","GSE125483"
"97","ENSMFAG00000007504","+","CDC26","chr15",24305659,24305781,NA,NA,6.8122635445e-05,0.00978449318016,"0.858,0.865,0.959","0.897,0.987,0.929","SE","15","CDC26",15.662738,15.304866,14.478333,14.951341,19.790514,18.567842,16.274683,16.6438616666667,NA,"Macaca_fascicularis","heart","GSE125483"
"98","ENSMFAG00000008703","+","LMO7","chr17",58267232,58267514,NA,NA,0.000261220026163,0.0245437982916,"0.982,0.911,1.0","1.0,1.0,1.0","SE","17","LMO7",69.0298420232927,67.7798589877991,70.919893966091,81.0948104886706,60.0071078694343,70.7368821407067,73.2038505390588,66.6522812862727,NA,"Macaca_fascicularis","heart","GSE125483"
"99","ENSMFAG00000009165","-","ISOC2","chr19",56300387,56300339,NA,NA,6.66133814775e-16,4.68958205602e-13,"0.0,0.003,0.0","0.0,0.165,0.122","A3SS","19","ISOC2",5.5543224562212,11.800129,10.439858,5.926383,11.157508,7.557817,8.42810966666667,9.0505628187404,NA,"Macaca_fascicularis","heart","GSE125483"
"100","ENSMFAG00000010073","+","ATP2B4","chr1",62179255,62179291,NA,NA,0.000366815572351,0.0300788769328,"0.285,0.375,0.608","0.181,0.093,0.0","SE","1","ATP2B4",16.5650352309431,20.8682805986437,18.8455061386412,21.4832258003265,21.5030761363808,21.0245465909833,21.1253509966512,18.9712058353217,NA,"Macaca_fascicularis","heart","GSE125483"
"101","ENSMFAG00000012865","+","NAPB","chr10",38866126,38866173,NA,NA,6.56987225434e-06,0.00235159713231,"0.474,0.376,0.474","0.231,0.0,0.167","SE","10","NAPB",2.41381607824592,2.85161893293207,3.75297278933792,2.39824073516767,2.25912385726569,2.61475747205503,2.62153904671826,2.80863757494984,NA,"Macaca_fascicularis","heart","GSE125483"
"102","ENSMFAG00000013399","-","MINDY4","chr3",89782533,89782714,NA,NA,0.000313749062829,0.0277300184685,"0.866,0.458,0.728","1.0,0.835,1.0","SE","3","MINDY4",0.833863,0.963803,1.156668,0.914348,1.162189,1.295248,1.05779966666667,1.05090666666667,NA,"Macaca_fascicularis","heart","GSE125483"
"103","ENSMFAG00000014218","-","RANBP3L","chr6",36659522,36659643,NA,NA,0.000586732627939,0.0417376049212,"0.957,0.909,1.0","0.924,1.0,1.0","SE","6","RANBP3L",6.68078402442201,9.7045700849886,8.42879051872354,14.043792014002,5.55681112601758,5.22995839954412,9.65944016617824,6.88879522305438,NA,"Macaca_fascicularis","heart","GSE125483"
"104","ENSMFAG00000014218","-","RANBP3L","chr6",36660985,36661116,NA,NA,0.000245798355408,0.0234862411629,"0.953,0.886,1.0","0.949,1.0,1.0","SE","6","RANBP3L",6.68078402442201,9.7045700849886,8.42879051872354,14.043792014002,5.55681112601758,5.22995839954412,9.65944016617824,6.88879522305438,NA,"Macaca_fascicularis","heart","GSE125483"
"105","ENSMFAG00000014306","+","OSMR","chr6",39388583,39388757,NA,NA,0.000300655964892,0.0270634062163,"1.0,1.0,1.0","0.874,0.719,1.0","SE","6","OSMR",4.658372,5.544742,6.932456,6.305277,5.49369,14.120579,8.656866,5.69483933333333,NA,"Macaca_fascicularis","heart","GSE125483"
"106","ENSMFAG00000014361","+","NEO1","chr7",51172974,51173007,NA,NA,2.95255073104e-05,0.00562138374482,"0.146,0.236,0.0","0.0,0.011,0.146","SE","7","NEO1",3.25317725063291,3.40065768523207,4.82159285957806,4.1783580835443,2.43587162261603,2.41403642751055,3.33101739876231,3.50354724427567,NA,"Macaca_fascicularis","heart","GSE125483"
"107","ENSMFAG00000017987","+","ANKRD42","chr14",78693712,78693913,NA,NA,0.000109092242803,0.0138984750012,"1.0,1.0,1.0","1.0,0.593,1.0","SE","14","ANKRD42",1.40284857762777,1.73705051263259,1.20604708003857,1.21926322815815,1.34246887888139,1.00795645728062,1.32142339935712,1.31712151218258,NA,"Macaca_fascicularis","heart","GSE125483"
"108","ENSMFAG00000023050","+","CEP78","chr15",88973839,88973885,NA,NA,0.000152280070646,0.0177005958406,"0.548,0.775,0.809","1.0,1.0,0.708","SE","15","CEP78",0.81607124723988,1.43632594847775,1.15778595717631,1.08868771094011,1.2636288768819,1.27224257745065,1.26575207895617,1.07916202709936,NA,"Macaca_fascicularis","heart","GSE125483"
"109","ENSMFAG00000024346","-",NA,"chr3",165849395,165849477,165898686,165898774,1.42558104543e-07,0.000281409698368,"0.044,0.504,0.059","0.029,0.0,0.045","MXE","3","ENSMFAG00000024346",127.001146561947,91.7134727640118,103.190251809735,141.631958483776,83.4868397610619,97.5055163126844,110.283649186824,104.559412710915,NA,"Macaca_fascicularis","heart","GSE125483"
"110","ENSMFAG00000026367","-","ZNF532","chr18",21563330,21563612,NA,NA,0.000527597700624,0.0391359478588,"1.0,0.775,1.0","1.0,1.0,1.0","SE","18","ZNF532",10.6056827978544,10.1228217924904,10.1400782896552,10.729556360613,9.41125598697318,10.8880578701916,10.5801453410983,10.0523390248276,NA,"Macaca_fascicularis","heart","GSE125483"
"111","ENSMFAG00000026367","-","ZNF532","chr18",21582992,21583174,NA,NA,0.000169353874947,0.0188124624633,"1.0,0.952,1.0","1.0,0.71,1.0","SE","18","ZNF532",10.6056827978544,10.1228217924904,10.1400782896552,10.729556360613,9.41125598697318,10.8880578701916,10.5801453410983,10.0523390248276,NA,"Macaca_fascicularis","heart","GSE125483"
"112","ENSMFAG00000027078","-","PBX3","chr15",102904205,102904447,NA,NA,4.25715511121e-05,0.00716409311625,"1.0,0.799,0.812","1.0,1.0,1.0","SE","15","PBX3",1.563581,2.95104300204186,1.9552435308831,2.66524476314446,3.309532,3.06007546299132,2.89212107605921,2.2761188436277,NA,"Macaca_fascicularis","heart","GSE125483"
"113","ENSMFAG00000027679","+","FAM126A","chr3",97833259,97833555,NA,NA,0.000359584027097,0.0300651457545,"1.0,0.898,1.0","0.894,0.626,0.842","SE","3","FAM126A",4.64539312962285,3.7891488894178,3.92714998571952,4.07656472098133,1.96682418253387,2.12602831179055,3.33058064072989,3.51312243262541,NA,"Macaca_fascicularis","heart","GSE125483"
"114","ENSMFAG00000027750","+","METTL22","chr20",8961980,8962149,NA,NA,0.000327209364906,0.0283791199178,"0.697,0.779,0.891","0.487,0.571,0.655","SE","20","METTL22",16.904795,12.048748,14.441772,10.467833,17.677444,15.085331,12.5339706666667,16.341337,NA,"Macaca_fascicularis","heart","GSE125483"
"115","ENSMFAG00000028267","-","HNRNPH1","chr6",179544391,179544451,NA,NA,3.04041958598e-05,0.00566623650114,"0.977,0.958,0.974","1.0,0.99,0.988","SE","6","HNRNPH1",46.8148135029276,44.6486701676425,52.5329773987673,56.4995039285054,49.1478558453005,55.8821316508475,52.3434352489985,49.4985489156651,NA,"Macaca_fascicularis","heart","GSE125483"
"116","ENSMFAG00000029387","+","PRDX1","chr1",182007860,182007991,NA,NA,1.02697362735e-05,0.00301647819944,"1.0,1.0,0.988","0.988,1.0,0.844","SE","1","PRDX1",16.562166,12.153267,13.874927,10.90197,14.097717,14.464477,12.5065713333333,14.8449366666667,NA,"Macaca_fascicularis","heart","GSE125483"
"117","ENSMFAG00000029755","+","GAS8","chr20",78499943,78500584,NA,NA,4.45307269503e-07,8.1491230319e-05,"0.108,0.006,0.05","0.077,0.0,0.023","RI","20","GAS8",1.33881686835863,4.11408962310247,3.94326161883302,2.88117510910816,2.71345782044592,3.25139006380455,3.41555159867173,2.66517876921252,NA,"Macaca_fascicularis","heart","GSE125483"
"118","ENSMFAG00000029997","-","CCDC69","chr6",150495177,150495265,NA,NA,6.45359805175e-05,0.00938894426238,"0.988,0.978,0.995","0.951,0.941,1.0","SE","6","CCDC69",137.016251,51.189171,65.485901,84.159561,90.195457,86.242233,73.863655,97.5658696666667,NA,"Macaca_fascicularis","heart","GSE125483"
"119","ENSMFAG00000030151","-","EYA1","chr8",72518926,72519069,NA,NA,0.0001165533946,0.0147656126305,"0.812,1.0,1.0","0.833,0.624,1.0","SE","8","EYA1",2.28186909463881,1.99889830946388,2.32055815831865,0.704298847596275,1.97099120148502,1.29754033199094,1.33357916301703,2.19113948481416,NA,"Macaca_fascicularis","heart","GSE125483"
"120","ENSMFAG00000030151","-","EYA1","chr8",72518926,72519072,NA,NA,0.000173842777984,0.0189468141374,"0.878,1.0,1.0","0.855,0.724,1.0","SE","8","EYA1",2.28186909463881,1.99889830946388,2.32055815831865,0.704298847596275,1.97099120148502,1.29754033199094,1.33357916301703,2.19113948481416,NA,"Macaca_fascicularis","heart","GSE125483"
"121","ENSMFAG00000030289","+","MRPS35","chr11",28405874,28405915,NA,NA,7.4708439568e-07,0.000431968028784,"0.964,0.995,1.0","0.849,0.896,1.0","SE","11","MRPS35",36.1940310924658,33.6122627208904,35.7130432910959,55.0172291455479,33.2699986695205,34.744554755137,41.1246822071918,35.0590243510274,NA,"Macaca_fascicularis","heart","GSE125483"
"122","ENSMFAG00000030301","+","PDLIM5","chr5",93821715,93821733,NA,NA,7.3638404896e-07,0.000431968028784,"0.878,0.933,0.861","0.872,0.809,0.867","SE","5","PDLIM5",147.239908915038,174.488570767418,189.671307159922,204.583946661761,186.626313690619,204.642953660612,194.571823696597,174.51250992186,NA,"Macaca_fascicularis","heart","GSE125483"
"123","ENSMFAG00000030641","-","SORBS1","chr9",94079088,94078881,NA,NA,0.000835078311921,0.0452227024302,"1.0,1.0,1.0","1.0,0.443,1.0","A3SS","9","SORBS1",194.8444916125,129.553982714886,166.168378808977,181.505930952614,111.138494302045,159.989054619773,157.016322762424,157.383788241174,NA,"Macaca_fascicularis","heart","GSE125483"
"124","ENSMFAG00000030641","-","SORBS1","chr9",94058578,94058641,NA,NA,1.65233281235e-05,0.00410967291707,"0.055,0.081,0.043","0.188,0.084,0.128","SE","9","SORBS1",194.8444916125,129.553982714886,166.168378808977,181.505930952614,111.138494302045,159.989054619773,157.016322762424,157.383788241174,NA,"Macaca_fascicularis","heart","GSE125483"
"125","ENSMFAG00000030808","+","MEF2D","chr1",95241197,95241218,NA,NA,0.000379804680404,0.0304805491536,"0.713,0.646,0.704","0.607,0.469,0.367","SE","1","MEF2D",19.5131953753142,17.1566027997766,19.1608679694219,18.2462985981569,17.2010078821558,20.8259154924602,18.7429389634646,18.6250237422973,NA,"Macaca_fascicularis","heart","GSE125483"
"126","ENSMFAG00000030820","-","CERT1","chr6",73633509,73633587,NA,NA,0.000343502853252,0.0295648448123,"1.0,0.978,0.846","0.844,0.799,1.0","SE","6","CERT1",8.86903645626134,8.25309107168784,8.77333539564428,12.2656127174229,7.21966292087114,7.42042886969147,9.31304421960074,8.28734492425892,NA,"Macaca_fascicularis","heart","GSE125483"
"127","ENSMFAG00000031144","+","BOLA3","chr13",35778628,35779608,NA,NA,2.38054801427e-08,2.55625512961e-05,"0.083,0.011,0.054","0.039,0.005,0.046","SE","13","BOLA3",38.6399894289292,43.2894880776456,34.8639048221666,32.1651007582968,44.8915525140889,35.0898757150908,36.8481548503444,39.4651489217282,NA,"Macaca_fascicularis","heart","GSE125483"
"128","ENSMFAG00000031185","+","PLS3","chrX",112515712,112515796,NA,NA,0.000593001278725,0.0419190559099,"0.407,0.336,0.0","1.0,1.0,0.0","SE","X","PLS3",12.7087215731343,16.2279496238806,15.4140516871642,18.272026740597,22.7233817376119,17.4270732456716,17.3090165367164,16.9487183326368,NA,"Macaca_fascicularis","heart","GSE125483"
"129","ENSMFAG00000031273","-","ABCD4","chr7",138968622,138968675,NA,NA,0.000360199259237,0.0300651457545,"0.825,0.893,1.0","1.0,0.983,1.0","SE","7","ABCD4",3.65541645121057,6.38379766177549,4.84838944203962,4.46659003118122,7.141993540719,5.07705366801174,5.30914712032282,5.21526647798973,NA,"Macaca_fascicularis","heart","GSE125483"
"130","ENSMFAG00000031363","+","CCDC167","chr4",133207285,133207338,NA,NA,0.000406008529827,0.0316839498488,"1.0,0.98,1.0","1.0,0.875,1.0","SE","4","CCDC167",4.457476,5.460242,4.260783,3.201973,8.699671,5.978179,4.88013133333333,5.80597666666667,NA,"Macaca_fascicularis","heart","GSE125483"
"131","ENSMFAG00000031392","-","UAP1L1","chr15",1214459,1214664,NA,NA,3.51601951428e-05,0.00629255873389,"0.81,0.807,0.835","1.0,0.936,1.0","SE","15","UAP1L1",9.81543975367753,13.6485692881454,12.4100280969138,11.6200002936256,20.4910395402365,12.8278229264494,12.6987975027401,14.2388357969426,NA,"Macaca_fascicularis","heart","GSE125483"
"132","ENSMFAG00000031416","+","APIP","chr14",32544377,32544513,NA,NA,0.000370168652447,0.0301346682768,"1.0,0.962,1.0","1.0,0.797,0.981","SE","14","APIP",16.436201,16.619217,19.317366,21.759117,21.13138,12.61939,16.9992413333333,18.961649,NA,"Macaca_fascicularis","heart","GSE125483"
"133","ENSMFAG00000031416","+","APIP","chr14",32543935,32544053,NA,NA,0.000158983105971,0.0181064092911,"1.0,0.889,0.857","0.876,1.0,1.0","SE","14","APIP",16.436201,16.619217,19.317366,21.759117,21.13138,12.61939,16.9992413333333,18.961649,NA,"Macaca_fascicularis","heart","GSE125483"
"134","ENSMFAG00000031423","+","BMX","chrX",13359638,13359796,NA,NA,0.000350219767011,0.0300283488445,"1.0,1.0,1.0","1.0,0.602,1.0","SE","X","BMX",1.148677,1.290274,2.469707,0.693231,1.370371,0.359041,0.780848666666667,1.66291833333333,NA,"Macaca_fascicularis","heart","GSE125483"
"135","ENSMFAG00000031552","-","METTL26","chr20",654189,654257,NA,NA,8.61242627104e-06,0.00285603253547,"0.962,0.986,1.0","0.869,0.825,1.0","SE","20","METTL26",2.10989976488319,2.87462701808591,4.16545502486812,2.47021591333836,5.24218791258478,2.33482266239638,2.55988853127355,3.8391809007787,NA,"Macaca_fascicularis","heart","GSE125483"
"136","ENSMFAG00000031552","-","METTL26","chr20",654580,654640,NA,NA,0.000149257925543,0.017530032401,"1.0,1.0,1.0","0.923,0.853,1.0","SE","20","METTL26",2.10989976488319,2.87462701808591,4.16545502486812,2.47021591333836,5.24218791258478,2.33482266239638,2.55988853127355,3.8391809007787,NA,"Macaca_fascicularis","heart","GSE125483"
"137","ENSMFAG00000031552","-","METTL26","chr20",654189,654257,NA,NA,0.000289214733967,0.0265113506136,"1.0,1.0,1.0","0.907,0.872,1.0","SE","20","METTL26",2.10989976488319,2.87462701808591,4.16545502486812,2.47021591333836,5.24218791258478,2.33482266239638,2.55988853127355,3.8391809007787,NA,"Macaca_fascicularis","heart","GSE125483"
"138","ENSMFAG00000031559","-","IP6K2","chr2",103837990,103838200,NA,NA,2.54711534733e-05,0.00521742605366,"0.021,0.0,0.0","0.159,0.066,0.057","SE","2","IP6K2",6.03912988682432,9.02452962415541,10.1217351435811,6.95037210388513,16.7278403002534,12.7558622318412,9.57692131996058,10.9629017768863,NA,"Macaca_fascicularis","heart","GSE125483"
"139","ENSMFAG00000031594","-","SEMA3G","chr2",107724397,107724460,NA,NA,0.000209916011483,0.0209612928325,"1.0,1.0,1.0","0.876,0.935,0.957","SE","2","SEMA3G",7.807376,8.594058,10.243727,7.836714,11.779591,9.384978,8.60525,9.94356466666667,NA,"Macaca_fascicularis","heart","GSE125483"
"140","ENSMFAG00000031616","-","ZNF561","chr19",9896508,9896635,NA,NA,0.000106736207299,0.0136755765602,"1.0,0.863,0.898","0.953,1.0,1.0","SE","19","ZNF561",6.99591928245254,6.64537702668035,6.20292340328374,6.62881680938943,5.28736513776296,6.59704931888148,6.62374771831709,6.16206927449975,NA,"Macaca_fascicularis","heart","GSE125483"
"141","ENSMFAG00000031619","+","PPME1","chr14",69555851,69555919,NA,NA,0.000443406398502,0.0340095724021,"1.0,0.991,1.0","1.0,0.917,0.956","SE","14","PPME1",12.9653296065751,16.0874282413295,12.6841278840318,11.2797562705925,12.5497309859104,14.1691107705925,13.8454317608382,12.7330628255058,NA,"Macaca_fascicularis","heart","GSE125483"
"142","ENSMFAG00000031684","+","CSNK1G3","chr6",122520476,122520479,NA,NA,1.32336785099e-05,0.00186330193419,"0.49,0.627,0.0","0.0,0.074,0.0","A3SS","6","CSNK1G3",2.12048530925468,2.28385211815613,1.93025203655952,2.43478974355351,2.27302508954433,1.9105284570823,2.20972343959731,2.10792081178618,NA,"Macaca_fascicularis","heart","GSE125483"
"143","ENSMFAG00000031701","-","CMTM7","chr2",14936474,14936573,NA,NA,0.000238879090686,0.0230201858759,"0.556,1.0,1.0","1.0,0.729,0.385","SE","2","CMTM7",0.396337812042769,1.11585116601013,1.63685453179516,0.932102752954418,2.25041044231851,1.29210798761958,1.11335396886138,1.42786759538548,NA,"Macaca_fascicularis","heart","GSE125483"
"144","ENSMFAG00000031957","+","ATF7IP2","chr20",10734296,10734454,NA,NA,2.60423686217e-05,0.00521742605366,"0.582,0.762,1.0","1.0,1.0,1.0","SE","20","ATF7IP2",1.71352657532622,2.65411578825623,5.64236756188217,6.4235355059312,6.17849201107157,6.17431434895215,5.08398854771319,4.51146204942665,NA,"Macaca_fascicularis","heart","GSE125483"
"145","ENSMFAG00000031957","+","ATF7IP2","chr20",10719718,10719853,NA,NA,4.34377686448e-05,0.00720236531574,"1.0,0.87,0.863","1.0,1.0,1.0","SE","20","ATF7IP2",1.71352657532622,2.65411578825623,5.64236756188217,6.4235355059312,6.17849201107157,6.17431434895215,5.08398854771319,4.51146204942665,NA,"Macaca_fascicularis","heart","GSE125483"
"146","ENSMFAG00000032069","+","GINM1","chr4",55531223,55531283,NA,NA,9.94195303254e-05,0.0130343628421,"0.87,0.923,0.86","1.0,0.975,1.0","SE","4","GINM1",12.648507,11.223351,13.269199,13.62974,11.868294,12.575631,12.4762406666667,12.5953333333333,NA,"Macaca_fascicularis","heart","GSE125483"
"147","ENSMFAG00000032069","+","GINM1","chr4",55531446,55531543,NA,NA,3.71282840316e-05,0.00644032926856,"0.814,0.514,0.878","1.0,0.851,1.0","SE","4","GINM1",12.648507,11.223351,13.269199,13.62974,11.868294,12.575631,12.4762406666667,12.5953333333333,NA,"Macaca_fascicularis","heart","GSE125483"
"148","ENSMFAG00000032193","-","LRRFIP2","chr2",91958801,91958858,NA,NA,5.64697300554e-06,0.002158292225,"1.0,1.0,1.0","1.0,0.0,0.0","SE","2","LRRFIP2",73.4494466343964,61.7743838379841,59.9758199125854,74.049523910877,57.3064442166856,57.4630576976082,64.4289884821564,63.5772369212225,NA,"Macaca_fascicularis","heart","GSE125483"
"149","ENSMFAG00000032193","-","LRRFIP2","chr2",91955542,91955611,NA,NA,0.000602713316133,0.0422086499342,"0.753,1.0,1.0","1.0,0.757,0.848","SE","2","LRRFIP2",73.4494466343964,61.7743838379841,59.9758199125854,74.049523910877,57.3064442166856,57.4630576976082,64.4289884821564,63.5772369212225,NA,"Macaca_fascicularis","heart","GSE125483"
"150","ENSMFAG00000032232","-","DYSF","chr13",38400637,38400730,NA,NA,6.04216853589e-05,0.00929230639188,"0.316,0.377,0.14","0.118,0.097,0.08","SE","13","DYSF",14.6885593431448,9.91863112238575,12.9933223496514,8.1673560622773,7.71140772408985,13.1987361745933,10.4282411197521,11.797763138962,NA,"Macaca_fascicularis","heart","GSE125483"
"151","ENSMFAG00000032247","-","LDHB","chr11",22343765,22343939,NA,NA,4.04807407595e-08,3.7817350945e-05,"0.937,0.999,1.0","1.0,1.0,1.0","SE","11","LDHB",803.606652850368,908.302128040883,1587.6669738193,1569.01834554129,866.91271351758,1088.56054970074,1188.62700776097,1086.06211339575,NA,"Macaca_fascicularis","heart","GSE125483"
"152","ENSMFAG00000032249","+",NA,"chr10",75199937,75200088,NA,NA,4.78244427657e-05,0.0077585696717,"0.852,0.465,1.0","1.0,1.0,1.0","SE","10","ENSMFAG00000032249",0.981217796428571,1.65036228714286,1.15931033714286,1.18370933142857,1.24625741642857,1.06480290214286,1.2996248402381,1.12892851666667,NA,"Macaca_fascicularis","heart","GSE125483"
"153","ENSMFAG00000032349","-","EDEM3","chr1",42662075,42662123,NA,NA,1.60627488199e-07,0.00012073832863,"0.544,0.172,0.472","0.0,0.0,0.0","SE","1","EDEM3",6.39848700118765,6.10591370457245,5.6433765135095,7.68789415320665,5.25760748263064,6.3538631077791,6.71589032185273,5.7664903324426,NA,"Macaca_fascicularis","heart","GSE125483"
