"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474159","FPKM.SRR8474171","FPKM.SRR8474183","FPKM.SRR8474195","FPKM.SRR8474206","FPKM.SRR8474224","..files.pituitary_mean_female","..files.pituitary_mean_male","Remark","Organism","Tissue","GEO_accession"
"204","ENSMFAG00000002492","+","NAGA","chr10",8989852,8989944,NA,NA,0.000124040844578,0.00652751011891,"1.0,1.0,1.0","1.0,0.803,0.945","SE","10","NAGA",11.642527,9.163354,9.046003,9.993797,10.184684,6.976512,8.711221,10.2910713333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"205","ENSMFAG00000002504","-","ARAP3","chr6",140806467,140806553,NA,NA,1.73382983526e-08,7.6426473405e-06,"0.927,0.947,0.955","0.741,0.66,0.7","SE","6","ARAP3",6.08074915752398,8.15156304646283,5.35538073126499,6.46241724010791,9.22373929616307,7.74216213084532,7.45204747247202,6.88662306165068,NA,"Macaca_fascicularis","pituitary","GSE125483"
"206","ENSMFAG00000002504","-","ARAP3","chr6",140794073,140794221,NA,NA,0.000205882027361,0.00968992862186,"1.0,1.0,1.0","1.0,1.0,0.844","SE","6","ARAP3",6.08074915752398,8.15156304646283,5.35538073126499,6.46241724010791,9.22373929616307,7.74216213084532,7.45204747247202,6.88662306165068,NA,"Macaca_fascicularis","pituitary","GSE125483"
"207","ENSMFAG00000002510","+","RNF135","chr16",28491420,28491564,NA,NA,9.04627876063e-05,0.00518661750368,"1.0,0.737,1.0","1.0,1.0,1.0","SE","16","RNF135",1.87473924056604,2.4693141,2.37430544371069,1.17445158081761,1.52029702295597,2.25308057641509,1.96561541907757,1.9231139024109,NA,"Macaca_fascicularis","pituitary","GSE125483"
"208","ENSMFAG00000002518","-","SYTL1","chr1",200889453,200889532,NA,NA,5.25078970559e-05,0.00350571454708,"0.954,0.984,0.993","0.972,0.985,0.932","SE","1","SYTL1",28.832397,29.949808,23.802025,25.338194,26.644518,22.736849,26.0082836666667,26.4263133333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"209","ENSMFAG00000002518","-","SYTL1","chr1",200890636,200890797,NA,NA,7.97064118029e-05,0.00472179862059,"0.983,0.993,0.938","0.968,0.932,0.924","SE","1","SYTL1",28.832397,29.949808,23.802025,25.338194,26.644518,22.736849,26.0082836666667,26.4263133333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"210","ENSMFAG00000002556","-","PPIA","chr3",75707684,75707773,NA,NA,7.64388552454e-13,3.13353443193e-09,"1.0,1.0,1.0","1.0,1.0,0.919","SE","3","PPIA",26.322519,26.957445,29.98909,65.801552,52.806324,30.853582,41.204193,36.3726443333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"211","ENSMFAG00000002559","-","RPRD2","chr1",101631223,101631301,NA,NA,6.53809826412e-06,0.000829791951205,"0.942,0.685,0.838","1.0,0.964,0.922","SE","1","RPRD2",17.4385901300024,18.420962333495,17.1028688032986,18.659361423478,16.5966072626728,16.2089957918991,17.7631065162907,17.0460220653246,NA,"Macaca_fascicularis","pituitary","GSE125483"
"212","ENSMFAG00000002570","-","CBR4","chr5",168254241,168254362,NA,NA,0.000445862549049,0.0168457966228,"1.0,0.872,1.0","1.0,1.0,0.974","SE","5","CBR4",10.525789,7.821867,9.180351,8.614813,5.794363,6.138076,7.52491866666667,8.50016766666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"213","ENSMFAG00000002603","-","ZNF202","chr14",119728555,119728675,NA,NA,0.000274911518202,0.0119004464384,"0.96,0.928,1.0","0.941,0.903,0.654","SE","14","ZNF202",5.15231023393021,8.62123853076217,5.394949,7.0171755399449,5.98390338200184,8.32778726928375,7.98873377999694,5.51038753864402,NA,"Macaca_fascicularis","pituitary","GSE125483"
"214","ENSMFAG00000002610","-","RING1","chr4",137578484,137578700,NA,NA,4.06929332009e-07,9.9295601407e-05,"0.997,0.969,0.99","0.982,0.98,0.917","SE","4","RING1",54.5659541663278,64.2187377271248,48.6241126250508,42.2693014721431,48.7319471240342,53.2498276510777,53.2459556167819,50.6406713051376,NA,"Macaca_fascicularis","pituitary","GSE125483"
"215","ENSMFAG00000002620","+","GSK3B","chr2",152342949,152343048,NA,NA,0.0015532436554,0.042993700479,"0.972,0.935,0.936","1.0,1.0,0.972","SE","2","GSK3B",6.78540741622912,7.07615465298329,8.59337157422434,9.38368901384248,9.02126908782816,6.52375409355609,7.66119925346062,8.13334935942721,NA,"Macaca_fascicularis","pituitary","GSE125483"
"216","ENSMFAG00000002625","+","IKZF4","chr11",54931699,54931849,NA,NA,0.000682563617546,0.0229352565063,"1.0,0.511,1.0","0.445,0.562,0.047","SE","11","IKZF4",9.79914037718803,11.3911882945605,9.54227175343497,10.3700507799736,6.94366321513269,9.35276603162055,10.3713350353849,8.76169178191856,NA,"Macaca_fascicularis","pituitary","GSE125483"
"217","ENSMFAG00000002625","+","IKZF4","chr11",54933959,54934053,NA,NA,6.67117323938e-07,0.000149441571462,"1.0,0.534,0.177","1.0,1.0,1.0","SE","11","IKZF4",9.79914037718803,11.3911882945605,9.54227175343497,10.3700507799736,6.94366321513269,9.35276603162055,10.3713350353849,8.76169178191856,NA,"Macaca_fascicularis","pituitary","GSE125483"
"218","ENSMFAG00000002667","-","GALC","chr7",152885426,152885566,NA,NA,3.36226380071e-09,2.1536350351e-06,"1.0,1.0,1.0","1.0,0.823,0.773","SE","7","GALC",5.14180331726503,4.68292370028237,4.69997914017749,5.39883555889472,4.30110056030658,4.142208709762,4.74132265631303,4.7142943392497,NA,"Macaca_fascicularis","pituitary","GSE125483"
"219","ENSMFAG00000002681","+","ABHD12","chr10",37032048,37032127,NA,NA,5.34352247683e-05,0.00355028136816,"1.0,0.955,1.0","0.992,0.995,0.998","SE","10","ABHD12",33.1491387445455,16.9586709536364,15.4745957709091,25.0937645522727,32.2175884622727,17.1479660195455,19.7334671751515,26.9471076592424,NA,"Macaca_fascicularis","pituitary","GSE125483"
"220","ENSMFAG00000002682","-",NA,"chr7",50124892,50124973,NA,NA,0.000906698750699,0.0285747271301,"0.877,0.757,0.874","0.725,0.75,0.632","SE","7","ENSMFAG00000002682",24.0205245290443,26.7385380093691,25.4824721477202,24.9945257670206,29.7023256811368,21.7578607017489,24.4969748260462,26.4017741193004,NA,"Macaca_fascicularis","pituitary","GSE125483"
"221","ENSMFAG00000002683","-","PSMF1","chr10",61460679,61460762,NA,NA,0.00122723571524,0.0360123843311,"0.989,0.969,0.974","0.995,0.99,0.992","SE","10","PSMF1",23.475201,25.312031,23.761232,23.501316,25.973583,22.331284,23.714877,24.4033386666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"222","ENSMFAG00000002686","-","KIN","chr9",8080581,8080763,NA,NA,0.000126922353458,0.00662809548746,"1.0,0.988,1.0","1.0,1.0,0.885","SE","9","KIN",5.37684712378517,6.10682060920716,5.42828232634271,5.21227936982097,6.23155635652174,4.98552663836317,5.43487553913043,5.67889526888321,NA,"Macaca_fascicularis","pituitary","GSE125483"
"223","ENSMFAG00000002743","-","SZT2","chr1",184213364,184213358,NA,NA,1.71595919098e-05,0.00145141548237,"1.0,1.0,1.0","0.0,0.822,0.791","A3SS","1","SZT2",7.18587974116812,14.3675725412746,12.4154954245517,12.306344382212,9.52364750781111,12.847343643973,13.1737535224865,9.70834089117698,NA,"Macaca_fascicularis","pituitary","GSE125483"
"224","ENSMFAG00000002743","-","SZT2","chr1",184176354,184176439,NA,NA,2.51634082543e-05,0.00215402962819,"1.0,0.953,0.933","0.966,0.872,0.766","SE","1","SZT2",7.18587974116812,14.3675725412746,12.4154954245517,12.306344382212,9.52364750781111,12.847343643973,13.1737535224865,9.70834089117698,NA,"Macaca_fascicularis","pituitary","GSE125483"
"225","ENSMFAG00000002743","-","SZT2","chr1",184167104,184167221,NA,NA,3.22345265957e-06,0.00049491467538,"1.0,0.991,0.995","1.0,0.967,0.934","SE","1","SZT2",7.18587974116812,14.3675725412746,12.4154954245517,12.306344382212,9.52364750781111,12.847343643973,13.1737535224865,9.70834089117698,NA,"Macaca_fascicularis","pituitary","GSE125483"
"226","ENSMFAG00000002758","+","RBM42","chr19",36092695,36092787,NA,NA,8.71369210564e-06,0.000804036135202,"1.0,1.0,0.985","1.0,0.968,0.948","A3SS","19","RBM42",30.4100522997135,37.4772544888252,32.7809820315186,29.4627694166189,36.5324180131805,38.0229181323782,34.9876473459408,33.2411507814709,NA,"Macaca_fascicularis","pituitary","GSE125483"
"227","ENSMFAG00000002767","+","ATG2A","chr14",9653203,9653305,NA,NA,0.000365162771021,0.0145759324588,"1.0,0.992,1.0","0.944,0.983,0.95","SE","14","ATG2A",9.382519,9.549098,10.039698,9.275822,8.455096,9.389426,9.404782,9.29243766666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"228","ENSMFAG00000002786","+","TGOLN2","chr13",24127098,24127272,NA,NA,0.00162440727241,0.0380997342074,"1.0,0.04,0.955","1.0,1.0,1.0","RI","13","TGOLN2",29.505266,26.092552,28.382465,26.9404508338893,28.886377,21.7569586090727,24.929987147654,28.9247026666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"229","ENSMFAG00000002787","+","ABCB10","chr1",20034103,20034306,NA,NA,0.000148645634759,0.00746762150896,"1.0,0.875,1.0","0.968,1.0,1.0","SE","1","ABCB10",11.182753304791,9.61816468246687,9.3860782737003,10.4659166651376,7.5211061656473,8.48740256345566,9.52382797035338,9.36331258137953,NA,"Macaca_fascicularis","pituitary","GSE125483"
"230","ENSMFAG00000002793","-","SFMBT1","chr2",108272519,108272614,NA,NA,0.000537348142085,0.0192496871143,"1.0,0.985,1.0","1.0,0.842,0.882","SE","2","SFMBT1",2.20413495980707,3.77799381109325,3.30699432415595,4.23409828114952,3.02973890333601,4.0524062369373,4.02149944306002,2.84695606243301,NA,"Macaca_fascicularis","pituitary","GSE125483"
"231","ENSMFAG00000002804","-","IFI27L2","chr7",159180109,159180139,NA,NA,0.000330844186286,0.0135490774951,"0.985,0.943,0.993","0.99,0.993,0.981","SE","7","IFI27L2",4.04969,9.048016,4.475909,5.567586,2.290923,6.759641,7.125081,3.60550733333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"232","ENSMFAG00000002808","+","TMEM67","chr8",94918656,94918755,NA,NA,3.63246167248e-05,0.00272727351285,"1.0,0.931,1.0","1.0,1.0,0.989","SE","8","TMEM67",16.0069644056693,14.8965334888189,17.471600423937,17.5832045458268,19.404359743622,12.9828792806299,15.1542057717585,17.6276415244094,NA,"Macaca_fascicularis","pituitary","GSE125483"
"233","ENSMFAG00000002827","-","ENPP2","chr8",120833863,120834019,NA,NA,0.000550054457063,0.0196248323872,"0.048,0.029,0.068","0.018,0.044,0.024","SE","8","ENPP2",46.7903906176297,55.4150447010613,62.3171814301297,84.22781965625,71.1848729873231,118.201646790094,85.9481703824684,60.0974816783608,NA,"Macaca_fascicularis","pituitary","GSE125483"
"234","ENSMFAG00000002833","+",NA,"chr7",122541326,122541392,NA,NA,7.62280313326e-05,0.00458868122827,"0.967,0.94,0.97","0.97,0.973,0.978","SE","7","ENSMFAG00000002833",47.4818648937894,45.8010925409541,50.5544305139514,46.5708733537354,51.2939417020702,44.5253243456346,45.632430080108,49.7767457032703,NA,"Macaca_fascicularis","pituitary","GSE125483"
"235","ENSMFAG00000002838","+","STAMBPL1","chr9",87472906,87473110,NA,NA,7.52423979067e-06,0.000729851259695,"0.882,0.83,0.875","0.981,0.983,0.939","A5SS","9","STAMBPL1",8.45655555425422,9.25548840337582,9.82648717326903,8.78294341336549,5.32752541749914,10.1439466021357,9.39412613962567,7.87018938167413,NA,"Macaca_fascicularis","pituitary","GSE125483"
"236","ENSMFAG00000002838","+","STAMBPL1","chr9",87473014,87473110,NA,NA,5.42533984057e-05,0.00358696663291,"0.789,0.89,0.783","0.954,0.965,0.963","SE","9","STAMBPL1",8.45655555425422,9.25548840337582,9.82648717326903,8.78294341336549,5.32752541749914,10.1439466021357,9.39412613962567,7.87018938167413,NA,"Macaca_fascicularis","pituitary","GSE125483"
"237","ENSMFAG00000002912","+","ANKZF1","chr12",108925041,108925528,NA,NA,0.000134673661936,0.006918310899,"1.0,0.957,0.98","0.989,0.977,0.72","SE","12","ANKZF1",69.116585,88.275993,87.740753,77.306664,68.119278,93.013954,86.1988703333333,74.9922053333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"238","ENSMFAG00000002912","+","ANKZF1","chr12",108925689,108925801,NA,NA,2.29351275693e-06,0.000377591413484,"1.0,0.996,0.977","0.986,0.968,0.951","SE","12","ANKZF1",69.116585,88.275993,87.740753,77.306664,68.119278,93.013954,86.1988703333333,74.9922053333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"239","ENSMFAG00000002940","-","TRMT5","chr7",125296020,125296145,NA,NA,0.00043987868114,0.0166659506663,"1.0,0.974,1.0","0.95,0.982,0.916","SE","7","TRMT5",5.93257840551108,7.24799684472165,6.17872405883448,7.22659650195494,5.81286776280022,7.61855486352635,7.36438273673431,5.97472340904859,NA,"Macaca_fascicularis","pituitary","GSE125483"
"240","ENSMFAG00000002945","-","TP53BP1","chr7",20401735,20401885,NA,NA,7.91563263713e-07,0.000171689653083,"0.988,0.971,0.994","1.0,0.975,0.901","SE","7","TP53BP1",40.9726208067017,45.4407733375796,50.5305389465522,47.5793816441429,63.8022860318471,44.8315006582664,45.9505518799963,51.768481928367,NA,"Macaca_fascicularis","pituitary","GSE125483"
"241","ENSMFAG00000002968","+","SLC47A1","chr16",19581676,19581771,NA,NA,3.07253946397e-06,0.000477390010412,"1.0,0.669,0.725","1.0,1.0,0.885","SE","16","SLC47A1",5.09586380647076,3.2094670062333,1.46860161798753,1.33786170080142,0.536480462154942,3.83960372870288,2.79564414524587,2.36698196220441,NA,"Macaca_fascicularis","pituitary","GSE125483"
"242","ENSMFAG00000002970","+","GALNT14","chr13",79785008,79785074,NA,NA,0.000314385682295,0.0130974864431,"0.861,0.882,1.0","1.0,1.0,1.0","SE","13","GALNT14",4.89319523650063,11.383630847635,4.91851734114692,12.4008560406028,3.80273677773127,10.944773005023,11.5764199644203,4.53814978512627,NA,"Macaca_fascicularis","pituitary","GSE125483"
"243","ENSMFAG00000002975","+","ZC3H18","chr20",77042113,77042382,NA,NA,2.06181917839e-06,0.000347828046909,"1.0,0.982,1.0","0.984,1.0,0.775","SE","20","ZC3H18",15.7331902706422,18.1980003496432,15.4698954276249,14.4752666365953,14.0528922497452,16.7512423715596,16.4748364525994,15.0853259826708,NA,"Macaca_fascicularis","pituitary","GSE125483"
"244","ENSMFAG00000002975","+","ZC3H18","chr20",77018348,77018420,NA,NA,0.000106856654258,0.00586409864077,"0.164,0.096,0.142","0.195,0.133,0.26","SE","20","ZC3H18",15.7331902706422,18.1980003496432,15.4698954276249,14.4752666365953,14.0528922497452,16.7512423715596,16.4748364525994,15.0853259826708,NA,"Macaca_fascicularis","pituitary","GSE125483"
"245","ENSMFAG00000002978","-","PICALM","chr14",81595579,81595682,NA,NA,0.000179489426689,0.00864628620175,"0.983,0.981,1.0","0.976,0.989,0.933","SE","14","PICALM",24.394036373492,21.2940743586567,23.4069131762308,23.7109853121943,18.9621223720248,19.1076946995435,21.3709181234648,22.2543573072492,NA,"Macaca_fascicularis","pituitary","GSE125483"
"246","ENSMFAG00000002982","+","ATCAY","chr19",3896078,3896137,NA,NA,0.0010228175685,0.0313607953651,"0.941,0.988,1.0","1.0,0.838,0.942","SE","19","ATCAY",8.34933074059561,11.565526257837,10.0372621512539,14.2901727601881,6.00558148197492,10.148003710815,12.0012342429467,8.13072479127481,NA,"Macaca_fascicularis","pituitary","GSE125483"
"247","ENSMFAG00000003015","-","HYAL1","chr2",105546192,105546282,NA,NA,0.00022493650921,0.0102829642805,"0.829,0.817,1.0","1.0,1.0,0.96","SE","2","HYAL1",2.72906313548915,2.43858107327057,1.83117110151453,3.54519966270978,2.21187584240688,2.47968015923045,2.82115363173693,2.25737002647019,NA,"Macaca_fascicularis","pituitary","GSE125483"
"248","ENSMFAG00000003027","-","ENKUR","chr9",25512242,25512466,NA,NA,0.000379724026317,0.0150254891263,"1.0,0.866,0.933","1.0,1.0,0.977","SE","9","ENKUR",3.89142573638198,4.47748470746469,4.14227316745124,4.23708987895091,3.34847890047075,4.22870934767989,4.31442797803183,3.79405926810132,NA,"Macaca_fascicularis","pituitary","GSE125483"
"249","ENSMFAG00000003029","+","RAD51AP1","chr11",4727498,4727556,NA,NA,0.000444294191118,0.0161612012019,"0.623,0.355,0.524","1.0,1.0,0.733","A5SS","11","RAD51AP1",0.640503358714789,0.722101647447183,0.709787414612676,0.790751271566901,0.716703998679577,0.507892453785211,0.673581790933098,0.688998257335681,NA,"Macaca_fascicularis","pituitary","GSE125483"
"250","ENSMFAG00000003037","+","SCTR","chr12",12724056,12724154,NA,NA,0.000421776570161,0.0161290193257,"0.855,1.0,1.0","1.0,1.0,0.852","SE","12","SCTR",2.84874358685446,4.40901994366197,2.73532401877934,4.48689397183099,5.78387455399061,6.40539906103286,5.10043765884194,3.78931405320814,NA,"Macaca_fascicularis","pituitary","GSE125483"
"251","ENSMFAG00000003039","-",NA,"chr7",51972384,51972423,NA,NA,4.10024574871e-06,0.000592521113211,"0.99,0.951,0.985","1.0,1.0,1.0","SE","7","ENSMFAG00000003039",33.1193658908604,42.0633196859726,32.2709787063944,35.433954860395,23.2947709715434,33.1684671362571,36.8885805608749,29.5617051895994,NA,"Macaca_fascicularis","pituitary","GSE125483"
"252","ENSMFAG00000003045","+","SECISBP2","chr15",100032807,100032962,NA,NA,0.00142616351304,0.0402368527554,"1.0,0.986,1.0","1.0,1.0,0.938","SE","15","SECISBP2",13.9140843730077,19.3051723473008,16.6087296663239,18.3069085336761,16.6161207061697,20.2425953822622,19.2848920877464,15.7129782485004,NA,"Macaca_fascicularis","pituitary","GSE125483"
"253","ENSMFAG00000003045","+","SECISBP2","chr15",100032807,100032962,NA,NA,6.48970765786e-05,0.00407410529443,"1.0,1.0,0.991","0.954,1.0,0.916","SE","15","SECISBP2",13.9140843730077,19.3051723473008,16.6087296663239,18.3069085336761,16.6161207061697,20.2425953822622,19.2848920877464,15.7129782485004,NA,"Macaca_fascicularis","pituitary","GSE125483"
"254","ENSMFAG00000003045","+","SECISBP2","chr15",100033394,100033587,NA,NA,0.000418913295688,0.0160644823606,"1.0,1.0,0.992","0.965,1.0,0.941","SE","15","SECISBP2",13.9140843730077,19.3051723473008,16.6087296663239,18.3069085336761,16.6161207061697,20.2425953822622,19.2848920877464,15.7129782485004,NA,"Macaca_fascicularis","pituitary","GSE125483"
"255","ENSMFAG00000003054","+","RASGRF2","chr6",79496902,79496971,NA,NA,3.70722266584e-05,0.0027581467507,"0.896,0.844,0.942","0.942,1.0,1.0","SE","6","RASGRF2",3.36071729932616,3.51221304208535,1.685474569098,3.50470905828112,2.35050262158648,4.4495417147417,3.82215460503606,2.46556483000355,NA,"Macaca_fascicularis","pituitary","GSE125483"
"256","ENSMFAG00000003090","+","HARS2","chr6",139822458,139822578,NA,NA,1.23344301439e-09,1.08695467562e-06,"1.0,0.994,1.0","0.989,0.988,0.867","SE","6","HARS2",28.5836804269123,34.1860328237885,26.0946303247897,31.6308784008811,29.2376591862235,32.0339258213857,32.6169456820184,27.9719899793085,NA,"Macaca_fascicularis","pituitary","GSE125483"
"257","ENSMFAG00000003093","-","USP36","chr16",76146737,76146853,NA,NA,2.53423395824e-07,6.72459763093e-05,"1.0,0.974,0.98","0.993,0.978,0.854","SE","16","USP36",18.8843754347445,20.0860778346129,27.2995910919061,20.2700497468743,60.6954972092564,19.579867343277,19.9786649749214,35.626487911969,NA,"Macaca_fascicularis","pituitary","GSE125483"
"258","ENSMFAG00000003097","+","MTSS2","chr20",61964737,61964812,NA,NA,1.80919954156e-05,0.00172535258203,"1.0,0.977,1.0","0.902,0.982,0.899","SE","20","MTSS2",18.9750922978723,15.2590277553191,24.7052489082447,16.0646789109043,25.0967984946809,13.8318105718085,15.051839079344,22.9257132335993,NA,"Macaca_fascicularis","pituitary","GSE125483"
"259","ENSMFAG00000003097","+","MTSS2","chr20",61955597,61955820,NA,NA,1.83302598673e-05,0.00173807074553,"1.0,0.953,1.0","0.915,0.983,0.82","SE","20","MTSS2",18.9750922978723,15.2590277553191,24.7052489082447,16.0646789109043,25.0967984946809,13.8318105718085,15.051839079344,22.9257132335993,NA,"Macaca_fascicularis","pituitary","GSE125483"
"260","ENSMFAG00000003117","-","YPEL3","chr20",28599644,28599688,NA,NA,0.00145255882945,0.0407571503453,"0.963,0.946,0.97","0.926,0.945,0.927","SE","20","YPEL3",98.054504,148.373215,101.297775,114.47332,71.832275,134.454834,132.433789666667,90.3948513333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"261","ENSMFAG00000003126","-","PIK3C2B","chr1",62913624,62913781,NA,NA,5.43373732507e-05,0.00358696663291,"1.0,0.97,1.0","0.737,1.0,0.849","SE","1","PIK3C2B",2.1442382968107,7.04527368518519,1.53411330606996,2.32682463155864,2.56604159837963,3.65760227790638,4.34323353155007,2.0814644004201,NA,"Macaca_fascicularis","pituitary","GSE125483"
"262","ENSMFAG00000003159","-","TMX2","chr14",15870708,15870774,NA,NA,1.13263642909e-09,1.0318066172e-06,"1.0,0.987,0.96","0.949,0.933,0.797","SE","14","TMX2",44.740852,34.011593,33.657566,32.278214,37.145782,34.84779,33.7125323333333,38.5147333333333,NA,"Macaca_fascicularis","pituitary","GSE125483"
"263","ENSMFAG00000003164","-","NVL","chr1",82904322,82904422,NA,NA,0.00161422232334,0.0443147523093,"0.973,0.98,1.0","0.957,1.0,0.934","SE","1","NVL",8.82710417198953,8.80870375680628,8.62541581806283,10.319846889267,10.2866733172775,8.43220156727749,9.18691740445026,9.24639776910995,NA,"Macaca_fascicularis","pituitary","GSE125483"
"264","ENSMFAG00000003174","+","NARF","chr16",80157151,80157286,NA,NA,3.82842935132e-09,2.37791867921e-06,"0.88,0.846,0.927","0.983,0.944,1.0","SE","16","NARF",6.20683850688,5.34166438176,4.9331155632,5.64249625248,4.71759706368,6.16599109056,5.7167172416,5.28585037792,NA,"Macaca_fascicularis","pituitary","GSE125483"
"265","ENSMFAG00000003187","-","TDRD7","chr15",40349458,40349671,NA,NA,0.000224279775351,0.0102829642805,"1.0,1.0,0.83","1.0,0.86,0.688","SE","15","TDRD7",5.772403,4.954226,6.850764,4.995842,5.334023,4.15709,4.702386,5.98573,NA,"Macaca_fascicularis","pituitary","GSE125483"
"266","ENSMFAG00000003189","-","BTBD8","chr1",134807808,134808529,NA,NA,0.00107360736234,0.0325047712051,"1.0,1.0,1.0","1.0,1.0,0.554","SE","1","BTBD8",13.78956,6.635493,27.043772,7.816006,11.059377,3.931467,6.12765533333333,17.2975696666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"267","ENSMFAG00000003222","+","SENP7","chr2",170790443,170790625,NA,NA,0.000645417993173,0.022011867897,"1.0,1.0,1.0","1.0,0.903,0.903","SE","2","SENP7",6.742918,6.16774,8.788671,8.248679,6.542024,5.500131,6.63885,7.357871,NA,"Macaca_fascicularis","pituitary","GSE125483"
"268","ENSMFAG00000003222","+","SENP7","chr2",170735028,170735226,NA,NA,7.82912481415e-05,0.00467171968896,"1.0,0.64,0.873","1.0,0.85,1.0","SE","2","SENP7",6.742918,6.16774,8.788671,8.248679,6.542024,5.500131,6.63885,7.357871,NA,"Macaca_fascicularis","pituitary","GSE125483"
"269","ENSMFAG00000003222","+","SENP7","chr2",170760635,170760830,NA,NA,3.44656043082e-05,0.00263169000731,"1.0,0.731,0.925","1.0,0.929,1.0","SE","2","SENP7",6.742918,6.16774,8.788671,8.248679,6.542024,5.500131,6.63885,7.357871,NA,"Macaca_fascicularis","pituitary","GSE125483"
"270","ENSMFAG00000003239","+","SUN1","chr3",35693765,35693847,NA,NA,0.000638702504593,0.0218555680078,"0.138,0.185,0.246","0.131,0.16,0.096","SE","3","SUN1",56.0616254800187,58.5386062805183,66.3832666712457,56.006082721355,60.332006527162,61.6099409612863,58.7182099877199,60.9256328928088,NA,"Macaca_fascicularis","pituitary","GSE125483"
"271","ENSMFAG00000003239","+","SUN1","chr3",35710304,35710388,NA,NA,7.57841309262e-07,0.000166133404449,"0.799,0.721,0.851","0.621,0.642,0.605","SE","3","SUN1",56.0616254800187,58.5386062805183,66.3832666712457,56.006082721355,60.332006527162,61.6099409612863,58.7182099877199,60.9256328928088,NA,"Macaca_fascicularis","pituitary","GSE125483"
"272","ENSMFAG00000003239","+","SUN1","chr3",35694242,35694339,NA,NA,0.00101072608774,0.0311063853159,"0.949,0.887,0.924","1.0,0.943,0.945","SE","3","SUN1",56.0616254800187,58.5386062805183,66.3832666712457,56.006082721355,60.332006527162,61.6099409612863,58.7182099877199,60.9256328928088,NA,"Macaca_fascicularis","pituitary","GSE125483"
"273","ENSMFAG00000003243","-","AKT2","chr19",40749038,40749161,NA,NA,0.000238592060857,0.0107128619307,"0.745,1.0,1.0","0.815,0.594,0.91","SE","19","AKT2",14.6757585427862,15.4565006829223,16.3498066728929,13.5534262033493,16.1805126474052,15.7226960957858,14.9108743273525,15.7353592876948,NA,"Macaca_fascicularis","pituitary","GSE125483"
"274","ENSMFAG00000003243","-","AKT2","chr19",40754578,40754724,NA,NA,0.00075838898409,0.0248019691287,"0.891,1.0,1.0","0.887,0.772,0.952","SE","19","AKT2",14.6757585427862,15.4565006829223,16.3498066728929,13.5534262033493,16.1805126474052,15.7226960957858,14.9108743273525,15.7353592876948,NA,"Macaca_fascicularis","pituitary","GSE125483"
"275","ENSMFAG00000003292","+","ABCA7","chr19",820069,820194,NA,NA,0.000842278308832,0.0268912437634,"0.676,0.557,0.735","1.0,0.76,0.855","SE","19","ABCA7",5.422421,6.90681,4.335665,4.598837,4.911511,4.428924,5.31152366666667,4.88986566666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"276","ENSMFAG00000003292","+","ABCA7","chr19",829997,830090,NA,NA,7.64217600313e-09,4.01645337272e-06,"1.0,1.0,1.0","0.912,0.959,0.855","SE","19","ABCA7",5.422421,6.90681,4.335665,4.598837,4.911511,4.428924,5.31152366666667,4.88986566666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"277","ENSMFAG00000003300","+","MAPKAPK3","chr2",105893335,105893475,NA,NA,0.00187144292168,0.0497218420122,"1.0,1.0,1.0","1.0,0.934,0.944","SE","2","MAPKAPK3",12.607485,7.846351,10.622417,9.047543,16.463202,10.534056,9.14265,13.2310346666667,NA,"Macaca_fascicularis","pituitary","GSE125483"
"278","ENSMFAG00000003327","-","FOXP3","chrX",47787440,47787517,NA,NA,0.000150191160574,0.0075145954272,"0.752,0.719,0.885","1.0,1.0,0.921","SE","X","FOXP3",2.04487953836317,2.05722898508099,2.20982843478261,1.4247790801364,1.52351773699915,1.5311787826087,1.6710622826087,1.92607523671498,NA,"Macaca_fascicularis","pituitary","GSE125483"
"279","ENSMFAG00000003327","-","FOXP3","chrX",47791063,47790889,NA,NA,0.000381887257401,0.0152152200463,"0.367,0.592,0.367","1.0,1.0,0.592","A5SS","X","FOXP3",2.04487953836317,2.05722898508099,2.20982843478261,1.4247790801364,1.52351773699915,1.5311787826087,1.6710622826087,1.92607523671498,NA,"Macaca_fascicularis","pituitary","GSE125483"
"280","ENSMFAG00000003327","-","FOXP3","chrX",47790889,47790994,47791063,47791151,0.00015292435116,0.0320749935607,"0.525,1.0,0.847","0.564,0.409,0.842","MXE","X","FOXP3",2.04487953836317,2.05722898508099,2.20982843478261,1.4247790801364,1.52351773699915,1.5311787826087,1.6710622826087,1.92607523671498,NA,"Macaca_fascicularis","pituitary","GSE125483"
