"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474158","FPKM.SRR8474170","FPKM.SRR8474182","FPKM.SRR8474194","FPKM.SRR8474205","FPKM.SRR8474223","..files.muscle_mean_female","..files.muscle_mean_male","Remark","Organism","Tissue","GEO_accession"
"201","ENSMFAG00000001632","+","PALLD","chr5",168134884,168134983,NA,NA,0.000241219268103,0.0201633748477,"0.926,1.0,1.0","1.0,0.993,0.979","SE","5","PALLD",33.3730893700172,26.0944495066437,26.8327968482101,31.8117363709551,32.2642256651555,32.9273051954041,30.2778303576676,30.8233706277943,NA,"Macaca_fascicularis","muscle","GSE125483"
"202","ENSMFAG00000001662","-","ATP2A1","chr20",27433718,27433762,NA,NA,1.56972213006e-10,1.88695549768e-07,"0.965,0.984,0.945","0.98,0.989,0.99","SE","20","ATP2A1",1614.58349128547,1809.79401601516,2611.97675770896,2323.18528665058,1433.83656616365,20.1888590097595,1384.38938722517,1886.79893838603,NA,"Macaca_fascicularis","muscle","GSE125483"
"203","ENSMFAG00000001662","-","ATP2A1","chr20",27433718,27433762,NA,NA,1.56454293965e-10,1.80512697442e-07,"0.964,0.984,0.944","0.979,0.989,0.989","SE","20","ATP2A1",1614.58349128547,1809.79401601516,2611.97675770896,2323.18528665058,1433.83656616365,20.1888590097595,1384.38938722517,1886.79893838603,NA,"Macaca_fascicularis","muscle","GSE125483"
"204","ENSMFAG00000001662","-","ATP2A1","chr20",27441040,27441166,NA,NA,3.11195513802e-13,6.07621209757e-10,"0.878,1.0,1.0","1.0,1.0,1.0","SE","20","ATP2A1",1614.58349128547,1809.79401601516,2611.97675770896,2323.18528665058,1433.83656616365,20.1888590097595,1384.38938722517,1886.79893838603,NA,"Macaca_fascicularis","muscle","GSE125483"
"205","ENSMFAG00000001745","+","STRBP","chr15",12866535,12866701,NA,NA,7.50630835709e-05,0.00759094123618,"0.85,0.815,1.0","1.0,0.971,1.0","SE","15","STRBP",1.87407260250627,1.56259573533835,1.62094774786967,1.60243772648287,1.26925617811195,1.02379912848789,1.39627753010304,1.58809217616263,NA,"Macaca_fascicularis","muscle","GSE125483"
"206","ENSMFAG00000001745","+","STRBP","chr15",12866535,12866701,NA,NA,0.000147169629771,0.0137598153109,"0.904,0.814,1.0","1.0,0.983,1.0","SE","15","STRBP",1.87407260250627,1.56259573533835,1.62094774786967,1.60243772648287,1.26925617811195,1.02379912848789,1.39627753010304,1.58809217616263,NA,"Macaca_fascicularis","muscle","GSE125483"
"207","ENSMFAG00000001765","-","PGM1","chr1",163760366,163760501,NA,NA,2.88367283323e-05,0.00425704309954,"0.986,0.972,0.989","0.986,0.991,0.991","SE","1","PGM1",449.465257669922,442.308884251953,487.417400581055,432.348664624023,375.654459998047,89.3296726044922,321.329073826823,437.512372749675,NA,"Macaca_fascicularis","muscle","GSE125483"
"208","ENSMFAG00000001765","-","PGM1","chr1",163760366,163760501,NA,NA,9.29340235711e-06,0.00175186541179,"0.98,0.972,0.988","0.986,0.987,0.991","SE","1","PGM1",449.465257669922,442.308884251953,487.417400581055,432.348664624023,375.654459998047,89.3296726044922,321.329073826823,437.512372749675,NA,"Macaca_fascicularis","muscle","GSE125483"
"209","ENSMFAG00000001820","-","CIAO2B","chr20",55073182,55073228,NA,NA,3.51124743806e-05,0.00492432946258,"0.826,0.878,0.817","0.919,0.904,0.872","SE","20","CIAO2B",27.968655,33.735336,25.304314,29.305208,37.10387,32.862812,31.9677853333333,30.125613,NA,"Macaca_fascicularis","muscle","GSE125483"
"210","ENSMFAG00000001820","-","CIAO2B","chr20",55073182,55073228,NA,NA,3.51053025716e-05,0.00447777836771,"0.825,0.877,0.816","0.919,0.903,0.872","SE","20","CIAO2B",27.968655,33.735336,25.304314,29.305208,37.10387,32.862812,31.9677853333333,30.125613,NA,"Macaca_fascicularis","muscle","GSE125483"
"211","ENSMFAG00000001852","-","TMLHE","chrX",152322871,152323010,NA,NA,7.68985119306e-05,0.00844011319642,"0.881,1.0,1.0","0.882,0.717,0.794","SE","X","TMLHE",8.77219420070277,7.22834833298884,6.58000625961141,6.72615710086813,7.08182722695329,12.6975731269119,8.88402618692296,7.47800922908916,NA,"Macaca_fascicularis","muscle","GSE125483"
"212","ENSMFAG00000001855","+","BCAM","chr19",45545013,45545135,NA,NA,0.000264817449099,0.0189424250932,"0.899,0.964,1.0","1.0,0.989,0.949","SE","19","BCAM",7.851869,11.689211,6.434133,12.972003,13.430869,6.869674,10.510296,9.238957,NA,"Macaca_fascicularis","muscle","GSE125483"
"213","ENSMFAG00000001855","+","BCAM","chr19",45545013,45545135,NA,NA,0.000478279638583,0.0337253944033,"0.924,0.965,1.0","1.0,0.992,0.946","SE","19","BCAM",7.851869,11.689211,6.434133,12.972003,13.430869,6.869674,10.510296,9.238957,NA,"Macaca_fascicularis","muscle","GSE125483"
"214","ENSMFAG00000001867","-","CAPN7","chr2",32346162,32346225,NA,NA,0.000225976324997,0.0191427729806,"0.885,1.0,1.0","1.0,0.993,1.0","SE","2","CAPN7",4.38174688765034,3.60513355118803,4.34580141009094,4.45018777354063,3.89692883983573,4.66203984980933,4.23912039151266,4.208159045859,NA,"Macaca_fascicularis","muscle","GSE125483"
"215","ENSMFAG00000001867","-","CAPN7","chr2",32346162,32346225,NA,NA,0.00022147562229,0.016471774954,"0.884,1.0,1.0","1.0,0.993,1.0","SE","2","CAPN7",4.38174688765034,3.60513355118803,4.34580141009094,4.45018777354063,3.89692883983573,4.66203984980933,4.23912039151266,4.208159045859,NA,"Macaca_fascicularis","muscle","GSE125483"
"216","ENSMFAG00000002126","-","RXRG","chr1",23471805,23471985,NA,NA,1.92643123675e-10,1.92618741573e-07,"0.954,0.988,1.0","0.997,0.993,1.0","SE","1","RXRG",59.383246945146,48.4243354700079,54.283376144041,38.2802596337806,56.3564252012628,10.2745660524862,32.3263870520916,56.6743494301499,NA,"Macaca_fascicularis","muscle","GSE125483"
"217","ENSMFAG00000002126","-","RXRG","chr1",23471805,23471985,NA,NA,9.7877373284e-06,0.00199259387998,"0.974,0.988,1.0","0.997,0.996,1.0","SE","1","RXRG",59.383246945146,48.4243354700079,54.283376144041,38.2802596337806,56.3564252012628,10.2745660524862,32.3263870520916,56.6743494301499,NA,"Macaca_fascicularis","muscle","GSE125483"
"218","ENSMFAG00000002149","-","NMRK1","chr15",85877371,85877420,NA,NA,8.5463223257e-05,0.00824833838758,"1.0,1.0,1.0","1.0,0.846,1.0","SE","15","NMRK1",2.26153436117382,5.05563934988713,4.45711060722348,2.76703039503386,4.91251286681716,5.96698922573363,4.59655299021821,3.87705261173815,NA,"Macaca_fascicularis","muscle","GSE125483"
"219","ENSMFAG00000002149","-","NMRK1","chr15",85877702,85877793,NA,NA,4.13997188262e-05,0.00495683520267,"1.0,1.0,1.0","1.0,0.798,1.0","SE","15","NMRK1",2.26153436117382,5.05563934988713,4.45711060722348,2.76703039503386,4.91251286681716,5.96698922573363,4.59655299021821,3.87705261173815,NA,"Macaca_fascicularis","muscle","GSE125483"
"220","ENSMFAG00000002149","-","NMRK1","chr15",85877371,85877420,NA,NA,8.79215842646e-05,0.0093649471442,"1.0,1.0,1.0","1.0,0.847,1.0","SE","15","NMRK1",2.26153436117382,5.05563934988713,4.45711060722348,2.76703039503386,4.91251286681716,5.96698922573363,4.59655299021821,3.87705261173815,NA,"Macaca_fascicularis","muscle","GSE125483"
"221","ENSMFAG00000002149","-","NMRK1","chr15",85877702,85877793,NA,NA,3.7830051357e-05,0.0051901185677,"1.0,1.0,1.0","1.0,0.818,1.0","SE","15","NMRK1",2.26153436117382,5.05563934988713,4.45711060722348,2.76703039503386,4.91251286681716,5.96698922573363,4.59655299021821,3.87705261173815,NA,"Macaca_fascicularis","muscle","GSE125483"
"222","ENSMFAG00000002199","-","NEXN","chr1",149308842,149309034,NA,NA,7.77156117238e-16,1.97265537239e-12,"0.987,0.977,0.99","0.963,0.917,0.996","SE","1","NEXN",224.950821732751,179.68754159476,240.660120181659,216.18041230393,143.239170635808,376.553281388646,257.473745095779,202.950037516739,NA,"Macaca_fascicularis","muscle","GSE125483"
"223","ENSMFAG00000002199","-","NEXN","chr1",149308842,149309034,NA,NA,1.19126930542e-13,2.31326171892e-10,"0.993,0.978,0.99","0.966,0.954,0.996","SE","1","NEXN",224.950821732751,179.68754159476,240.660120181659,216.18041230393,143.239170635808,376.553281388646,257.473745095779,202.950037516739,NA,"Macaca_fascicularis","muscle","GSE125483"
"224","ENSMFAG00000002206","-","WDR41","chr6",75731677,75731788,NA,NA,0.000608780109497,0.04002095074,"0.951,0.936,1.0","0.986,0.98,1.0","SE","6","WDR41",12.1897590922261,9.67211635706714,12.2106692464664,8.95549387367491,10.8120565457597,13.3466441491166,10.6580847932862,11.7374949614841,NA,"Macaca_fascicularis","muscle","GSE125483"
"225","ENSMFAG00000002206","-","WDR41","chr6",75731677,75731788,NA,NA,0.00062497823429,0.0349423403546,"0.938,0.936,1.0","0.987,0.974,1.0","SE","6","WDR41",12.1897590922261,9.67211635706714,12.2106692464664,8.95549387367491,10.8120565457597,13.3466441491166,10.6580847932862,11.7374949614841,NA,"Macaca_fascicularis","muscle","GSE125483"
"226","ENSMFAG00000002214","+","NEDD1","chr11",100664225,100664273,NA,NA,8.78083428191e-09,6.15731612813e-06,"0.854,1.0,1.0","1.0,1.0,1.0","SE","11","NEDD1",8.969667,9.348423,8.569023,11.117711,9.529217,16.167839,12.2113243333333,9.02263566666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"227","ENSMFAG00000002214","+","NEDD1","chr11",100664225,100664273,NA,NA,8.9699968564e-09,5.838087954e-06,"0.853,1.0,1.0","1.0,1.0,1.0","SE","11","NEDD1",8.969667,9.348423,8.569023,11.117711,9.529217,16.167839,12.2113243333333,9.02263566666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"228","ENSMFAG00000002319","+","PSMB2","chr1",192254319,192254442,NA,NA,0.000237464582713,0.0174443980587,"0.995,1.0,0.991","1.0,0.968,0.981","SE","1","PSMB2",35.764084,39.608212,39.287109,42.56271,44.143307,46.076378,42.7491,39.7315,NA,"Macaca_fascicularis","muscle","GSE125483"
"229","ENSMFAG00000002351","+",NA,"chr4",138838655,138838979,138841844,138842168,7.42124139919e-11,3.62601854764e-08,"0.753,0.773,1.0","1.0,1.0,1.0","MXE","4","ENSMFAG00000002351",1.96747162033568,5.45287289217743,3.82591940941106,7.21927089180279,6.24903222111494,4.01831025595684,5.56348467997902,4.01414108362056,NA,"Macaca_fascicularis","muscle","GSE125483"
"230","ENSMFAG00000002485","-","DMAC2","chr19",42009156,42009319,NA,NA,4.12623838297e-06,0.000943570350225,"0.928,1.0,0.956","1.0,0.994,0.957","SE","19","DMAC2",26.2857973225806,35.5806212538569,31.8743055942029,34.9105957821412,53.5021093917719,32.4996240977092,34.3302803779024,37.2207374361851,NA,"Macaca_fascicularis","muscle","GSE125483"
"231","ENSMFAG00000002485","-","DMAC2","chr19",42009156,42009319,NA,NA,9.784145375e-06,0.00199259387998,"0.955,1.0,0.957","1.0,0.996,0.959","SE","19","DMAC2",26.2857973225806,35.5806212538569,31.8743055942029,34.9105957821412,53.5021093917719,32.4996240977092,34.3302803779024,37.2207374361851,NA,"Macaca_fascicularis","muscle","GSE125483"
"232","ENSMFAG00000002561","-","ARHGAP18","chr4",33711151,33711213,NA,NA,0.000754621147488,0.0464625762127,"0.987,0.985,1.0","1.0,0.942,0.959","SE","4","ARHGAP18",9.306132,12.67466,9.331381,11.871548,10.342454,6.188748,10.2449853333333,9.659989,NA,"Macaca_fascicularis","muscle","GSE125483"
"233","ENSMFAG00000002561","-","ARHGAP18","chr4",33711151,33711213,NA,NA,0.000734880045308,0.0396882131703,"0.987,0.985,1.0","1.0,0.941,0.959","SE","4","ARHGAP18",9.306132,12.67466,9.331381,11.871548,10.342454,6.188748,10.2449853333333,9.659989,NA,"Macaca_fascicularis","muscle","GSE125483"
"234","ENSMFAG00000002622","-","PIK3CB","chr2",40949315,40949420,NA,NA,0.00043776687002,0.0315742481908,"1.0,1.0,1.0","1.0,0.545,0.6","SE","2","PIK3CB",2.43944922052927,2.278294978749,2.20768437089014,2.31866486126704,2.19310921010425,3.46738187489976,2.68811390497193,2.28008093384122,NA,"Macaca_fascicularis","muscle","GSE125483"
"235","ENSMFAG00000002622","-","PIK3CB","chr2",40949315,40949420,NA,NA,0.000344152912632,0.0231101412205,"1.0,1.0,1.0","1.0,0.492,0.669","SE","2","PIK3CB",2.43944922052927,2.278294978749,2.20768437089014,2.31866486126704,2.19310921010425,3.46738187489976,2.68811390497193,2.28008093384122,NA,"Macaca_fascicularis","muscle","GSE125483"
"236","ENSMFAG00000002662","-","PRRC2B","chr15",7407636,7407829,NA,NA,0.00013548501741,0.013054136563,"0.869,1.0,1.0","1.0,1.0,1.0","SE","15","PRRC2B",2.81918436369381,3.6974160078534,3.06755886306192,4.11525426123849,3.55976558783174,3.14701980754649,3.65323002554613,3.14883627152916,NA,"Macaca_fascicularis","muscle","GSE125483"
"237","ENSMFAG00000002662","-","PRRC2B","chr15",7407636,7407829,NA,NA,5.44905806441e-05,0.00609418337383,"0.782,1.0,1.0","1.0,1.0,1.0","SE","15","PRRC2B",2.81918436369381,3.6974160078534,3.06755886306192,4.11525426123849,3.55976558783174,3.14701980754649,3.65323002554613,3.14883627152916,NA,"Macaca_fascicularis","muscle","GSE125483"
"238","ENSMFAG00000002667","-","GALC","chr7",152885426,152885566,NA,NA,0.000300274939797,0.0206554980945,"1.0,1.0,1.0","1.0,0.833,0.904","SE","7","GALC",1.42685919766035,1.52066242678499,1.58236525231948,1.60844989532069,1.50973891367487,2.46803295018153,1.8657150907624,1.50632112121823,NA,"Macaca_fascicularis","muscle","GSE125483"
"239","ENSMFAG00000002734","-","TRIM54","chr13",83559955,83560081,NA,NA,0.000207216077289,0.015890530785,"0.009,0.033,0.042","0.014,0.004,0.02","SE","13","TRIM54",120.195036142659,109.368652721607,146.426713137581,120.271407900739,134.715834342567,135.457928207295,121.69932960988,133.779194540936,NA,"Macaca_fascicularis","muscle","GSE125483"
"240","ENSMFAG00000002741","+","ZMYND12","chr1",185236184,185236326,NA,NA,0.000474869778709,0.0293275415887,"0.357,1.0,0.4","1.0,0.5,1.0","SE","1","ZMYND12",1.02377090488702,2.02372836626379,1.02408484498161,0.791148182869154,1.99697789963216,2.04584767892801,1.62024140935365,1.34827788316693,NA,"Macaca_fascicularis","muscle","GSE125483"
"241","ENSMFAG00000002761","-","RABGGTB","chr1",151486543,151486741,NA,NA,0.000284553879536,0.0199525721665,"0.915,1.0,0.961","1.0,0.986,1.0","SE","1","RABGGTB",3.821796,4.872539,3.521984,3.660002,3.572087,8.179781,5.570774,3.63862233333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"242","ENSMFAG00000002856","-",NA,"chr13",83071946,83071965,NA,NA,0.000459430049543,0.0328551052993,"0.929,0.991,0.993","1.0,0.993,0.985","SE","13","ENSMFAG00000002856",214.282791,164.994385,190.879456,156.842987,176.84169,249.408737,190.415369666667,194.001312333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"243","ENSMFAG00000002856","-",NA,"chr13",83071946,83071965,NA,NA,0.000429756975563,0.0274773836542,"0.928,0.991,0.993","1.0,0.993,0.985","SE","13","ENSMFAG00000002856",214.282791,164.994385,190.879456,156.842987,176.84169,249.408737,190.415369666667,194.001312333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"244","ENSMFAG00000002885","+","PAXBP1","chr3",14001185,14001301,NA,NA,0.000299381601594,0.0206500086773,"0.993,1.0,0.953","0.897,0.922,0.967","SE","3","PAXBP1",7.33488689660057,7.1578032917847,5.01227354957507,6.8120975184136,5.49054542634561,9.43232076203966,7.80074052407932,5.94590195750708,NA,"Macaca_fascicularis","muscle","GSE125483"
"245","ENSMFAG00000002885","+","PAXBP1","chr3",14001185,14001301,NA,NA,0.00072841968517,0.0452911983557,"0.994,1.0,0.957","0.913,0.94,0.97","SE","3","PAXBP1",7.33488689660057,7.1578032917847,5.01227354957507,6.8120975184136,5.49054542634561,9.43232076203966,7.80074052407932,5.94590195750708,NA,"Macaca_fascicularis","muscle","GSE125483"
"246","ENSMFAG00000002940","-","TRMT5","chr7",125294002,125294654,NA,NA,5.26805453755e-05,0.00645886197684,"1.0,1.0,1.0","1.0,0.887,1.0","SE","7","TRMT5",2.19761756972631,2.78223530459877,2.3780598890337,2.61681056581642,3.21732444051387,3.71413545466394,3.03772710835971,2.59766729975796,NA,"Macaca_fascicularis","muscle","GSE125483"
"247","ENSMFAG00000002940","-","TRMT5","chr7",125294002,125294654,NA,NA,0.000118764774101,0.0107664509322,"1.0,1.0,1.0","1.0,0.609,1.0","SE","7","TRMT5",2.19761756972631,2.78223530459877,2.3780598890337,2.61681056581642,3.21732444051387,3.71413545466394,3.03772710835971,2.59766729975796,NA,"Macaca_fascicularis","muscle","GSE125483"
"248","ENSMFAG00000002954","-","PLD1","chr2",75891332,75891446,NA,NA,4.52849925336e-08,2.16880936883e-05,"1.0,1.0,1.0","1.0,0.113,0.113","SE","2","PLD1",0.33267902254692,0.340761681446026,0.241405708401562,0.236462185917622,0.23940053369442,0.468483624889785,0.348569164084478,0.271161754880967,NA,"Macaca_fascicularis","muscle","GSE125483"
"249","ENSMFAG00000002987","-","DICER1","chr7",160212921,160213110,NA,NA,0.000264923803651,0.0189424250932,"0.732,1.0,1.0","0.0,0.657,1.0","SE","7","DICER1",3.631225,2.6396752604864,2.4228103235319,2.747389,2.672242,5.069145,3.4854030868288,2.90875910784397,NA,"Macaca_fascicularis","muscle","GSE125483"
"250","ENSMFAG00000002999","+","FBXL19","chr20",29576597,29576726,NA,NA,0.000575016305854,0.0446560380087,"0.722,1.0,0.0","1.0,0.886,1.0","A5SS","20","FBXL19",0.30075,0.523626253881987,0.590442,0.415664,0.469679,0.226721,0.388670417960662,0.453623666666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"251","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,134422777,134422877,9.340962416e-06,0.00306259021079,"0.023,0.026,0.108","0.029,0.007,0.016","MXE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"252","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,NA,NA,3.1908017224e-06,0.000813622208892,"0.955,0.943,0.876","0.956,0.986,1.0","SE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"253","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,NA,NA,4.06376304607e-06,0.000937731794531,"0.949,0.945,0.873","0.954,0.984,1.0","SE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"254","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,134422777,134422877,3.8795375965e-05,0.0037910841393,"0.021,0.021,0.063","0.014,0.01,0.008","MXE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"255","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,134422777,134422877,4.12053183622e-05,0.00964989312882,"0.02,0.02,0.087","0.018,0.01,0.016","MXE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"256","ENSMFAG00000003059","-","H2AFY","chr6",134420659,134420750,134422777,134422877,1.38080511007e-05,0.00153332131086,"0.024,0.029,0.066","0.023,0.007,0.0","MXE","6","H2AFY",16.037770341822,14.206667478854,15.1062619636198,15.3065494573291,14.1274946639382,15.3282498134,14.9471555831944,15.0905089897933,NA,"Macaca_fascicularis","muscle","GSE125483"
"257","ENSMFAG00000003109","-","PITRM1","chr9",3468205,3468366,NA,NA,0.000603637715544,0.0341250247966,"0.924,1.0,1.0","1.0,1.0,1.0","SE","9","PITRM1",21.352308,13.806981,14.4819656446433,18.583309,19.90202,20.920816,17.7703686666667,18.5787645482144,NA,"Macaca_fascicularis","muscle","GSE125483"
"258","ENSMFAG00000003145","+","CAMK2B","chr3",76276796,76276871,NA,NA,5.51076973367e-05,0.00613508193639,"0.925,0.978,0.586","0.955,0.988,0.953","SE","3","CAMK2B",33.5901775685574,41.3095820728004,47.462955645824,54.0885626409111,47.7300297427423,21.9741327146047,39.1240924761054,42.9277209857079,NA,"Macaca_fascicularis","muscle","GSE125483"
"259","ENSMFAG00000003145","+","CAMK2B","chr3",76276796,76276871,NA,NA,6.69155651506e-05,0.00771331747334,"0.926,0.977,0.564","0.953,0.988,0.952","SE","3","CAMK2B",33.5901775685574,41.3095820728004,47.462955645824,54.0885626409111,47.7300297427423,21.9741327146047,39.1240924761054,42.9277209857079,NA,"Macaca_fascicularis","muscle","GSE125483"
"260","ENSMFAG00000003172","+","MRPL48","chr14",69139112,69139215,NA,NA,0,0,"1.0,1.0,1.0","0.9,0.925,1.0","SE","14","MRPL48",44.5957972421053,34.4640571618421,53.7082373289474,50.150949556579,36.0919407868421,52.655075881579,45.7566942,44.7986584526316,NA,"Macaca_fascicularis","muscle","GSE125483"
"261","ENSMFAG00000003172","+","MRPL48","chr14",69139112,69139215,NA,NA,0,0,"1.0,1.0,1.0","0.896,0.909,1.0","SE","14","MRPL48",44.5957972421053,34.4640571618421,53.7082373289474,50.150949556579,36.0919407868421,52.655075881579,45.7566942,44.7986584526316,NA,"Macaca_fascicularis","muscle","GSE125483"
"262","ENSMFAG00000003230","-","BCLAF3","chrX",17841524,17841614,NA,NA,2.40297560465e-05,0.00338859609849,"0.671,1.0,1.0","1.0,1.0,1.0","SE","X","BCLAF3",1.22890041723356,1.19997013458717,0.841317287715086,0.712789941976791,1.04407832759771,2.1927599779912,1.36850668485172,1.03809867751545,NA,"Macaca_fascicularis","muscle","GSE125483"
"263","ENSMFAG00000003230","-","BCLAF3","chrX",17841524,17841614,NA,NA,2.04837782878e-05,0.00337968953658,"0.698,1.0,1.0","1.0,1.0,1.0","SE","X","BCLAF3",1.22890041723356,1.19997013458717,0.841317287715086,0.712789941976791,1.04407832759771,2.1927599779912,1.36850668485172,1.03809867751545,NA,"Macaca_fascicularis","muscle","GSE125483"
"264","ENSMFAG00000003300","+","MAPKAPK3","chr2",105898986,105899062,NA,NA,0.00014607913313,0.0137598153109,"0.959,0.962,1.0","0.95,1.0,0.991","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"265","ENSMFAG00000003300","+","MAPKAPK3","chr2",105893335,105893475,NA,NA,0.00063897969563,0.0415732047332,"0.952,0.991,0.945","0.993,0.98,0.99","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"266","ENSMFAG00000003300","+","MAPKAPK3","chr2",105899416,105899541,NA,NA,0.000146768069445,0.0124595782834,"0.957,0.972,1.0","0.95,1.0,0.993","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"267","ENSMFAG00000003300","+","MAPKAPK3","chr2",105893335,105893475,NA,NA,0.000454872593539,0.028438500103,"0.93,0.99,0.934","0.992,0.971,0.988","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"268","ENSMFAG00000003300","+","MAPKAPK3","chr2",105899416,105899541,NA,NA,0.000526401297791,0.0362083770066,"0.968,0.967,1.0","0.949,1.0,0.992","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"269","ENSMFAG00000003300","+","MAPKAPK3","chr2",105898986,105899062,NA,NA,0.000128276168744,0.011227703418,"0.958,0.962,1.0","0.951,1.0,0.991","SE","2","MAPKAPK3",48.020096,49.012157,37.252773,54.917603,57.601254,30.211874,44.713878,47.6247076666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"270","ENSMFAG00000003350","-","ABCA10","chr16",66325253,66325391,NA,NA,9.19853497372e-07,0.000277960015759,"0.234,1.0,0.405","1.0,1.0,1.0","SE","16","ABCA10",1.61543510282776,1.49037185732648,0.656275940874036,2.28905412210797,0.908914152956298,3.47807792930591,2.41916796958012,1.06020839888603,NA,"Macaca_fascicularis","muscle","GSE125483"
"271","ENSMFAG00000003361","-","AMPD3","chr14",57323290,57323495,NA,NA,5.90840310011e-09,4.1659165525e-06,"1.0,1.0,1.0","1.0,0.743,0.798","SE","14","AMPD3",3.8925808891912,4.68126865025971,4.09580098961167,11.108823744744,6.60597127529063,16.1234475092753,10.6378466347597,4.86478438469783,NA,"Macaca_fascicularis","muscle","GSE125483"
"272","ENSMFAG00000003361","-","AMPD3","chr14",57323290,57323495,NA,NA,2.02345697975e-08,1.16091245447e-05,"1.0,1.0,1.0","1.0,0.849,0.783","SE","14","AMPD3",3.8925808891912,4.68126865025971,4.09580098961167,11.108823744744,6.60597127529063,16.1234475092753,10.6378466347597,4.86478438469783,NA,"Macaca_fascicularis","muscle","GSE125483"
"273","ENSMFAG00000003394","-","SMG6","chr16",1969995,1970207,NA,NA,0.000654388439284,0.0420568622794,"0.913,1.0,0.882","1.0,0.992,1.0","SE","16","SMG6",3.978335,3.896057,4.446134,5.717084,4.737992,4.181591,4.598244,4.387487,NA,"Macaca_fascicularis","muscle","GSE125483"
"274","ENSMFAG00000003394","-","SMG6","chr16",1969995,1970207,NA,NA,0.000115061253161,0.0105752721628,"0.841,1.0,0.875","1.0,0.984,1.0","SE","16","SMG6",3.978335,3.896057,4.446134,5.717084,4.737992,4.181591,4.598244,4.387487,NA,"Macaca_fascicularis","muscle","GSE125483"
"275","ENSMFAG00000003539","+","CCDC22","chrX",47782494,47782614,NA,NA,0.000324353125084,0.0220135170428,"1.0,1.0,1.0","1.0,0.908,1.0","SE","X","CCDC22",5.016554,5.985402,7.266384,7.85153,5.352929,4.642495,6.159809,5.87862233333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"276","ENSMFAG00000003541","-","RNF125","chr18",50168084,50168192,NA,NA,5.45615941794e-06,0.00118370679065,"0.653,1.0,0.771","1.0,1.0,1.0","SE","18","RNF125",0.59274,1.391737,0.122619,0.147611,0.362047,2.479844,1.33973066666667,0.359135333333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"277","ENSMFAG00000003568","+","SLC41A3","chr2",146275891,146275999,NA,NA,0.000494766101193,0.0301166617424,"0.991,0.974,0.981","0.954,0.964,0.962","SE","2","SLC41A3",32.4483833267516,18.1415027528662,35.4299253191083,19.6943900541401,30.7144992627389,24.5840842245223,20.8066590105095,32.8642693028663,NA,"Macaca_fascicularis","muscle","GSE125483"
