"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474243","FPKM.SRR8474263","FPKM.SRR8474274","FPKM.SRR8474285","FPKM.SRR8474296","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"533","ENSCAFG00000003432","-","CTTNBP2","chr14",56578648,56578852,56585047,56587055,0,0,"0.082,0.027","0.206,0.123,0.124","MXE","14","CTTNBP2",13.6875725563483,19.5693077047187,16.9593676309389,15.1246555263499,16.3514989787579,17.3469816155343,23.4992195830226,NA,"dog","lung","GSE125483"
"534","ENSCAFG00000003438","-","COBL","chr18",2339485,2339583,2345861,2346090,0.00270259339112,0.0168211902209,"0.559,0.024","0.49,0.515,0.589","MXE","18","COBL",21.5504921833717,7.90122750377916,20.7405371273414,16.2196648789024,19.2990926284916,12.0604461913408,30.7950609696023,NA,"dog","lung","GSE125483"
"535","ENSCAFG00000003438","-","COBL","chr18",2235287,2235597,NA,NA,2.20416471999e-05,0.00145977722786,"1.0,0.878","1.0,0.994,1.0","SE","18","COBL",21.5504921833717,7.90122750377916,20.7405371273414,16.2196648789024,19.2990926284916,12.0604461913408,30.7950609696023,NA,"dog","lung","GSE125483"
"536","ENSCAFG00000003464","+","ATP6V1C2","chr17",7647400,7647538,NA,NA,0.000384451300075,0.0126945454876,"1.0,1.0","0.855,0.868,1.0","SE","17","ATP6V1C2",12.5574321535252,22.8912200913642,8.83409616478932,1.06282881935753,7.03621890321235,11.9770244553609,14.2138736107634,NA,"dog","lung","GSE125483"
"537","ENSCAFG00000003485","+","PNKP","chr1",106700086,106700164,NA,NA,0.000495072371106,0.00197150121748,"0.0,0.004","0.029,0.032,0.034","RI","1","PNKP",15.38426329041,6.79369924025754,13.4012694876313,11.7832554317181,9.58967798305659,9.28847733598782,19.1876053805489,NA,"dog","lung","GSE125483"
"538","ENSCAFG00000003487","+","SLC66A3","chr17",7921579,7921649,NA,NA,3.82326789887e-05,0.00225741289025,"0.848,0.783","0.896,0.858,0.924","SE","17","SLC66A3",88.5554730343511,102.067707967557,80.0519622175572,44.3768346717557,51.8716068416031,73.2222713196564,110.239521046756,NA,"dog","lung","GSE125483"
"539","ENSCAFG00000003492","+","CPED1","chr14",59130574,59130758,59158484,59158591,2.94167579185e-09,1.42559695099e-07,"0.318,0.213","0.534,0.458,0.511","MXE","14","CPED1",5.78831012495096,8.00430568340526,6.90644715653197,6.73323649725383,4.12713807257748,7.36877109032955,8.4109476770302,NA,"dog","lung","GSE125483"
"540","ENSCAFG00000003492","+","CPED1","chr14",59158484,59158591,NA,NA,0.000566563785372,0.0169368084512,"0.968,1.0","0.953,0.944,0.91","SE","14","CPED1",5.78831012495096,8.00430568340526,6.90644715653197,6.73323649725383,4.12713807257748,7.36877109032955,8.4109476770302,NA,"dog","lung","GSE125483"
"541","ENSCAFG00000003530","+",NA,"chr16",6124987,6125201,NA,NA,0.000669636907368,0.0192629820851,"0.483,0.599","1.0,0.746,1.0","SE","16","ENSCAFG00000003530",2.186154,1.573414,2.026373,1.929697,2.223771,1.7515555,3.218149,NA,"dog","lung","GSE125483"
"542","ENSCAFG00000003556","-","SUGCT","chr18",9595502,9595598,9637858,9638002,0.00681460357067,0.0345499417685,"0.368,0.397","0.674,0.493,0.689","MXE","18","SUGCT",3.00579143789809,2.70332288535032,2.45156894267516,3.08100688853503,1.713075,2.89216488694268,3.58521769028663,NA,"dog","lung","GSE125483"
"543","ENSCAFG00000003557","+","KIAA0319L","chr15",6638934,6639181,NA,NA,0.0001540838815,0.00641298219347,"0.959,0.919","0.987,0.976,0.977","SE","15","KIAA0319L",27.6427104580186,26.4258902205914,29.818008626376,27.4209201349018,30.4264634949277,26.9234051777466,43.9435912896611,NA,"dog","lung","GSE125483"
"544","ENSCAFG00000003570","-","FBXW2","chr11",73837874,73838069,NA,NA,0.00011530532173,0.00513654243962,"1.0,0.948","1.0,1.0,0.992","SE","11","FBXW2",16.9515419405295,25.6028072313646,22.8819811014257,24.8564941604888,25.8341171894094,25.2296506959267,32.8338201156823,NA,"dog","lung","GSE125483"
"545","ENSCAFG00000003570","-","FBXW2","chr11",73832985,73833072,73835476,73835610,0.000616311721874,0.00497795686162,"0.391,0.029","0.488,0.372,0.354","MXE","11","FBXW2",16.9515419405295,25.6028072313646,22.8819811014257,24.8564941604888,25.8341171894094,25.2296506959267,32.8338201156823,NA,"dog","lung","GSE125483"
"546","ENSCAFG00000003570","-","FBXW2","chr11",73835476,73835610,73837874,73838069,0.00640599152482,0.0328575930255,"0.62,0.959","0.667,0.652,0.664","MXE","11","FBXW2",16.9515419405295,25.6028072313646,22.8819811014257,24.8564941604888,25.8341171894094,25.2296506959267,32.8338201156823,NA,"dog","lung","GSE125483"
"547","ENSCAFG00000003582","+","VPS41","chr18",10799524,10799563,10824482,10824590,0.00138379754121,0.00970453624958,"0.1,0.006","0.031,0.043,0.095","MXE","18","VPS41",63.114758861516,72.7889028644315,70.9874034154519,80.1966796341108,78.1355503556851,76.4927912492711,106.118856316327,NA,"dog","lung","GSE125483"
"548","ENSCAFG00000003582","+","VPS41","chr18",10824482,10824590,10830729,10830807,0.00184242240003,0.0123364535774,"0.418,0.356","0.477,0.466,0.461","MXE","18","VPS41",63.114758861516,72.7889028644315,70.9874034154519,80.1966796341108,78.1355503556851,76.4927912492711,106.118856316327,NA,"dog","lung","GSE125483"
"549","ENSCAFG00000003583","-","ZMYM4","chr15",6698426,6698538,6706819,6706971,0.0015837275351,0.0108680208878,"0.663,0.989","0.787,0.667,0.703","MXE","15","ZMYM4",7.76250680909783,11.1886651027788,11.0590365336886,9.76649388294633,11.8775699229159,10.4775794928626,15.3495566328512,NA,"dog","lung","GSE125483"
"550","ENSCAFG00000003589","-","PRMT1","chr1",106857511,106857188,NA,NA,0.00236672096975,0.0170125020113,"0.153,0.143","0.474,0.273,0.265","A5SS","1","PRMT1",38.580208357461,28.6491660982739,29.0671109841314,25.4145561912584,28.41557097049,27.0318611447661,48.0314451560412,NA,"dog","lung","GSE125483"
"551","ENSCAFG00000003591","-","C5","chr11",73968055,73968137,73969366,73969429,4.74566352882e-09,2.23810588034e-07,"0.763,0.988","0.756,0.759,0.746","MXE","11","C5",86.001289,339.077606,212.427155,302.022278,614.78418,320.549942,456.606312,NA,"dog","lung","GSE125483"
"552","ENSCAFG00000003591","-","C5","chr11",73967609,73967667,73968055,73968137,0.00952655165544,0.0446584913161,"0.496,0.449","0.532,0.517,0.552","MXE","11","C5",86.001289,339.077606,212.427155,302.022278,614.78418,320.549942,456.606312,NA,"dog","lung","GSE125483"
"553","ENSCAFG00000003592","-","HACE1","chr12",62282693,62282844,62288928,62289035,0.00874543953249,0.0422365660445,"0.555,0.584","0.497,0.491,0.499","MXE","12","HACE1",14.3965319928755,20.6034138262418,18.8369148790817,16.280601147833,17.7284472503463,18.4420074870374,25.4809470611517,NA,"dog","lung","GSE125483"
"554","ENSCAFG00000003608","+","CNTRL","chr11",74156055,74156095,NA,NA,0.000612422487953,0.00576860374912,"0.02,0.066","0.113,0.169,0.081","A5SS","11","CNTRL",13.7191649666986,17.0341294385482,13.1506292204121,12.0886887824629,15.7986037260422,14.5614091105055,21.3341989565765,NA,"dog","lung","GSE125483"
"555","ENSCAFG00000003608","+","CNTRL","chr11",74154855,74155412,NA,NA,0,0,"0.085,0.023","0.229,0.146,0.181","RI","11","CNTRL",13.7191649666986,17.0341294385482,13.1506292204121,12.0886887824629,15.7986037260422,14.5614091105055,21.3341989565765,NA,"dog","lung","GSE125483"
"556","ENSCAFG00000003623","-","CASP2","chr16",6395291,6395478,NA,NA,0.00172848224554,0.0384504517916,"1.0,0.0","1.0,0.382,1.0","SE","16","CASP2",7.12746413914141,7.72839486439394,6.84456504191919,6.89191310808081,7.88694804924242,7.31015398623738,10.9294886151515,NA,"dog","lung","GSE125483"
"557","ENSCAFG00000003623","-","CASP2","chr16",6395291,6395478,NA,NA,9.10970921919e-07,0.000118412623269,"0.0,0.005","0.055,0.099,0.133","SE","16","CASP2",7.12746413914141,7.72839486439394,6.84456504191919,6.89191310808081,7.88694804924242,7.31015398623738,10.9294886151515,NA,"dog","lung","GSE125483"
"558","ENSCAFG00000003625","-","FCGRT","chr1",106989389,106989641,106990336,106990420,0.000540371642049,0.00447254597017,"0.379,0.989","0.386,0.417,0.385","MXE","1","FCGRT",122.458936858198,72.3854446735598,81.501303760709,104.543107787297,87.0680476174298,88.4642762304284,145.514144118168,NA,"dog","lung","GSE125483"
"559","ENSCAFG00000003625","-","FCGRT","chr1",106984147,106984417,106989026,106989302,0.000321411268569,0.00287714265508,"0.543,0.982","0.539,0.57,0.569","MXE","1","FCGRT",122.458936858198,72.3854446735598,81.501303760709,104.543107787297,87.0680476174298,88.4642762304284,145.514144118168,NA,"dog","lung","GSE125483"
"560","ENSCAFG00000003657","-","NBAS","chr17",11112523,11112663,11125612,11125808,0.00906408412597,0.043094261944,"0.417,0.342","0.445,0.457,0.467","MXE","17","NBAS",7.2082077505618,8.75126198968936,8.28601322088566,7.37308381652346,7.64401648856576,8.06217290310641,11.5691187300066,NA,"dog","lung","GSE125483"
"561","ENSCAFG00000003661","+","PNPLA8","chr18",12161649,12161844,12172741,12172937,4.04096955897e-08,1.39881246753e-06,"0.334,0.008","0.408,0.392,0.369","MXE","18","PNPLA8",20.601587,32.74231,27.143347,55.206211,31.846554,43.9742605,39.795744,NA,"dog","lung","GSE125483"
"562","ENSCAFG00000003662","+","TBC1D9","chr19",2240578,2240647,2244527,2244768,0.00189503269505,0.0126221751167,"0.42,0.566","0.384,0.329,0.357","MXE","19","TBC1D9",17.9390375863288,25.3776055219014,23.3471780219996,25.7652363425653,28.9164161822825,25.5714209322334,35.1013158953055,NA,"dog","lung","GSE125483"
"563","ENSCAFG00000003662","+","TBC1D9","chr19",2213733,2213995,NA,NA,0.000755946331957,0.0210504767546,"0.947,0.896","0.953,0.952,1.0","SE","19","TBC1D9",17.9390375863288,25.3776055219014,23.3471780219996,25.7652363425653,28.9164161822825,25.5714209322334,35.1013158953055,NA,"dog","lung","GSE125483"
"564","ENSCAFG00000003663","+","GSN","chr11",74249559,74249564,NA,NA,8.36370783741e-09,4.73246468467e-07,"1.0,0.934","0.969,1.0,1.0","A3SS","11","GSN",512.099659113091,236.091282508908,248.705911152595,282.424267144074,229.14022318048,259.257774826491,494.972896723083,NA,"dog","lung","GSE125483"
"565","ENSCAFG00000003685","-","CREM","chr2",1785597,1785740,NA,NA,0.000250799416888,0.00917736185579,"1.0,0.477","0.914,1.0,1.0","SE","2","CREM",6.06064217222222,11.9863758671296,9.80603809166666,10.3212948444444,9.03864918842593,11.153835355787,12.4526647261574,NA,"dog","lung","GSE125483"
"566","ENSCAFG00000003685","-","CREM","chr2",1789441,1789588,NA,NA,7.83373040035e-05,0.00381139430484,"1.0,0.771","1.0,0.956,1.0","SE","2","CREM",6.06064217222222,11.9863758671296,9.80603809166666,10.3212948444444,9.03864918842593,11.153835355787,12.4526647261574,NA,"dog","lung","GSE125483"
"567","ENSCAFG00000003685","-","CREM","chr2",1776902,1777091,NA,NA,0.00207429878549,0.0439806892826,"0.522,0.287","1.0,0.627,1.0","SE","2","CREM",6.06064217222222,11.9863758671296,9.80603809166666,10.3212948444444,9.03864918842593,11.153835355787,12.4526647261574,NA,"dog","lung","GSE125483"
"568","ENSCAFG00000003685","-","CREM","chr2",1785882,1785980,1789441,1789588,0.000986106652025,0.00733266819448,"0.271,0.18","0.261,0.344,0.306","MXE","2","CREM",6.06064217222222,11.9863758671296,9.80603809166666,10.3212948444444,9.03864918842593,11.153835355787,12.4526647261574,NA,"dog","lung","GSE125483"
"569","ENSCAFG00000003685","-","CREM","chr2",1785882,1785980,NA,NA,0.00101442468519,0.0260373620016,"1.0,0.939","1.0,0.977,1.0","SE","2","CREM",6.06064217222222,11.9863758671296,9.80603809166666,10.3212948444444,9.03864918842593,11.153835355787,12.4526647261574,NA,"dog","lung","GSE125483"
"570","ENSCAFG00000003709","-","CD37","chr1",107131665,107131954,NA,NA,0.0150615637595,0.0394413712457,"0.789,0.09","1.0,0.786,0.78","RI","1","CD37",7.01852592546848,11.3648019748722,9.8129292879046,11.0371161499148,13.2305546631175,11.2009590623935,15.0310049382453,NA,"dog","lung","GSE125483"
"571","ENSCAFG00000003713","-","ZYG11B","chr15",8641417,8642172,NA,NA,7.66111364614e-06,0.000627958952887,"1.0,0.795","1.0,1.0,1.0","SE","15","ZYG11B",8.28044662455018,14.6116254330268,13.4947978848461,12.5961776129548,13.3726309164334,13.6039015229908,17.5739377129148,NA,"dog","lung","GSE125483"
"572","ENSCAFG00000003729","-","SMC6","chr17",13182439,13182576,13188584,13188690,4.94601635702e-05,0.000596151920082,"0.635,0.99","0.676,0.624,0.622","MXE","17","SMC6",16.7584626279279,23.2184410747748,21.9192870831081,28.9249137092342,26.0618806551802,26.0716773920045,32.3698151831081,NA,"dog","lung","GSE125483"
"573","ENSCAFG00000003729","-","SMC6","chr17",13135170,13135275,NA,NA,1.2380139055e-06,0.000149658522991,"0.058,0.023","0.062,0.084,0.048","SE","17","SMC6",16.7584626279279,23.2184410747748,21.9192870831081,28.9249137092342,26.0618806551802,26.0716773920045,32.3698151831081,NA,"dog","lung","GSE125483"
"574","ENSCAFG00000003734","+","TUT4","chr15",8937007,8937151,NA,NA,6.9855911641e-05,0.00354737687744,"0.765,0.792","0.869,0.941,1.0","SE","15","TUT4",7.37036485585279,8.75171744556143,8.68557908945306,8.12110785704549,8.837341914977,8.43641265130346,12.4466429301414,NA,"dog","lung","GSE125483"
"575","ENSCAFG00000003734","+","TUT4","chr15",8937007,8937455,NA,NA,1.54927251028e-08,4.02764605732e-06,"0.831,0.76","0.92,0.961,1.0","SE","15","TUT4",7.37036485585279,8.75171744556143,8.68557908945306,8.12110785704549,8.837341914977,8.43641265130346,12.4466429301414,NA,"dog","lung","GSE125483"
"576","ENSCAFG00000003734","+","TUT4","chr15",8937244,8937455,NA,NA,7.01777347026e-05,0.0035585321195,"0.965,0.857","1.0,0.973,0.957","SE","15","TUT4",7.37036485585279,8.75171744556143,8.68557908945306,8.12110785704549,8.837341914977,8.43641265130346,12.4466429301414,NA,"dog","lung","GSE125483"
"577","ENSCAFG00000003734","+","TUT4","chr15",8937151,8937455,NA,NA,6.02623405099e-06,0.000123811717775,"0.967,0.81","1.0,0.977,0.964","A5SS","15","TUT4",7.37036485585279,8.75171744556143,8.68557908945306,8.12110785704549,8.837341914977,8.43641265130346,12.4466429301414,NA,"dog","lung","GSE125483"
"578","ENSCAFG00000003737","+","PARD3","chr2",2532845,2532971,2534073,2534459,0.00525362968741,0.0284197504337,"0.516,0.703","0.334,0.495,0.473","MXE","2","PARD3",16.9542533946742,20.2781868354622,20.5619945765317,18.2682009426283,17.4332578785451,19.2731938890453,27.4747529248755,NA,"dog","lung","GSE125483"
"579","ENSCAFG00000003737","+","PARD3","chr2",2770420,2770541,2782871,2782999,0.00454799867405,0.0254835379983,"0.413,0.007","0.294,0.318,0.333","MXE","2","PARD3",16.9542533946742,20.2781868354622,20.5619945765317,18.2682009426283,17.4332578785451,19.2731938890453,27.4747529248755,NA,"dog","lung","GSE125483"
"580","ENSCAFG00000003757","-","OSTM1","chr12",65093818,65093986,65102672,65102770,0.00391437498494,0.0226401960135,"0.561,0.942","0.576,0.58,0.523","MXE","12","OSTM1",8.77585999596937,16.5639447226925,13.268300853688,15.0652255876663,15.1050543615478,15.8145851551794,18.5746076056026,NA,"dog","lung","GSE125483"
"581","ENSCAFG00000003765","+","SLC41A3","chr20",196197,196277,198292,198427,0.00894158671066,0.0427157156999,"0.471,0.519","0.372,0.402,0.473","MXE","20","SLC41A3",13.4545505857143,13.159973771746,11.1914305834921,16.6394997066667,9.15650932571429,14.8997367392064,16.9012452474603,NA,"dog","lung","GSE125483"
"582","ENSCAFG00000003765","+","SLC41A3","chr20",198292,198427,NA,NA,0.00205251392774,0.0436250001139,"0.947,0.867","1.0,0.926,0.914","SE","20","SLC41A3",13.4545505857143,13.159973771746,11.1914305834921,16.6394997066667,9.15650932571429,14.8997367392064,16.9012452474603,NA,"dog","lung","GSE125483"
"583","ENSCAFG00000003765","+","SLC41A3","chr20",190270,190415,NA,NA,0.00193965782292,0.04186488223,"0.664,0.684","0.818,0.807,0.911","SE","20","SLC41A3",13.4545505857143,13.159973771746,11.1914305834921,16.6394997066667,9.15650932571429,14.8997367392064,16.9012452474603,NA,"dog","lung","GSE125483"
"584","ENSCAFG00000003765","+","SLC41A3","chr20",193333,193480,NA,NA,2.66927032319e-05,0.00169374683021,"0.879,0.865","1.0,0.983,1.0","SE","20","SLC41A3",13.4545505857143,13.159973771746,11.1914305834921,16.6394997066667,9.15650932571429,14.8997367392064,16.9012452474603,NA,"dog","lung","GSE125483"
"585","ENSCAFG00000003776","+","NRP1","chr2",3548847,3548898,NA,NA,0.00228119859478,0.0469390633478,"0.987,0.99","0.997,0.975,0.962","SE","2","NRP1",46.0597965150223,50.4958218742004,61.9165928385346,49.1488364739291,46.2137931176585,49.8223291740647,77.0950912356077,NA,"dog","lung","GSE125483"
"586","ENSCAFG00000003799","-","C19H4orf33","chr19",11975232,11975284,NA,NA,0.00165928389323,0.0372376222853,"0.957,0.873","0.945,0.976,0.947","SE","19","C19H4orf33",2.143434,3.426986,3.290114,2.804374,4.068949,3.11568,4.7512485,NA,"dog","lung","GSE125483"
"587","ENSCAFG00000003799","-","C19H4orf33","chr19",11998152,11998289,NA,NA,0.000112645049862,0.00503735937996,"0.079,0.049","0.062,0.185,0.198","SE","19","C19H4orf33",2.143434,3.426986,3.290114,2.804374,4.068949,3.11568,4.7512485,NA,"dog","lung","GSE125483"
"588","ENSCAFG00000003804","+",NA,"chr12",66280575,66280696,NA,NA,0.000596760301008,0.0176624824519,"0.851,1.0","0.965,1.0,1.0","SE","12","ENSCAFG00000003804",6.14446452004334,10.9288732741062,2.70440122860238,0.208101856988082,3.95228057638136,5.56848756554714,6.40057316251354,NA,"dog","lung","GSE125483"
"589","ENSCAFG00000003816","+","SMPD2","chr12",66348316,66348410,66348498,66348588,0.000696701770166,0.00551941751855,"0.204,0.261","0.376,0.326,0.367","MXE","12","SMPD2",47.4806067217435,21.6014705291434,26.8123385554992,25.7271954465281,29.8678428160162,23.6643329878357,52.0803940466295,NA,"dog","lung","GSE125483"
"590","ENSCAFG00000003839","-","PUM2","chr17",15295564,15295708,15303993,15304123,1.34430244714e-11,1.19574851849e-09,"0.168,0.0","0.266,0.2,0.273","MXE","17","PUM2",16.234246137189,26.9491040378839,29.3192374460883,26.5901225678099,28.6252175776732,26.7696133028469,37.0893505804752,NA,"dog","lung","GSE125483"
"591","ENSCAFG00000003848","-","ABHD18","chr19",12969927,12970564,NA,NA,1.56921626304e-06,9.60075040933e-06,"0.123,0.0","0.014,0.097,0.063","RI","19","ABHD18",2.67262505975197,3.81165460278091,4.38335244006013,3.97759637053739,4.11365033070274,3.89462548665915,5.58481391525742,NA,"dog","lung","GSE125483"
"592","ENSCAFG00000003849","-","OSBPL9","chr15",9515632,9515718,9520374,9520493,8.0084183729e-09,3.40592982905e-07,"0.862,0.988","0.879,0.815,0.858","MXE","15","OSBPL9",36.1584082989764,52.6864257680904,45.5174528422167,42.6428542227321,48.293771978821,47.6646399954112,64.984816560007,NA,"dog","lung","GSE125483"
"593","ENSCAFG00000003849","-","OSBPL9","chr15",9514315,9514487,9515632,9515718,0.000748800176993,0.00586601877785,"0.462,0.54","0.402,0.418,0.388","MXE","15","OSBPL9",36.1584082989764,52.6864257680904,45.5174528422167,42.6428542227321,48.293771978821,47.6646399954112,64.984816560007,NA,"dog","lung","GSE125483"
"594","ENSCAFG00000003860","+","MFSD8","chr19",13013398,13013533,NA,NA,0.000950563732813,0.0249351191237,"0.508,0.898","1.0,1.0,1.0","SE","19","MFSD8",1.280807,2.31333610447761,2.300045,2.17858611940298,2.501521,2.2459611119403,3.0411865,NA,"dog","lung","GSE125483"
"595","ENSCAFG00000003869","-","DHDH","chr1",107434472,107434718,NA,NA,2.41226172371e-09,2.22390704117e-08,"0.194,0.0","0.385,0.23,0.258","RI","1","DHDH",3.06183411627907,3.71600460465116,2.77735327906977,8.63223825506377,2.96355479069767,6.17412142985746,4.40137109302326,NA,"dog","lung","GSE125483"
"596","ENSCAFG00000003869","-","DHDH","chr1",107442995,107443159,NA,NA,0.00017454234231,0.00702119750198,"1.0,0.887","1.0,1.0,1.0","SE","1","DHDH",3.06183411627907,3.71600460465116,2.77735327906977,8.63223825506377,2.96355479069767,6.17412142985746,4.40137109302326,NA,"dog","lung","GSE125483"
"597","ENSCAFG00000003869","-","DHDH","chr1",107434872,107434472,NA,NA,0.00325915199081,0.0273205457007,"1.0,0.819","1.0,0.843,1.0","A3SS","1","DHDH",3.06183411627907,3.71600460465116,2.77735327906977,8.63223825506377,2.96355479069767,6.17412142985746,4.40137109302326,NA,"dog","lung","GSE125483"
"598","ENSCAFG00000003882","-","DDO","chr12",67099559,67099668,67102455,67102631,9.51562047941e-05,0.00102713156849,"0.77,0.903","0.662,0.774,0.676","MXE","12","DDO",17.954805,6.958512,8.965384,12.093028,13.942076,9.52577,20.4311325,NA,"dog","lung","GSE125483"
"599","ENSCAFG00000003894","+","MPP7","chr2",17998139,17998220,18007563,18007695,8.10782518418e-05,0.000906899636263,"0.129,0.01","0.167,0.071,0.126","MXE","2","MPP7",8.47836897473275,8.49615492614189,13.5675985928086,17.4578984674441,16.4835692240039,12.977026696793,19.2647683957726,NA,"dog","lung","GSE125483"
"600","ENSCAFG00000003894","+","MPP7","chr2",18051301,18051472,18084087,18084168,0.000574426447581,0.00468270840737,"0.426,0.332","0.544,0.47,0.51","MXE","2","MPP7",8.47836897473275,8.49615492614189,13.5675985928086,17.4578984674441,16.4835692240039,12.977026696793,19.2647683957726,NA,"dog","lung","GSE125483"
"601","ENSCAFG00000003894","+","MPP7","chr2",17998139,17998220,NA,NA,0.000557106738314,0.0167304916689,"1.0,0.931","1.0,1.0,1.0","SE","2","MPP7",8.47836897473275,8.49615492614189,13.5675985928086,17.4578984674441,16.4835692240039,12.977026696793,19.2647683957726,NA,"dog","lung","GSE125483"
"602","ENSCAFG00000003894","+","MPP7","chr2",17995426,17995504,NA,NA,0.0002642713735,0.00956981036096,"1.0,0.921","1.0,1.0,1.0","SE","2","MPP7",8.47836897473275,8.49615492614189,13.5675985928086,17.4578984674441,16.4835692240039,12.977026696793,19.2647683957726,NA,"dog","lung","GSE125483"
"603","ENSCAFG00000003903","+","FAF1","chr15",10306249,10306318,10374011,10374058,0.000752123195089,0.00588548963462,"0.466,0.499","0.632,0.707,0.574","MXE","15","FAF1",26.8481776350711,32.5606849739336,27.7687552014218,28.2255605260664,24.7396875552923,30.39312275,39.6783101958926,NA,"dog","lung","GSE125483"
"604","ENSCAFG00000003918","+","RPF2","chr12",67540382,67540482,NA,NA,0.000230830759637,0.00864110115558,"0.947,0.942","1.0,0.991,0.966","SE","12","RPF2",12.1836094218813,18.2014771118288,15.5094372676625,14.235661611627,18.2621272882519,16.2185693617279,22.9775869888978,NA,"dog","lung","GSE125483"
"605","ENSCAFG00000003918","+","RPF2","chr12",67532794,67532876,67540382,67540482,0.00564458803096,0.0298903693245,"0.102,0.0","0.054,0.052,0.094","MXE","12","RPF2",12.1836094218813,18.2014771118288,15.5094372676625,14.235661611627,18.2621272882519,16.2185693617279,22.9775869888978,NA,"dog","lung","GSE125483"
"606","ENSCAFG00000003933","-","ADCK2","chr16",8354130,8354382,NA,NA,2.2285423839e-05,0.00147312148929,"0.936,0.829","1.0,0.958,1.0","SE","16","ADCK2",7.271028,4.790961,6.75411,4.953919,6.584999,4.87244,10.3050685,NA,"dog","lung","GSE125483"
"607","ENSCAFG00000003935","+","AGBL4","chr15",12237543,12237757,NA,NA,5.49091492615e-05,0.00294279249796,"1.0,0.593","0.962,0.987,1.0","SE","15","AGBL4",3.57019449166667,2.71986205142544,2.46709001425439,2.45695893826754,1.77327612346491,2.58841049484649,3.90528031469298,NA,"dog","lung","GSE125483"
"608","ENSCAFG00000003941","+","SPATA6","chr15",12523131,12523256,12530927,12531008,0.00227342809561,0.0145760759378,"0.335,0.022","0.346,0.308,0.39","MXE","15","SPATA6",5.74907622406111,8.95178913812858,6.04112264035646,4.98396015658816,4.44243723997454,6.96787464735837,8.11631805219605,NA,"dog","lung","GSE125483"
"609","ENSCAFG00000003945","+","DENND2A","chr16",8405323,8405425,8420893,8421015,0.000213011913598,0.00202823132365,"0.126,0.035","0.203,0.15,0.095","MXE","16","DENND2A",26.2562123588768,23.5502002585145,24.3726254023551,15.4322787773551,14.6022825719203,19.4912395179348,32.6155601665761,NA,"dog","lung","GSE125483"
"610","ENSCAFG00000003948","+","MFSD2B","chr17",18477496,18477634,NA,NA,0.000507883059708,0.0155471127135,"0.979,0.967","1.0,0.989,1.0","SE","17","MFSD2B",8.70488013989962,8.8412664642409,13.8685534335006,11.0487619043287,10.316505435069,9.9450141842848,16.4449695042346,NA,"dog","lung","GSE125483"
"611","ENSCAFG00000003948","+","MFSD2B","chr17",18470721,18470860,18474955,18475062,8.74783975557e-06,0.000140033064747,"0.301,0.386","0.539,0.486,0.494","MXE","17","MFSD2B",8.70488013989962,8.8412664642409,13.8685534335006,11.0487619043287,10.316505435069,9.9450141842848,16.4449695042346,NA,"dog","lung","GSE125483"
"612","ENSCAFG00000003949","-","WDCP","chr17",18515735,18515853,NA,NA,0.00205818968964,0.0437189609929,"0.429,0.596","1.0,0.631,1.0","SE","17","WDCP",1.118298,1.96181143277592,1.54907603712375,1.4298139264214,1.685434,1.69581267959866,2.17640401856187,NA,"dog","lung","GSE125483"
"613","ENSCAFG00000003952","-","PRKAR2B","chr18",13384018,13384120,13388944,13389098,0.000195583480327,0.00188786417068,"0.427,0.37","0.539,0.457,0.522","MXE","18","PRKAR2B",16.3824475130187,23.8634034027665,19.2096540976404,24.9338064979658,20.8093692196908,24.3986049503661,28.200735415175,NA,"dog","lung","GSE125483"
"614","ENSCAFG00000003990","+","KDM7A","chr16",8804548,8804758,NA,NA,4.753311178e-07,6.73115236572e-05,"1.0,1.0","1.0,0.888,0.855","SE","16","KDM7A",8.90564202351558,13.4141386925338,11.3936641457966,18.9313912877719,12.9701819817754,16.1727649901528,16.6347440755438,NA,"dog","lung","GSE125483"
"615","ENSCAFG00000003997","+","PARP12","chr16",8856396,8856493,8862223,8862299,0.00701530323398,0.0352118113037,"0.256,0.056","0.196,0.202,0.278","MXE","16","PARP12",17.986391,20.374481,20.322798,31.429926,21.363541,25.9022035,29.836365,NA,"dog","lung","GSE125483"
"616","ENSCAFG00000004006","-","SVIL","chr2",16087540,16088195,NA,NA,6.21753642797e-05,0.00324242663181,"1.0,0.883","1.0,0.976,1.0","SE","2","SVIL",35.8747098309917,41.4781222381543,37.4520020353995,51.7138604436639,46.3823064023416,46.5959913409091,59.8545091343664,NA,"dog","lung","GSE125483"
"617","ENSCAFG00000004006","-","SVIL","chr2",16067471,16067506,16087540,16088195,8.43834659707e-05,0.00092940848805,"1.0,0.39","1.0,0.982,1.0","MXE","2","SVIL",35.8747098309917,41.4781222381543,37.4520020353995,51.7138604436639,46.3823064023416,46.5959913409091,59.8545091343664,NA,"dog","lung","GSE125483"
"618","ENSCAFG00000004011","-","TBXAS1","chr16",8874707,8874845,8879209,8879301,0,0,"0.87,0.998","0.7,0.782,0.752","MXE","16","TBXAS1",18.2653321390728,17.7917875222327,13.8704724673605,25.5618448211921,26.887386064333,21.6768161717124,29.5115953353831,NA,"dog","lung","GSE125483"
