"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474232","FPKM.SRR8474261","FPKM.SRR8474272","FPKM.SRR8474283","FPKM.SRR8474294","..files.heart_mean_female","..files.heart_mean_male","Remark","Organism","Tissue","GEO_accession"
"82","ENSCAFG00000004972","+","OXSR1","chr23",8021808,8021877,NA,NA,2.33842912778e-06,0.00099160895489,"1.0,1.0,1.0","0.928,0.92","SE","23","OXSR1",8.85133671492604,6.91263304930524,9.34609348274317,6.45052397579561,9.01859617660242,7.40483124667563,6.12156321978186,NA,"Macaca_fascicularis","heart","GSE125483"
"83","ENSCAFG00000004991","-","PPARG","chr20",6061486,6061625,NA,NA,0.000116487907364,0.0181517632517,"0.962,1.0,1.0","0.694,1.0","SE","20","PPARG",2.01058917833434,2.1059254085697,2.59446432830416,1.69527001297526,2.91130728062764,1.9372615332931,1.83525720297727,NA,"Macaca_fascicularis","heart","GSE125483"
"84","ENSCAFG00000005051","-","SCN5A","chr23",8340691,8340783,NA,NA,1.69175688047e-06,0.000825673117493,"1.0,1.0,1.0","0.896,0.956","SE","23","SCN5A",26.5576361357013,21.0411962301154,33.789620872799,18.4432628020644,30.2540767328476,22.014031722627,21.3478992018822,NA,"Macaca_fascicularis","heart","GSE125483"
"85","ENSCAFG00000005061","+","LMO7","chr22",29569200,29569485,29571437,29572157,4.05240266437e-05,0.014154463592,"0.078,0.029,0.093","0.232,0.099","MXE","22","LMO7",42.9316747277735,42.2904300260138,54.8665058927314,36.4866460566182,47.2161171807192,40.5695836034685,34.0275410244835,NA,"Macaca_fascicularis","heart","GSE125483"
"86","ENSCAFG00000005061","+","LMO7","chr22",29571437,29572157,NA,NA,7.00374002049e-06,0.0023556094978,"0.937,1.0,1.0","0.697,0.918","SE","22","LMO7",42.9316747277735,42.2904300260138,54.8665058927314,36.4866460566182,47.2161171807192,40.5695836034685,34.0275410244835,NA,"Macaca_fascicularis","heart","GSE125483"
"87","ENSCAFG00000005061","+","LMO7","chr22",29569794,29570073,NA,NA,0.000368284418508,0.036826711774,"0.477,1.0,1.0","0.325,0.761","SE","22","LMO7",42.9316747277735,42.2904300260138,54.8665058927314,36.4866460566182,47.2161171807192,40.5695836034685,34.0275410244835,NA,"Macaca_fascicularis","heart","GSE125483"
"88","ENSCAFG00000005080","-","GORASP1","chr23",8770315,8770266,NA,NA,0.000725290266124,0.0322475210631,"0.941,1.0,1.0","1.0,1.0","A3SS","23","GORASP1",20.717203134237,18.9436063231307,21.422981242676,16.7966073371229,21.6542609737648,18.8191389314969,14.3590807388136,NA,"Macaca_fascicularis","heart","GSE125483"
"89","ENSCAFG00000005105","-","MYCBP2","chr22",30679872,30680028,NA,NA,0.000170958713122,0.023275600081,"0.408,1.0,0.484","1.0,1.0","SE","22","MYCBP2",2.07337765543676,1.78776990599153,1.99354514908211,1.49679336433327,2.38229429897115,1.78598030858719,1.45861314935109,NA,"Macaca_fascicularis","heart","GSE125483"
"90","ENSCAFG00000005194","-","PFKFB3","chr2",29735247,29735270,NA,NA,0.000515541879623,0.0464652327533,"0.801,1.0,1.0","0.509,0.654","SE","2","PFKFB3",1.76462154044549,3.36916738530676,1.33736383802267,4.32888378487691,1.63529649531067,3.15422423687639,0.99088677777778,NA,"Macaca_fascicularis","heart","GSE125483"
"91","ENSCAFG00000005240","+","WDR60","chr16",20818055,20818109,NA,NA,0.000374769312405,0.0368599156045,"0.981,1.0,1.0","0.899,0.782","SE","16","WDR60",12.6885479260711,8.86800891980146,13.7395225875131,12.7604208406479,16.1321669268548,11.4389925621735,9.95722983812263,NA,"Macaca_fascicularis","heart","GSE125483"
"92","ENSCAFG00000005374","+","ZNF662","chr23",11982152,11982269,NA,NA,0.000524249378303,0.0470859675992,"0.673,1.0,1.0","1.0,1.0","SE","23","ZNF662",5.2165677080292,7.35764362043796,5.5168557919708,4.67069409854015,4.94103672992701,5.74830180900244,3.48596417396594,NA,"Macaca_fascicularis","heart","GSE125483"
"93","ENSCAFG00000005405","-","SEC23B","chr24",4723407,4723386,NA,NA,7.43887174082e-11,2.1498339331e-08,"0.146,0.0,0.0","1.0,1.0","A3SS","24","SEC23B",3.18857262155856,3.33403607372842,2.8296472125525,2.6205055459636,3.44722421605226,3.04770474708353,2.09229047620159,NA,"Macaca_fascicularis","heart","GSE125483"
"94","ENSCAFG00000005425","+","DZANK1","chr24",4775733,4775814,NA,NA,0.000222936313002,0.0278584232291,"0.726,0.584,0.0","0.808,1.0","SE","24","DZANK1",2.07605204870624,1.47373824162861,1.80932697374429,1.57210773363775,2.4677380064688,1.7072993413242,1.4256883267377,NA,"Macaca_fascicularis","heart","GSE125483"
"95","ENSCAFG00000005502","-","VDAC3","chr16",23285498,23285501,NA,NA,4.58510267987e-06,0.00174415957383,"0.066,0.091,0.0","0.197,0.384","SE","16","VDAC3",213.132263,189.921951,179.084808,171.243561,153.998459,191.432591666667,111.027755666667,NA,"Macaca_fascicularis","heart","GSE125483"
"96","ENSCAFG00000005517","-","POLB","chr16",23308006,23308146,NA,NA,0.000551436643673,0.048517046469,"0.87,0.915,0.976","0.969,0.976","SE","16","POLB",14.620779,14.723805,14.134891,12.15662,11.477312,13.8337346666667,8.537401,NA,"Macaca_fascicularis","heart","GSE125483"
"97","ENSCAFG00000005527","+","P4HA3","chr21",24021495,24021655,24025321,24025384,0,0,"0.392,0.515,0.701","1.0,1.0","MXE","21","P4HA3",6.35599590299728,4.76001647847411,7.98273738310627,10.8564815340599,9.19198451771117,7.32416463851043,5.72490730027248,NA,"Macaca_fascicularis","heart","GSE125483"
"98","ENSCAFG00000005527","+","P4HA3","chr21",24021495,24021655,24029987,24030056,0,0,"0.32,0.486,0.741","1.0,1.0","MXE","21","P4HA3",6.35599590299728,4.76001647847411,7.98273738310627,10.8564815340599,9.19198451771117,7.32416463851043,5.72490730027248,NA,"Macaca_fascicularis","heart","GSE125483"
"99","ENSCAFG00000005527","+","P4HA3","chr21",24025321,24025384,24029987,24030056,0,0,"0.398,0.518,0.708","1.0,1.0","MXE","21","P4HA3",6.35599590299728,4.76001647847411,7.98273738310627,10.8564815340599,9.19198451771117,7.32416463851043,5.72490730027248,NA,"Macaca_fascicularis","heart","GSE125483"
"100","ENSCAFG00000005717","-","NEB","chr19",52729306,52729399,52735313,52735406,1.04681126889e-06,0.000731272443553,"0.481,0.55,0.564","0.708,0.69","MXE","19","NEB",3.35911082273307,1.38323257817239,3.03204863280735,3.57755747927564,1.97843349558261,2.7733002933937,1.67016070946332,NA,"Macaca_fascicularis","heart","GSE125483"
"101","ENSCAFG00000005758","+",NA,"chr16",25511904,25511976,NA,NA,0.000503442429955,0.045854032872,"0.756,0.713,0.665","1.0,1.0","SE","16","ENSCAFG00000005758",0.562801701809599,0.709752653815893,0.679208409913454,0.829837628638867,0.687430830448466,0.70079732808812,0.455546413453973,NA,"Macaca_fascicularis","heart","GSE125483"
"102","ENSCAFG00000005758","+",NA,"chr16",25478366,25478445,NA,NA,6.18690704082e-05,0.0115968640888,"0.909,1.0,1.0","0.665,0.587","SE","16","ENSCAFG00000005758",0.562801701809599,0.709752653815893,0.679208409913454,0.829837628638867,0.687430830448466,0.70079732808812,0.455546413453973,NA,"Macaca_fascicularis","heart","GSE125483"
"103","ENSCAFG00000005758","+",NA,"chr16",25478366,25478445,NA,NA,1.04554097746e-06,0.000551938948244,"0.453,0.486,0.321","1.0,1.0","SE","16","ENSCAFG00000005758",0.562801701809599,0.709752653815893,0.679208409913454,0.829837628638867,0.687430830448466,0.70079732808812,0.455546413453973,NA,"Macaca_fascicularis","heart","GSE125483"
"104","ENSCAFG00000005841","-","ADAM32","chr16",26318454,26318632,NA,NA,5.18703240636e-05,0.0106486481949,"1.0,1.0,1.0","0.65,0.74","SE","16","ADAM32",2.106649,2.123178,2.59482340965862,1.743902,2.16055436969192,1.991243,1.58512592645018,NA,"Macaca_fascicularis","heart","GSE125483"
"105","ENSCAFG00000005856","-","PLCB1","chr24",13412006,13412124,NA,NA,0.000551039642198,0.048517046469,"0.762,1.0,1.0","0.715,0.429","SE","24","PLCB1",0.521823948503828,0.160921831593598,0.520851422407794,0.2379255782881,0.622198214335421,0.306890452795175,0.381016545581072,NA,"Macaca_fascicularis","heart","GSE125483"
"106","ENSCAFG00000006240","+","MCF2L","chr22",60563815,60563908,NA,NA,6.49292694767e-05,0.0119940388761,"0.0,0.082,0.017","0.09,0.041","SE","22","MCF2L",5.31644954299208,4.41437744270038,5.07492450048618,10.00019168829,6.9378134499236,6.57700622466082,4.00424598346993,NA,"Macaca_fascicularis","heart","GSE125483"
"107","ENSCAFG00000006323","+","LAMP1","chr22",60683994,60684116,NA,NA,0.000422102409763,0.0399945898657,"0.896,0.944,0.963","0.962,1.0","SE","22","LAMP1",87.096245,90.558792,83.438965,81.171135,94.3853,86.2753906666667,59.274755,NA,"Macaca_fascicularis","heart","GSE125483"
"108","ENSCAFG00000006379","+","N4BP2L1","chr25",7728227,7728316,NA,NA,0.000381111223975,0.0372007699266,"0.753,1.0,0.926","1.0,1.0","SE","25","N4BP2L1",5.359653,7.403555,9.023334,5.826634,6.903704,6.196614,5.30901266666667,NA,"Macaca_fascicularis","heart","GSE125483"
"109","ENSCAFG00000006462","-","UBXN8","chr16",33594806,33594881,NA,NA,0.000116310774025,0.0181517632517,"0.982,0.711,1.0","0.994,1.0","SE","16","UBXN8",7.43853292346939,7.28238095116618,7.66441533673469,5.73419850218659,8.15049476676385,6.81837079227405,5.27163670116618,NA,"Macaca_fascicularis","heart","GSE125483"
"110","ENSCAFG00000006521","+","FRMD4B","chr20",22571794,22571886,NA,NA,0.000305118916391,0.0337286795311,"0.093,0.0,0.142","0.022,0.0","SE","20","FRMD4B",1.58905889022758,1.23231507095047,1.13847071084337,2.82307246787149,1.98476319812584,1.88148214301651,1.0410779696564,NA,"Macaca_fascicularis","heart","GSE125483"
"111","ENSCAFG00000006545","+",NA,"chr15",37997829,37998002,NA,NA,0.000466740480048,0.0430215765671,"0.997,0.98,0.982","0.997,0.998","SE","15","ENSCAFG00000006545",1328.78697508792,1140.81084674497,1186.39587806577,1086.07243172013,1179.2594261557,1185.22341785101,788.551768073823,NA,"Macaca_fascicularis","heart","GSE125483"
"112","ENSCAFG00000006722","+","MAGI1","chr20",25933524,25933527,NA,NA,1.90697141411e-07,3.67409825785e-05,"0.39,0.0,0.0","1.0,1.0","A3SS","20","MAGI1",1.40972829487399,1.4599498570204,1.34365941505229,1.36391346819818,2.18065158374764,1.41119720669752,1.17477033293331,NA,"Macaca_fascicularis","heart","GSE125483"
"113","ENSCAFG00000006818","+","MTREX","chr2",42688769,42688901,NA,NA,0.000260152485382,0.0303124519792,"1.0,0.973,1.0","0.889,1.0","SE","2","MTREX",14.086287,13.110168,12.570327,11.275883,13.799476,12.8241126666667,8.78993433333333,NA,"Macaca_fascicularis","heart","GSE125483"
"114","ENSCAFG00000006847","+",NA,"chr28",1916561,1916774,NA,NA,3.55822558007e-06,0.00139455486484,"1.0,1.0,1.0","0.908,0.84","SE","28","ENSCAFG00000006847",5.42379868620162,6.50695414673081,6.22354414104526,5.11208498010059,7.32500608309643,5.68094593767767,4.51618340804723,NA,"Macaca_fascicularis","heart","GSE125483"
"115","ENSCAFG00000006878","-","KMT2B","chr1",116912041,116911723,NA,NA,0.000216221380035,0.012497595766,"1.0,1.0,1.0","0.057,1.0","A3SS","1","KMT2B",2.13950763094562,2.05907137121126,2.52116059359746,1.9322521019412,2.57644167328868,2.04361036803269,1.69920075562871,NA,"Macaca_fascicularis","heart","GSE125483"
"116","ENSCAFG00000006966","-","ST5","chr21",32208795,32208009,NA,NA,0.000543519556802,0.0283406626047,"0.507,0.413,1.0","0.137,0.249","A5SS","21","ST5",5.59141394628821,5.47972864235808,5.57455726724891,7.71274096615721,6.57511479082969,6.26129451826783,4.0498906860262,NA,"Macaca_fascicularis","heart","GSE125483"
"117","ENSCAFG00000007143","-","ASAH1","chr16",41299335,41299392,NA,NA,3.40831561196e-07,0.000238278107931,"0.913,0.987,0.939","0.736,0.879","SE","16","ASAH1",21.8513959558048,27.5598791134565,19.8473709063325,22.4652794511873,29.1374580817942,23.9588515068162,16.3282763293756,NA,"Macaca_fascicularis","heart","GSE125483"
"118","ENSCAFG00000007261","+","ACOX2","chr20",32114112,32114275,NA,NA,9.76027288324e-07,0.000535414049709,"0.702,0.736,0.695","1.0,0.947","SE","20","ACOX2",11.715959,8.916362,12.025013,12.384188,13.480362,11.005503,8.50179166666667,NA,"Macaca_fascicularis","heart","GSE125483"
"119","ENSCAFG00000007273","+","FAT1","chr16",44238801,44238837,NA,NA,0.000228661148528,0.0280562775942,"0.963,0.972,0.952","1.0,0.947","SE","16","FAT1",11.6596805535882,7.81542945050302,12.8286332690141,10.1052132039571,10.2318567917505,9.86010773601611,7.68683002025487,NA,"Macaca_fascicularis","heart","GSE125483"
"120","ENSCAFG00000007282","-","NUP37","chr15",40970505,40970723,NA,NA,1.19352171657e-06,0.00061745652485,"1.0,1.0,1.0","0.838,0.844","SE","15","NUP37",7.140379,7.886271,8.856436,8.402636,9.085792,7.809762,5.98074266666667,NA,"Macaca_fascicularis","heart","GSE125483"
"121","ENSCAFG00000007308","-","DEPDC7","chr18",34619666,34620057,NA,NA,0.000194769426562,0.025585587067,"0.683,1.0,1.0","0.435,0.316","SE","18","DEPDC7",0.459048,0.394365,0.55763,0.269672,0.427552,0.374361666666667,0.328394,NA,"Macaca_fascicularis","heart","GSE125483"
"122","ENSCAFG00000007326","+","ADHFE1","chr29",16035701,16035800,NA,NA,0.000408348286402,0.039413228076,"0.923,0.982,1.0","1.0,1.0","SE","29","ADHFE1",33.626892,26.743057,33.249855,26.759228,35.458057,29.043059,22.9026373333333,NA,"Macaca_fascicularis","heart","GSE125483"
"123","ENSCAFG00000007326","+","ADHFE1","chr29",16039829,16039908,NA,NA,2.56579170133e-08,3.23076301091e-05,"1.0,0.93,1.0","0.897,0.928","SE","29","ADHFE1",33.626892,26.743057,33.249855,26.759228,35.458057,29.043059,22.9026373333333,NA,"Macaca_fascicularis","heart","GSE125483"
"124","ENSCAFG00000007326","+","ADHFE1","chr29",16035701,16035800,NA,NA,2.23439286184e-07,0.000166694937721,"1.0,0.872,1.0","0.72,0.874","SE","29","ADHFE1",33.626892,26.743057,33.249855,26.759228,35.458057,29.043059,22.9026373333333,NA,"Macaca_fascicularis","heart","GSE125483"
"125","ENSCAFG00000007326","+","ADHFE1","chr29",16033570,16033723,NA,NA,7.37772473114e-08,6.45282671769e-05,"1.0,0.963,1.0","0.907,0.951","SE","29","ADHFE1",33.626892,26.743057,33.249855,26.759228,35.458057,29.043059,22.9026373333333,NA,"Macaca_fascicularis","heart","GSE125483"
"126","ENSCAFG00000007367","-","PXK","chr20",32233986,32234173,NA,NA,1.51260911055e-05,0.00419820232776,"1.0,1.0,0.94","0.788,0.925","SE","20","PXK",8.65897358963386,9.64933974084641,10.0735249724204,9.50321424964337,10.352709402758,9.27050919337455,6.80874479172613,NA,"Macaca_fascicularis","heart","GSE125483"
"127","ENSCAFG00000007367","-","PXK","chr20",32242618,32242666,NA,NA,1.16889301076e-05,0.00347537419647,"1.0,1.0,0.843","0.472,0.827","SE","20","PXK",8.65897358963386,9.64933974084641,10.0735249724204,9.50321424964337,10.352709402758,9.27050919337455,6.80874479172613,NA,"Macaca_fascicularis","heart","GSE125483"
"128","ENSCAFG00000007475","+","SORBS2","chr16",45042235,45042988,NA,NA,7.39023816272e-05,0.0131836752107,"0.002,0.028,0.019","0.003,0.011","SE","16","SORBS2",38.0239969057122,51.7528009962401,48.0460096757773,26.2991208143167,35.7675791127983,38.691972905423,27.9378629295252,NA,"Macaca_fascicularis","heart","GSE125483"
"129","ENSCAFG00000007500","-","SBF2","chr21",33036850,33037027,NA,NA,9.58333030413e-05,0.0160968834401,"0.816,1.0,0.897","1.0,1.0","SE","21","SBF2",3.94776960587639,3.1077593029382,3.48955107362378,3.44760016008105,4.10889623100304,3.50104302296521,2.53281576820894,NA,"Macaca_fascicularis","heart","GSE125483"
"130","ENSCAFG00000007514","+","IMMP1L","chr18",35937870,35938004,NA,NA,0.000326204085572,0.0347239550679,"1.0,0.988,1.0","0.915,0.97","SE","18","IMMP1L",14.1281148509434,18.1574849830189,14.1914575314465,15.8428482553459,14.3028815685535,16.0428160297694,9.49811303333333,NA,"Macaca_fascicularis","heart","GSE125483"
"131","ENSCAFG00000007553","-","MRPL35","chr17",38916610,38916755,NA,NA,0,0,"0.995,0.636,1.0","0.501,0.351","SE","17","MRPL35",24.3284713546196,26.2742361127717,23.0227599021739,32.0440547228261,24.2344664415761,27.5489207300725,15.75240878125,NA,"Macaca_fascicularis","heart","GSE125483"
"132","ENSCAFG00000007616","+","PITPNM2","chr26",6496132,6496347,NA,NA,0.000368182397985,0.036826711774,"0.895,0.962,1.0","1.0,1.0","SE","26","PITPNM2",13.2233497438641,8.29838148662681,13.8398214642857,9.76004499071743,15.1381703882945,10.4272587404028,9.65933061752673,NA,"Macaca_fascicularis","heart","GSE125483"
"133","ENSCAFG00000007782","+","MYH7B","chr24",24025707,24025806,NA,NA,4.72172640986e-08,4.5235887794e-05,"0.851,0.933,1.0","0.813,0.819","SE","24","MYH7B",279.256619675224,239.506482123628,265.818411350616,171.191304618814,254.226886199291,229.984802139222,173.348432516636,NA,"Macaca_fascicularis","heart","GSE125483"
"134","ENSCAFG00000007782","+","MYH7B","chr24",24026306,24026410,NA,NA,5.95519290397e-05,0.0114105907294,"0.721,0.857,1.0","0.647,0.761","SE","24","MYH7B",279.256619675224,239.506482123628,265.818411350616,171.191304618814,254.226886199291,229.984802139222,173.348432516636,NA,"Macaca_fascicularis","heart","GSE125483"
"135","ENSCAFG00000007814","+","LPCAT4","chr30",748933,749154,NA,NA,0.000419353253519,0.0398801860617,"0.988,1.0,1.0","0.86,0.947","SE","30","LPCAT4",7.36530589911504,17.7038442771176,7.04679723565107,14.4958049102402,14.9587230692794,13.1883183621576,7.33517343497682,NA,"Macaca_fascicularis","heart","GSE125483"
"136","ENSCAFG00000007817","-","CCDC62","chr26",6688235,6688407,NA,NA,3.34598021395e-05,0.0079122254645,"0.0,0.467,1.0","1.0,1.0","SE","26","CCDC62",1.64327209018933,1.56007630636833,1.52023601342513,1.67498147022375,1.27549194939759,1.6261099555938,0.931909320940907,NA,"Macaca_fascicularis","heart","GSE125483"
"137","ENSCAFG00000007854","-","CAST","chr3",12968180,12968237,NA,NA,0.000147863581998,0.0212488181975,"0.959,0.971,0.965","0.914,0.961","SE","3","CAST",96.5903043256351,119.697561217667,85.7878902621247,87.294593943418,118.12855046709,101.19415316224,67.9721469097382,NA,"Macaca_fascicularis","heart","GSE125483"
"138","ENSCAFG00000007863","-","ATR","chr23",38170021,38170232,NA,NA,0.000541609079622,0.0481436496996,"0.624,1.0,1.0","1.0,1.0","SE","23","ATR",1.62771212158669,1.5197449083043,2.08618000494438,1.47199937846949,1.84104905551186,1.53981880278683,1.30907635348541,NA,"Macaca_fascicularis","heart","GSE125483"
"139","ENSCAFG00000007887","+","MCCC2","chr2",54805283,54805379,54809637,54809710,0.000176499685968,0.0366289436636,"0.002,0.201,0.151","0.003,0.119","MXE","2","MCCC2",52.854973,66.543961,68.137199,39.392487,45.93079,52.9304736666667,38.022663,NA,"Macaca_fascicularis","heart","GSE125483"
"140","ENSCAFG00000007935","+","TRPC1","chr23",38391311,38391648,NA,NA,2.56783519603e-06,0.0010713256938,"1.0,1.0,1.0","0.805,0.886","SE","23","TRPC1",5.12668134995912,4.67528685118561,5.94389346770237,4.25080743172527,4.991866053148,4.68425854429,3.64525317361679,NA,"Macaca_fascicularis","heart","GSE125483"
"141","ENSCAFG00000008156","+","GCFC2","chr17",47656708,47656859,NA,NA,4.31764707544e-05,0.0091726384117,"1.0,1.0,1.0","0.704,1.0","SE","17","GCFC2",2.21050691663122,2.03416006295194,2.66760442322416,1.81874589196087,2.78223713058273,2.02113762384801,1.81661385126896,NA,"Macaca_fascicularis","heart","GSE125483"
"142","ENSCAFG00000008185","+","ARFIP1","chr15",50639184,50639264,NA,NA,0,0,"1.0,1.0,1.0","0.063,0.239","SE","15","ARFIP1",3.03569417386935,3.66472785293132,3.09889586030151,2.89434341574539,3.74219066231156,3.19825514751535,2.28036217420436,NA,"Macaca_fascicularis","heart","GSE125483"
"143","ENSCAFG00000008215","+","USP25","chr31",12668375,12668471,NA,NA,0.00013022594154,0.0192488824561,"0.946,1.0,0.976","0.9,0.969","SE","31","USP25",25.6804042797165,31.6153708435115,32.7291662666303,28.7148589858233,29.9376617966194,28.6702113696838,20.8889426877499,NA,"Macaca_fascicularis","heart","GSE125483"
"144","ENSCAFG00000008312","+","HPS3","chr23",43969034,43969220,NA,NA,0.000110507807904,0.0176450954756,"0.812,0.801,1.0","1.0,1.0","SE","23","HPS3",5.32592248717234,4.55084164947016,5.10574336363636,4.21875211126603,5.23169806079197,4.69850541596951,3.44581380814278,NA,"Macaca_fascicularis","heart","GSE125483"
"145","ENSCAFG00000008363","-","P2RX4","chr26",7910106,7910254,NA,NA,0.000237264247015,0.0286111075437,"0.833,0.943,0.872","1.0,1.0","SE","26","P2RX4",4.635438,5.298363,5.048635,5.262636,6.653078,5.065479,3.900571,NA,"Macaca_fascicularis","heart","GSE125483"
"146","ENSCAFG00000008374","+","CCNH","chr3",21050376,21050450,NA,NA,1.87812928625e-05,0.00484911769686,"0.439,1.0,0.269","1.0,1.0","SE","3","CCNH",5.41525472531328,6.6890971047619,5.56492357142857,6.60285081353384,6.40188442656642,6.23573421453634,3.98893599933166,NA,"Macaca_fascicularis","heart","GSE125483"
"147","ENSCAFG00000008524","-","MYL2","chr26",8628085,8628161,8630749,8630839,9.37450573273e-05,0.0269654900194,"1.0,0.963,0.973","1.0,0.977","MXE","26","MYL2",3299.78362518448,6575.89181590607,3103.51715609505,2765.35596598706,3817.50073068898,4213.67713569254,2307.00596226134,NA,"Macaca_fascicularis","heart","GSE125483"
"148","ENSCAFG00000008726","-","MROH8","chr24",25816161,25816284,NA,NA,0.000324120923591,0.0347239550679,"0.634,0.767,0.815","0.924,1.0","SE","24","MROH8",1.62930266101695,1.34925668523002,1.65186924778047,1.3890099039548,1.314552,1.45585641673392,0.98880708259349,NA,"Macaca_fascicularis","heart","GSE125483"
"149","ENSCAFG00000008797","+","DUSP11","chr17",49274462,49274618,NA,NA,0.000359070152866,0.0365671954495,"0.852,1.0,1.0","0.839,0.879","SE","17","DUSP11",18.031304254717,21.6209388301887,20.5662733143225,18.9473586955403,22.0189530064322,19.533200593482,14.1950754402516,NA,"Macaca_fascicularis","heart","GSE125483"
"150","ENSCAFG00000008858","+","BMP2K","chr32",3272107,3272218,NA,NA,7.19935963001e-06,0.00238751071217,"0.494,0.682,0.835","1.0,1.0","SE","32","BMP2K",2.96346300957192,1.94456674448285,2.58848297899495,1.98670437516618,3.82995992448817,2.29824470974032,2.13948096782771,NA,"Macaca_fascicularis","heart","GSE125483"
"151","ENSCAFG00000008878","-","MIS18A","chr31",27029365,27029488,NA,NA,0.000467548062821,0.0430215765671,"1.0,1.0,1.0","0.0,1.0","SE","31","MIS18A",0.159497,0.144477,0.081263,0.13251,0.046455,0.145494666666667,0.0425726666666667,NA,"Macaca_fascicularis","heart","GSE125483"
"152","ENSCAFG00000008992","-","NBN","chr29",35473266,35473415,NA,NA,0.000196001171201,0.025585587067,"1.0,0.734,1.0","1.0,1.0","SE","29","NBN",28.4701417035058,29.604108145576,31.8215171378965,26.5684719766277,23.7749258317195,28.2142406085698,18.5321476565387,NA,"Macaca_fascicularis","heart","GSE125483"
"153","ENSCAFG00000009009","+","DECR1","chr29",35520874,35520961,35522126,35522274,0.000106418861419,0.0284692572431,"0.015,0.126,0.077","0.003,0.09","MXE","29","DECR1",57.3040288858025,88.4706371496914,75.9800189945988,72.2476709112654,71.460698808642,72.6741123155864,49.1469059344136,NA,"Macaca_fascicularis","heart","GSE125483"
"154","ENSCAFG00000009028","+","ASB8","chr27",6613173,6613320,NA,NA,0.000230278376562,0.0280972205968,"0.388,0.315,0.403","1.0,0.574","SE","27","ASB8",36.1301814094488,39.4446690048744,36.3964993194601,30.2978087949006,34.9511148282715,35.2908864030746,23.7825380492439,NA,"Macaca_fascicularis","heart","GSE125483"
"155","ENSCAFG00000009028","+","ASB8","chr27",6613173,6613320,NA,NA,0.000169923917521,0.023275600081,"0.675,0.679,0.786","0.889,1.0","SE","27","ASB8",36.1301814094488,39.4446690048744,36.3964993194601,30.2978087949006,34.9511148282715,35.2908864030746,23.7825380492439,NA,"Macaca_fascicularis","heart","GSE125483"
"156","ENSCAFG00000009078","-","RUNX1T1","chr29",37270174,37270347,37278385,37278534,0.000194755119684,0.0366289436636,"0.088,0.0,0.0","0.21,0.192","MXE","29","RUNX1T1",1.88905739780018,1.30582151390162,2.09702730827987,1.00803113382218,1.81864696883593,1.40097001517466,1.3052247590386,NA,"Macaca_fascicularis","heart","GSE125483"
"157","ENSCAFG00000009247","-","WDFY3","chr32",8510628,8510577,NA,NA,0.000253671765672,0.0185180388941,"0.115,0.0,0.0","0.437,0.538","A5SS","32","WDFY3",2.34367835193735,1.77395440280297,2.56555733272877,1.56110660486397,3.14889999291014,1.8929131198681,1.9048191085463,NA,"Macaca_fascicularis","heart","GSE125483"
"158","ENSCAFG00000009370","+","TANC1","chr36",4947495,4947682,NA,NA,7.57824013127e-05,0.0134264614709,"0.933,1.0,1.0","0.731,0.915","SE","36","TANC1",5.47987236349879,3.04022985199758,4.91884145202785,4.20424395187651,4.88981567206416,4.24144872245763,3.26955237469734,NA,"Macaca_fascicularis","heart","GSE125483"
"159","ENSCAFG00000009394","+","PMS1","chr37",590981,591125,NA,NA,0.00028628559187,0.0324796026531,"0.936,1.0,0.978","0.857,0.85","SE","37","PMS1",8.49820136080332,9.7805624822253,10.9816818217913,9.81608635457064,12.6518110327793,9.36495006586642,7.87783095152353,NA,"Macaca_fascicularis","heart","GSE125483"
"160","ENSCAFG00000009467","-","HIBCH","chr37",876938,877084,NA,NA,0,0,"1.0,0.993,1.0","0.858,0.91","SE","37","HIBCH",36.6928280375817,39.3089386982571,42.9220085392157,38.9218839204793,43.8574786530501,38.307883552106,28.9264957307553,NA,"Macaca_fascicularis","heart","GSE125483"
"161","ENSCAFG00000009467","-","HIBCH","chr37",887570,887649,NA,NA,0,0,"1.0,0.992,1.0","0.862,0.895","SE","37","HIBCH",36.6928280375817,39.3089386982571,42.9220085392157,38.9218839204793,43.8574786530501,38.307883552106,28.9264957307553,NA,"Macaca_fascicularis","heart","GSE125483"
"162","ENSCAFG00000009483","+","FARS2","chr35",5780423,5780551,NA,NA,9.93539041483e-07,0.000535414049709,"0.061,0.01,0.085","0.016,0.024","SE","35","FARS2",7.01304809009813,7.42129445941124,6.93213040915849,6.18417904371097,6.50572763752602,6.87284053107345,4.4792860155615,NA,"Macaca_fascicularis","heart","GSE125483"
"163","ENSCAFG00000009506","-","ABI3BP","chr33",7368035,7368110,NA,NA,0.000193437014343,0.025585587067,"0.691,1.0,0.549","1.0,0.947","SE","33","ABI3BP",4.4195057766429,3.65885827885913,1.5953288005396,3.08880342435922,8.16651361456928,3.72238915995375,3.25394747170296,NA,"Macaca_fascicularis","heart","GSE125483"
"164","ENSCAFG00000009506","-","ABI3BP","chr33",7382791,7382866,NA,NA,0.00043756139591,0.0410086979276,"0.417,1.0,0.448","0.0,0.148","SE","33","ABI3BP",4.4195057766429,3.65885827885913,1.5953288005396,3.08880342435922,8.16651361456928,3.72238915995375,3.25394747170296,NA,"Macaca_fascicularis","heart","GSE125483"
