"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474235","FPKM.SRR8474245","FPKM.SRR8474265","FPKM.SRR8474276","FPKM.SRR8474280","FPKM.SRR8474292","..files.pituitary_mean_female","..files.pituitary_mean_male","Remark","Organism","Tissue","GEO_accession"
"162","ENSCAFG00000002035","-","PUM3","chr1",91423577,91423671,NA,NA,0.000112871823385,0.00873529763588,"1.0,0.988,1.0","0.98,0.929,0.975","SE","1","PUM3",16.432932,15.050051,16.00947,15.285937,15.698134,15.47018,16.0468453333333,15.2687226666667,NA,"dog","pituitary","GSE125483"
"163","ENSCAFG00000002099","-","NCK2","chr10",37602536,37603258,NA,NA,1.12917851834e-05,0.00159408857037,"0.927,0.941,1.0","0.781,0.823,0.928","SE","10","NCK2",17.568254,18.118351,20.47591,20.030188,20.967585,17.612871,19.670583,18.5871366666667,NA,"dog","pituitary","GSE125483"
"164","ENSCAFG00000002104","-","SGCE","chr14",20067932,20068144,NA,NA,0.00109138570709,0.0437171823965,"0.957,0.954,1.0","0.979,0.992,1.0","SE","14","SGCE",23.6258083880722,23.1868768336833,26.6511740575388,22.7335566690466,22.1125257761445,23.1151179697606,24.1298360739185,23.0118504908302,NA,"dog","pituitary","GSE125483"
"165","ENSCAFG00000002117","-","C10H2orf49","chr10",38082588,38082964,38086224,38086391,0.000149558141465,0.0073856252938,"0.03,0.125,0.083","0.0,0.0,0.07","MXE","10","C10H2orf49",14.599373338843,11.0005301735537,14.1294817355372,10.0321658264463,12.285956892562,12.8968340165289,13.6716039889807,11.309843338843,NA,"dog","pituitary","GSE125483"
"166","ENSCAFG00000002140","-","CLOCK","chr13",47707924,47708014,NA,NA,0.000499553990529,0.0254058886612,"0.861,0.863,1.0","1.0,1.0,1.0","SE","13","CLOCK",2.74086628064843,1.6084447980412,3.89234773421141,1.09006714623438,2.0370046301925,2.10495010570753,2.89007288168411,1.60115401666104,NA,"dog","pituitary","GSE125483"
"167","ENSCAFG00000002162","-","MAP4K4","chr10",41120371,41120533,NA,NA,1.02449628743e-05,0.00146729674867,"1.0,0.979,1.0","0.862,0.847,0.956","SE","10","MAP4K4",18.9162443540564,13.573771880291,21.6148585742945,11.9411844717813,17.3347510679012,16.7559079764109,19.2886179987507,14.0902881094944,NA,"dog","pituitary","GSE125483"
"168","ENSCAFG00000002175","+","EXOC1","chr13",48157731,48157895,48158681,48158789,0.00237629070238,0.0425097326658,"0.006,0.38,0.366","0.002,0.001,0.379","MXE","13","EXOC1",57.3560750006819,44.3942066767815,60.1320951404705,49.9773884759632,52.2974601786567,45.7171413361746,56.595210106603,46.6962454963064,NA,"dog","pituitary","GSE125483"
"169","ENSCAFG00000002175","+","EXOC1","chr13",48160808,48161037,48168079,48168263,0.000614839206067,0.0182592980925,"0.001,0.345,0.353","0.003,0.001,0.315","MXE","13","EXOC1",57.3560750006819,44.3942066767815,60.1320951404705,49.9773884759632,52.2974601786567,45.7171413361746,56.595210106603,46.6962454963064,NA,"dog","pituitary","GSE125483"
"170","ENSCAFG00000002188","-","SECISBP2","chr1",96913430,96913553,NA,NA,0.000655789008569,0.0310381526137,"0.897,0.976,0.891","0.811,0.775,0.966","SE","1","SECISBP2",23.6749562337958,22.0251511306689,23.6542537200249,23.7029719513357,24.1400229643819,20.4571465224684,23.8230776394009,22.0617565348243,NA,"dog","pituitary","GSE125483"
"171","ENSCAFG00000002210","+","EFHC1","chr12",20084956,20085106,NA,NA,0.000142744062623,0.0103249857311,"0.897,0.926,0.966","0.951,1.0,1.0","SE","12","EFHC1",9.57934814373297,8.60874539271117,12.5612306944823,9.22752520197548,10.0456339747956,10.3665380807221,10.728737604337,9.40093622513625,NA,"dog","pituitary","GSE125483"
"172","ENSCAFG00000002223","-","NPAS2","chr10",41852846,41852820,NA,NA,0.000198492737384,0.0060131623384,"0.894,1.0,1.0","0.79,0.837,0.767","A5SS","10","NPAS2",2.46529371302298,3.40938584354744,2.88112196464349,2.62693658397172,3.47050944342958,4.21812136034178,2.93897504036535,3.41814792928698,NA,"dog","pituitary","GSE125483"
"173","ENSCAFG00000002238","+","MIOS","chr14",23172188,23172236,NA,NA,0.00301039322875,0.0439631011142,"0.466,0.981,0.939","0.408,0.499,0.686","A3SS","14","MIOS",26.2155441043101,25.3527859558786,36.827482041061,25.0252485075236,24.0904122616679,22.158957406784,29.044479469013,24.1789972900621,NA,"dog","pituitary","GSE125483"
"174","ENSCAFG00000002308","-","VWDE","chr14",27218021,27218581,NA,NA,0.00374652146898,0.0238240339566,"0.0,0.051,0.072","0.001,0.0,0.042","RI","14","VWDE",5.39032327170284,5.41471314329438,6.3784065877852,4.97860658082916,5.7024226286867,5.28824849833055,5.82371749605825,5.2271894074847,NA,"dog","pituitary","GSE125483"
"175","ENSCAFG00000002310","+","TSGA10","chr10",43562505,43562634,NA,NA,0.00121162882315,0.0468057711719,"1.0,1.0,0.47","0.668,0.78,1.0","SE","10","TSGA10",2.8919363844945,2.60680862938711,3.53148998009429,2.25509059245678,2.44588142875851,2.39613188187533,2.95643593111577,2.41934370123974,NA,"dog","pituitary","GSE125483"
"176","ENSCAFG00000002341","-","HMGCLL1","chr12",22753704,22753830,22858880,22859069,0.0012605479705,0.0290400853599,"0.006,0.349,0.438","0.002,0.004,0.369","MXE","12","HMGCLL1",14.1204124420168,12.8310392508403,8.24365708235294,10.7218456336134,13.7574849529412,11.6489055554622,12.0405181591036,11.7339301466386,NA,"dog","pituitary","GSE125483"
"177","ENSCAFG00000002377","+","POLR1E","chr11",53796277,53796363,NA,NA,0.00011133981996,0.00866587876267,"1.0,0.99,1.0","0.972,0.968,0.985","SE","11","POLR1E",28.1418262029221,32.9251407635281,31.3148430308442,30.3635299751082,29.7628429821429,26.294232715368,29.7398374053031,29.8609678180014,NA,"dog","pituitary","GSE125483"
"178","ENSCAFG00000002390","+","FAM178B","chr10",45099912,45100065,NA,NA,1.02494123633e-07,4.1545637837e-05,"1.0,1.0,1.0","0.568,0.644,0.689","SE","10","FAM178B",0.625983195092025,1.04312892515337,0.74330123190184,1.09131283435583,1.33954798527607,0.883556171779141,0.902944137423312,1.00599931042945,NA,"dog","pituitary","GSE125483"
"179","ENSCAFG00000002425","+","KANSL3","chr10",45328677,45328721,NA,NA,3.48886316877e-05,0.00365304496495,"0.022,0.005,0.0","0.06,0.055,0.027","SE","10","KANSL3",36.3972399930575,26.4291151863371,37.4853393138017,23.7525811455151,35.4508760438767,30.6604314362677,36.444485116912,26.9473759227066,NA,"dog","pituitary","GSE125483"
"180","ENSCAFG00000002427","+","TMOD1","chr11",54871860,54872017,NA,NA,0.000103775509296,0.00820871347034,"0.926,0.958,0.947","0.872,0.882,0.911","SE","11","TMOD1",64.357368,53.650017,54.734234,52.872509,66.081352,49.163483,61.724318,51.8953363333333,NA,"dog","pituitary","GSE125483"
"181","ENSCAFG00000002447","+","BEND6","chr12",24213818,24214038,24227522,24227700,0.00125252981433,0.0289419193816,"0.179,0.307,0.291","0.155,0.13,0.23","MXE","12","BEND6",22.9014202415307,18.9855621267252,23.5476677427854,17.3241847754078,18.9722641882058,18.7267511386449,21.8071173908406,18.345499346926,NA,"dog","pituitary","GSE125483"
"182","ENSCAFG00000002456","-","ZNF268","chr26",80323,80457,NA,NA,0.000384769463164,0.0208641878436,"0.051,0.273,0.172","0.0,0.031,0.257","SE","26","ZNF268",12.1100858682103,8.60904862552228,13.3508371234331,8.62582608373955,10.7168041380571,7.97642622527855,12.0592423765668,8.40376697818013,NA,"dog","pituitary","GSE125483"
"183","ENSCAFG00000002459","+","RAB23","chr12",24414555,24414712,24417767,24417860,0.000228535888205,0.00961042149783,"0.014,0.452,0.362","0.0,0.009,0.236","MXE","12","RAB23",5.59767848918387,3.51639678023599,5.98107562979351,2.99470770058997,5.18412894247788,3.77247585152409,5.58762768715175,3.42786011078335,NA,"dog","pituitary","GSE125483"
"184","ENSCAFG00000002516","-","C15H1orf50","chr15",602934,603042,NA,NA,7.6674128191e-06,0.000135822741367,"0.0,0.166,0.197","0.0,0.0,0.149","RI","15","C15H1orf50",17.353370359408,22.3658212684989,17.9189856363636,25.1228235327696,17.8803676659619,17.3180168710359,17.7175745539112,21.6022205574348,NA,"dog","pituitary","GSE125483"
"185","ENSCAFG00000002535","+","PPM1B","chr10",46651113,46651231,46654389,46654501,0.000896363546164,0.0234614564753,"0.01,0.303,0.239","0.003,0.01,0.294","MXE","10","PPM1B",43.0557041487455,37.9655034247312,40.0193779193548,33.143908890681,35.3650342706093,32.6668310017921,39.4800387795699,34.5920811057348,NA,"dog","pituitary","GSE125483"
"186","ENSCAFG00000002541","-","YBX1","chr15",651020,651323,NA,NA,9.40906422664e-06,0.0014007530525,"0.981,0.99,0.99","0.962,0.949,0.996","SE","15","YBX1",179.927094,171.564545,153.074463,190.188934,147.838364,154.884705,160.279973666667,172.212728,NA,"dog","pituitary","GSE125483"
"187","ENSCAFG00000002541","-","YBX1","chr15",651623,651713,NA,NA,0.00037802270193,0.0206349992227,"0.989,0.989,0.983","0.976,0.969,0.992","SE","15","YBX1",179.927094,171.564545,153.074463,190.188934,147.838364,154.884705,160.279973666667,172.212728,NA,"dog","pituitary","GSE125483"
"188","ENSCAFG00000002543","-","PREPL","chr10",46743792,46743968,46748024,46748222,0.00222975007702,0.0407089967765,"0.999,0.632,0.646","0.996,0.999,0.638","MXE","10","PREPL",82.6791297399592,57.8720883750851,94.7492361147039,64.4831755418652,81.8038090949626,68.6526808267529,86.4107249832086,63.6693149145677,NA,"dog","pituitary","GSE125483"
"189","ENSCAFG00000002543","-","PREPL","chr10",46790473,46791002,NA,NA,0.000633628424667,0.0303223543205,"0.055,0.24,0.25","0.063,0.075,0.13","SE","10","PREPL",82.6791297399592,57.8720883750851,94.7492361147039,64.4831755418652,81.8038090949626,68.6526808267529,86.4107249832086,63.6693149145677,NA,"dog","pituitary","GSE125483"
"190","ENSCAFG00000002549","-","CCDC30","chr15",753477,753632,NA,NA,8.30710239468e-05,0.00699779366334,"0.123,0.332,0.226","0.091,0.086,0.176","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"191","ENSCAFG00000002549","-","CCDC30","chr15",740466,740707,NA,NA,1.27326281293e-05,0.00175513062496,"0.291,0.477,0.83","0.081,0.129,0.159","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"192","ENSCAFG00000002549","-","CCDC30","chr15",753477,753632,NA,NA,3.07577735746e-05,0.00329639594279,"0.03,0.087,0.062","0.025,0.025,0.039","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"193","ENSCAFG00000002549","-","CCDC30","chr15",740466,740707,NA,NA,0,0,"0.026,0.052,0.103","0.006,0.009,0.015","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"194","ENSCAFG00000002549","-","CCDC30","chr15",794893,795087,NA,NA,4.12593051502e-07,0.000131583729118,"0.982,1.0,0.969","0.939,0.884,1.0","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"195","ENSCAFG00000002549","-","CCDC30","chr15",740466,740707,753477,753632,0.000156281540296,0.0075389397231,"0.624,0.69,0.449","0.811,0.783,0.868","MXE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"196","ENSCAFG00000002549","-","CCDC30","chr15",740466,740707,NA,NA,1.11022302463e-16,7.57542177139e-13,"0.078,0.183,0.263","0.023,0.025,0.031","SE","15","CCDC30",39.64113785045,40.2651933173637,44.1309889849127,38.0933626622552,35.4225270817893,38.6851704600318,39.7315513057173,39.0145754798836,NA,"dog","pituitary","GSE125483"
"197","ENSCAFG00000002565","-","TEX10","chr11",57229523,57230241,NA,NA,1.11022302463e-16,4.13002965162e-14,"0.0,0.09,0.084","0.0,0.0,0.055","RI","11","TEX10",11.8606643272677,11.130364433416,13.3131274874552,10.9731766956162,10.8926559197684,9.73108266308244,12.0221492448304,10.6115412640382,NA,"dog","pituitary","GSE125483"
"198","ENSCAFG00000002577","+","MSANTD3-TMEFF1","chr11",57351447,57351999,NA,NA,0.000227358680212,0.0144249989138,"1.0,1.0,1.0","0.506,0.921,1.0","SE","11","MSANTD3-TMEFF1",19.2517082024096,14.4757785373494,17.2184501638554,20.4021683710843,14.8467077638554,12.5975906433735,17.1056220433735,15.8251791839357,NA,"dog","pituitary","GSE125483"
"199","ENSCAFG00000002592","+","SCMH1","chr15",1944726,1944797,NA,NA,0.000537336496392,0.0267297158716,"0.828,0.926,0.862","0.897,1.0,0.83","SE","15","SCMH1",13.6656857123786,12.1138640279126,11.6152168737864,13.4225762041869,13.1666680130461,11.7034750837379,12.8158568664037,12.4133051052791,NA,"dog","pituitary","GSE125483"
"200","ENSCAFG00000002592","+","SCMH1","chr15",1975762,1976006,2013444,2013677,0.00302818795095,0.0485690933062,"0.643,0.591,0.606","0.462,0.584,0.453","MXE","15","SCMH1",13.6656857123786,12.1138640279126,11.6152168737864,13.4225762041869,13.1666680130461,11.7034750837379,12.8158568664037,12.4133051052791,NA,"dog","pituitary","GSE125483"
"201","ENSCAFG00000002594","-","KMT5C","chr1",102339350,102339460,NA,NA,0.00100450698031,0.0412896744718,"1.0,1.0,1.0","0.967,0.932,1.0","SE","1","KMT5C",5.983773,8.485248,8.220942,9.999207,5.574373,7.743119,6.59302933333333,8.74252466666667,NA,"dog","pituitary","GSE125483"
"202","ENSCAFG00000002599","+","FAM135A","chr12",33033071,33033659,NA,NA,0.00152771429335,0.0249723002855,"0.117,0.786,1.0","0.064,0.066,0.499","A3SS","12","FAM135A",9.15226029092983,7.81999981707549,15.06753197471,7.89048429872599,12.3936438786842,7.52616465696901,12.2044787147747,7.7455495909235,NA,"dog","pituitary","GSE125483"
"203","ENSCAFG00000002599","+","FAM135A","chr12",32985035,32985113,NA,NA,0.000622194014592,0.0298974447857,"0.707,0.593,0.544","0.874,0.84,1.0","SE","12","FAM135A",9.15226029092983,7.81999981707549,15.06753197471,7.89048429872599,12.3936438786842,7.52616465696901,12.2044787147747,7.7455495909235,NA,"dog","pituitary","GSE125483"
"204","ENSCAFG00000002599","+","FAM135A","chr12",32992470,32992520,NA,NA,3.46992786128e-05,0.00364253452925,"0.845,0.757,0.755","0.952,0.934,1.0","SE","12","FAM135A",9.15226029092983,7.81999981707549,15.06753197471,7.89048429872599,12.3936438786842,7.52616465696901,12.2044787147747,7.7455495909235,NA,"dog","pituitary","GSE125483"
"205","ENSCAFG00000002613","+","SYT5","chr1",102461969,102461972,NA,NA,1.58132038256e-05,0.000683857976723,"1.0,0.686,1.0","0.99,1.0,1.0","A3SS","1","SYT5",37.6421877601268,41.0846980250088,53.4810612497358,52.8207888760127,41.6776007978161,51.6071622014794,44.2669499358929,48.5042163675003,NA,"dog","pituitary","GSE125483"
"206","ENSCAFG00000002613","+","SYT5","chr1",102461525,102461693,NA,NA,0.000182335851344,0.0122374258263,"1.0,0.925,1.0","0.994,1.0,1.0","SE","1","SYT5",37.6421877601268,41.0846980250088,53.4810612497358,52.8207888760127,41.6776007978161,51.6071622014794,44.2669499358929,48.5042163675003,NA,"dog","pituitary","GSE125483"
"207","ENSCAFG00000002632","-","PIGF","chr10",48819855,48819964,48835185,48835302,6.91388687424e-06,0.000781308631375,"0.501,0.598,0.474","0.369,0.416,0.332","MXE","10","PIGF",13.9637996260163,11.0417875679442,14.0395652404181,11.8470212183508,11.0271462299652,11.0706110313589,13.0101703654665,11.3198066058846,NA,"dog","pituitary","GSE125483"
"208","ENSCAFG00000002632","-","PIGF","chr10",48835185,48835302,NA,NA,1.35216121273e-05,0.00182361810067,"1.0,1.0,1.0","0.502,0.569,0.85","SE","10","PIGF",13.9637996260163,11.0417875679442,14.0395652404181,11.8470212183508,11.0271462299652,11.0706110313589,13.0101703654665,11.3198066058846,NA,"dog","pituitary","GSE125483"
"209","ENSCAFG00000002632","-","PIGF","chr10",48836747,48836839,NA,NA,3.37490317515e-06,0.000630906557035,"1.0,1.0,1.0","0.303,0.604,0.797","SE","10","PIGF",13.9637996260163,11.0417875679442,14.0395652404181,11.8470212183508,11.0271462299652,11.0706110313589,13.0101703654665,11.3198066058846,NA,"dog","pituitary","GSE125483"
"210","ENSCAFG00000002633","+","CRIPT","chr10",48845946,48846001,NA,NA,0.00109521366274,0.0437319849637,"0.953,0.971,0.978","1.0,0.972,0.963","SE","10","CRIPT",42.6280834719033,38.6671716386707,41.9073423504532,44.3192163250755,42.3970681160121,35.6790106888217,42.3108313127895,39.5551328841893,NA,"dog","pituitary","GSE125483"
"211","ENSCAFG00000002671","+","SP4","chr14",35369128,35370683,NA,NA,0.000311541909675,0.0181429954226,"1.0,0.958,1.0","0.668,0.625,1.0","SE","14","SP4",10.1584714197215,8.04897771952259,12.1306407720943,6.29406938846263,11.6998494913328,9.19478087325945,11.3296538943829,7.84594266041489,NA,"dog","pituitary","GSE125483"
"212","ENSCAFG00000002688","+","PPP1R21","chr10",50408873,50408990,50411589,50411688,7.04436949284e-06,0.000781308631375,"0.001,0.226,0.241","0.0,0.0,0.196","MXE","10","PPP1R21",19.6939894097363,19.5120344192022,23.7903850838404,17.8794534496281,20.861453071332,18.223314127451,21.4486091883029,18.5382673320938,NA,"dog","pituitary","GSE125483"
"213","ENSCAFG00000002694","+","TMC4","chr1",103052977,103053108,103053217,103053373,0.00163194752639,0.0332116293616,"0.005,0.21,0.311","0.003,0.012,0.228","MXE","1","TMC4",15.04649,18.466154,13.2914,17.512579,17.601595,21.106468,15.3131616666667,19.0284003333333,NA,"dog","pituitary","GSE125483"
"214","ENSCAFG00000002708","-","TMEM30A","chr12",36906304,36906392,36908909,36909017,2.05450028713e-05,0.00158980177228,"0.005,0.287,0.242","0.003,0.002,0.209","MXE","12","TMEM30A",70.148507126871,54.5870031425517,71.596611,52.9953678132573,60.542767,55.155849401283,67.4292950422903,54.246073452364,NA,"dog","pituitary","GSE125483"
"215","ENSCAFG00000002724","+","ERLEC1","chr10",54828261,54828391,54836574,54836634,0.00271919847519,0.0457763045597,"0.0,0.348,0.341","0.002,0.0,0.363","MXE","10","ERLEC1",143.534969435558,140.116271813003,136.781378420023,136.777125826812,141.041241917146,123.208826551208,140.452529924242,133.367408063674,NA,"dog","pituitary","GSE125483"
"216","ENSCAFG00000002724","+","ERLEC1","chr10",54841837,54841915,54843480,54843556,4.77395900589e-14,1.41197794198e-10,"0.001,0.115,0.067","0.0,0.0,0.081","MXE","10","ERLEC1",143.534969435558,140.116271813003,136.781378420023,136.777125826812,141.041241917146,123.208826551208,140.452529924242,133.367408063674,NA,"dog","pituitary","GSE125483"
"217","ENSCAFG00000002724","+","ERLEC1","chr10",54839927,54840052,54843480,54843556,0.00172424532671,0.0340740062002,"0.001,0.39,0.338","0.001,0.002,0.351","MXE","10","ERLEC1",143.534969435558,140.116271813003,136.781378420023,136.777125826812,141.041241917146,123.208826551208,140.452529924242,133.367408063674,NA,"dog","pituitary","GSE125483"
"218","ENSCAFG00000002724","+","ERLEC1","chr10",54828261,54828391,54835634,54835796,0.000159292520824,0.00764001371498,"0.002,0.278,0.294","0.003,0.001,0.266","MXE","10","ERLEC1",143.534969435558,140.116271813003,136.781378420023,136.777125826812,141.041241917146,123.208826551208,140.452529924242,133.367408063674,NA,"dog","pituitary","GSE125483"
"219","ENSCAFG00000002724","+","ERLEC1","chr10",54824044,54824125,54824915,54824993,0.00243387490427,0.043125244559,"0.97,0.854,0.854","0.983,0.968,0.822","MXE","10","ERLEC1",143.534969435558,140.116271813003,136.781378420023,136.777125826812,141.041241917146,123.208826551208,140.452529924242,133.367408063674,NA,"dog","pituitary","GSE125483"
"220","ENSCAFG00000002728","-","CDCA7L","chr14",35796386,35796524,NA,NA,0.000414090757296,0.0221028365107,"0.992,1.0,1.0","0.876,0.95,1.0","SE","14","CDCA7L",8.32728447675676,7.21769310324324,7.04305817189189,6.89591083027027,6.79756146594594,6.51367240486486,7.38930137153153,6.87575877945946,NA,"dog","pituitary","GSE125483"
"221","ENSCAFG00000002729","-","PSME4","chr10",54878434,54878597,NA,NA,0.000181329998352,0.0121899016955,"1.0,1.0,0.971","0.968,0.945,1.0","SE","10","PSME4",13.981628108093,11.7060006582326,16.8485907843721,10.621473144186,14.2992449380465,12.4442513739535,15.0431546101705,11.5905750587907,NA,"dog","pituitary","GSE125483"
"222","ENSCAFG00000002745","-","ZNF331","chr1",103721480,103721580,NA,NA,0.000372200670687,0.0204960294737,"0.962,1.0,1.0","1.0,0.737,1.0","SE","1","ZNF331",95.2238948460866,86.6248521539134,97.1806881871447,99.3436876405772,89.3422120590293,76.4860568237866,93.9155983640869,87.4848655394257,NA,"dog","pituitary","GSE125483"
"223","ENSCAFG00000002755","+","MALSU1","chr14",36961317,36961496,NA,NA,0.000739593236787,0.0338360044514,"0.847,0.945,0.904","0.837,0.8,0.906","SE","14","MALSU1",47.72049,54.890415,58.43792,62.305981,46.485504,42.105389,50.8813046666667,53.100595,NA,"dog","pituitary","GSE125483"
"224","ENSCAFG00000002762","+","EML6","chr10",55813151,55813354,NA,NA,0.000639738350357,0.0304899744629,"0.872,1.0,1.0","0.946,1.0,1.0","SE","10","EML6",33.529381,23.989574,36.29248,19.007887,27.546875,25.358633,32.4562453333333,22.7853646666667,NA,"dog","pituitary","GSE125483"
"225","ENSCAFG00000002765","-","UBA6","chr13",58165881,58165971,58168165,58168271,5.83200953663e-06,0.000699289467818,"0.965,0.826,0.788","0.965,1.0,0.873","MXE","13","UBA6",13.6879355943824,12.0621744066244,15.2403949628511,11.9785785531058,13.1466549615423,10.9804535003524,14.0249951729253,11.6737354866942,NA,"dog","pituitary","GSE125483"
"226","ENSCAFG00000002784","+","FAM221A","chr14",37331824,37332031,NA,NA,2.19781986145e-05,0.00257082128936,"0.913,1.0,1.0","0.704,0.752,1.0","SE","14","FAM221A",2.89213031811024,3.49374321259842,2.48379719055118,4.22051306456693,3.29776697952756,2.76696317480315,2.89123149606299,3.49373981732283,NA,"dog","pituitary","GSE125483"
"227","ENSCAFG00000002796","-","CCDC88A","chr10",56181802,56181886,56185084,56185299,0.0019440980954,0.0370967363451,"1.0,0.919,0.933","1.0,0.98,0.949","MXE","10","CCDC88A",20.1122475832391,18.6865240423058,25.9549380871952,14.9683598535443,21.6688735105765,17.513598716777,22.5786863936703,17.0561608708757,NA,"dog","pituitary","GSE125483"
"228","ENSCAFG00000002818","-","ELP1","chr11",64041624,64042025,NA,NA,4.14531394766e-08,1.98990623618e-05,"0.011,0.165,0.119","0.018,0.015,0.094","SE","11","ELP1",15.4637281738206,11.0640512817092,17.9748278167053,13.0755256156226,13.855537783256,12.8466687345321,15.764697924594,12.3287485439546,NA,"dog","pituitary","GSE125483"
"229","ENSCAFG00000002827","-","NFYC","chr15",2279100,2279274,2284493,2284589,0.000281756136528,0.0112272993973,"0.0,0.15,0.199","0.0,0.005,0.18","MXE","15","NFYC",24.150646,28.61603,25.585484,28.9572987369942,25.529343,27.871939,25.088491,28.4817559123314,NA,"dog","pituitary","GSE125483"
"230","ENSCAFG00000002848","+","BCKDHB","chr12",41084221,41084332,41162393,41162480,0.000116486146807,0.00622639506397,"0.001,0.308,0.353","0.0,0.002,0.268","MXE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"231","ENSCAFG00000002848","+","BCKDHB","chr12",41058943,41059052,41081899,41081997,6.27494535737e-05,0.00389353777314,"0.0,0.31,0.387","0.0,0.001,0.244","MXE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"232","ENSCAFG00000002848","+","BCKDHB","chr12",41058943,41059052,NA,NA,3.09260126874e-06,0.000588888818336,"0.703,1.0,1.0","0.208,0.073,1.0","SE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"233","ENSCAFG00000002848","+","BCKDHB","chr12",41056092,41056248,41058943,41059052,0.00293223428239,0.0480759513611,"0.002,0.301,0.334","0.0,0.007,0.357","MXE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"234","ENSCAFG00000002848","+","BCKDHB","chr12",41058943,41059052,41084221,41084332,4.37230531679e-05,0.00293905038454,"0.002,0.299,0.306","0.0,0.007,0.204","MXE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"235","ENSCAFG00000002848","+","BCKDHB","chr12",41058943,41059052,41084221,41084332,1.82019575377e-05,0.00151649177406,"0.009,0.302,0.31","0.003,0.008,0.207","MXE","12","BCKDHB",39.7547681179039,36.5888065851528,39.7420801466001,32.4675315352464,38.1226507829071,31.164099003743,39.2064996824704,33.4068123747141,NA,"dog","pituitary","GSE125483"
"236","ENSCAFG00000002850","-","OSBPL3","chr14",38323049,38323176,NA,NA,0.00116086962032,0.0455410914542,"0.776,1.0,0.917","1.0,0.909,1.0","SE","14","OSBPL3",5.15043929548322,4.48103273933889,4.59313377491799,2.7197916891244,5.58003757784507,4.81139302851375,5.10787021608209,4.00407248565901,NA,"dog","pituitary","GSE125483"
"237","ENSCAFG00000002868","-","PTPN3","chr11",64490750,64491060,NA,NA,2.88167199447e-06,0.000553876297904,"0.022,0.15,0.218","0.013,0.019,0.119","SE","11","PTPN3",6.79601959107234,5.03642954489482,7.57557183812211,4.94077057388404,7.06726611390457,6.50809878399179,7.14628584769967,5.49509963425688,NA,"dog","pituitary","GSE125483"
"238","ENSCAFG00000002885","-","HNRNPA2B1","chr14",39502364,39502484,NA,NA,5.39865718796e-08,2.45578916972e-05,"0.964,0.987,0.968","0.939,0.944,0.968","SE","14","HNRNPA2B1",530.139665723449,416.058936074132,478.229417974238,421.863019313354,462.019145076761,416.474854617771,490.129409591483,418.132270001752,NA,"dog","pituitary","GSE125483"
"239","ENSCAFG00000002885","-","HNRNPA2B1","chr14",39502364,39502388,NA,NA,6.47399991682e-06,0.00103939433959,"0.884,0.948,0.86","0.822,0.825,0.865","SE","14","HNRNPA2B1",530.139665723449,416.058936074132,478.229417974238,421.863019313354,462.019145076761,416.474854617771,490.129409591483,418.132270001752,NA,"dog","pituitary","GSE125483"
"240","ENSCAFG00000002885","-","HNRNPA2B1","chr14",39503795,39503858,39504531,39504612,1.13193389262e-06,0.000209242696442,"0.991,0.995,0.986","0.982,0.98,0.987","MXE","14","HNRNPA2B1",530.139665723449,416.058936074132,478.229417974238,421.863019313354,462.019145076761,416.474854617771,490.129409591483,418.132270001752,NA,"dog","pituitary","GSE125483"
