"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474315","FPKM.SRR8474324","FPKM.SRR8474332","FPKM.SRR8474342","FPKM.SRR8474351","FPKM.SRR8474361","..files.muscle_mean_female","..files.muscle_mean_male","Remark","Organism","Tissue","GEO_accession"
"78","ENSMUSG00000022441","-","Efcab6","chr15",83935914,83936032,NA,NA,0.000295137271228,0.0260678835896,"1.0,1.0,0.963","0.772,0.861,1.0","SE","15","Efcab6",2.08776680680399,2.35516007615481,1.31119233957553,1.99656244975031,2.29754755992509,2.24292340792759,1.8988355687682,2.19821531127757,NA,"mus","muscle","GSE125483"
"79","ENSMUSG00000022519","-","Srl","chr16",4493880,4493877,NA,NA,0.000273932976727,0.0169047083638,"1.0,1.0,0.719","1.0,1.0,1.0","A3SS","16","Srl",336.241621822535,320.052762596244,248.251199783286,334.637064487512,317.717737610704,355.595269686197,300.736853072175,336.761698923318,NA,"mus","muscle","GSE125483"
"80","ENSMUSG00000022677","-","Fopnl","chr16",14313815,14314013,NA,NA,9.59520910504e-08,5.39570592007e-05,"0.542,0.551,0.541","0.416,0.368,0.359","SE","16","Fopnl",6.19527884016535,7.83240840974854,7.01864858646228,6.6302940275577,6.6147456131588,6.69722918877024,6.60955767992881,7.05331054202549,NA,"mus","muscle","GSE125483"
"81","ENSMUSG00000022677","-","Fopnl","chr16",14311046,14311131,NA,NA,0.000632330800059,0.0446335589832,"0.98,0.986,1.0","0.976,0.962,0.941","SE","16","Fopnl",6.19527884016535,7.83240840974854,7.01864858646228,6.6302940275577,6.6147456131588,6.69722918877024,6.60955767992881,7.05331054202549,NA,"mus","muscle","GSE125483"
"82","ENSMUSG00000022677","-","Fopnl","chr16",14311046,14311131,NA,NA,1.89507509685e-09,1.52237699447e-06,"0.589,0.654,0.595","0.435,0.434,0.38","SE","16","Fopnl",6.19527884016535,7.83240840974854,7.01864858646228,6.6302940275577,6.6147456131588,6.69722918877024,6.60955767992881,7.05331054202549,NA,"mus","muscle","GSE125483"
"83","ENSMUSG00000022760","-","Thap7","chr16",17528934,17529075,NA,NA,0.000112657387262,0.0131071042973,"0.947,1.0,0.886","0.728,0.714,0.856","SE","16","Thap7",1.85517821997875,1.62938037035069,1.56898613496281,1.94868881880978,2.15362489319872,2.04447820935175,1.85926308271343,1.87418246617074,NA,"mus","muscle","GSE125483"
"84","ENSMUSG00000022853","-","Ehhadh","chr16",21777798,21777902,NA,NA,0.000381596625157,0.0320275376438,"0.764,1.0,1.0","0.486,0.802,0.67","SE","16","Ehhadh",2.431995,1.709013,5.109956,2.561636,2.813788,2.281836,3.451913,2.18416166666667,NA,"mus","muscle","GSE125483"
"85","ENSMUSG00000022911","-","Arl13b","chr16",62827163,62827413,NA,NA,0.000211457843486,0.0200409765147,"1.0,1.0,1.0","1.0,0.59,0.549","SE","16","Arl13b",0.835071680361706,0.637361313740908,1.14559700707686,0.927138161784942,0.760986513465697,0.687874695498329,0.913885066968088,0.750791390341393,NA,"mus","muscle","GSE125483"
"86","ENSMUSG00000023007","+","Prpf40b","chr15",99301786,99301984,NA,NA,9.9003815935e-05,0.0119072550299,"1.0,1.0,0.543","0.381,0.381,0.248","SE","15","Prpf40b",2.79087316680129,2.93527980169628,2.9489490993538,3.37729995718901,3.3652077207189,3.16819904563813,3.03500999562466,3.16025960150781,NA,"mus","muscle","GSE125483"
"87","ENSMUSG00000023010","+","Tmbim6","chr15",99393694,99393730,99399656,99399871,0.000317684611365,0.020257688718,"0.151,0.0,0.781","0.0,0.0,0.0","MXE","15","Tmbim6",40.065623923329,38.7987999442988,40.0477268735256,41.5047271732197,41.1177948789865,43.2510037175623,40.410381891947,41.1848436116936,NA,"mus","muscle","GSE125483"
"88","ENSMUSG00000023092","+","Fhl1","chrX",56791238,56791438,NA,NA,1.32813846233e-05,0.00269948142886,"0.06,0.059,0.057","0.119,0.092,0.091","SE","X","Fhl1",76.0758557409801,37.2053153209478,67.4428903120625,11.4923613451804,21.8228263976844,13.531914176629,55.1138574835757,20.7431969475857,NA,"mus","muscle","GSE125483"
"89","ENSMUSG00000023723","+","Mrps23","chr11",88205188,88205359,NA,NA,2.15985175189e-06,0.000607278317573,"1.0,1.0,1.0","0.144,0.603,1.0","SE","11","Mrps23",19.3305031615385,12.138043050641,19.6035587423077,12.1634972717949,12.5596987339744,11.9432201,17.1645868792735,12.0815868074786,NA,"mus","muscle","GSE125483"
"90","ENSMUSG00000023764","-","Sfi1","chr11",3134625,3135542,NA,NA,1.78198517415e-05,0.00319809466893,"0.764,1.0,1.0","0.379,0.628,0.807","SE","11","Sfi1",0.807695781717158,0.804487198042069,0.779316849583278,0.943447085064162,0.834153155046964,0.991083222119328,0.8070552621158,0.913005835075186,NA,"mus","muscle","GSE125483"
"91","ENSMUSG00000023764","-","Sfi1","chr11",3135282,3135542,NA,NA,1.69522996332e-05,0.00310853581317,"0.794,1.0,1.0","0.392,0.617,0.848","SE","11","Sfi1",0.807695781717158,0.804487198042069,0.779316849583278,0.943447085064162,0.834153155046964,0.991083222119328,0.8070552621158,0.913005835075186,NA,"mus","muscle","GSE125483"
"92","ENSMUSG00000023764","-","Sfi1","chr11",3135542,3133207,NA,NA,1.74394887361e-05,0.00269052556779,"0.686,1.0,1.0","0.297,0.53,0.756","A3SS","11","Sfi1",0.807695781717158,0.804487198042069,0.779316849583278,0.943447085064162,0.834153155046964,0.991083222119328,0.8070552621158,0.913005835075186,NA,"mus","muscle","GSE125483"
"93","ENSMUSG00000023886","+","Smoc2","chr17",14347173,14347206,NA,NA,0.000202907369391,0.01408684412,"0.013,0.015,0.009","0.023,0.048,0.035","A3SS","17","Smoc2",18.4387170342397,11.490706408862,23.6057511150914,16.4836044500072,21.8400596381816,14.271363269026,21.2948425958376,14.0818913759651,NA,"mus","muscle","GSE125483"
"94","ENSMUSG00000023927","-","Satb1","chr17",51742046,51742142,NA,NA,0.000163740663789,0.0173729874096,"0.317,0.21,0.389","0.46,1.0,0.761","SE","17","Satb1",4.7343484884112,5.35605325264098,3.72710030766805,4.92551584059494,5.24507011304988,5.1714689313607,4.56883963637638,5.15101267486554,NA,"mus","muscle","GSE125483"
"95","ENSMUSG00000024050","-","Wiz","chr17",32378839,32379118,NA,NA,0.00047250606726,0.0369035988642,"1.0,1.0,1.0","0.233,0.504,1.0","SE","17","Wiz",1.4793564231768,1.4298205449037,1.16828354717594,1.9517753396451,1.92494860711967,1.97543451179398,1.5241961924908,1.78567679878093,NA,"mus","muscle","GSE125483"
"96","ENSMUSG00000024260","+","Sap130","chr18",31682006,31682009,NA,NA,0.000730620609017,0.0332612037908,"0.0,0.0,0.242","0.49,0.451,0.193","A3SS","18","Sap130",1.07313016094232,0.764918100836636,1.12750351056803,1.15814422093791,1.07290872600176,0.949208126376046,1.0911807991707,0.957423482716864,NA,"mus","muscle","GSE125483"
"97","ENSMUSG00000024299","+","Adamts10","chr17",33538173,33538263,NA,NA,0.000741604678661,0.0397994510881,"0.937,1.0,0.851","0.638,0.815,0.66","RI","17","Adamts10",1.45387775951054,1.13827591676763,1.67951127901623,1.38234960007269,1.55799796207899,1.3330505270172,1.56379566686859,1.28455868128584,NA,"mus","muscle","GSE125483"
"98","ENSMUSG00000024457","+","Trim26","chr17",36837464,36837496,NA,NA,3.62499410489e-08,1.67776810488e-05,"1.0,1.0,1.0","0.707,0.524,0.58","A3SS","17","Trim26",2.58296313162493,2.33353218928363,2.54547970064065,2.99783825378567,2.81700982877111,2.91606642734421,2.64848422034556,2.74914562347117,NA,"mus","muscle","GSE125483"
"99","ENSMUSG00000024516","+","Sec11c","chr18",65812741,65814837,NA,NA,0.000156436700934,0.0162416593969,"0.837,1.0,1.0","0.629,0.871,0.683","RI","18","Sec11c",2.01336329979436,1.9008214916275,2.59706831227967,2.00661826424794,1.84588520666863,2.09745552085781,2.15210560624755,2.00163175891108,NA,"mus","muscle","GSE125483"
"100","ENSMUSG00000024542","+","Cep192","chr18",67878075,67878538,NA,NA,0.000627534786682,0.0349178890252,"0.285,0.081,0.05","0.0,0.0,0.05","RI","18","Cep192",0.200654117830823,0.214153616949696,0.39406271267222,0.252288638096764,0.254338339394425,0.200894962512015,0.283018389965823,0.222445739186158,NA,"mus","muscle","GSE125483"
"101","ENSMUSG00000024589","+","Nedd4l","chr18",65172915,65173035,NA,NA,0.000486114412378,0.0376181198937,"1.0,0.598,0.722","0.331,0.547,0.426","SE","18","Nedd4l",0.828177214175258,0.928961196030928,0.89270174628866,1.24779147536082,1.04966809335052,1.27053006974227,0.923515684604813,1.14909424704467,NA,"mus","muscle","GSE125483"
"102","ENSMUSG00000024726","+","Carnmt1","chr19",18703360,18703464,NA,NA,1.51283238982e-05,0.00285401375711,"1.0,0.813,1.0","1.0,1.0,1.0","SE","19","Carnmt1",39.8690038864156,46.2863317480757,43.2281584064905,51.5014492215519,31.6500092198877,40.2523806835864,38.2490571709313,46.013387217738,NA,"mus","muscle","GSE125483"
"103","ENSMUSG00000024726","+","Carnmt1","chr19",18693648,18693762,NA,NA,9.73439739127e-06,0.00206942725504,"0.963,1.0,0.812","0.694,0.716,0.839","SE","19","Carnmt1",39.8690038864156,46.2863317480757,43.2281584064905,51.5014492215519,31.6500092198877,40.2523806835864,38.2490571709313,46.013387217738,NA,"mus","muscle","GSE125483"
"104","ENSMUSG00000024726","+","Carnmt1","chr19",18703360,18703464,NA,NA,1.86535681068e-06,0.000533365582986,"0.992,1.0,0.949","0.921,0.922,0.956","SE","19","Carnmt1",39.8690038864156,46.2863317480757,43.2281584064905,51.5014492215519,31.6500092198877,40.2523806835864,38.2490571709313,46.013387217738,NA,"mus","muscle","GSE125483"
"105","ENSMUSG00000024780","+","Cdc37l1","chr19",29012787,29012910,NA,NA,2.30091338205e-08,1.55265635021e-05,"0.918,0.675,0.792","0.377,0.397,0.401","SE","19","Cdc37l1",7.5328747201572,6.94287834804323,6.12428015007369,6.49726274078926,7.00973515605043,6.08400839544785,6.88896334209377,6.50804982809345,NA,"mus","muscle","GSE125483"
"106","ENSMUSG00000024963","-","Dnajc4","chr19",6992158,6992321,NA,NA,4.95781745149e-05,0.00702138592491,"0.824,1.0,0.814","0.943,1.0,1.0","SE","19","Dnajc4",7.95362339274193,8.96929477419355,9.59411226451613,9.29585467903226,9.39032720241936,9.82502114596774,8.97935428655914,9.36339019973118,NA,"mus","muscle","GSE125483"
"107","ENSMUSG00000024963","-","Dnajc4","chr19",6992158,6992272,NA,NA,0.000363268712653,0.0307956943842,"0.901,1.0,0.885","0.973,1.0,1.0","SE","19","Dnajc4",7.95362339274193,8.96929477419355,9.59411226451613,9.29585467903226,9.39032720241936,9.82502114596774,8.97935428655914,9.36339019973118,NA,"mus","muscle","GSE125483"
"108","ENSMUSG00000025006","-","Sorbs1","chr19",40321792,40321960,NA,NA,1.14856580835e-06,0.000395434799732,"0.956,0.769,0.839","1.0,0.98,0.962","SE","19","Sorbs1",0.826370083358076,0.983858644744656,2.57245596748812,1.05287869945071,0.775670392592043,0.991897611713183,1.39149881447941,1.00954498530285,NA,"mus","muscle","GSE125483"
"109","ENSMUSG00000025246","+","Tbl1x","chrX",77584793,77584859,NA,NA,0.000528683726591,0.0400690983018,"0.08,0.0,0.094","0.206,0.393,0.094","SE","X","Tbl1x",2.85688130346001,2.17277098128191,4.22248367186614,3.72825215697674,3.76720679282473,2.88005013216109,3.61552392271696,2.92702442347325,NA,"mus","muscle","GSE125483"
"110","ENSMUSG00000025558","-","Dock9","chr14",121559924,121559960,NA,NA,3.95739196968e-09,3.03460011493e-06,"0.0,0.0,0.069","0.317,0.249,0.399","SE","14","Dock9",0.944465650992685,1.3227594968652,1.89160232437677,1.45291746969697,1.08770832221227,1.97257760307509,1.30792543252724,1.58275152321242,NA,"mus","muscle","GSE125483"
"111","ENSMUSG00000025728","-","Pigq","chr17",25932231,25931827,NA,NA,0.000480044691214,0.0242378928637,"0.85,1.0,1.0","0.654,0.86,0.74","A3SS","17","Pigq",2.65048601454065,2.66024836186385,3.49277555320555,3.08169371315268,3.22019731923331,2.82276014590218,3.1211529623265,2.85490074030624,NA,"mus","muscle","GSE125483"
"112","ENSMUSG00000025781","-","Atp5c1","chr2",10056769,10056806,NA,NA,1.71734412355e-05,0.00311522530799,"0.005,0.056,0.007","0.002,0.005,0.013","SE","2","Atp5c1",247.126550035115,197.512144676625,211.789017757862,195.907696024633,170.796162925577,166.999967819182,209.903910239518,186.806602840147,NA,"mus","muscle","GSE125483"
"113","ENSMUSG00000025786","-","Zdhhc3","chr9",123098922,123098974,NA,NA,2.9799516067e-06,0.000739290935368,"0.614,0.464,0.614","1.0,0.882,1.0","SE","9","Zdhhc3",6.19422899276422,5.6372025953077,6.28178298560152,5.11538165414413,5.08628510327438,6.23261224747844,5.85409902721337,5.66173216564342,NA,"mus","muscle","GSE125483"
"114","ENSMUSG00000025894","-","Aasdhppt","chr9",4303093,4303215,NA,NA,0.000456902281501,0.036023545393,"0.886,0.978,0.954","1.0,0.978,0.981","SE","9","Aasdhppt",7.08709717456972,7.5156588914647,8.58152612082894,6.35810624868282,2.75677014401124,5.42957147277836,6.14179781313663,6.43444553764196,NA,"mus","muscle","GSE125483"
"115","ENSMUSG00000026074","+","Map4k4","chr1",40006670,40006673,NA,NA,0.000112258309408,0.00934516096128,"1.0,0.906,1.0","0.771,0.832,1.0","A3SS","1","Map4k4",1.72181686689634,1.66465787368201,2.87659969474893,2.11719922183944,1.93228262689216,2.3409802772732,2.17689972951248,2.04094579093155,NA,"mus","muscle","GSE125483"
"116","ENSMUSG00000026074","+","Map4k4","chr1",40008330,40008339,NA,NA,0.000412623575561,0.0334661524986,"0.0,0.0,0.0","0.0,0.296,0.0","SE","1","Map4k4",1.72181686689634,1.66465787368201,2.87659969474893,2.11719922183944,1.93228262689216,2.3409802772732,2.17689972951248,2.04094579093155,NA,"mus","muscle","GSE125483"
"117","ENSMUSG00000026708","+","Cenpl","chr1",161078228,161078328,NA,NA,2.27666835384e-08,1.26446160372e-05,"0.0,1.0,0.0","1.0,1.0,1.0","A3SS","1","Cenpl",0.125094364003512,0.0961712707638279,0.12329424951712,0.120672781562774,0.119271103072871,0.123554067778753,0.122553238864501,0.113466040035118,NA,"mus","muscle","GSE125483"
"118","ENSMUSG00000026723","-","Trdmt1","chr2",13524950,13524997,NA,NA,0.000193113680644,0.019058767999,"0.311,0.311,0.107","0.0,0.063,0.0","SE","2","Trdmt1",0.902591173924381,0.773880991916558,1.28903255749674,1.25067459739244,1.0527287767927,0.85768617053455,1.08145083607127,0.960747253281183,NA,"mus","muscle","GSE125483"
"119","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52153055,52153148,1.87627691162e-14,5.98219621988e-12,"0.026,0.041,0.016","0.013,0.008,0.01","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"120","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52153055,52153148,1.61944348487e-07,1.9362471166e-05,"0.308,0.356,0.252","0.205,0.162,0.155","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"121","ENSMUSG00000026950","-","Neb","chr2",52153682,52153775,NA,NA,0.000196575319018,0.019058767999,"0.816,0.785,1.0","0.909,1.0,1.0","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"122","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52156354,52156447,7.17016051199e-07,6.85825852972e-05,"0.072,0.1,0.072","0.039,0.024,0.017","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"123","ENSMUSG00000026950","-","Neb","chr2",52161370,52161475,NA,NA,0.000322346107878,0.0278870709739,"1.0,0.987,0.991","0.988,0.985,0.96","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"124","ENSMUSG00000026950","-","Neb","chr2",52156354,52156447,NA,NA,8.31751054855e-05,0.0104713733548,"0.929,0.934,0.684","1.0,1.0,1.0","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"125","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52153055,52153148,6.16967349543e-07,6.55699188709e-05,"0.336,0.354,0.254","0.228,0.168,0.167","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"126","ENSMUSG00000026950","-","Neb","chr2",52185270,52185375,52186011,52186116,0,0,"0.062,0.375,0.089","0.002,0.009,0.006","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"127","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52157290,52157383,1.00675023873e-12,2.40739150836e-10,"0.305,0.254,0.093","0.113,0.007,0.021","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"128","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52157831,52157924,6.04837291363e-11,1.15705373838e-08,"0.08,0.103,0.066","0.071,0.034,0.041","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"129","ENSMUSG00000026950","-","Neb","chr2",52157290,52157383,NA,NA,4.53702305259e-06,0.00106304970691,"0.208,0.202,0.04","0.108,0.006,0.052","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"130","ENSMUSG00000026950","-","Neb","chr2",52157290,52157383,NA,NA,0.000597913856111,0.0432814369767,"0.647,0.606,0.212","0.254,0.064,0.15","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"131","ENSMUSG00000026950","-","Neb","chr2",52150536,52150629,52157831,52157924,6.95068830936e-07,6.85825852972e-05,"0.234,0.24,0.237","0.214,0.136,0.142","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"132","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,NA,NA,5.58307822619e-05,0.00772020735048,"0.898,0.903,0.973","0.89,0.785,0.835","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"133","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52156354,52156447,9.01545504917e-12,1.91628505656e-09,"0.148,0.203,0.116","0.077,0.029,0.049","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"134","ENSMUSG00000026950","-","Neb","chr2",52157831,52157924,NA,NA,1.13464793117e-13,1.74013732717e-10,"0.109,0.138,0.091","0.093,0.048,0.047","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"135","ENSMUSG00000026950","-","Neb","chr2",52153055,52153148,NA,NA,3.0975222387e-14,5.22552001669e-11,"0.04,0.036,0.017","0.02,0.008,0.01","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"136","ENSMUSG00000026950","-","Neb","chr2",52153055,52153148,52157290,52157383,5.48473130758e-05,0.00374724678264,"0.47,0.381,0.168","0.232,0.03,0.076","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"137","ENSMUSG00000026950","-","Neb","chr2",52157290,52157383,NA,NA,0.000119514608298,0.0137157240952,"0.931,0.911,0.788","1.0,1.0,1.0","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"138","ENSMUSG00000026950","-","Neb","chr2",52153682,52153775,52157290,52157383,0.00100908912582,0.0482596874423,"0.67,0.618,0.538","0.536,0.12,0.281","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"139","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52157290,52157383,8.60457916918e-07,7.83836188126e-05,"0.025,0.024,0.005","0.006,0.0,0.001","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"140","ENSMUSG00000026950","-","Neb","chr2",52153055,52153148,NA,NA,1.11022302463e-16,2.34118280319e-13,"0.039,0.054,0.021","0.024,0.01,0.016","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"141","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,NA,NA,3.88087880498e-07,0.000158112543883,"0.081,0.118,0.064","0.07,0.042,0.059","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"142","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,52153682,52153775,0.000380599585252,0.0227527189558,"0.112,0.113,0.076","0.071,0.045,0.049","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"143","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52157290,52157383,0,0,"0.059,0.051,0.012","0.016,0.001,0.004","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"144","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52157831,52157924,1.10413511667e-09,1.92019134381e-07,"0.121,0.148,0.096","0.107,0.054,0.065","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"145","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,NA,NA,2.71721730671e-08,1.76305599862e-05,"0.376,0.484,0.363","0.297,0.151,0.23","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"146","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52157831,52157924,1.43111156259e-09,2.28143034936e-07,"0.124,0.155,0.096","0.108,0.057,0.067","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"147","ENSMUSG00000026950","-","Neb","chr2",52186011,52186116,NA,NA,0,0,"0.034,0.256,0.047","0.001,0.005,0.003","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"148","ENSMUSG00000026950","-","Neb","chr2",52153055,52153148,52157290,52157383,2.12483800862e-05,0.0016936729627,"0.276,0.24,0.097","0.17,0.019,0.041","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"149","ENSMUSG00000026950","-","Neb","chr2",52153055,52153148,52156354,52156447,0.000796941519268,0.0408503361518,"0.138,0.168,0.143","0.101,0.06,0.09","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"150","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52153682,52153775,3.51995343983e-09,4.52077541736e-07,"0.033,0.047,0.015","0.016,0.007,0.013","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"151","ENSMUSG00000026950","-","Neb","chr2",52157831,52157924,NA,NA,2.52740383078e-06,0.00066620785352,"0.482,0.54,0.45","0.416,0.221,0.263","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"152","ENSMUSG00000026950","-","Neb","chr2",52151363,52151456,52153682,52153775,0.000811454664803,0.0408503361518,"0.02,0.022,0.01","0.01,0.007,0.009","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"153","ENSMUSG00000026950","-","Neb","chr2",52157831,52157924,NA,NA,6.19650919464e-09,4.54500478755e-06,"0.207,0.179,0.121","0.169,0.055,0.076","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"154","ENSMUSG00000026950","-","Neb","chr2",52185270,52185375,NA,NA,0,0,"0.891,0.504,0.84","0.996,0.984,0.988","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"155","ENSMUSG00000026950","-","Neb","chr2",52150536,52150629,52157290,52157383,0,0,"0.062,0.047,0.014","0.016,0.001,0.003","MXE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"156","ENSMUSG00000026950","-","Neb","chr2",52150966,52151059,NA,NA,3.51384923907e-05,0.00530028014852,"0.464,0.51,0.439","0.406,0.32,0.384","SE","2","Neb",146.500528769372,152.902662800562,149.046655681575,194.539000523374,168.405478735895,177.405458248397,154.650887728947,174.949040524111,NA,"mus","muscle","GSE125483"
"157","ENSMUSG00000027082","-","Tfpi","chr2",84443312,84442925,NA,NA,0.000415168519382,0.022171595737,"1.0,1.0,0.685","0.237,0.468,1.0","A3SS","2","Tfpi",0.724373006772835,0.471241891268534,1.04177261156874,0.561639963390079,0.632907599487461,0.769291218012081,0.799684405943012,0.600724357556898,NA,"mus","muscle","GSE125483"
