"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474314","FPKM.SRR8474323","FPKM.SRR8474331","FPKM.SRR8474341","FPKM.SRR8474350","FPKM.SRR8474360","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"78","ENSMUSG00000020719","-","Ddx5","chr11",106782684,106783958,NA,NA,5.09758901757e-12,8.14594725008e-09,"1.0,1.0,1.0","0.927,1.0,1.0","RI","11","Ddx5",286.113430951515,289.444760626147,299.800819334026,309.182823182857,277.940954768485,259.758393880693,287.951735018009,286.128659229899,NA,"mus","lung","GSE125483"
"79","ENSMUSG00000020790","+","Ankfy1","chr11",72722627,72722763,NA,NA,0.000115497975463,0.0190042562643,"1.0,0.771,0.785","1.0,0.962,1.0","SE","11","Ankfy1",2.24449571373103,1.93904132986234,2.85183190681257,2.80329685686551,2.37201541246029,0.739483795623014,2.48944767766796,1.82727399411695,NA,"mus","lung","GSE125483"
"80","ENSMUSG00000020792","-","Exoc7","chr11",116296729,116296880,NA,NA,4.0959352382e-06,0.00246199144022,"1.0,1.0,1.0","0.373,1.0,0.561","SE","11","Exoc7",8.44573636020151,8.89124484749256,9.38246659697733,9.17821144263797,8.96226443233341,8.96709925761392,8.93015579650408,9.01218518258148,NA,"mus","lung","GSE125483"
"81","ENSMUSG00000020794","+","Ube2g1","chr11",72645536,72645652,NA,NA,0.000254303731514,0.0305714604256,"0.046,0.076,0.047","0.022,0.016,0.033","SE","11","Ube2g1",9.96720529810002,10.9042377730946,10.4468928704957,12.6398853673291,10.0126488030138,11.8612819272767,10.1422489905365,11.8018016892335,NA,"mus","lung","GSE125483"
"82","ENSMUSG00000021007","+","Spata7","chr12",98634223,98634319,NA,NA,0.000188632878003,0.0254853401643,"1.0,1.0,0.748","1.0,0.46,0.755","SE","12","Spata7",0.525993386895321,0.525516756145916,0.644500507038065,0.577726308584457,0.638996691712926,0.702238496431404,0.603163528548771,0.601827187053926,NA,"mus","lung","GSE125483"
"83","ENSMUSG00000021012","+","Zc3h14","chr12",98779107,98779267,NA,NA,7.34987557888e-05,0.014431725695,"1.0,0.893,0.951","0.864,0.799,0.803","SE","12","Zc3h14",7.87908548612343,7.05972745013306,7.68236021353441,7.54421344683817,7.60485642402737,7.08351883778989,7.72210070789507,7.22915324492037,NA,"mus","lung","GSE125483"
"84","ENSMUSG00000021012","+","Zc3h14","chr12",98774244,98774319,NA,NA,0.000270144768624,0.0320829591544,"1.0,0.963,0.985","0.956,0.928,0.943","SE","12","Zc3h14",7.87908548612343,7.05972745013306,7.68236021353441,7.54421344683817,7.60485642402737,7.08351883778989,7.72210070789507,7.22915324492037,NA,"mus","lung","GSE125483"
"85","ENSMUSG00000021115","+","Vrk1","chr12",106070615,106071569,NA,NA,0.000103767576725,0.00896327500576,"0.749,1.0,1.0","1.0,0.606,0.501","RI","12","Vrk1",3.61835737817259,3.72725667961734,5.02825680320187,4.71881220089809,4.37373863568918,4.45687350546661,4.34011760568788,4.30098079532735,NA,"mus","lung","GSE125483"
"86","ENSMUSG00000021254","+","Gpatch2l","chr12",86268975,86269061,NA,NA,0.000409747974186,0.0420498504659,"1.0,1.0,1.0","0.737,0.794,1.0","SE","12","Gpatch2l",3.81945343578644,3.5736709493747,4.12271960690236,4.18448253126503,3.86813558044733,3.0663302034632,3.93676954104538,3.60816122803431,NA,"mus","lung","GSE125483"
"87","ENSMUSG00000021271","+","Zfp839","chr12",110866239,110866368,NA,NA,2.83815478008e-07,0.000446513826035,"0.668,0.721,0.842","1.0,0.906,1.0","SE","12","Zfp839",4.44083663030141,4.78507854867965,4.62041428327554,4.71798555988264,4.02739876100293,4.29990567671379,4.36288322485996,4.60098992842536,NA,"mus","lung","GSE125483"
"88","ENSMUSG00000021276","-","Cinp","chr12",110879039,110879684,NA,NA,0.000146799479263,0.0109109566448,"1.0,1.0,1.0","0.899,0.852,0.791","RI","12","Cinp",4.16764934185386,2.61644867157242,4.66548695120062,4.11974507875032,4.85801674128583,5.2287435577072,4.56371767811344,3.98831243600998,NA,"mus","lung","GSE125483"
"89","ENSMUSG00000021276","-","Cinp","chr12",110877222,110877372,110878987,110879039,9.41706219559e-07,0.000908528520306,"0.107,0.0,0.0","0.6,0.264,0.418","MXE","12","Cinp",4.16764934185386,2.61644867157242,4.66548695120062,4.11974507875032,4.85801674128583,5.2287435577072,4.56371767811344,3.98831243600998,NA,"mus","lung","GSE125483"
"90","ENSMUSG00000021288","+","Klc1","chr12",111789459,111789486,NA,NA,0.000428998619809,0.0191823668572,"1.0,0.951,1.0","0.931,0.958,0.911","A5SS","12","Klc1",30.4362655552826,32.7821266717445,31.7525379402948,34.2207469395577,30.3539101724816,29.1918157046683,30.8475712226863,32.0648964386568,NA,"mus","lung","GSE125483"
"91","ENSMUSG00000021420","+","Fars2","chr13",36722065,36722971,NA,NA,4.51307657912e-10,3.78129761835e-07,"1.0,1.0,1.0","0.567,0.615,0.309","RI","13","Fars2",2.83564197233339,3.17514618983818,2.55581593962067,2.42962553471376,3.04563535879589,2.78443458343484,2.81236442358332,2.79640210266226,NA,"mus","lung","GSE125483"
"92","ENSMUSG00000021493","-","Pdlim7","chr13",55508779,55508810,NA,NA,8.71996603236e-06,0.00361731210635,"0.908,0.878,0.867","1.0,1.0,1.0","SE","13","Pdlim7",6.64111123427511,6.47218668591462,4.77044363683234,7.17788248979171,6.59586964714374,4.78641682903691,6.00247483941706,6.14549533491441,NA,"mus","lung","GSE125483"
"93","ENSMUSG00000021493","-","Pdlim7","chr13",55508207,55508326,NA,NA,5.53435412831e-06,0.00271672220235,"0.979,1.0,0.963","0.947,0.863,0.712","SE","13","Pdlim7",6.64111123427511,6.47218668591462,4.77044363683234,7.17788248979171,6.59586964714374,4.78641682903691,6.00247483941706,6.14549533491441,NA,"mus","lung","GSE125483"
"94","ENSMUSG00000021495","-","Fam193b","chr13",55552961,55553349,NA,NA,0.000174073031173,0.024298450176,"0.95,0.957,0.986","1.0,1.0,1.0","SE","13","Fam193b",12.712407879636,12.0627366370884,12.111209317591,13.8058874897747,13.1536404104853,9.34190210086655,12.6590858692374,11.7368420759099,NA,"mus","lung","GSE125483"
"95","ENSMUSG00000021572","-","Cep72","chr13",74049034,74050059,NA,NA,1.60597395753e-05,0.00285149598237,"0.609,0.543,0.609","1.0,1.0,1.0","RI","13","Cep72",0.32087391954023,0.47678010956224,0.521710195891416,0.587371257153338,0.503087627048178,0.431769377965273,0.448557247493275,0.49864024822695,NA,"mus","lung","GSE125483"
"96","ENSMUSG00000021614","-","Vcan","chr13",89688284,89693501,NA,NA,1.47943116208e-05,0.00512631600197,"0.635,0.632,0.644","1.0,1.0,1.0","SE","13","Vcan",0.609929466740423,0.739210832526621,0.556163267113815,0.365603109735859,0.770819845802794,0.417656513691052,0.645637526552344,0.507490151984511,NA,"mus","lung","GSE125483"
"97","ENSMUSG00000021819","+","Zswim8","chr14",20722827,20722895,NA,NA,0.00012238385571,0.0124434612211,"1.0,1.0,0.949","0.98,0.947,0.904","A3SS","14","Zswim8",13.8392015114086,12.8084558124563,13.9654022855646,13.1892321419092,12.7676915759022,10.5992993391152,13.5240984576251,12.1989957644936,NA,"mus","lung","GSE125483"
"98","ENSMUSG00000021819","+","Zswim8","chr14",20722579,20722895,NA,NA,0.000537560903918,0.0257352648576,"1.0,1.0,0.832","0.935,0.861,0.761","RI","14","Zswim8",13.8392015114086,12.8084558124563,13.9654022855646,13.1892321419092,12.7676915759022,10.5992993391152,13.5240984576251,12.1989957644936,NA,"mus","lung","GSE125483"
"99","ENSMUSG00000021819","+","Zswim8","chr14",20716062,20716083,NA,NA,1.86299734273e-06,0.00051022839724,"0.917,0.918,0.945","0.991,1.0,1.0","A5SS","14","Zswim8",13.8392015114086,12.8084558124563,13.9654022855646,13.1892321419092,12.7676915759022,10.5992993391152,13.5240984576251,12.1989957644936,NA,"mus","lung","GSE125483"
"100","ENSMUSG00000021910","-","Nisch","chr14",31187244,31187141,NA,NA,0.000658947910574,0.0442671792782,"1.0,0.967,0.951","1.0,0.978,1.0","A3SS","14","Nisch",27.9862417426883,27.4879294818912,26.7291616541143,26.444616221473,27.4128456964692,22.9082410963782,27.3760830310906,25.6135955999141,NA,"mus","lung","GSE125483"
"101","ENSMUSG00000021916","+","Glt8d1","chr14",31010165,31010331,NA,NA,8.05378944156e-05,0.00778958088826,"1.0,0.806,1.0","1.0,1.0,1.0","RI","14","Glt8d1",14.7806530435305,15.5172760522366,14.3513784052837,14.1847657466226,14.5830741404983,14.8790954587211,14.5717018631042,14.8603790858601,NA,"mus","lung","GSE125483"
"102","ENSMUSG00000021959","-","Lats2","chr14",57722699,57722846,NA,NA,3.40438824373e-05,0.00919903182959,"0.585,0.594,0.246","0.62,1.0,1.0","SE","14","Lats2",15.3919011971023,14.1497771042892,15.9320433650839,16.2235778239851,15.3700469080476,14.5876818135131,15.5646638234113,14.9870122472625,NA,"mus","lung","GSE125483"
"103","ENSMUSG00000022092","-","Ppp3cc","chr14",70220016,70220046,NA,NA,0.000331132386371,0.0363865666248,"1.0,0.945,1.0","0.889,1.0,0.842","SE","14","Ppp3cc",4.62936383048576,4.71034765159129,6.28860780904523,5.63706194237856,5.99125051524288,4.80280800536013,5.63640738492462,5.05007253310999,NA,"mus","lung","GSE125483"
"104","ENSMUSG00000022106","+","Rcbtb2","chr14",73164683,73164850,NA,NA,9.45938994366e-05,0.0170924792645,"1.0,0.989,0.983","0.943,0.941,0.933","SE","14","Rcbtb2",2.83806539224365,3.43362464474655,3.18336206302034,4.17474829107388,4.10659795226051,3.77774770397302,3.37600846917483,3.79537354659782,NA,"mus","lung","GSE125483"
"105","ENSMUSG00000022142","+","Nup155","chr15",8143775,8143919,NA,NA,2.85695476793e-05,0.00849958472524,"0.029,0.117,0.092","0.0,0.0,0.013","SE","15","Nup155",2.32328222968789,2.23060117780939,2.70349420994059,2.88617051535436,2.20094213488411,2.12313136540875,2.40923952483753,2.41330101952417,NA,"mus","lung","GSE125483"
"106","ENSMUSG00000022185","-","Acin1","chr14",54648087,54648130,NA,NA,0.000135211992025,0.021526480006,"1.0,1.0,1.0","0.826,1.0,1.0","SE","14","Acin1",12.3202570912891,11.9492769483234,12.3642803641113,13.8660120566163,12.5232317090339,11.2863408135271,12.4025897214781,12.3672099394889,NA,"mus","lung","GSE125483"
"107","ENSMUSG00000022211","+","Carmil3","chr14",55501593,55501829,NA,NA,0.000315152559924,0.0190042939909,"0.27,0.188,0.188","0.464,1.0,1.0","RI","14","Carmil3",0.385256649682515,0.408820618088896,0.329914388880285,0.206118139848227,0.315444389035156,0.389883470961747,0.343538475865985,0.33494074296629,NA,"mus","lung","GSE125483"
"108","ENSMUSG00000022295","+","Atp6v1c1","chr15",38677518,38677613,NA,NA,2.73850571787e-05,0.00831290298174,"1.0,0.3,1.0","1.0,0.0,0.0","SE","15","Atp6v1c1",4.60148809373326,4.62236564417068,4.76964075379396,4.77864664363506,4.45323230298161,4.90960278432423,4.60812038350294,4.77020502404332,NA,"mus","lung","GSE125483"
"109","ENSMUSG00000022412","+","Mief1","chr15",80234681,80234780,NA,NA,4.51756210426e-05,0.0108175411916,"0.143,0.23,0.295","0.122,0.037,0.0","SE","15","Mief1",3.34062063483839,3.19035610152973,2.89948397742413,2.88281415272638,2.70949826770294,2.99246998581298,2.98320095998849,3.02188008002303,NA,"mus","lung","GSE125483"
"110","ENSMUSG00000022550","+","Adck5","chr15",76595266,76595336,NA,NA,0.000944698613108,0.0341753892897,"0.232,0.214,0.152","0.056,0.069,0.141","RI","15","Adck5",2.94752958326452,2.69565974263694,2.77734561546931,2.34215186567575,3.06264301899257,2.65939417974126,2.92917273924213,2.56573526268465,NA,"mus","lung","GSE125483"
"111","ENSMUSG00000022553","+","Maf1","chr15",76351995,76352041,NA,NA,3.10446018559e-07,0.000457178329231,"0.614,0.596,0.477","0.862,1.0,1.0","SE","15","Maf1",17.2018766028192,18.1682920646766,16.1378773412106,16.4596439738806,18.5259974879768,17.3096237566335,17.2885838106689,17.3125199317302,NA,"mus","lung","GSE125483"
"112","ENSMUSG00000022587","+","Ly6e","chr15",74957414,74957463,NA,NA,0.000418055398881,0.0425225969623,"0.083,0.0,0.046","0.119,0.435,0.09","SE","15","Ly6e",148.930587813689,154.539173050211,185.795599577167,58.493938169926,177.999274835095,183.411379160412,170.90848740865,132.148163460183,NA,"mus","lung","GSE125483"
"113","ENSMUSG00000022607","-","Ptk2","chr15",73365040,73365195,NA,NA,9.94836457435e-07,0.000999889686293,"0.697,0.633,0.731","0.907,1.0,1.0","SE","15","Ptk2",9.01646387731933,8.90843545827332,9.6464673490638,11.1946390768449,9.00016715114801,9.81629200415149,9.22103279251038,9.97312217975657,NA,"mus","lung","GSE125483"
"114","ENSMUSG00000022680","-","Pdxdc1","chr16",13859109,13859158,NA,NA,1.85809117825e-06,0.00152017665203,"1.0,0.989,1.0","0.906,0.952,0.944","SE","16","Pdxdc1",13.2181573393216,12.5500349356784,13.0475967888191,12.0333775712312,13.3431492,11.4020386190955,13.2029677760469,11.995150375335,NA,"mus","lung","GSE125483"
"115","ENSMUSG00000022680","-","Pdxdc1","chr16",13858856,13858958,NA,NA,8.07792551516e-06,0.00348027526778,"1.0,0.993,1.0","0.927,0.963,0.964","SE","16","Pdxdc1",13.2181573393216,12.5500349356784,13.0475967888191,12.0333775712312,13.3431492,11.4020386190955,13.2029677760469,11.995150375335,NA,"mus","lung","GSE125483"
"116","ENSMUSG00000022792","+","Yars2","chr16",16306599,16306618,NA,NA,7.3923891698e-05,0.0059987869152,"1.0,0.985,0.974","0.966,1.0,0.821","A5SS","16","Yars2",2.90117216290886,2.66869475452525,2.86343342172118,3.19023513750397,2.72100277675453,2.702868955859,2.82853612046152,2.85393294929607,NA,"mus","lung","GSE125483"
"117","ENSMUSG00000022884","+","Eif4a2","chr16",23108633,23108718,NA,NA,0.000195152941519,0.0129789789558,"0.014,0.03,0.018","0.01,0.021,0.004","RI","16","Eif4a2",51.3558367918696,52.7182128212814,53.3127292150618,52.9113633870363,48.3014198001124,48.5584255820532,50.9899952690146,51.3960005967903,NA,"mus","lung","GSE125483"
"118","ENSMUSG00000022884","+","Eif4a2","chr16",23107820,23107880,NA,NA,0.000370982975317,0.0180627488649,"0.024,0.038,0.012","0.015,0.015,0.009","A5SS","16","Eif4a2",51.3558367918696,52.7182128212814,53.3127292150618,52.9113633870363,48.3014198001124,48.5584255820532,50.9899952690146,51.3960005967903,NA,"mus","lung","GSE125483"
"119","ENSMUSG00000022906","+","Parp9","chr16",35943402,35943510,NA,NA,0.000552799143938,0.0228525080069,"0.641,0.799,0.543","1.0,0.82,0.864","A5SS","16","Parp9",9.57660977996716,9.933651841133,10.8554967391215,12.2219082514368,10.022624604064,10.8234244946634,10.1515770410509,10.9929948624111,NA,"mus","lung","GSE125483"
"120","ENSMUSG00000022948","-","Setd4","chr16",93603136,93603196,NA,NA,0.000311157836341,0.0352481990529,"0.0,0.213,0.0","0.52,0.351,0.265","SE","16","Setd4",0.911066648633575,0.779985148540621,0.966103684142034,0.812102727644544,1.08781655976947,1.03120112121212,0.988328964181693,0.874429665799095,NA,"mus","lung","GSE125483"
"121","ENSMUSG00000023007","+","Prpf40b","chr15",99295273,99295428,NA,NA,0.000218138244521,0.0129173214526,"0.687,0.355,0.485","0.173,0.0,0.136","A5SS","15","Prpf40b",6.49005166033926,6.38868155997577,6.43970258865105,6.78335963489499,7.35960293901454,6.02559071082391,6.76311906266828,6.39921063523156,NA,"mus","lung","GSE125483"
"122","ENSMUSG00000023191","-","P3h3","chr6",124850983,124851078,NA,NA,5.37843682921e-05,0.00613910146648,"0.92,1.0,1.0","0.631,0.784,0.885","RI","6","P3h3",10.6435199748092,9.92671819796438,8.95825108346056,6.87020254860051,8.35913737328244,8.31458862926209,9.3203028105174,8.37050312527566,NA,"mus","lung","GSE125483"
"123","ENSMUSG00000023861","+","Mpc1","chr17",8293418,8293495,NA,NA,4.80175819505e-05,0.00494800196032,"1.0,0.37,1.0","0.418,0.205,0.061","A5SS","17","Mpc1",8.28533952641691,10.7295595494717,10.5146425970221,10.0013897151777,11.5232132790586,8.75056934197887,10.1077318008325,9.82717286887609,NA,"mus","lung","GSE125483"
"124","ENSMUSG00000023903","-","Mmp25","chr17",23631873,23632548,NA,NA,0.000568913385435,0.0267389291154,"0.176,0.322,0.16","1.0,1.0,0.16","RI","17","Mmp25",0.183885457665472,0.18421444691684,0.3085798449934,0.37601383971337,0.265758722986988,0.276673022062983,0.252741341881953,0.278967102897731,NA,"mus","lung","GSE125483"
"125","ENSMUSG00000024042","-","Sik1","chr17",31849081,31849518,NA,NA,0.00158697636391,0.0497252594025,"0.033,0.018,0.009","0.015,0.003,0.01","RI","17","Sik1",22.2451169113579,17.7149024432106,21.5773226923826,13.4118716960842,15.063601637444,12.3638953115137,19.6286804137282,14.4968898169362,NA,"mus","lung","GSE125483"
"126","ENSMUSG00000024045","-","Akap8","chr17",32317845,32317878,NA,NA,0.000472624524792,0.0462465452781,"0.928,1.0,1.0","0.855,0.889,1.0","SE","17","Akap8",10.8892217981069,10.6192616816345,17.9226091983147,11.8542703863558,10.1443643189426,11.0854011822694,12.9853984384547,11.1863110834199,NA,"mus","lung","GSE125483"
"127","ENSMUSG00000024045","-","Akap8","chr17",32317863,32317878,NA,NA,0.000431299917727,0.0433552098185,"0.892,1.0,1.0","0.743,0.843,1.0","SE","17","Akap8",10.8892217981069,10.6192616816345,17.9226091983147,11.8542703863558,10.1443643189426,11.0854011822694,12.9853984384547,11.1863110834199,NA,"mus","lung","GSE125483"
"128","ENSMUSG00000024073","+","Birc6","chr17",74615330,74615357,NA,NA,0.000441228211498,0.0193346202278,"0.592,1.0,0.0","1.0,1.0,1.0","A5SS","17","Birc6",3.75535177188422,3.60994034254229,3.71528017829427,3.76665453903461,3.63140701703399,2.63748516335558,3.70067965573749,3.33802668164416,NA,"mus","lung","GSE125483"
"129","ENSMUSG00000024201","+","Kdm4b","chr17",56389258,56389342,NA,NA,8.68759616711e-05,0.0163849517652,"0.949,0.882,0.854","1.0,0.949,1.0","SE","17","Kdm4b",8.764681973238,8.90063497650664,8.59315382226762,8.16160289601634,7.79980010194076,7.1777578639428,8.38587863248213,8.07999857882193,NA,"mus","lung","GSE125483"
"130","ENSMUSG00000024283","+","Wac","chr18",7917552,7917564,NA,NA,3.52278306526e-08,3.31317747288e-05,"1.0,0.938,1.0","0.871,0.922,0.954","A3SS","18","Wac",9.667236096469,14.2806986235851,11.4225627036662,10.2486989714479,8.78451572850144,13.8813713926339,9.95810484287888,12.8035896625556,NA,"mus","lung","GSE125483"
"131","ENSMUSG00000024283","+","Wac","chr18",7917561,7917564,NA,NA,6.86126425975e-06,0.00143400423029,"1.0,0.511,1.0","0.373,0.454,0.516","A3SS","18","Wac",9.667236096469,14.2806986235851,11.4225627036662,10.2486989714479,8.78451572850144,13.8813713926339,9.95810484287888,12.8035896625556,NA,"mus","lung","GSE125483"
"132","ENSMUSG00000024301","+","Kifc5b","chr17",26922723,26922904,NA,NA,0.00010054639569,0.00892628557292,"0.0,0.0,0.22","0.22,0.297,0.628","RI","17","Kifc5b",0.35860977972973,0.482922776756757,0.351233959459459,0.407486278378378,0.56370292054054,0.383972245135135,0.424515553243243,0.424793766756757,NA,"mus","lung","GSE125483"
"133","ENSMUSG00000024302","+","Dtna","chr18",23497481,23497703,NA,NA,0.000109152016955,0.0183705963164,"0.313,0.188,0.21","0.052,0.154,0.101","SE","18","Dtna",4.48691921086828,3.70305582947431,3.35491820915535,3.03876986910809,3.41088012120496,2.81769129450679,3.7509058470762,3.18650566436306,NA,"mus","lung","GSE125483"
"134","ENSMUSG00000024330","+","Col11a2","chr17",34045770,34045848,34047097,34047277,1.11801924496e-07,0.00038594024336,"0.0,0.0,0.0","0.403,0.716,0.529","MXE","17","Col11a2",0.488063001454757,0.627550314373,0.405721911841722,0.580683034914169,0.338171759965086,0.315432566773349,0.410652224420522,0.507888638686839,NA,"mus","lung","GSE125483"
"135","ENSMUSG00000024422","+","Dhx16","chr17",35887398,35887423,NA,NA,0.000266506141844,0.0217955675134,"0.971,0.96,1.0","0.949,0.938,0.821","A3SS","17","Dhx16",16.0576996199316,15.8445813685882,13.5705106787982,14.2645501734245,14.7207016345872,13.9868941902785,14.782970644439,14.6986752440971,NA,"mus","lung","GSE125483"
"136","ENSMUSG00000024566","-","Atp9b","chr18",80736811,80736844,NA,NA,0.000323361174413,0.035939459132,"0.096,0.046,0.023","0.164,0.125,0.101","SE","18","Atp9b",5.49728187196301,5.32176512820513,5.76518349348466,5.49314005111391,5.48470963665406,5.02379982925599,5.58239166736724,5.27956833619168,NA,"mus","lung","GSE125483"
"137","ENSMUSG00000024614","+","Tmx3","chr18",90533220,90534381,NA,NA,0.000188890195693,0.0169191646714,"0.918,1.0,1.0","0.856,0.766,0.775","A3SS","18","Tmx3",11.9188567601933,12.0273873016209,12.7589857848586,14.094229833283,10.6739113529649,10.9880076869022,11.7839179660056,12.369874940602,NA,"mus","lung","GSE125483"
"138","ENSMUSG00000024725","-","Ostf1","chr19",18584743,18586546,NA,NA,0.000621329446947,0.0275801237839,"0.027,0.023,0.022","0.018,0.021,0.014","RI","19","Ostf1",21.9419876841487,17.3849269264188,17.3487679737769,18.7712913592955,22.2100164982387,19.6348716117417,20.5002573853881,18.5970299658187,NA,"mus","lung","GSE125483"
"139","ENSMUSG00000024818","+","Slc25a45","chr19",5880156,5880160,NA,NA,2.77626077166e-05,0.00362053358942,"0.088,0.09,0.081","0.03,0.0,0.0","A5SS","19","Slc25a45",7.46150184250543,6.63908708037654,8.50894895800145,5.47918480195511,7.63950375380159,3.77180739065894,7.86998485143616,5.29669309099686,NA,"mus","lung","GSE125483"
"140","ENSMUSG00000024831","-","Ighmbp2","chr19",3272887,3273035,NA,NA,2.64795240479e-06,0.00179073386408,"0.877,0.791,0.577","1.0,1.0,1.0","SE","19","Ighmbp2",1.71009888199697,1.64084492049084,1.87296405412674,1.53404441721298,1.75296615347117,1.69181733904858,1.77867636319829,1.62223555891747,NA,"mus","lung","GSE125483"
"141","ENSMUSG00000024937","-","Ehbp1l1","chr19",5720184,5719947,NA,NA,0.000533474162978,0.0224777286747,"0.664,0.661,0.662","0.463,0.496,0.537","A5SS","19","Ehbp1l1",9.05328142892016,8.65625714058013,10.2196287940839,11.5363693238082,10.2219357657955,8.00473611904078,9.83161532959985,9.39912086114304,NA,"mus","lung","GSE125483"
"142","ENSMUSG00000024963","-","Dnajc4","chr19",6989422,6989584,NA,NA,0.000107256761265,0.0181553643077,"0.968,1.0,1.0","0.921,0.983,0.927","SE","19","Dnajc4",10.1295698233871,10.3636431919355,11.9750984927419,10.6167585362903,12.3191813790323,13.0764893459677,11.4746165650538,11.3522970247312,NA,"mus","lung","GSE125483"
"143","ENSMUSG00000024963","-","Dnajc4","chr19",6992158,6992321,NA,NA,2.73598695832e-06,0.00179073386408,"0.966,1.0,1.0","0.876,0.82,0.891","SE","19","Dnajc4",10.1295698233871,10.3636431919355,11.9750984927419,10.6167585362903,12.3191813790323,13.0764893459677,11.4746165650538,11.3522970247312,NA,"mus","lung","GSE125483"
"144","ENSMUSG00000024963","-","Dnajc4","chr19",6989422,6989587,NA,NA,0.000145329416545,0.0221165009065,"0.974,1.0,1.0","0.931,0.985,0.937","SE","19","Dnajc4",10.1295698233871,10.3636431919355,11.9750984927419,10.6167585362903,12.3191813790323,13.0764893459677,11.4746165650538,11.3522970247312,NA,"mus","lung","GSE125483"
"145","ENSMUSG00000024963","-","Dnajc4","chr19",6992158,6992272,NA,NA,5.05257117855e-06,0.00261076103372,"0.977,1.0,1.0","0.908,0.864,0.916","SE","19","Dnajc4",10.1295698233871,10.3636431919355,11.9750984927419,10.6167585362903,12.3191813790323,13.0764893459677,11.4746165650538,11.3522970247312,NA,"mus","lung","GSE125483"
"146","ENSMUSG00000024985","+","Tcf7l2","chr19",55925976,55926049,NA,NA,4.6620025651e-06,0.00259075399151,"0.141,0.066,0.0","0.762,1.0,0.198","SE","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"147","ENSMUSG00000024985","+","Tcf7l2","chr19",55926683,55926756,NA,NA,1.62787862079e-08,5.99323862727e-05,"1.0,1.0,1.0","0.257,0.33,0.865","SE","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"148","ENSMUSG00000024985","+","Tcf7l2","chr19",55924529,55924580,NA,NA,6.77335805371e-05,0.013390772342,"1.0,1.0,1.0","0.368,0.162,1.0","SE","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"149","ENSMUSG00000024985","+","Tcf7l2","chr19",55917338,55917353,NA,NA,0.000355489390582,0.0278614809869,"0.0,0.127,0.049","0.337,0.121,0.261","A3SS","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"150","ENSMUSG00000024985","+","Tcf7l2","chr19",55926681,55926756,NA,NA,2.23183249659e-09,1.31468325044e-05,"1.0,1.0,1.0","0.196,0.327,0.796","SE","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"151","ENSMUSG00000024985","+","Tcf7l2","chr19",55925976,55926049,NA,NA,0.000219818785327,0.0277867926362,"0.552,0.198,0.33","1.0,1.0,0.633","SE","19","Tcf7l2",1.56551952763533,0.964913558860399,1.19800846917379,1.24607531703704,1.25182156831909,1.45269618017094,1.33844985504274,1.22122835202279,NA,"mus","lung","GSE125483"
"152","ENSMUSG00000025008","-","Tctn3","chr19",40609201,40609332,NA,NA,0.000243343038828,0.0294945782823,"1.0,1.0,1.0","0.977,0.961,0.807","SE","19","Tctn3",5.44603376168653,5.31238401680416,5.23942318851207,5.13117987901008,6.03212660433853,4.4503032954476,5.57252785151238,4.96462239708728,NA,"mus","lung","GSE125483"
"153","ENSMUSG00000025064","-","Col17a1","chr19",47650047,47650158,NA,NA,7.9964381555e-05,0.0154946771707,"1.0,1.0,0.886","0.609,1.0,0.494","SE","19","Col17a1",1.72229478056896,1.14742927166861,1.32901535784395,1.14182719813675,1.43772895724505,0.907565668274829,1.49634636521932,1.06560737936006,NA,"mus","lung","GSE125483"
"154","ENSMUSG00000025150","-","Cbr2","chr11",120730617,120730626,NA,NA,2.63746253726e-08,7.76811841099e-05,"1.0,1.0,1.0","0.236,1.0,0.136","SE","11","Cbr2",2828.75986985004,3210.78009198644,2558.25836659457,2331.94160213112,3240.14292609947,3320.01297774981,2875.72038751469,2954.24489062246,NA,"mus","lung","GSE125483"
"155","ENSMUSG00000025278","+","Flnb","chr14",7922674,7922746,NA,NA,1.80070011254e-05,0.00609609430053,"1.0,1.0,1.0","0.88,0.864,1.0","SE","14","Flnb",13.02417385399,14.7721938356164,13.5157349315069,13.0558159056317,12.2981335616438,8.14493630136986,12.9460141157136,11.990982014206,NA,"mus","lung","GSE125483"
