"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474309","FPKM.SRR8474319","FPKM.SRR8474326","FPKM.SRR8474336","FPKM.SRR8474345","FPKM.SRR8474355","..files.adrenal_mean_female","..files.adrenal_mean_male","Remark","Organism","Tissue","GEO_accession"
"171","ENSMUSG00000022702","+","Hira","chr16",18895927,18896046,NA,NA,3.54916351863e-09,6.79309897466e-06,"1.0,1.0,1.0","0.23,0.529,0.673","A5SS","16","Hira",4.17393237248592,4.28474633724859,4.17018318728882,5.15713682333065,4.93374857264682,4.88239535720032,4.42595471080719,4.77475950592652,NA,"mus","adrenal","GSE125483"
"172","ENSMUSG00000022702","+","Hira","chr16",18895902,18895927,NA,NA,1.71688014724e-05,0.00296527826981,"0.0,0.0,0.025","0.346,0.141,0.129","SE","16","Hira",4.17393237248592,4.28474633724859,4.17018318728882,5.15713682333065,4.93374857264682,4.88239535720032,4.42595471080719,4.77475950592652,NA,"mus","adrenal","GSE125483"
"173","ENSMUSG00000022708","+","Zbtb20","chr16",43577029,43577193,NA,NA,7.18384119267e-05,0.00851361605174,"0.091,1.0,0.475","1.0,1.0,1.0","SE","16","Zbtb20",3.15692697393427,5.79116594438659,3.86184871008786,5.23176371672633,3.54026604539538,4.7741083615685,3.5196805764725,5.26567934089381,NA,"mus","adrenal","GSE125483"
"174","ENSMUSG00000022708","+","Zbtb20","chr16",43072423,43072469,43146896,43146943,1.27033472844e-05,0.00424836228468,"0.502,1.0,1.0","0.201,1.0,0.168","MXE","16","Zbtb20",3.15692697393427,5.79116594438659,3.86184871008786,5.23176371672633,3.54026604539538,4.7741083615685,3.5196805764725,5.26567934089381,NA,"mus","adrenal","GSE125483"
"175","ENSMUSG00000022758","+","P2rx6","chr16",17568260,17568370,NA,NA,0.000130853062648,0.0133123572411,"0.611,1.0,1.0","0.37,0.579,0.896","SE","16","P2rx6",0.51190498873592,0.785326825031289,0.377060329411765,1.50906562578223,0.278387661827284,1.02909780750939,0.389117659991656,1.10783008610764,NA,"mus","adrenal","GSE125483"
"176","ENSMUSG00000022793","+","B4galt4","chr16",38763129,38763191,NA,NA,5.27159950198e-05,0.00593520085105,"0.963,1.0,0.942","0.756,0.908,0.884","A5SS","16","B4galt4",4.55056785185185,6.84510664643635,4.50791823280423,6.20566307874261,3.99680891441021,6.51243795206972,4.35176499968876,6.52106922574956,NA,"mus","adrenal","GSE125483"
"177","ENSMUSG00000022841","+","Ap2m1","chr16",20540807,20540813,NA,NA,0,0,"0.0,0.0,0.0","0.283,0.416,0.467","SE","16","Ap2m1",33.9535651932039,41.5912635196602,35.7631368762136,46.3950118966019,33.7291407417476,36.8048537747573,34.4819476037217,41.5970430636731,NA,"mus","adrenal","GSE125483"
"178","ENSMUSG00000022843","-","Clcn2","chr16",20709101,20709076,NA,NA,0.000494611415798,0.0215155965872,"0.114,0.073,0.107","0.241,0.285,0.148","A5SS","16","Clcn2",11.3341652102292,6.61482007522418,12.382602066091,12.9023356237131,16.6143347361342,9.67212707638658,13.4437006708181,9.72976092510795,NA,"mus","adrenal","GSE125483"
"179","ENSMUSG00000022843","-","Clcn2","chr16",20713008,20713327,NA,NA,0.00162500369371,0.0398847071125,"0.005,0.041,0.052","0.047,0.081,0.064","RI","16","Clcn2",11.3341652102292,6.61482007522418,12.382602066091,12.9023356237131,16.6143347361342,9.67212707638658,13.4437006708181,9.72976092510795,NA,"mus","adrenal","GSE125483"
"180","ENSMUSG00000022946","+","Dop1b","chr16",93806334,93806387,NA,NA,0.00146939763724,0.0491400479069,"1.0,1.0,1.0","0.946,0.871,0.97","A3SS","16","Dop1b",1.47650051547017,2.50311757300303,2.53826452376138,3.07268428129424,2.23448338786653,2.91972216491405,2.08308280903269,2.83184133973711,NA,"mus","adrenal","GSE125483"
"181","ENSMUSG00000023010","+","Tmbim6","chr15",99399656,99399871,NA,NA,5.84443250906e-07,0.000236752647822,"1.0,0.465,0.521","1.0,1.0,1.0","SE","15","Tmbim6",139.152991299694,81.5274940626911,101.447222512232,90.4820285467453,125.573627247706,84.5016063634775,122.057947019877,85.503709657638,NA,"mus","adrenal","GSE125483"
"182","ENSMUSG00000023010","+","Tmbim6","chr15",99393694,99393730,99399656,99399871,1.77665269341e-06,0.00103978598882,"0.0,0.471,0.301","0.0,0.0,0.0","MXE","15","Tmbim6",139.152991299694,81.5274940626911,101.447222512232,90.4820285467453,125.573627247706,84.5016063634775,122.057947019877,85.503709657638,NA,"mus","adrenal","GSE125483"
"183","ENSMUSG00000023034","+","Nr4a1","chr15",101268927,101269103,NA,NA,1.35336186702e-13,3.53171812782e-10,"0.124,0.322,0.262","0.035,0.038,0.098","SE","15","Nr4a1",67.9971673912796,68.6503532450841,73.6613886172699,125.296997011399,15.941312938159,84.438878907951,52.5332896489028,92.795409721478,NA,"mus","adrenal","GSE125483"
"184","ENSMUSG00000023044","-","Csad","chr15",102202443,102202574,NA,NA,5.34716093625e-09,4.79358959247e-06,"1.0,0.936,1.0","0.827,0.806,0.842","SE","15","Csad",14.7796549203863,6.91260234507961,7.01640075332811,10.2665702952232,6.7545707238319,7.82542828008353,9.51687546584877,8.33486697346211,NA,"mus","adrenal","GSE125483"
"185","ENSMUSG00000023051","+","Tarbp2","chr15",102521120,102521137,NA,NA,0.00012450869337,0.00787347700983,"1.0,1.0,1.0","0.841,0.976,0.922","A3SS","15","Tarbp2",3.13437549747197,2.95153664761486,2.27418615827654,3.72203615322049,3.13375247373049,3.13387041569576,2.84743804315967,3.2691477388437,NA,"mus","adrenal","GSE125483"
"186","ENSMUSG00000023074","-","Mospd1","chrX",53347703,53347865,NA,NA,7.8706751712e-05,0.00913326264658,"1.0,1.0,0.974","0.932,0.969,0.877","SE","X","Mospd1",7.97629609880096,10.7328239179856,10.1145525726619,9.88663734628297,9.6610923971223,10.2877653040767,9.25064702286172,10.3024088561151,NA,"mus","adrenal","GSE125483"
"187","ENSMUSG00000023764","-","Sfi1","chr11",3134730,3135282,NA,NA,0.000465910183165,0.0162856786752,"0.219,0.24,0.29","0.36,0.434,0.354","RI","11","Sfi1",3.38260733496494,5.0705037810557,3.44976628125413,5.20942005476915,3.43677985408123,5.52920617833047,3.42305115676677,5.26971000471844,NA,"mus","adrenal","GSE125483"
"188","ENSMUSG00000023873","+","1700010I14Rik","chr17",9001769,9001945,NA,NA,0.000675602527042,0.0421636535084,"0.59,1.0,0.59","1.0,1.0,0.852","SE","17","1700010I14Rik",1.07557284991274,1.04934694720768,1.76749278141361,1.36013278097731,1.33740076483421,1.37300734118674,1.39348879872019,1.26082902312391,NA,"mus","adrenal","GSE125483"
"189","ENSMUSG00000023904","+","Hcfc1r1","chr17",23674534,23674546,NA,NA,1.03187014489e-10,6.94399819499e-08,"1.0,0.939,0.938","1.0,1.0,1.0","A3SS","17","Hcfc1r1",66.675499539666,42.3636833914405,73.3673433006263,70.3784980542797,59.663089868476,72.6381984759917,66.5686442362561,61.793459973904,NA,"mus","adrenal","GSE125483"
"190","ENSMUSG00000023942","-","Slc29a1","chr17",45592343,45592261,NA,NA,6.64299880893e-06,0.000839498657033,"0.522,0.515,0.48","0.249,0.323,0.381","A3SS","17","Slc29a1",39.6450627143214,47.4514358196108,45.4797075232036,46.5578412245509,44.4391905553892,49.3786454388723,43.1879869309714,47.7959741610113,NA,"mus","adrenal","GSE125483"
"191","ENSMUSG00000024042","-","Sik1","chr17",31849081,31849518,NA,NA,2.82289692725e-05,0.0022264694739,"0.074,0.133,0.015","0.027,0.009,0.019","RI","17","Sik1",3.66075004188584,2.15320848821352,5.08626966900448,4.10321737716735,1.78174384589908,5.33517410831872,3.50958785226313,3.86386665789986,NA,"mus","adrenal","GSE125483"
"192","ENSMUSG00000024050","-","Wiz","chr17",32357984,32357981,NA,NA,0.000101802726139,0.00708139763023,"0.981,0.963,1.0","0.912,0.905,0.949","A3SS","17","Wiz",7.67804610300801,4.27296287470245,3.94690878013417,7.38699905561567,5.83176765721705,5.86824708775157,5.81890751345308,5.84273633935656,NA,"mus","adrenal","GSE125483"
"193","ENSMUSG00000024112","-","Cacna1h","chr17",25377006,25376953,NA,NA,0.000204764926446,0.0116583061464,"1.0,1.0,1.0","1.0,1.0,0.93","A3SS","17","Cacna1h",15.8231154665574,17.7117723302264,12.7895271423743,34.9961229182628,17.1545157983202,30.6399181746389,15.255719469084,27.782604474376,NA,"mus","adrenal","GSE125483"
"194","ENSMUSG00000024182","+","Axin1","chr17",26142617,26143576,NA,NA,0.00053375580538,0.0360366040723,"1.0,0.964,0.924","1.0,0.854,0.709","SE","17","Axin1",12.4392161765935,10.7385960916928,8.48629852298851,15.4000285739289,13.872955196186,12.7531168375131,11.599489965256,12.9639138343783,NA,"mus","adrenal","GSE125483"
"195","ENSMUSG00000024194","-","Cuta","chr17",26939316,26939368,NA,NA,5.32594912931e-05,0.00699014108009,"1.0,0.946,0.954","0.906,0.888,0.911","SE","17","Cuta",10.9411285,10.6344628128342,9.10819637379679,9.80801614331551,9.60449424518717,9.06908296737968,9.88460637299465,9.83718730784313,NA,"mus","adrenal","GSE125483"
"196","ENSMUSG00000024201","+","Kdm4b","chr17",56396203,56396221,NA,NA,0.000530371492599,0.0230579006407,"1.0,1.0,0.803","1.0,1.0,1.0","A3SS","17","Kdm4b",8.14249442819203,7.07311276792646,7.49830182124617,12.7333314749745,9.69238744821246,11.3146594357508,8.44439456588355,10.3737012262173,NA,"mus","adrenal","GSE125483"
"197","ENSMUSG00000024217","+","Snrpc","chr17",27848057,27851637,NA,NA,0.000730828243492,0.0229350179734,"0.018,0.021,0.022","0.049,0.028,0.021","RI","17","Snrpc",4.54651685155651,2.61673047952768,3.65118226222972,4.52459201610182,3.91196135715381,4.01016665020702,4.03655349031335,3.71716304861217,NA,"mus","adrenal","GSE125483"
"198","ENSMUSG00000024283","+","Wac","chr18",7917561,7917564,NA,NA,8.15857655813e-05,0.00579092434065,"1.0,1.0,1.0","1.0,1.0,0.587","A3SS","18","Wac",8.49146522115222,17.9537887252914,15.8313990005068,9.9506280430816,17.5536163894239,14.2170624448387,13.958826870361,14.0404930710706,NA,"mus","adrenal","GSE125483"
"199","ENSMUSG00000024283","+","Wac","chr18",7917552,7917564,NA,NA,2.34517397197e-05,0.00239897502192,"1.0,1.0,1.0","1.0,1.0,0.91","A3SS","18","Wac",8.49146522115222,17.9537887252914,15.8313990005068,9.9506280430816,17.5536163894239,14.2170624448387,13.958826870361,14.0404930710706,NA,"mus","adrenal","GSE125483"
"200","ENSMUSG00000024283","+","Wac","chr18",7921421,7921424,NA,NA,7.13833550061e-05,0.00541380785582,"0.945,0.973,1.0","0.931,0.942,0.94","A3SS","18","Wac",8.49146522115222,17.9537887252914,15.8313990005068,9.9506280430816,17.5536163894239,14.2170624448387,13.958826870361,14.0404930710706,NA,"mus","adrenal","GSE125483"
"201","ENSMUSG00000024404","+","Riok3","chr18",12135967,12136692,NA,NA,1.03642072502e-06,0.000167791060535,"0.012,0.012,0.018","0.047,0.025,0.031","RI","18","Riok3",5.0877111181246,4.90849119538447,5.1230450436012,4.16409808738484,4.77616133220834,4.17345655377178,4.99563916464471,4.41534861218036,NA,"mus","adrenal","GSE125483"
"202","ENSMUSG00000024424","+","Ttc39c","chr18",12695562,12695590,NA,NA,0.000656550361776,0.0273182041835,"0.965,0.905,0.904","0.866,0.727,0.827","A5SS","18","Ttc39c",5.22010121564833,4.98227234337849,3.85188764500968,4.1945564035112,6.87223236273155,3.87399978794581,5.31474040779652,4.3502761782785,NA,"mus","adrenal","GSE125483"
"203","ENSMUSG00000024505","-","Dtwd2","chr18",49723621,49723814,NA,NA,0.00073362887099,0.0449045363892,"1.0,1.0,1.0","0.402,1.0,0.825","SE","18","Dtwd2",0.745015981534091,0.52242953125,0.788695416193182,0.905745775568182,0.754493898863636,0.468461323863636,0.762735098863636,0.632212210227273,NA,"mus","adrenal","GSE125483"
"204","ENSMUSG00000024563","+","Smad2","chr18",76302078,76302216,NA,NA,0.000197128948473,0.0186103092033,"1.0,0.973,1.0","0.98,0.893,0.97","SE","18","Smad2",9.05271125407129,8.01336651713928,4.55867165926432,7.2579190974832,4.43213483395969,6.85275298610637,6.0145059157651,7.37467953357628,NA,"mus","adrenal","GSE125483"
"205","ENSMUSG00000024589","+","Nedd4l","chr18",65167513,65167573,NA,NA,2.51899899155e-05,0.0039523448966,"0.419,0.558,0.638","0.236,0.04,0.153","SE","18","Nedd4l",0.710937787886598,0.516580736443299,0.468865846340206,0.437702605360825,0.39541803185567,0.424761142731959,0.525073888694158,0.459681494845361,NA,"mus","adrenal","GSE125483"
"206","ENSMUSG00000024613","-","Tcof1","chr18",60832165,60832309,NA,NA,5.43386789986e-06,0.00128794230648,"1.0,1.0,0.958","0.795,0.787,0.826","SE","18","Tcof1",6.27309044720851,5.3630955372199,3.61152282130649,7.53241296619825,5.37783129225218,6.46784991321686,5.08748152025573,6.454452805545,NA,"mus","adrenal","GSE125483"
"207","ENSMUSG00000024764","-","Naa40","chr19",7234156,7235062,NA,NA,0.000176870324263,0.00800078113872,"0.028,0.071,0.073","0.143,0.139,0.096","RI","19","Naa40",2.18260366869739,1.62740394472751,1.75663221765618,2.04077314565795,2.9590999976739,1.64846011120957,2.29944529467582,1.77221240053168,NA,"mus","adrenal","GSE125483"
"208","ENSMUSG00000024807","+","Syvn1","chr19",6049897,6049991,NA,NA,0.000232986759182,0.0102381038749,"0.011,0.02,0.015","0.044,0.047,0.037","RI","19","Syvn1",13.5243960423956,9.63238801605269,7.8023540732661,16.3023980802634,13.9591486616588,10.1807923381354,11.7619662591068,12.0385261448172,NA,"mus","adrenal","GSE125483"
"209","ENSMUSG00000024835","+","Coro1b","chr19",4148722,4148736,NA,NA,2.96154133439e-08,2.83419505701e-05,"1.0,1.0,1.0","1.0,0.0,0.068","A5SS","19","Coro1b",15.0798554300874,13.395339585206,14.4247481700999,17.8007474222846,14.4463625436954,17.1569324088639,14.6503220479609,16.1176731387848,NA,"mus","adrenal","GSE125483"
"210","ENSMUSG00000024843","+","Chka","chr19",3889988,3892106,NA,NA,1.30765966389e-07,4.02236112613e-05,"0.03,0.035,0.016","0.028,0.041,0.055","RI","19","Chka",4.64958057543247,7.3668670335163,3.59491921689953,6.74942896007984,9.73523976704923,6.55248157576514,5.99324651979374,6.88959252312043,NA,"mus","adrenal","GSE125483"
"211","ENSMUSG00000024843","+","Chka","chr19",3871002,3871062,NA,NA,1.25870307843e-07,6.09650099727e-05,"0.014,0.025,0.027","0.071,0.078,0.267","SE","19","Chka",4.64958057543247,7.3668670335163,3.59491921689953,6.74942896007984,9.73523976704923,6.55248157576514,5.99324651979374,6.88959252312043,NA,"mus","adrenal","GSE125483"
"212","ENSMUSG00000024845","+","Tmem134","chr19",4131030,4131075,NA,NA,1.86425276919e-05,0.00312297381185,"0.38,0.95,1.0","0.315,0.237,0.38","SE","19","Tmem134",3.22112350967181,3.91078555531406,3.77799912910237,5.18523840860682,2.43882566746359,3.53671496631167,3.14598276874592,4.21091297674418,NA,"mus","adrenal","GSE125483"
"213","ENSMUSG00000024845","+","Tmem134","chr19",4131030,4131075,NA,NA,0.000158879353202,0.0157666366288,"1.0,0.674,1.0","1.0,1.0,1.0","SE","19","Tmem134",3.22112350967181,3.91078555531406,3.77799912910237,5.18523840860682,2.43882566746359,3.53671496631167,3.14598276874592,4.21091297674418,NA,"mus","adrenal","GSE125483"
"214","ENSMUSG00000024845","+","Tmem134","chr19",4127121,4127132,NA,NA,8.50889904092e-08,5.42867758811e-05,"0.0,0.178,0.0","0.722,0.49,1.0","A5SS","19","Tmem134",3.22112350967181,3.91078555531406,3.77799912910237,5.18523840860682,2.43882566746359,3.53671496631167,3.14598276874592,4.21091297674418,NA,"mus","adrenal","GSE125483"
"215","ENSMUSG00000024845","+","Tmem134","chr19",4130856,4131075,NA,NA,0.000109013415755,0.0116770139568,"0.269,0.88,1.0","0.109,0.094,0.109","SE","19","Tmem134",3.22112350967181,3.91078555531406,3.77799912910237,5.18523840860682,2.43882566746359,3.53671496631167,3.14598276874592,4.21091297674418,NA,"mus","adrenal","GSE125483"
"216","ENSMUSG00000024889","-","Rce1","chr19",4624181,4624151,NA,NA,7.83827740882e-05,0.00567948517247,"0.98,1.0,1.0","0.932,0.953,0.924","A3SS","19","Rce1",11.5439356821892,9.78463305568891,6.62157405520883,8.57148396303409,8.03391738118099,8.98359648967835,8.73314237285967,9.11323783613378,NA,"mus","adrenal","GSE125483"
"217","ENSMUSG00000024978","-","Gpam","chr19",55102965,55103127,NA,NA,7.44761359639e-06,0.00161629110516,"1.0,0.753,0.766","1.0,1.0,1.0","SE","19","Gpam",44.8044974330732,9.80240009723889,68.4625973727491,9.10074053841537,71.5406845633253,11.7525308361345,61.6025931230492,10.2185571572629,NA,"mus","adrenal","GSE125483"
"218","ENSMUSG00000024985","+","Tcf7l2","chr19",55926683,55926756,NA,NA,0.00013311272541,0.013480688737,"0.198,0.33,1.0","1.0,1.0,0.775","SE","19","Tcf7l2",0.997621784843305,1.20985598735043,1.33878877219373,1.10383186564103,1.40505114005698,1.28481012900285,1.24715389903134,1.19949932733144,NA,"mus","adrenal","GSE125483"
"219","ENSMUSG00000025060","+","Slk","chr19",47627647,47627740,NA,NA,0.000460703705364,0.032585646208,"0.064,0.116,0.101","0.009,0.035,0.038","SE","19","Slk",7.56012661926605,10.3409530327137,9.95298055504587,10.1573269333655,9.77794217189763,10.2991449828585,9.09701644873652,10.2658083163126,NA,"mus","adrenal","GSE125483"
"220","ENSMUSG00000025217","+","Btrc","chr19",45423132,45423240,NA,NA,2.95576391134e-05,0.00454168413411,"1.0,1.0,1.0","0.931,0.829,0.84","SE","19","Btrc",1.75324954577715,2.11515131635912,1.85922324662881,2.40276163289567,1.82772326531819,2.40383526703336,1.81339868590805,2.30724940542938,NA,"mus","adrenal","GSE125483"
"221","ENSMUSG00000025220","-","Oga","chr19",45762184,45762270,NA,NA,0.000143705233114,0.014422308981,"0.905,0.951,0.857","0.867,0.756,0.701","SE","19","Oga",13.235878926676,17.7729022857309,14.2708788861732,14.3483255155959,15.8390338449721,14.4904745918296,14.4485972192738,15.5372341310521,NA,"mus","adrenal","GSE125483"
"222","ENSMUSG00000025270","+","Alas2","chrX",150552958,150553003,NA,NA,0.000866966921003,0.0335034550139,"0.732,0.495,0.758","0.917,0.943,0.884","A3SS","X","Alas2",6.66340510944653,2.35803454556804,3.36876206991261,3.18999390054099,3.43516601914274,3.8085633017062,4.48911106616729,3.11886391593841,NA,"mus","adrenal","GSE125483"
"223","ENSMUSG00000025290","+","Rps24","chr14",24495429,24495449,NA,NA,0,0,"0.635,0.736,0.676","0.89,0.838,0.872","SE","14","Rps24",50.1714095557864,73.2819386088555,51.513232171835,58.8212989974425,45.7601477747762,56.8148946451407,49.1482631674659,62.9727107504796,NA,"mus","adrenal","GSE125483"
"224","ENSMUSG00000025290","+","Rps24","chr14",24494051,24494069,NA,NA,1.54478452264e-05,0.00275342393315,"0.166,0.169,0.131","0.232,0.237,0.186","SE","14","Rps24",50.1714095557864,73.2819386088555,51.513232171835,58.8212989974425,45.7601477747762,56.8148946451407,49.1482631674659,62.9727107504796,NA,"mus","adrenal","GSE125483"
"225","ENSMUSG00000025464","+","Paox","chr7",140127507,140127707,NA,NA,1.42663658664e-13,3.53171812782e-10,"0.578,0.556,0.627","1.0,1.0,1.0","SE","7","Paox",5.7640509700428,2.62357506419401,5.15525027287548,3.71932129080905,5.19750913368657,2.83659275647035,5.37227012553495,3.05982970382447,NA,"mus","adrenal","GSE125483"
"226","ENSMUSG00000025468","-","Caly","chr7",140081380,140081538,NA,NA,8.11455515985e-05,0.00931919015265,"0.0,0.0,0.171","1.0,0.237,1.0","SE","7","Caly",1.22405845064556,2.2152051878384,2.01970365722616,2.68376342648896,1.33265469929196,2.51878949937526,1.52547226905456,2.47258603790087,NA,"mus","adrenal","GSE125483"
"227","ENSMUSG00000025473","-","Adam8","chr7",139986468,139986732,NA,NA,0.00231392933092,0.0497737526008,"0.0,0.05,0.0","0.017,0.22,0.083","RI","7","Adam8",1.54395271043553,1.53668691375593,1.04172995730919,1.94563245687796,1.23537488098318,1.12820174018974,1.27368584957597,1.53684037027454,NA,"mus","adrenal","GSE125483"
"228","ENSMUSG00000025484","-","Bet1l","chr7",140854937,140855073,NA,NA,0.00145578355107,0.0364064244154,"1.0,1.0,0.883","0.733,0.665,0.944","RI","7","Bet1l",14.0107890252972,10.8273899291677,15.1636014963319,12.1862561902353,13.9268362780167,10.9884080293448,14.3670755998819,11.3340180495826,NA,"mus","adrenal","GSE125483"
"229","ENSMUSG00000025507","-","Pidd1","chr7",141441860,141441821,NA,NA,2.64042505158e-05,0.002607184226,"1.0,0.392,0.0","1.0,0.659,1.0","A3SS","7","Pidd1",0.827986696996466,0.650644215547703,0.57867505565371,0.824356969081272,0.683221371687279,0.900458347173145,0.696627708112485,0.79181984393404,NA,"mus","adrenal","GSE125483"
"230","ENSMUSG00000025507","-","Pidd1","chr7",141441821,141442150,NA,NA,7.6271948114e-06,0.000782041707996,"1.0,0.347,0.321","1.0,0.762,1.0","RI","7","Pidd1",0.827986696996466,0.650644215547703,0.57867505565371,0.824356969081272,0.683221371687279,0.900458347173145,0.696627708112485,0.79181984393404,NA,"mus","adrenal","GSE125483"
"231","ENSMUSG00000025572","-","Tmc6","chr11",117779425,117779510,NA,NA,0.00082756873544,0.0485216616463,"0.0,0.0,0.057","1.0,0.233,0.095","SE","11","Tmc6",5.31396669909558,5.02743415644097,6.88603110413102,8.80486404668785,7.19599557614275,8.16449079051577,6.46533112645645,7.33226299788153,NA,"mus","adrenal","GSE125483"
"232","ENSMUSG00000025648","+","Pfkfb4","chr9",109028893,109028958,NA,NA,4.90822990918e-05,0.00662759771979,"1.0,1.0,1.0","0.848,0.937,0.937","SE","9","Pfkfb4",2.2609215251282,4.19513412533333,1.36673552082051,2.43996574502564,2.66185442153846,3.67167065415385,2.09650382249572,3.43559017483761,NA,"mus","adrenal","GSE125483"
"233","ENSMUSG00000025658","-","Cnksr2","chrX",157890082,157890172,NA,NA,0.000118441466983,0.0123890886591,"1.0,0.688,1.0","0.702,0.799,0.306","SE","X","Cnksr2",0.30776607629222,1.00491575331823,0.931099920794216,0.980676205783965,0.511817665587569,0.897380080716521,0.583561220891335,0.960990679939572,NA,"mus","adrenal","GSE125483"
"234","ENSMUSG00000025736","+","Jmjd8","chr17",25830061,25830138,NA,NA,8.60759907739e-05,0.00519156367883,"0.028,0.032,0.059","0.088,0.093,0.082","RI","17","Jmjd8",6.66378836136281,5.79055353425154,8.15245735991301,7.59732082312432,5.86679386118159,7.64379687314244,6.8943465274858,7.01055707683943,NA,"mus","adrenal","GSE125483"
"235","ENSMUSG00000025781","-","Atp5c1","chr2",10056769,10056806,NA,NA,9.61890314066e-08,4.9078991555e-05,"0.881,0.934,0.938","0.85,0.786,0.896","SE","2","Atp5c1",153.191640692872,112.143817209644,159.859766690252,95.8984372568134,141.672521380503,104.649071495807,151.574642921209,104.230441987421,NA,"mus","adrenal","GSE125483"
"236","ENSMUSG00000025792","+","Slc25a10","chr11",120497106,120497383,NA,NA,1.34988568501e-06,0.00019727035051,"0.063,0.083,0.091","0.111,0.172,0.133","RI","11","Slc25a10",22.7819811988423,12.2181580946454,17.8445592150507,22.5392160911722,17.7214481024602,23.1636812379161,19.4493295054511,19.3070184745779,NA,"mus","adrenal","GSE125483"
"237","ENSMUSG00000025813","-","Homer2","chr7",81618715,81618682,NA,NA,1.04306572091e-06,0.000213398975137,"0.577,1.0,1.0","0.102,0.0,0.215","A3SS","7","Homer2",0.144757251723318,0.463452917359956,0.172437674193804,0.456459663735045,0.141027983994929,0.321886589256002,0.152740969970684,0.413933056783668,NA,"mus","adrenal","GSE125483"
"238","ENSMUSG00000025871","-","4833439L19Rik","chr13",54564184,54564272,NA,NA,3.77149119435e-06,0.00093365359789,"0.98,1.0,0.982","0.955,0.871,0.96","SE","13","4833439L19Rik",62.9264058004393,47.6185761948541,41.6388865384374,47.1348515616567,45.6896026623784,46.5341011568874,50.0849650004184,47.0958429711327,NA,"mus","adrenal","GSE125483"
"239","ENSMUSG00000025871","-","4833439L19Rik","chr13",54564514,54564621,NA,NA,2.52501776521e-06,0.000686065802547,"0.972,1.0,0.977","0.937,0.793,0.93","SE","13","4833439L19Rik",62.9264058004393,47.6185761948541,41.6388865384374,47.1348515616567,45.6896026623784,46.5341011568874,50.0849650004184,47.0958429711327,NA,"mus","adrenal","GSE125483"
"240","ENSMUSG00000025871","-","4833439L19Rik","chr13",54564509,54564621,NA,NA,2.19065359652e-06,0.000617819773803,"0.969,1.0,0.975","0.931,0.776,0.923","SE","13","4833439L19Rik",62.9264058004393,47.6185761948541,41.6388865384374,47.1348515616567,45.6896026623784,46.5341011568874,50.0849650004184,47.0958429711327,NA,"mus","adrenal","GSE125483"
"241","ENSMUSG00000025872","-","Thoc3","chr13",54466455,54466384,NA,NA,3.15103905479e-05,0.00281008046989,"0.009,0.0,0.01","0.078,0.048,0.015","A3SS","13","Thoc3",16.4419679332784,11.3718567932455,12.8131982079901,13.7751267166392,14.098612723229,13.0048565004119,14.4512596214992,12.7172800034322,NA,"mus","adrenal","GSE125483"
"242","ENSMUSG00000025873","+","Faf2","chr13",54629389,54629464,NA,NA,0.000475984845057,0.0334540768072,"0.0,0.016,0.0","0.051,0.041,0.028","SE","13","Faf2",9.54415364990781,10.106261637984,9.65326410251997,11.5676432898586,11.4205135054702,11.4558986598648,10.205977085966,11.0432678625691,NA,"mus","adrenal","GSE125483"
"243","ENSMUSG00000025873","+","Faf2","chr13",54641496,54641553,NA,NA,6.05147669561e-05,0.00594959891185,"0.927,0.934,0.959","0.811,0.859,0.799","A5SS","13","Faf2",9.54415364990781,10.106261637984,9.65326410251997,11.5676432898586,11.4205135054702,11.4558986598648,10.205977085966,11.0432678625691,NA,"mus","adrenal","GSE125483"
"244","ENSMUSG00000025899","+","Alkbh8","chr9",3335594,3335748,NA,NA,0.000206132182206,0.0127269998949,"1.0,0.654,1.0","0.289,1.0,0.688","A5SS","9","Alkbh8",0.935712291762014,3.09174432929062,0.826453569908467,1.06524925640732,0.865045186842105,1.11333537665904,0.875737016170862,1.75677632078566,NA,"mus","adrenal","GSE125483"
"245","ENSMUSG00000025911","+","Adhfe1","chr1",9552922,9552976,NA,NA,0.000455759068253,0.0324418915038,"1.0,0.602,1.0","1.0,1.0,1.0","SE","1","Adhfe1",18.8423775328042,7.84260238280423,17.9048697986772,10.3816531650794,15.0163304198413,9.61427398359788,17.2545259171076,9.27950984382717,NA,"mus","adrenal","GSE125483"
"246","ENSMUSG00000025955","-","Akr1cl","chr1",65021996,65021992,NA,NA,5.51427348228e-10,2.39733039642e-07,"0.967,0.951,0.956","0.968,1.0,0.958","A3SS","1","Akr1cl",262.774547656213,196.207664512711,469.840349412212,248.367928452126,434.0688807579,227.393469308387,388.894592608775,223.989687424408,NA,"mus","adrenal","GSE125483"
"247","ENSMUSG00000025979","+","Mob4","chr1",55150225,55150970,NA,NA,6.05604489001e-07,0.000109578788716,"0.006,0.011,0.01","0.01,0.017,0.026","RI","1","Mob4",24.570476777137,26.3908676949537,26.8816494570546,43.7479277250257,30.2172931761071,22.4209245425335,27.2231398034329,30.8532399875043,NA,"mus","adrenal","GSE125483"
