"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474310","FPKM.SRR8474320","FPKM.SRR8474327","FPKM.SRR8474337","FPKM.SRR8474346","FPKM.SRR8474356","..files.brain_mean_female","..files.brain_mean_male","Remark","Organism","Tissue","GEO_accession"
"162","ENSMUSG00000022629","-","Kif21a","chr15",90948323,90948338,NA,NA,4.8000115771e-08,4.93959591376e-05,"0.483,0.0,0.056","0.598,0.705,0.791","SE","15","Kif21a",37.7812706258493,44.787057462168,41.7009750061766,36.086640271155,41.8561992391909,35.5738943060531,40.4461482904056,38.8158640131254,NA,"mus","brain","GSE125483"
"163","ENSMUSG00000022674","-","Ube2v2","chr16",15577014,15577140,NA,NA,1.87498805704e-07,0.000150743180448,"0.803,0.99,0.749","0.629,0.652,0.558","SE","16","Ube2v2",1.8153711410544,10.2977662797252,1.70678379220415,1.33543004136287,2.49369762016265,2.00854719742008,2.00528418447373,4.54724783950272,NA,"mus","brain","GSE125483"
"164","ENSMUSG00000022702","+","Hira","chr16",18895927,18896046,NA,NA,1.6191206897e-05,0.00231187304194,"0.692,0.651,1.0","1.0,1.0,1.0","A5SS","16","Hira",7.96522477393403,8.06921500563154,7.18608255559131,7.86810005905068,7.41935108447305,8.3450009851971,7.52355280466613,8.09410534995977,NA,"mus","brain","GSE125483"
"165","ENSMUSG00000022748","-","Cmss1","chr16",57323463,57323543,NA,NA,0.000358661750649,0.0291081730566,"1.0,0.943,1.0","0.897,0.902,0.867","SE","16","Cmss1",3.76110385077616,3.8616246424637,4.04524744016024,3.83858501151728,3.34101181071607,3.28405476965448,3.71578770055082,3.66142147454515,NA,"mus","brain","GSE125483"
"166","ENSMUSG00000022770","+","Dlg1","chr16",31846833,31846933,31847635,31847669,0.000495214608589,0.048157423048,"0.13,0.125,0.136","0.101,0.09,0.064","MXE","16","Dlg1",8.71907954592027,10.7061490263599,9.51560837369598,7.58906290126677,9.4350774040611,8.60480707283905,9.22325510789245,8.96667300015524,NA,"mus","brain","GSE125483"
"167","ENSMUSG00000022789","-","Dnm1l","chr16",16318763,16318841,NA,NA,0.000215065847895,0.0200470980753,"0.987,1.0,1.0","0.947,0.986,0.93","SE","16","Dnm1l",47.0914344145685,52.0851390432443,47.7960187557179,40.9891379925043,50.0975965056698,43.8148253528733,48.3283498919854,45.6297007962073,NA,"mus","brain","GSE125483"
"168","ENSMUSG00000022789","-","Dnm1l","chr16",16318444,16318477,NA,NA,0.000144338170465,0.0156024710569,"0.989,1.0,1.0","0.958,0.985,0.929","SE","16","Dnm1l",47.0914344145685,52.0851390432443,47.7960187557179,40.9891379925043,50.0975965056698,43.8148253528733,48.3283498919854,45.6297007962073,NA,"mus","brain","GSE125483"
"169","ENSMUSG00000022865","+","Cxadr","chr16",78332925,78333002,NA,NA,0.000208709101667,0.0198377968854,"1.0,0.828,0.615","0.49,0.242,0.224","SE","16","Cxadr",2.41241541905405,2.70511578932432,2.77016583959459,2.72539845310811,1.67821376364865,6.15615196675676,2.2869316740991,3.86222206972973,NA,"mus","brain","GSE125483"
"170","ENSMUSG00000022884","+","Eif4a2","chr16",23110153,23110233,NA,NA,6.5442474411e-05,0.00523884229364,"0.02,0.026,0.021","0.013,0.011,0.015","RI","16","Eif4a2",44.2286828265268,51.5016510779318,53.251199638816,43.9663265003747,52.0402014200075,42.8899480629449,49.8400279617834,46.1193085470838,NA,"mus","brain","GSE125483"
"171","ENSMUSG00000022935","-","Grik1","chr16",87914153,87914404,NA,NA,0.000733491763588,0.0483860066714,"1.0,1.0,0.907","0.952,0.848,0.829","SE","16","Grik1",2.12325574944205,2.63593132792739,3.0426545683678,2.70264278782919,3.14239745023062,2.28236170272281,2.76943592268016,2.54031193949313,NA,"mus","brain","GSE125483"
"172","ENSMUSG00000022957","+","Itsn1","chr16",91842634,91842642,NA,NA,4.16020551673e-05,0.00644756670656,"0.094,0.0,0.0","0.097,0.08,0.197","SE","16","Itsn1",5.56690242454642,6.50330966608324,6.26820643184632,6.12033535316969,5.93113842313767,4.82341736764141,5.92208242651014,5.81568746229811,NA,"mus","brain","GSE125483"
"173","ENSMUSG00000023007","+","Prpf40b","chr15",99314980,99315111,NA,NA,0.000867742649719,0.0332155861533,"1.0,1.0,1.0","1.0,1.0,0.839","RI","15","Prpf40b",8.66185649071082,7.1212084832391,7.6410045967286,10.9757161365105,7.34840913287561,11.7813025803716,7.88375674010501,9.95940906670707,NA,"mus","brain","GSE125483"
"174","ENSMUSG00000023034","+","Nr4a1","chr15",101268927,101269103,NA,NA,0.000151170108198,0.0161375658656,"0.28,0.841,1.0","0.215,0.223,0.117","SE","15","Nr4a1",35.8205463519521,35.018417815617,15.1484956668567,28.4024674707894,8.57104954488458,21.5888301803933,19.8466971878978,28.3365718222666,NA,"mus","brain","GSE125483"
"175","ENSMUSG00000023232","-","Serinc2","chr4",130274814,130274970,NA,NA,2.5336743803e-07,0.000181066224394,"1.0,0.385,1.0","0.0,0.0,0.0","SE","4","Serinc2",3.31267366925399,2.73014843984476,1.69218004959034,2.14528988702027,2.19764148900388,3.10007802673566,2.4008317359494,2.65850545120023,NA,"mus","brain","GSE125483"
"176","ENSMUSG00000023286","+","Ube2j2","chr4",155946254,155946417,NA,NA,0.000132081889444,0.0148006519778,"1.0,1.0,1.0","1.0,0.838,0.937","SE","4","Ube2j2",6.06439671989113,6.20344236947154,5.87321573281923,6.30022809049671,5.76386499886596,6.92018062871399,5.90049248385877,6.47461702956075,NA,"mus","brain","GSE125483"
"177","ENSMUSG00000023286","+","Ube2j2","chr4",155944013,155944150,NA,NA,2.6305264801e-05,0.00328651402107,"1.0,1.0,1.0","1.0,0.732,0.878","A5SS","4","Ube2j2",6.06439671989113,6.20344236947154,5.87321573281923,6.30022809049671,5.76386499886596,6.92018062871399,5.90049248385877,6.47461702956075,NA,"mus","brain","GSE125483"
"178","ENSMUSG00000023452","-","Pisd","chr5",32738920,32739136,NA,NA,0.00190055066068,0.048583824452,"0.097,0.082,0.039","0.108,0.106,0.132","RI","5","Pisd",7.12392399756522,6.09204990452174,5.85353214226087,7.67096371617391,6.89580084104348,7.82349479617391,6.62441899362319,7.19550280562319,NA,"mus","brain","GSE125483"
"179","ENSMUSG00000023764","-","Sfi1","chr11",3153431,3153498,NA,NA,0.000139437833405,0.0152651793192,"1.0,1.0,1.0","0.643,1.0,0.874","SE","11","Sfi1",3.42175362984522,3.70759447969308,3.70657659174494,3.78521403175023,3.76124920439212,3.95238180698505,3.62985980866076,3.81506343947612,NA,"mus","brain","GSE125483"
"180","ENSMUSG00000023764","-","Sfi1","chr11",3134625,3134730,NA,NA,0.000160692514282,0.0167373939876,"1.0,1.0,1.0","0.669,0.858,0.801","SE","11","Sfi1",3.42175362984522,3.70759447969308,3.70657659174494,3.78521403175023,3.76124920439212,3.95238180698505,3.62985980866076,3.81506343947612,NA,"mus","brain","GSE125483"
"181","ENSMUSG00000023764","-","Sfi1","chr11",3135542,3133207,NA,NA,0.000558663532062,0.0235436774226,"1.0,1.0,1.0","0.752,0.92,0.835","A3SS","11","Sfi1",3.42175362984522,3.70759447969308,3.70657659174494,3.78521403175023,3.76124920439212,3.95238180698505,3.62985980866076,3.81506343947612,NA,"mus","brain","GSE125483"
"182","ENSMUSG00000023908","+","Pkmyt1","chr17",23735372,23735562,NA,NA,5.51414113492e-05,0.00465944925901,"1.0,1.0,0.449","0.499,0.318,0.136","RI","17","Pkmyt1",1.20281129316497,0.64487076008784,0.482715601152896,1.10028651907768,0.668330061213286,1.2837827142465,0.784618985177051,1.00964666447067,NA,"mus","brain","GSE125483"
"183","ENSMUSG00000023951","-","Vegfa","chr17",46020990,46021122,46022276,46022348,0.000225677295856,0.0267239531176,"0.0,0.032,0.013","0.024,0.04,0.06","MXE","17","Vegfa",15.9705288903151,10.8371394431739,11.8243753715286,14.7064465267211,11.0014711124854,16.0239364112019,12.9321251247764,13.855840793699,NA,"mus","brain","GSE125483"
"184","ENSMUSG00000023971","-","Rrp36","chr17",46672524,46672591,NA,NA,2.81191043427e-06,0.00107157720657,"0.0,0.0,0.34","1.0,1.0,0.452","SE","17","Rrp36",3.47253909747755,4.30633833005558,2.84388216844805,3.88177590808038,3.26283201923899,3.34243909106456,3.1930844283882,3.84351777640017,NA,"mus","brain","GSE125483"
"185","ENSMUSG00000023994","-","Nfya","chr17",48399068,48399065,NA,NA,0.000679702702874,0.0255979073758,"1.0,0.0,1.0","0.0,1.0,0.0","A3SS","17","Nfya",1.71709949487355,1.9854830987013,1.41157553793575,1.55986408270677,1.61481987259057,1.37076190321258,1.58116496846662,1.63870302820688,NA,"mus","brain","GSE125483"
"186","ENSMUSG00000024044","+","Epb41l3","chr17",69265904,69266432,NA,NA,0.000186769040381,0.0184807965457,"0.157,0.076,0.086","0.107,0.173,0.175","SE","17","Epb41l3",14.3434667190201,17.91087086618,18.6793061282826,12.9639584624549,15.0985196420841,11.692028394664,16.0404308297956,14.188952574433,NA,"mus","brain","GSE125483"
"187","ENSMUSG00000024044","+","Epb41l3","chr17",69281032,69281107,NA,NA,0.000322901767439,0.0268844458605,"0.258,0.216,0.279","0.175,0.165,0.14","SE","17","Epb41l3",14.3434667190201,17.91087086618,18.6793061282826,12.9639584624549,15.0985196420841,11.692028394664,16.0404308297956,14.188952574433,NA,"mus","brain","GSE125483"
"188","ENSMUSG00000024050","-","Wiz","chr17",32378839,32379118,NA,NA,0.000164806246702,0.0170966544714,"0.14,0.196,0.127","0.549,0.392,1.0","SE","17","Wiz",3.15405570677343,2.11400386885955,2.23046561198875,4.37760373241723,1.89490882947414,3.93834598376975,2.42647671607877,3.47665119501551,NA,"mus","brain","GSE125483"
"189","ENSMUSG00000024109","-","Nrxn1","chr17",90991366,90991378,NA,NA,2.06205985087e-06,0.000929754755966,"0.0,0.0,0.0","0.0,0.384,0.423","SE","17","Nrxn1",13.5176984455699,15.8736728798051,16.6987632306468,14.7871920053056,14.8611205320021,14.1803170711909,15.0258607360729,14.9470606521005,NA,"mus","brain","GSE125483"
"190","ENSMUSG00000024163","-","Mapk8ip3","chr17",24918139,24918136,NA,NA,1.84239949041e-06,0.000379508756736,"1.0,0.92,1.0","0.92,0.657,0.757","A3SS","17","Mapk8ip3",14.9981998130925,17.4172059661355,15.7045099375601,17.9497917589641,13.4273554842011,15.2283832895315,14.7100217449512,16.865127004877,NA,"mus","brain","GSE125483"
"191","ENSMUSG00000024187","-","Fam234a","chr17",26214345,26214327,NA,NA,3.28985225663e-05,0.00365356370056,"1.0,1.0,1.0","1.0,0.898,0.789","A5SS","17","Fam234a",3.02272651170319,2.79067149277888,3.06456913969123,2.97237787026892,2.8464559063745,2.67758639093626,2.97791718592297,2.81354525132802,NA,"mus","brain","GSE125483"
"192","ENSMUSG00000024188","+","Luc7l","chr17",26254044,26255030,NA,NA,0.000761665262792,0.0309893031371,"0.964,0.805,0.917","1.0,1.0,0.938","RI","17","Luc7l",7.15149633949222,7.87069946111923,20.5110478699987,7.50909112082946,8.24086262262395,6.90171013000133,11.9678022773716,7.42716690398334,NA,"mus","brain","GSE125483"
"193","ENSMUSG00000024190","-","Dusp1","chr17",26507204,26507573,NA,NA,1.20738498599e-06,0.000281409691902,"0.159,0.434,0.236","0.092,0.065,0.057","RI","17","Dusp1",12.4317399861069,8.26297661582603,5.16681256599215,7.76430245484748,2.47501901087285,4.24198984324977,6.69119052099063,6.75642297130776,NA,"mus","brain","GSE125483"
"194","ENSMUSG00000024217","+","Snrpc","chr17",27848057,27851637,NA,NA,6.09941319674e-10,6.18480498149e-07,"0.025,0.103,0.059","0.048,0.016,0.014","RI","17","Snrpc",2.24823759883453,1.58173823968716,1.23266543122221,2.55562680018402,1.31153329949394,2.81198517758013,1.59747877651689,2.31645007248377,NA,"mus","brain","GSE125483"
"195","ENSMUSG00000024283","+","Wac","chr18",7917561,7917564,NA,NA,3.32186265162e-08,1.30659930964e-05,"1.0,0.808,1.0","0.688,0.402,0.504","A3SS","18","Wac",11.1147877567157,19.2977364336881,16.4890349189052,10.3149030608211,12.0059668800473,9.4253362061159,13.2032631852227,13.012658566875,NA,"mus","brain","GSE125483"
"196","ENSMUSG00000024283","+","Wac","chr18",7917552,7917564,NA,NA,1.0679290785e-10,8.03799213856e-08,"1.0,0.967,1.0","0.941,0.903,0.905","A3SS","18","Wac",11.1147877567157,19.2977364336881,16.4890349189052,10.3149030608211,12.0059668800473,9.4253362061159,13.2032631852227,13.012658566875,NA,"mus","brain","GSE125483"
"197","ENSMUSG00000024293","-","Esco1","chr18",10595675,10593745,NA,NA,7.52045960967e-05,0.0068333630726,"0.95,1.0,0.955","0.814,0.916,0.814","A5SS","18","Esco1",4.65347836352941,5.07011824392157,5.00632612352941,3.48821949921569,4.6615170527451,4.24086873627451,4.77377384660131,4.26640215980392,NA,"mus","brain","GSE125483"
"198","ENSMUSG00000024299","+","Adamts10","chr17",33528828,33529026,NA,NA,3.10096950628e-05,0.00364637531944,"1.0,1.0,1.0","0.907,0.793,0.842","A5SS","17","Adamts10",2.82767578265084,2.7141922707778,2.52622260322268,3.92902117882239,2.38395929949116,3.80585581475648,2.57928589512156,3.48302308811889,NA,"mus","brain","GSE125483"
"199","ENSMUSG00000024381","+","Bin1","chr18",32426223,32426352,NA,NA,4.13974070927e-05,0.00644756670656,"0.866,0.883,0.783","0.852,0.933,0.962","SE","18","Bin1",58.5666870529512,48.7397336305562,44.8614364051494,60.548971366529,47.6678197143551,62.3211744969638,50.3653143908186,57.203293164683,NA,"mus","brain","GSE125483"
"200","ENSMUSG00000024410","+","Rmc1","chr18",12184891,12184911,NA,NA,0.000176063420722,0.00903281897617,"1.0,1.0,0.976","0.894,1.0,0.893","A3SS","18","Rmc1",4.70436044823682,4.99774511404076,5.80645521918473,5.22685973455193,5.6330231130702,4.47954864348107,5.38127959349725,4.90138449735792,NA,"mus","brain","GSE125483"
"201","ENSMUSG00000024410","+","Rmc1","chr18",12184023,12184208,NA,NA,0.0019755332315,0.0494546006389,"0.021,0.012,0.017","0.038,0.046,0.045","RI","18","Rmc1",4.70436044823682,4.99774511404076,5.80645521918473,5.22685973455193,5.6330231130702,4.47954864348107,5.38127959349725,4.90138449735792,NA,"mus","brain","GSE125483"
"202","ENSMUSG00000024442","+","Dele1","chr18",38252965,38253907,NA,NA,0.000219823913311,0.0126170630999,"0.079,0.115,0.151","0.106,0.067,0.041","RI","18","Dele1",3.91874869299553,3.24860742121664,3.61049782644628,3.73936190380707,3.3827905362417,3.37944124874678,3.63734568522784,3.45580352459016,NA,"mus","brain","GSE125483"
"203","ENSMUSG00000024566","-","Atp9b","chr18",80891814,80891923,NA,NA,1.64520749857e-06,0.000798608553127,"0.945,0.875,0.867","1.0,1.0,1.0","SE","18","Atp9b",5.21818984539723,5.85973103715847,5.81756242446406,5.27553960159731,6.02040806540563,4.6294575261034,5.68538677842231,5.25490938828639,NA,"mus","brain","GSE125483"
"204","ENSMUSG00000024743","+","Syt7","chr19",10426298,10426667,NA,NA,0.000712993647359,0.0477687176188,"0.757,0.65,0.389","0.797,0.857,0.848","SE","19","Syt7",46.3638412465607,10.3740598457326,9.02263285187659,15.5497440204354,31.8852679684787,46.4961415782022,29.090580688972,24.1399818147901,NA,"mus","brain","GSE125483"
"205","ENSMUSG00000024743","+","Syt7","chr19",10421756,10421888,NA,NA,2.41384146847e-05,0.00443577853281,"1.0,0.947,0.988","0.935,0.91,0.919","SE","19","Syt7",46.3638412465607,10.3740598457326,9.02263285187659,15.5497440204354,31.8852679684787,46.4961415782022,29.090580688972,24.1399818147901,NA,"mus","brain","GSE125483"
"206","ENSMUSG00000024743","+","Syt7","chr19",10421756,10421888,10422784,10423012,6.72015117187e-06,0.00234470794328,"0.744,0.926,0.927","0.783,0.75,0.684","MXE","19","Syt7",46.3638412465607,10.3740598457326,9.02263285187659,15.5497440204354,31.8852679684787,46.4961415782022,29.090580688972,24.1399818147901,NA,"mus","brain","GSE125483"
"207","ENSMUSG00000024743","+","Syt7","chr19",10421756,10421888,10422784,10423012,2.71832456966e-06,0.00110363977528,"0.78,0.934,0.932","0.798,0.773,0.734","MXE","19","Syt7",46.3638412465607,10.3740598457326,9.02263285187659,15.5497440204354,31.8852679684787,46.4961415782022,29.090580688972,24.1399818147901,NA,"mus","brain","GSE125483"
"208","ENSMUSG00000024743","+","Syt7","chr19",10422784,10423012,NA,NA,0.000199896773494,0.0193336251567,"0.527,0.388,0.259","0.732,0.664,0.68","SE","19","Syt7",46.3638412465607,10.3740598457326,9.02263285187659,15.5497440204354,31.8852679684787,46.4961415782022,29.090580688972,24.1399818147901,NA,"mus","brain","GSE125483"
"209","ENSMUSG00000024758","-","Rtn3","chr19",7456299,7457460,NA,NA,7.23276718813e-05,0.0098693517617,"0.173,0.285,0.287","0.215,0.161,0.137","SE","19","Rtn3",218.365048044405,240.67254134767,235.689675642772,226.963466686977,226.69022360235,209.291557921943,226.914982429842,225.64252198553,NA,"mus","brain","GSE125483"
"210","ENSMUSG00000024758","-","Rtn3","chr19",7456299,7458423,NA,NA,1.03558120367e-05,0.00246688866915,"0.167,0.271,0.267","0.201,0.152,0.122","SE","19","Rtn3",218.365048044405,240.67254134767,235.689675642772,226.963466686977,226.69022360235,209.291557921943,226.914982429842,225.64252198553,NA,"mus","brain","GSE125483"
"211","ENSMUSG00000024766","-","Lipo3","chr19",33579361,33579498,NA,NA,3.2330013312e-06,0.00113938938696,"1.0,1.0,1.0","0.363,1.0,0.506","SE","19","Lipo3",1.59340963950469,1.87256882544438,2.21440228579988,1.79862606970242,2.08105751467945,1.81327738206511,1.96295647999467,1.8281574257373,NA,"mus","brain","GSE125483"
"212","ENSMUSG00000024845","+","Tmem134","chr19",4127121,4127132,NA,NA,0.000572635741782,0.0260158829051,"0.0,1.0,0.464","0.0,1.0,0.0","A5SS","19","Tmem134",1.6310484351228,1.47062642164747,1.1318733857857,2.01157006433384,1.72580301586612,1.93229233123234,1.49624161225821,1.80482960573788,NA,"mus","brain","GSE125483"
"213","ENSMUSG00000024883","+","Rin1","chr19",5051353,5051468,NA,NA,2.49932898566e-06,0.00100250607267,"0.798,1.0,0.786","1.0,1.0,1.0","SE","19","Rin1",11.5040047746888,8.85146014190872,7.39425596369295,12.014141636722,7.90120030809129,12.757169123444,8.93315368215768,11.2075903006916,NA,"mus","brain","GSE125483"
"214","ENSMUSG00000024883","+","Rin1","chr19",5051254,5051468,NA,NA,6.41009763047e-07,0.000320344629083,"0.67,1.0,0.622","1.0,1.0,1.0","A5SS","19","Rin1",11.5040047746888,8.85146014190872,7.39425596369295,12.014141636722,7.90120030809129,12.757169123444,8.93315368215768,11.2075903006916,NA,"mus","brain","GSE125483"
"215","ENSMUSG00000024921","+","Smarca2","chr19",26759877,26759931,26770937,26771043,4.96230161272e-05,0.0103250083734,"0.059,0.031,0.046","0.071,0.088,0.091","MXE","19","Smarca2",14.9055255818207,15.5297468516364,14.103175032518,11.6972372720583,14.8391696634663,14.6459487912958,14.6159567592683,13.9576443049968,NA,"mus","brain","GSE125483"
"216","ENSMUSG00000024937","-","Ehbp1l1","chr19",5720184,5719947,NA,NA,9.54140666476e-09,1.90732719229e-05,"1.0,1.0,1.0","0.447,0.409,0.316","A5SS","19","Ehbp1l1",1.89383560726594,2.36171331303848,2.25678513052843,2.99629941369902,1.86934688397473,2.72917300215393,2.00665587392303,2.69572857629714,NA,"mus","brain","GSE125483"
"217","ENSMUSG00000024937","-","Ehbp1l1","chr19",5720184,5717661,NA,NA,6.24746316347e-07,0.000320344629083,"1.0,1.0,1.0","0.529,0.638,0.535","A5SS","19","Ehbp1l1",1.89383560726594,2.36171331303848,2.25678513052843,2.99629941369902,1.86934688397473,2.72917300215393,2.00665587392303,2.69572857629714,NA,"mus","brain","GSE125483"
"218","ENSMUSG00000024969","-","Mark2","chr19",7278041,7278086,NA,NA,0.000153246251564,0.0162915963388,"0.964,0.979,1.0","0.933,0.912,0.926","SE","19","Mark2",8.29531777260136,6.24771018962478,5.74273301233946,9.21376919503903,4.85281737370939,9.83842645832284,6.2969560528834,8.43330194766222,NA,"mus","brain","GSE125483"
"219","ENSMUSG00000024985","+","Tcf7l2","chr19",55910669,55910681,NA,NA,0.000645991442125,0.0286963753957,"1.0,1.0,1.0","0.811,0.908,0.774","A5SS","19","Tcf7l2",3.26146436467236,2.40366817561254,1.66567636980057,2.15172878712251,2.72347104854701,1.12972638985755,2.55020392767331,1.89504111753087,NA,"mus","brain","GSE125483"
"220","ENSMUSG00000025006","-","Sorbs1","chr19",40376803,40376983,NA,NA,1.26833299708e-05,0.0016076120738,"1.0,1.0,1.0","1.0,0.683,0.769","RI","19","Sorbs1",4.07639872580166,4.74087999717934,4.53220650430523,4.36160512477732,4.49749847654394,3.51612504795131,4.36870123555028,4.20620338996932,NA,"mus","brain","GSE125483"
"221","ENSMUSG00000025036","+","Sfxn2","chr19",46588223,46588309,NA,NA,0.000223477852133,0.0206813478483,"0.184,0.475,0.311","1.0,1.0,0.613","SE","19","Sfxn2",1.67088157214101,1.63054464763543,0.802610614101462,1.32346222063629,1.03305612158212,1.72072707274291,1.16884943594153,1.55824464700488,NA,"mus","brain","GSE125483"
"222","ENSMUSG00000025142","+","Aspscr1","chr11",120708999,120709111,NA,NA,8.95459973451e-05,0.0063348586959,"1.0,1.0,1.0","1.0,0.856,0.858","RI","11","Aspscr1",4.99876510922432,2.90891058113208,3.7135666081761,5.14033709077568,3.52129301949686,5.0855058802935,4.07787491229909,4.37825118406709,NA,"mus","brain","GSE125483"
"223","ENSMUSG00000025178","+","Pi4k2a","chr19",42115036,42116018,NA,NA,0.000360879483631,0.0291960580987,"1.0,1.0,1.0","0.946,1.0,0.795","SE","19","Pi4k2a",8.1157992579199,7.63908807710699,7.00833902121937,9.49712671846981,5.58041222967723,7.58846649432158,6.90151683627217,8.24156042996613,NA,"mus","brain","GSE125483"
"224","ENSMUSG00000025178","+","Pi4k2a","chr19",42116506,42116566,NA,NA,0.000190360774941,0.0186924109042,"1.0,0.989,1.0","0.933,0.957,0.962","SE","19","Pi4k2a",8.1157992579199,7.63908807710699,7.00833902121937,9.49712671846981,5.58041222967723,7.58846649432158,6.90151683627217,8.24156042996613,NA,"mus","brain","GSE125483"
"225","ENSMUSG00000025261","+","Huwe1","chrX",151908727,151908730,NA,NA,0.000995038373642,0.0338695754105,"1.0,1.0,0.991","1.0,0.977,0.925","A3SS","X","Huwe1",14.4314860678521,15.6120386655039,15.5968633260305,14.7683860451355,15.4333785220147,11.8609364808355,15.1539093052991,14.0804537304916,NA,"mus","brain","GSE125483"
"226","ENSMUSG00000025410","+","Dctn2","chr10",127277938,127278119,NA,NA,0.00123065541093,0.0371229033622,"0.031,0.024,0.027","0.04,0.038,0.044","RI","10","Dctn2",33.7547587895725,28.0720205076121,30.5885881641293,40.138106626903,29.267846406048,37.2500001384776,31.2037311199166,35.1533757576642,NA,"mus","brain","GSE125483"
"227","ENSMUSG00000025451","+","Paip1","chr13",119447759,119447840,NA,NA,0.00012465121251,0.00889920620741,"1.0,1.0,0.974","0.969,0.937,0.959","A5SS","13","Paip1",17.1339890923032,17.3661494835069,18.7961850584491,14.3808158382523,17.6174813168403,16.3480075390625,17.8492184891975,16.0316576202739,NA,"mus","brain","GSE125483"
"228","ENSMUSG00000025473","-","Adam8","chr7",139984843,139985336,NA,NA,0.00012954353212,0.00838449839806,"0.43,1.0,1.0","1.0,0.298,0.177","RI","7","Adam8",1.13485624299267,1.61093250948685,0.930005511211729,1.14830300064683,0.785609136265632,1.37266967054765,0.95015696349001,1.37730172689378,NA,"mus","brain","GSE125483"
"229","ENSMUSG00000025484","-","Bet1l","chr7",140854937,140854821,NA,NA,0.000539950276669,0.0230292045712,"0.016,0.034,0.024","0.063,0.032,0.095","A3SS","7","Bet1l",6.33538535770301,5.65630601644321,5.87980526941563,6.08941017556286,5.0336904421958,6.87791431419175,5.74962702310481,6.20787683539927,NA,"mus","brain","GSE125483"
"230","ENSMUSG00000025571","+","Tnrc6c","chr11",117749817,117752976,NA,NA,0.000582825477343,0.0259789172947,"0.198,0.365,0.35","0.251,0.109,0.15","RI","11","Tnrc6c",7.03678810052168,6.94271947442186,7.85326857984895,8.29611278727712,6.89640436549093,7.55752336992914,7.26215368195385,7.59878521054271,NA,"mus","brain","GSE125483"
"231","ENSMUSG00000025576","-","Rbfox3","chr11",118492638,118491241,NA,NA,2.79370620579e-05,0.00235469523059,"0.068,0.039,0.039","0.054,0.088,0.076","A3SS","11","Rbfox3",30.5604026870058,19.4581910666896,16.5466020385012,26.5926736550361,15.8522040795806,30.8398987958061,20.9864029350292,25.6302545058439,NA,"mus","brain","GSE125483"
"232","ENSMUSG00000025583","+","Rptor","chr11",119780542,119780602,NA,NA,7.69127712639e-05,0.0101996642593,"1.0,1.0,1.0","0.964,0.865,0.876","SE","11","Rptor",3.99516371524015,3.66956576675822,3.58988265585331,4.82525835765719,3.79001953789622,4.3065486994284,3.79168863632989,4.2671242746146,NA,"mus","brain","GSE125483"
"233","ENSMUSG00000025728","-","Pigq","chr17",25931827,25932104,NA,NA,0.00112684947386,0.0364749426103,"0.112,0.088,0.097","0.106,0.164,0.16","RI","17","Pigq",13.3504255452743,11.5007654543952,12.8907977637145,15.2156218208857,13.1581151782882,15.1868645269332,13.1331128290923,13.967750600738,NA,"mus","brain","GSE125483"
"234","ENSMUSG00000025733","-","Rhot2","chr17",25844170,25844254,NA,NA,0.000370945706406,0.017911378395,"0.021,0.0,0.01","0.058,0.048,0.058","RI","17","Rhot2",9.41850793201261,9.35942145610085,7.31127714317875,9.29068151733453,7.80739581247186,9.32208884601531,8.17906029588774,9.3240639398169,NA,"mus","brain","GSE125483"
"235","ENSMUSG00000025786","-","Zdhhc3","chr9",123089031,123089156,NA,NA,0.000136271250461,0.0151114243992,"1.0,1.0,1.0","1.0,0.961,0.872","SE","9","Zdhhc3",5.35072345505043,5.1912175629294,4.54036983350387,3.36000934592896,3.71288348223944,3.8020235336939,4.53465892359791,4.11775014751742,NA,"mus","brain","GSE125483"
"236","ENSMUSG00000025793","+","Hgs","chr11",120479086,120479089,NA,NA,0.000121593127792,0.00694257536103,"0.525,0.405,0.458","0.217,0.26,0.287","A3SS","11","Hgs",16.2722090513079,13.9882361703555,12.3951988685446,20.959228954393,11.8144665573441,19.0010343088531,13.4939581590655,17.9828331445339,NA,"mus","brain","GSE125483"
"237","ENSMUSG00000025871","-","4833439L19Rik","chr13",54564184,54564272,NA,NA,0.000140400066029,0.0153053919438,"0.969,1.0,1.0","0.925,0.876,0.94","SE","13","4833439L19Rik",29.6625800727957,27.8821199548164,25.0907600009413,28.8216069799184,27.1261399381864,28.7019115814245,27.2931600039745,28.4685461720531,NA,"mus","brain","GSE125483"
"238","ENSMUSG00000025909","-","Sntg1","chr1",8882160,8882214,NA,NA,2.48981287809e-07,0.000181066224394,"0.159,0.0,0.043","0.327,0.243,0.303","SE","1","Sntg1",2.12408675504217,2.17939182425743,2.55222310872754,2.28000161120279,2.34624680720572,2.09774352906124,2.34085222365848,2.18571232150715,NA,"mus","brain","GSE125483"
"239","ENSMUSG00000025911","+","Adhfe1","chr1",9551716,9551757,NA,NA,0.000582791678489,0.0413043567837,"1.0,1.0,1.0","1.0,1.0,0.689","SE","1","Adhfe1",4.89350735978836,5.51125039021164,5.55235270026455,4.54360437195767,5.90373600873016,3.93909971269841,5.44986535626102,4.66465149162257,NA,"mus","brain","GSE125483"
